system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1679995613477,1175601833354100,-64.856255,-31.125002,-269.64377,-44.64,-34.25,-233.1
1679995613494,1175601843348610,-65.08125,-30.843752,-269.64377,-44.64,-34.25,-233.1
1679995613497,1175601853350989,-65.45625,-31.087502,-269.68127,-44.64,-34.25,-233.1
1679995613507,1175601863352840,-65.8125,-31.312502,-269.75626,-44.64,-34.25,-233.1
1679995613521,1175601873354935,-66.3,-31.312502,-269.75626,-44.64,-34.25,-233.1
1679995613527,1175601883349786,-66.3,-31.312502,-269.75626,-44.64,-34.25,-233.1
1679995613538,1175601893351555,-66.65625,-31.087502,-269.68127,-44.64,-34.25,-233.1
1679995613548,1175601903322223,-67.012505,-30.843752,-269.64377,-44.64,-34.25,-233.1
1679995613558,1175601913332006,-66.7125,-30.525002,-269.75626,-44.64,-34.25,-233.1
1679995613568,1175601923321261,-66.412506,-30.225,-269.94376,-44.64,-34.25,-233.1
1679995613577,1175601933311972,-66.1125,-30.4125,-269.94376,-44.64,-34.25,-233.1
1679995613590,1175601943318891,-65.8125,-30.525002,-269.94376,-44.64,-34.25,-233.1
1679995613598,1175601953299366,-65.943756,-30.768751,-269.75626,-44.64,-34.25,-233.1
1679995613608,1175601963301395,-65.981255,-31.0125,-269.64377,-44.64,-34.25,-233.1
1679995613618,1175601973311687,-65.756256,-31.312502,-269.64377,-44.64,-34.25,-233.1
1679995613628,1175601983332913,-65.512505,-31.612501,-269.64377,-44.64,-34.25,-233.1
1679995613640,1175601993340763,-65.700005,-31.968752,-269.40002,-44.64,-34.25,-233.1
1679995613648,1175602003359528,-65.8125,-32.325,-269.15625,-44.64,-34.25,-233.1
1679995613657,1175602013352739,-66.1125,-32.2125,-269.2875,-44.64,-34.25,-233.1
1679995613673,1175602023354916,-66.412506,-32.025,-269.325,-44.64,-34.25,-233.1
1679995613678,1175602033350358,-66.356255,-31.85625,-269.58752,-44.64,-34.25,-233.1
1679995613692,1175602043348656,-66.3,-31.612501,-269.75626,-44.64,-34.25,-233.1
1679995613698,1175602053355334,-66.05625,-31.612501,-269.75626,-44.64,-34.25,-233.1
1679995613708,1175602063343703,-65.8125,-31.612501,-269.75626,-44.64,-34.25,-233.1
1679995613723,1175602073353231,-65.981255,-31.368752,-270.05627,-44.64,-34.25,-233.1
1679995613729,1175602083355212,-66.1125,-31.125002,-270.35626,-44.64,-34.25,-233.1
1679995613739,1175602093366462,-65.8125,-31.25625,-270.35626,-44.64,-34.25,-233.1
1679995613748,1175602103374673,-65.512505,-31.312502,-270.35626,-44.64,-34.25,-233.1
1679995613758,1175602113379720,-65.512505,-31.425001,-270.16876,-44.64,-34.25,-233.1
1679995613768,1175602123381807,-65.512505,-31.612501,-269.94376,-44.64,-34.25,-233.1
1679995613778,1175602133384451,-65.568756,-31.25625,-270.4125,-44.64,-34.25,-233.1
