system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680000854761,1180843110657001,4.6875,-66.65625,-230.21251,-17.45,-34.5,-225.36
1680000854765,1180843120659891,4.6875,-66.543755,-230.45625,-17.45,-34.5,-225.36
1680000854780,1180843130662050,4.6875,-66.412506,-230.75626,-17.45,-34.5,-225.36
1680000854792,1180843140664322,4.8187504,-66.7125,-231.05626,-17.45,-34.5,-225.36
1680000854795,1180843150653481,4.875,-67.012505,-231.35626,-17.45,-34.5,-225.36
1680000854805,1180843160654855,4.93125,-67.3125,-231.65627,-17.45,-34.5,-225.36
1680000854819,1180843170657018,4.875,-67.14375,-232.01251,-17.45,-34.5,-225.36
1680000854825,1180843180659094,4.9875,-67.200005,-232.14375,-17.45,-34.5,-225.36
1680000854836,1180843190673675,5.175,-67.425,-232.01251,-17.45,-34.5,-225.36
1680000854849,1180843200667805,5.11875,-67.55625,-232.44376,-17.45,-34.5,-225.36
1680000854855,1180843210662300,5.11875,-67.55625,-232.725,-17.45,-34.5,-225.36
1680000854869,1180843220656737,4.9875,-67.425,-232.6125,-17.45,-34.5,-225.36
1680000854875,1180843230650852,4.93125,-67.256256,-232.55626,-17.45,-34.5,-225.36
1680000854885,1180843240621688,4.5750003,-67.14375,-232.6125,-17.45,-34.5,-225.36
1680000854895,1180843250624217,4.33125,-67.200005,-232.6125,-17.45,-34.5,-225.36
1680000854905,1180843260634663,4.21875,-67.14375,-232.85626,-17.45,-34.5,-225.36
1680000854917,1180843270615187,4.03125,-67.012505,-233.1,-17.45,-34.5,-225.36
1680000854926,1180843280639662,3.9750001,-67.200005,-232.85626,-17.45,-34.5,-225.36
1680000854937,1180843290634296,3.9,-67.3125,-232.6125,-17.45,-34.5,-225.36
1680000854945,1180843300627704,3.7875001,-67.5,-232.6125,-17.45,-34.5,-225.36
1680000854956,1180843310643892,3.73125,-67.6125,-232.6125,-17.45,-34.5,-225.36
1680000854966,1180843320647988,3.9750001,-67.425,-232.6125,-17.45,-34.5,-225.36
1680000854975,1180843330650002,4.21875,-67.200005,-232.6125,-17.45,-34.5,-225.36
1680000854985,1180843340636050,4.21875,-67.256256,-232.6125,-17.45,-34.5,-225.36
1680000854999,1180843350645776,4.21875,-67.3125,-232.6125,-17.45,-34.5,-225.36
1680000855005,1180843360655358,4.0875,-67.200005,-232.50002,-17.45,-34.5,-225.36
1680000855019,1180843370649487,4.03125,-67.012505,-232.31252,-17.45,-34.5,-225.36
1680000855025,1180843380660227,3.9750001,-66.95625,-232.6125,-17.45,-34.5,-225.36
1680000855036,1180843390648592,3.9,-66.881256,-232.9125,-17.45,-34.5,-225.36
1680000855045,1180843400650683,3.73125,-67.256256,-232.85626,-17.45,-34.5,-225.36
