system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680000854761,1180843106326920,0.073,0.007,-0.146
1680000854761,1180843108828997,0.152,0.143,-0.162
1680000854762,1180843111331214,0.104,0.035,-0.107
1680000854762,1180843113833291,0.156,0.076,-0.068
1680000854762,1180843116335445,0.248,-0.017,0.037
1680000854765,1180843118837368,0.177,0.023,0.17
1680000854779,1180843121339450,0.352,-0.084,0.302
1680000854779,1180843123841604,0.363,-0.097,0.367
1680000854779,1180843126343527,0.347,-0.137,0.351
1680000854780,1180843128845680,0.346,-0.186,0.427
1680000854780,1180843131347799,0.37,-0.035,0.517
1680000854780,1180843133849876,0.328,-0.089,0.351
1680000854782,1180843136351799,0.381,-0.061,0.361
1680000854792,1180843138853876,0.435,0.02,0.412
1680000854792,1180843141356030,0.476,-0.046,0.341
1680000854793,1180843143858170,0.448,-0.004,0.42
1680000854793,1180843146360093,0.301,-0.069,0.35
1680000854793,1180843148862247,0.355,-0.081,0.319
1680000854800,1180843151364324,0.26,-0.026,0.247
1680000854800,1180843153866468,0.273,0.014,0.217
1680000854801,1180843156368391,0.369,-0.011,0.309
1680000854805,1180843158870468,0.342,-0.011,0.143
1680000854808,1180843161372708,0.315,-0.01,0.181
1680000854810,1180843163874785,0.266,0.032,0.119
1680000854812,1180843166376708,0.224,0.033,0.089
1680000854819,1180843168878862,0.075,0.006,0.058
1680000854819,1180843171380939,-0.033,0.007,0.11
1680000854819,1180843173883112,-0.005,-0.033,-0.001
1680000854821,1180843176384958,-0.045,0.008,0.036
1680000854824,1180843178887189,-0.086,0.036,0.087
1680000854827,1180843181389266,-0.122,-0.017,0.068
1680000854829,1180843183891420,-0.217,-0.098,0.065
1680000854836,1180843186393328,-0.217,-0.097,0.062
1680000854836,1180843188895405,-0.285,0.011,0.005
1680000854837,1180843191397559,-0.218,-0.042,0.084
1680000854839,1180843193899713,-0.232,-0.109,0.067
1680000854841,1180843196401670,-0.164,-0.108,0.133
1680000854845,1180843198903747,-0.159,-0.079,0.177
1680000854850,1180843201405900,-0.077,-0.065,0.31
1680000854850,1180843203908054,-0.241,-0.132,0.198
1680000854852,1180843206410011,-0.188,-0.064,0.263
1680000854854,1180843208912165,-0.052,-0.049,0.219
1680000854858,1180843211414242,-0.039,-0.048,0.298
