system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680000854761,1180843106326920,0.478459,0.414687,0.540568,0.553982
1680000854761,1180843108828997,0.478603,0.414341,0.540479,0.554204
1680000854762,1180843111331214,0.478959,0.413986,0.540395,0.554243
1680000854762,1180843113833291,0.479113,0.413649,0.540326,0.554428
1680000854762,1180843116335445,0.479237,0.413318,0.54027,0.554623
1680000854765,1180843118837368,0.479345,0.412992,0.540229,0.554812
1680000854779,1180843121339450,0.479438,0.412683,0.540204,0.554986
1680000854779,1180843123841604,0.47951,0.412402,0.540194,0.555142
1680000854779,1180843126343527,0.479562,0.412141,0.540202,0.555283
1680000854780,1180843128845680,0.479431,0.411104,0.540891,0.555496
1680000854780,1180843131347799,0.479415,0.410817,0.541001,0.555614
1680000854780,1180843133849876,0.479388,0.410656,0.541059,0.5557
1680000854782,1180843136351799,0.479337,0.41052,0.541131,0.555774
1680000854792,1180843138853876,0.479261,0.410416,0.541216,0.555834
1680000854792,1180843141356030,0.479161,0.410339,0.541319,0.555877
1680000854793,1180843143858170,0.479047,0.410285,0.54143,0.555907
1680000854793,1180843146360093,0.47882,0.409597,0.542082,0.555973
1680000854793,1180843148862247,0.478671,0.409511,0.542261,0.555991
1680000854800,1180843151364314,0.47852,0.40949,0.542404,0.555997
1680000854800,1180843153866468,0.478368,0.409478,0.542547,0.555997
1680000854801,1180843156368391,0.478209,0.409474,0.542694,0.555993
1680000854805,1180843158870468,0.478043,0.409473,0.542843,0.555991
1680000854808,1180843161372708,0.477874,0.409477,0.542995,0.555986
1680000854810,1180843163874785,0.477833,0.409103,0.543442,0.55586
1680000854812,1180843166376708,0.477671,0.409071,0.543619,0.555848
1680000854819,1180843168878862,0.477501,0.409076,0.543766,0.555846
1680000854819,1180843171380939,0.477337,0.409078,0.543906,0.55585
1680000854820,1180843173883112,0.477182,0.409075,0.544035,0.555859
1680000854821,1180843176384958,0.477036,0.409062,0.544158,0.555874
1680000854824,1180843178887189,0.476899,0.409041,0.544274,0.555892
1680000854827,1180843181389266,0.476579,0.409073,0.544346,0.556073
1680000854835,1180843183891405,0.476444,0.409039,0.544446,0.556116
1680000854836,1180843186393328,0.476332,0.408994,0.544548,0.556145
1680000854836,1180843188895405,0.476228,0.408936,0.54465,0.556176
1680000854838,1180843191397559,0.476129,0.408873,0.544753,0.556207
1680000854839,1180843193899713,0.476038,0.408808,0.544852,0.556236
1680000854842,1180843196401670,0.475945,0.408738,0.544959,0.556262
1680000854845,1180843198903747,0.475495,0.408654,0.5451,0.55657
1680000854850,1180843201405900,0.475355,0.408583,0.545221,0.556623
1680000854850,1180843203908054,0.475252,0.408518,0.545343,0.55664
1680000854852,1180843206410011,0.475144,0.408454,0.54547,0.556654
1680000854854,1180843208912165,0.475032,0.408395,0.545603,0.556663
1680000854858,1180843211414242,0.474909,0.408339,0.545744,0.556671
1680000854860,1180843213916165,0.474785,0.408288,0.545887,0.556673
1680000854861,1180843216418319,0.474474,0.408014,0.546224,0.556809
1680000854869,1180843218920372,0.474325,0.407947,0.54639,0.556823
1680000854870,1180843221422603,0.47419,0.407899,0.546541,0.556824
1680000854870,1180843223924449,0.474057,0.40785,0.546687,0.55683
1680000854872,1180843226426603,0.473924,0.407798,0.546832,0.556839
1680000854874,1180843228928776,0.473794,0.407747,0.546977,0.556844
1680000854878,1180843231430853,0.473667,0.407691,0.547121,0.556852
1680000854880,1180843233932776,0.473594,0.407346,0.547486,0.556808
1680000854885,1180843236434853,0.473483,0.407253,0.547642,0.556817
1680000854885,1180843238937092,0.47337,0.407181,0.547772,0.556838
1680000854888,1180843241439169,0.47326,0.407107,0.547894,0.556865
1680000854890,1180843243941092,0.473158,0.407033,0.548004,0.556898
1680000854892,1180843246443246,0.473062,0.406952,0.548103,0.556941
