system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680000854761,1180843106326920,0.567,9.595,1.943
1680000854761,1180843108828997,0.569,9.594,1.946
1680000854762,1180843111331214,0.576,9.594,1.945
1680000854762,1180843113833291,0.579,9.593,1.948
1680000854762,1180843116335445,0.582,9.592,1.951
1680000854765,1180843118837368,0.584,9.592,1.954
1680000854779,1180843121339450,0.587,9.591,1.958
1680000854779,1180843123841604,0.59,9.59,1.961
1680000854779,1180843126343527,0.592,9.589,1.964
1680000854780,1180843128845680,0.607,9.584,1.983
1680000854780,1180843131347799,0.61,9.583,1.988
1680000854780,1180843133849876,0.611,9.582,1.991
1680000854782,1180843136351799,0.612,9.582,1.994
1680000854792,1180843138853876,0.613,9.581,1.997
1680000854792,1180843141356030,0.613,9.58,2.001
1680000854793,1180843143858170,0.613,9.58,2.004
1680000854793,1180843146360093,0.624,9.576,2.019
1680000854793,1180843148862247,0.625,9.575,2.023
1680000854800,1180843151364324,0.625,9.574,2.026
1680000854800,1180843153866468,0.625,9.573,2.029
1680000854801,1180843156368391,0.624,9.573,2.032
1680000854805,1180843158870468,0.624,9.572,2.035
1680000854808,1180843161372708,0.624,9.571,2.039
1680000854810,1180843163874785,0.632,9.569,2.045
1680000854812,1180843166376708,0.633,9.569,2.049
1680000854818,1180843168878862,0.632,9.568,2.052
1680000854819,1180843171380939,0.632,9.567,2.055
1680000854819,1180843173883112,0.631,9.567,2.058
1680000854821,1180843176384958,0.631,9.566,2.061
1680000854824,1180843178887189,0.631,9.566,2.064
1680000854827,1180843181389266,0.626,9.565,2.069
1680000854829,1180843183891420,0.626,9.564,2.072
1680000854835,1180843186393328,0.626,9.563,2.075
1680000854836,1180843188895405,0.626,9.563,2.078
1680000854837,1180843191397559,0.626,9.562,2.081
1680000854839,1180843193899713,0.627,9.562,2.084
1680000854841,1180843196401670,0.627,9.561,2.087
1680000854845,1180843198903747,0.622,9.559,2.096
1680000854850,1180843201405900,0.622,9.558,2.1
1680000854850,1180843203908054,0.623,9.558,2.103
1680000854852,1180843206410011,0.623,9.557,2.106
1680000854854,1180843208912165,0.624,9.556,2.109
1680000854858,1180843211414242,0.625,9.555,2.112
1680000854860,1180843213916165,0.625,9.555,2.115
1680000854861,1180843216418319,0.627,9.552,2.126
1680000854869,1180843218920372,0.627,9.551,2.129
1680000854870,1180843221422603,0.628,9.551,2.133
1680000854870,1180843223924449,0.628,9.55,2.136
1680000854872,1180843226426603,0.629,9.549,2.139
1680000854874,1180843228928776,0.629,9.548,2.142
1680000854877,1180843231430853,0.63,9.548,2.146
1680000854879,1180843233932776,0.636,9.546,2.153
1680000854885,1180843236434853,0.638,9.545,2.156
1680000854885,1180843238937092,0.638,9.544,2.159
1680000854888,1180843241439169,0.639,9.543,2.163
1680000854890,1180843243941092,0.639,9.542,2.166
1680000854891,1180843246443246,0.64,9.542,2.169
1680000854894,1180843248945323,0.64,9.541,2.172
1680000854901,1180843251447237,0.646,9.54,2.176
1680000854902,1180843253949622,0.647,9.539,2.179
1680000854902,1180843256451545,0.648,9.538,2.182
1680000854905,1180843258953699,0.648,9.538,2.185
1680000854907,1180843261455761,0.649,9.537,2.188
