system_ts_ms, sensor_ts_ns, magX, magY, magZ
1679998249019,1178237374478081,-3.6562502,-35.8125,-18.65625
1679998249033,1178237384485998,-3.4875002,-36.35625,-18.28125
1679998249042,1178237394469075,-3.24375,-36.412502,-18.243752
1679998249050,1178237404447916,-3.16875,-36.05625,-18.28125
1679998249060,1178237414453935,-3.4875002,-35.8125,-18.28125
1679998249070,1178237424439089,-3.7125,-35.756252,-18.28125
1679998249079,1178237434448324,-3.8437502,-35.568752,-18.28125
1679998249092,1178237444450698,-4.14375,-35.456253,-18.35625
1679998249100,1178237454449342,-4.3125,-35.2125,-18.6
1679998249110,1178237464436572,-4.4437504,-34.987503,-18.84375
1679998249120,1178237474425274,-4.7250004,-35.081253,-18.487501
1679998249130,1178237484437677,-5.0437503,-35.15625,-18.056252
1679998249143,1178237494450186,-4.8562503,-35.15625,-17.94375
1679998249150,1178237504481878,-4.6125,-35.15625,-17.75625
1679998249160,1178237514483739,-4.6125,-35.287502,-17.75625
1679998249170,1178237524492138,-4.6125,-35.456253,-17.75625
1679998249181,1178237534496441,-4.6125,-35.456253,-17.643751
1679998249193,1178237544490902,-4.6125,-35.456253,-17.456251
1679998249200,1178237554491242,-4.3875003,-35.8125,-17.75625
1679998249210,1178237564461857,-4.14375,-36.1875,-18.056252
1679998249219,1178237574468338,-4.3875003,-36.35625,-17.94375
1679998249230,1178237584479717,-4.6125,-36.487503,-17.75625
1679998249242,1178237594482419,-4.6125,-36.487503,-17.400002
1679998249250,1178237604485553,-4.6125,-36.487503,-17.025002
1679998249261,1178237614460389,-4.8562503,-36.65625,-16.85625
1679998249270,1178237624433182,-5.0437503,-36.787502,-16.743752
1679998249280,1178237634437470,-5.45625,-36.581253,-16.556252
1679998249292,1178237644449873,-5.8125,-36.35625,-16.44375
1679998249300,1178237654458311,-5.8125,-36.300003,-16.368752
1679998249311,1178237664466743,-5.8125,-36.1875,-16.25625
1679998249320,1178237674479910,-5.86875,-36.35625,-16.143751
1679998249331,1178237684489510,-5.9437504,-36.487503,-15.95625
1679998249341,1178237694497438,-5.9437504,-36.412502,-15.825001
1679998249350,1178237704505749,-5.9437504,-36.35625,-15.656251
1679998249360,1178237714511946,-6.05625,-36.35625,-15.6
1679998249370,1178237724520369,-6.1125,-36.35625,-15.543751
1679998249380,1178237734530119,-6.1875005,-36.1875,-15.543751
1679998249391,1178237744532234,-6.24375,-36.05625,-15.543751
1679998249403,1178237754535070,-6.4125004,-36.0,-15.656251
1679998249411,1178237764536166,-6.5437503,-35.8875,-15.825001
1679998249421,1178237774538449,-6.5437503,-35.8125,-15.900001
1679998249430,1178237784540602,-6.5437503,-35.756252,-15.95625
1679998249440,1178237794543482,-6.5437503,-35.8125,-15.7875
1679998249450,1178237804546712,-6.5437503,-35.8875,-15.543751
1679998249460,1178237814542274,-6.7125,-36.35625,-15.168751
1679998249471,1178237824544816,-6.8250003,-36.787502,-14.75625
1679998249481,1178237834538291,-6.3,-35.8875,-13.781251
1679998249489,1178237844531584,-6.24375,-36.0,-13.500001
1679998249500,1178237854533752,-6.24375,-36.1875,-13.200001
1679998249511,1178237864527977,-6.24375,-36.300003,-12.900001
1679998249521,1178237874537554,-7.14375,-36.300003,-12.168751
1679998249530,1178237884539612,-7.14375,-36.300003,-12.168751
1679998249541,1178237894534126,-7.14375,-36.112503,-12.1125
1679998249550,1178237904537337,-7.14375,-35.8875,-12.0
1679998249560,1178237914532592,-7.36875,-36.0,-11.8125
1679998249570,1178237924535975,-7.55625,-36.1875,-11.587501
1679998249580,1178237934538125,-8.043751,-36.0,-11.400001
1679998249589,1178237944539278,-8.45625,-35.8875,-11.2875
1679998249598,1178237954533283,-8.08125,-35.8125,-11.400001
1679998249609,1178237964526894,-7.74375,-35.7,-11.587501
1679998249620,1178237974528970,-7.8562503,-35.643753,-11.512501
1679998249631,1178237984529258,-8.043751,-35.568752,-11.400001
1679998249650,1178237994531421,-8.08125,-35.287502,-11.587501
1679998249652,1178238004533286,-8.15625,-34.987503,-11.700001
1679998249659,1178238014539343,-8.15625,-35.04375,-11.94375
1679998249669,1178238024535400,-8.15625,-35.081253,-12.168751
1679998249679,1178238034537342,-8.45625,-35.381252,-12.168751
1679998249689,1178238044539808,-8.75625,-35.7,-12.168751
1679998249701,1178238054530423,-8.887501,-35.8125,-12.1125
1679998249709,1178238064532707,-8.925,-35.8875,-12.0
1679998249720,1178238074534568,-9.543751,-35.381252,-11.887501
1679998249729,1178238084536895,-9.543751,-35.381252,-11.887501
1679998249739,1178238094537909,-9.543751,-35.5125,-11.400001
1679998249749,1178238104539895,-9.543751,-35.568752,-10.9875
1679998249759,1178238114542519,-9.356251,-35.34375,-10.668751
1679998249769,1178238124537048,-9.243751,-35.081253,-10.387501
1679998249779,1178238134540298,-9.543751,-35.381252,-10.387501
1679998249789,1178238144517062,-9.84375,-35.7,-10.387501
1679998249799,1178238154512585,-9.88125,-36.1875,-10.200001
1679998249809,1178238164515359,-9.95625,-36.581253,-10.087501
1679998249819,1178238174516282,-10.087501,-36.787502,-10.125
1679998249830,1178238184536200,-10.125,-36.881252,-10.200001
1679998249839,1178238194537393,-10.556251,-37.2,-10.200001
1679998249849,1178238204539513,-11.043751,-37.5,-10.200001
1679998249859,1178238214549291,-10.856251,-37.3875,-10.012501
1679998249869,1178238224551445,-10.743751,-37.2,-9.7875
1679998249879,1178238234553258,-10.668751,-37.0125,-9.58125
1679998249889,1178238244554435,-10.556251,-36.787502,-9.46875
1679998249901,1178238254546118,-10.556251,-36.7125,-9.46875
1679998249908,1178238264548204,-10.556251,-36.581253,-9.46875
1679998249920,1178238274513814,-10.556251,-36.225002,-9.3
1679998249929,1178238284508102,-10.556251,-35.8875,-9.168751
1679998249938,1178238294505467,-10.743751,-35.568752,-9.4125
1679998249949,1178238304499976,-10.856251,-35.287502,-9.58125
1679998249959,1178238314532197,-10.856251,-35.381252,-9.543751
1679998249970,1178238324526701,-10.856251,-35.568752,-9.46875
1679998249979,1178238334521398,-11.15625,-35.381252,-9.46875
1679998249989,1178238344523648,-11.45625,-35.287502,-9.46875
1679998249999,1178238354518181,-11.64375,-35.34375,-9.3
1679998250009,1178238364527950,-11.75625,-35.381252,-9.168751
1679998250019,1178238374531046,-11.887501,-35.5125,-9.168751
1679998250029,1178238384533070,-11.94375,-35.568752,-9.168751
1679998250039,1178238394535224,-12.168751,-35.5125,-9.168751
1679998250049,1178238404538613,-12.356251,-35.381252,-9.168751
1679998250059,1178238414539602,-12.4875,-35.5125,-9.0
1679998250069,1178238424516986,-12.543751,-35.568752,-8.887501
1679998250082,1178238434518000,-12.4875,-35.7,-8.8125
1679998250090,1178238444512789,-12.356251,-35.8875,-8.700001
1679998250099,1178238454507548,-12.4875,-36.112503,-8.34375
1679998250109,1178238464526787,-12.543751,-36.300003,-7.9875
1679998250120,1178238474528874,-12.543751,-36.1875,-8.043751
1679998250130,1178238484529508,-12.543751,-36.0,-8.08125
1679998250139,1178238494531321,-12.356251,-35.8125,-8.043751
1679998250149,1178238504533460,-12.243751,-35.568752,-7.9875
1679998250159,1178238514535566,-12.243751,-35.643753,-7.9875
1679998250171,1178238524530085,-12.243751,-35.7,-7.9875
1679998250179,1178238534532915,-12.056251,-35.568752,-7.9875
1679998250189,1178238544541237,-11.94375,-35.381252,-7.9875
1679998250199,1178238554543405,-12.0,-35.568752,-7.74375
1679998250209,1178238564545803,-12.056251,-35.7,-7.5000005
1679998250222,1178238574547207,-12.168751,-35.8875,-7.36875
1679998250232,1178238584543610,-12.243751,-36.0,-7.2000003
1679998250241,1178238594538182,-12.168751,-35.8875,-7.4437504
1679998250249,1178238604532408,-12.056251,-35.7,-7.6875005
1679998250259,1178238614526927,-12.168751,-35.643753,-7.8
1679998250272,1178238624522052,-12.243751,-35.568752,-7.9875
1679998250279,1178238634524057,-12.056251,-35.381252,-8.043751
1679998250289,1178238644526186,-11.94375,-35.287502,-8.08125
1679998250299,1178238654528460,-11.94375,-35.34375,-8.212501
1679998250309,1178238664499056,-11.94375,-35.381252,-8.2875
1679998250319,1178238674503353,-11.94375,-35.381252,-8.212501
1679998250330,1178238684513113,-11.94375,-35.381252,-8.08125
1679998250339,1178238694495314,-11.94375,-35.7,-7.9875
1679998250349,1178238704527963,-11.94375,-36.0,-7.8
1679998250359,1178238714528213,-12.0,-36.112503,-7.8
1679998250369,1178238724494261,-12.056251,-36.1875,-7.8
1679998250378,1178238734508650,-11.94375,-36.1875,-8.043751
1679998250389,1178238744510795,-11.75625,-36.1875,-8.2875
1679998250399,1178238754505083,-11.700001,-36.1875,-8.212501
1679998250409,1178238764522876,-11.64375,-36.1875,-8.08125
1679998250420,1178238774524938,-11.587501,-36.0,-8.34375
1679998250430,1178238784529457,-11.45625,-35.8875,-8.587501
1679998250439,1178238794523938,-11.64375,-35.8875,-8.625
1679998250449,1178238804531226,-11.75625,-35.8875,-8.700001
1679998250459,1178238814533384,-11.887501,-35.7,-8.587501
1679998250469,1178238824525461,-11.94375,-35.568752,-8.38125
1679998250479,1178238834528378,-11.94375,-35.568752,-8.212501
1679998250489,1178238844530526,-11.94375,-35.568752,-7.9875
1679998250499,1178238854502545,-11.94375,-35.568752,-7.9875
1679998250509,1178238864505170,-11.94375,-35.568752,-7.9875
1679998250519,1178238874514241,-11.587501,-35.381252,-7.8
1679998250529,1178238884485270,-11.15625,-35.287502,-7.6875005
1679998250539,1178238894483193,-11.2875,-35.568752,-7.74375
1679998250549,1178238904480880,-11.34375,-35.8875,-7.8
1679998250559,1178238914448052,-11.34375,-35.8875,-8.34375
1679998250570,1178238924473653,-11.34375,-35.8875,-8.887501
1679998250582,1178238934481037,-11.45625,-35.8125,-8.625
1679998250589,1178238944455796,-11.64375,-35.7,-8.38125
