system_ts_ms, sensor_ts_ns, magX, magY, magZ
1679933945280,1113933633886664,19.987501,-25.143751,-20.025002
1679933945288,1113933643888846,19.78125,-24.843752,-20.025002
1679933945300,1113933653890230,19.6875,-24.54375,-20.025002
1679933945308,1113933663892464,19.5,-24.54375,-19.85625
1679933945321,1113933673902253,19.556252,-24.656252,-19.85625
1679933945329,1113933683903253,19.556252,-24.656252,-19.85625
1679933945339,1113933693906127,19.78125,-24.712502,-20.025002
1679933945349,1113933703909195,19.78125,-24.843752,-20.34375
1679933945362,1113933713896112,19.78125,-25.0125,-20.643751
1679933945368,1113933723891746,20.1,-24.956251,-20.456251
1679933945379,1113933733885106,20.400002,-24.843752,-20.34375
1679933945388,1113933743879576,20.456251,-24.956251,-20.34375
1679933945398,1113933753889345,20.587502,-25.0125,-20.34375
1679933945408,1113933763897840,20.7,-25.143751,-19.987501
1679933945418,1113933773899916,20.8875,-25.312502,-19.556252
1679933945435,1113933783900896,20.8875,-25.087502,-19.5
1679933945439,1113933793895328,20.8875,-24.843752,-19.425001
1679933945448,1113933803891087,20.587502,-24.956251,-19.6875
1679933945458,1113933813893414,20.268751,-25.0125,-19.85625
1679933945468,1113933823895481,20.15625,-24.956251,-19.987501
1679933945479,1113933833897601,20.1,-24.843752,-20.025002
1679933945488,1113933843898519,20.025002,-24.712502,-20.268751
1679933945501,1113933853900745,19.987501,-24.54375,-20.456251
1679933945508,1113933863903211,19.987501,-24.712502,-20.400002
1679933945521,1113933873912999,20.025002,-24.956251,-20.456251
1679933945532,1113933883925363,20.025002,-24.956251,-20.456251
1679933945538,1113933893919690,20.1,-25.0125,-20.643751
1679933945548,1113933903922767,20.1,-25.0125,-20.8875
1679933945558,1113933913917320,20.1,-25.0125,-21.056252
1679933945569,1113933923901556,20.15625,-24.956251,-21.1875
1679933945578,1113933933914545,20.268751,-24.843752,-21.243752
1679933945588,1113933943907852,20.34375,-24.656252,-21.243752
1679933945598,1113933953902366,20.400002,-24.4125,-21.243752
1679933945611,1113933963904524,20.34375,-24.54375,-21.0
1679933945618,1113933973895735,20.268751,-24.712502,-20.75625
1679933945630,1113933983899056,20.268751,-24.843752,-20.643751
1679933945639,1113933993893546,20.268751,-25.0125,-20.456251
1679933945649,1113934003901950,20.1,-24.956251,-20.643751
1679933945658,1113934013896792,19.987501,-24.843752,-20.75625
1679933945668,1113934023897710,19.743752,-24.956251,-20.75625
1679933945680,1113934033907469,19.5,-25.0125,-20.75625
1679933945689,1113934043895718,19.5,-24.712502,-20.925001
1679933945698,1113934053897862,19.5,-24.4125,-21.056252
1679933945709,1113934063900631,19.6875,-24.35625,-21.056252
1679933945720,1113934073866126,19.78125,-24.243752,-21.056252
1679933945729,1113934083868231,19.85625,-24.35625,-20.7
1679933945739,1113934093870014,19.987501,-24.4125,-20.34375
1679933945749,1113934103863879,20.268751,-24.4125,-20.15625
1679933945759,1113934113895019,20.587502,-24.4125,-20.025002
1679933945771,1113934123897215,20.75625,-24.7875,-20.025002
1679933945778,1113934133899378,21.0,-25.143751,-20.025002
1679933945788,1113934143903070,20.925001,-25.087502,-19.85625
1679933945800,1113934153905223,20.8875,-25.0125,-19.743752
1679933945808,1113934163901208,20.8875,-25.087502,-19.85625
1679933945819,1113934173878131,20.8875,-25.143751,-20.025002
1679933945830,1113934183871116,20.75625,-25.312502,-20.15625
1679933945840,1113934193865736,20.7,-25.425001,-20.34375
1679933945849,1113934203866370,20.75625,-25.25625,-20.15625
1679933945858,1113934213886057,20.8875,-25.0125,-20.025002
1679933945870,1113934223895869,20.8875,-24.956251,-20.1
1679933945880,1113934233899869,20.8875,-24.843752,-20.15625
1679933945889,1113934243893926,20.8875,-25.087502,-20.1
1679933945898,1113934253896079,20.8875,-25.312502,-20.025002
1679933945915,1113934263890540,20.643751,-25.3875,-19.85625
1679933945922,1113934273898323,20.400002,-25.556252,-19.987501
1679933945929,1113934283893265,20.400002,-25.556252,-19.987501
1679933945938,1113934293861808,20.400002,-25.612501,-20.15625
1679933945948,1113934303863933,20.7,-25.743752,-20.15625
1679933945959,1113934313850842,21.0,-25.9125,-20.15625
1679933945968,1113934323844356,21.1875,-25.687502,-19.987501
1679933945980,1113934333872433,21.300001,-25.425001,-19.743752
1679933945988,1113934343846476,21.65625,-25.312502,-19.78125
1679933945999,1113934353856187,22.087502,-25.143751,-19.85625
1679933946009,1113934363861648,21.7875,-25.25625,-19.743752
1679933946019,1113934373833272,21.487501,-25.312502,-19.556252
1679933946029,1113934383863487,21.243752,-25.3875,-19.5
1679933946039,1113934393861775,21.0,-25.425001,-19.425001
1679933946048,1113934403877640,20.75625,-25.556252,-19.743752
1679933946058,1113934413899024,20.587502,-25.612501,-20.025002
1679933946069,1113934423885981,20.456251,-25.556252,-20.1
1679933946079,1113934433890211,20.400002,-25.425001,-20.15625
1679933946089,1113934443891561,20.587502,-25.312502,-20.1
1679933946098,1113934453897340,20.7,-25.143751,-20.025002
1679933946108,1113934463907022,20.643751,-24.956251,-20.34375
1679933946121,1113934473918551,20.8875,-24.54375,-20.587502
1679933946130,1113934483913032,20.8875,-24.54375,-20.587502
1679933946138,1113934493915166,21.1875,-24.656252,-20.400002
1679933946148,1113934503909660,21.300001,-24.956251,-20.15625
1679933946163,1113934513890434,21.487501,-25.25625,-19.987501
1679933946170,1113934523899174,21.65625,-25.3875,-19.78125
