system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1679933945278,1113933631738942,-0.003575,0.034925,-0.004675
1679933945280,1113933634241095,-0.0015125,0.034925,-0.003575
1679933945281,1113933636743249,0.0034375,0.0339625,-0.0056375
1679933945284,1113933639245403,0.0083875,0.0400125,-0.0086624995
1679933945286,1113933641747788,0.012375,0.036025,-0.0075625
1679933945289,1113933644249990,0.012375,0.0400125,-0.0105875
1679933945291,1113933646752220,0.013475,0.0389125,-0.01265
1679933945299,1113933649254374,0.0114124995,0.040975,-0.015675
1679933945299,1113933651756528,0.013475,0.0449625,-0.015675
1679933945300,1113933654258686,0.013475,0.047025,-0.0166375
1679933945302,1113933656760840,0.012375,0.0429,-0.0176
1679933945304,1113933659262994,0.0154,0.036025,-0.0176
1679933945306,1113933661765378,0.013475,0.0319,-0.0215875
1679933945313,1113933664267537,0.013475,0.0319,-0.020624999
1679933945313,1113933666769691,0.012375,0.029975,-0.0185625
1679933945314,1113933669271922,0.012375,0.023924999,-0.02255
1679933945317,1113933671774076,0.013475,0.0180125,-0.0176
1679933945319,1113933674276153,0.012375,0.0169125,-0.013612499
1679933945323,1113933676778629,0.0154,0.012925,-0.0196625
1679933945329,1113933679280552,0.01045,0.0119624995,-0.0166375
1679933945329,1113933681782937,0.01045,0.00495,-0.013612499
1679933945330,1113933684285100,0.0094875,0.003025,-0.013612499
1679933945332,1113933686787330,0.007425,-0.003025,-0.0105875
1679933945334,1113933689289484,0.0083875,-0.003025,-0.0086624995
1679933945337,1113933691791638,0.007425,-0.0050875,-0.0075625
1679933945341,1113933694293783,0.0044,-0.009075,-0.004675
1679933945346,1113933696795937,0.0064625,-0.0121,-0.004675
1679933945346,1113933699298091,0.0044,-0.0121,-0.0066
1679933945347,1113933701800475,0.002475,-0.0149875,-0.004675
1679933945351,1113933704302706,-5.5E-4,-0.018975,-0.00165
1679933945352,1113933706804797,0.0055,-0.0210375,-0.00165
1679933945354,1113933709306951,0.0034375,-0.0240625,4.125E-4
1679933945357,1113933711809182,4.125E-4,-0.0259875,-5.5E-4
1679933945362,1113933714311336,-5.5E-4,-0.025024999,4.125E-4
1679933945362,1113933716813489,0.001375,-0.0240625,0.001375
1679933945364,1113933719315874,-5.5E-4,-0.025024999,0.0023375
1679933945367,1113933721818028,0.001375,-0.0259875,0.0044
1679933945370,1113933724320182,0.001375,-0.033,0.007425
1679933945372,1113933726822336,4.125E-4,-0.0270875,0.006325
1679933945374,1113933729324484,-0.003575,-0.0270875,0.0053625
1679933945379,1113933731826638,-0.0015125,-0.0240625,0.0083875
1679933945381,1113933734329100,-0.0015125,-0.0240625,0.007425
1679933945382,1113933736831013,-5.5E-4,-0.0210375,0.0083875
1679933945384,1113933739333397,4.125E-4,-0.0210375,0.0083875
1679933945386,1113933741835551,0.001375,-0.020075,0.007425
1679933945390,1113933744337705,-5.5E-4,-0.013062499,0.0114124995
1679933945392,1113933746839859,-0.0015125,-0.0121,0.01045
1679933945398,1113933749342013,-0.0055,-0.007975,0.0083875
1679933945398,1113933751844244,-0.0055,-0.0050875,0.007425
1679933945401,1113933754346398,-0.0045375,-0.0039875,0.00935
1679933945403,1113933756848551,-0.0045375,0.001925,0.00935
1679933945404,1113933759350662,-0.0066,9.625E-4,0.01045
