system_ts_ms, sensor_ts_ns, gyrXr, gyrYr, gyrZr, gyrDXr, gyrDYr, gyrDZr
1679933945278,1113933631738942,0.0089375,0.0369875,0.0020625,0.012560242,0.0020383047,0.006608403
1679933945280,1113933634241095,0.011,0.0369875,0.003025,0.012560242,0.0020383047,0.006608403
1679933945281,1113933636743249,0.01595,0.036025,9.625E-4,0.012560242,0.0020383047,0.006608403
1679933945284,1113933639245403,0.0210375,0.0419375,-0.0020625,0.012560242,0.0020383047,0.006608403
1679933945286,1113933641747788,0.025024999,0.03795,-9.625E-4,0.012560242,0.0020383047,0.006608403
1679933945289,1113933644249990,0.025024999,0.0419375,-0.0039875,0.012560242,0.0020383047,0.006608403
1679933945291,1113933646752220,0.0259875,0.040975,-0.00605,0.012560242,0.0020383047,0.006608403
1679933945299,1113933649254374,0.0240625,0.0430375,-0.0089375,0.012560242,0.0020383047,0.006608403
1679933945299,1113933651756528,0.0259875,0.047025,-0.0089375,0.012560242,0.0020383047,0.006608403
1679933945300,1113933654258686,0.0259875,0.04895,-0.0100375,0.012560242,0.0020383047,0.006608403
1679933945302,1113933656760840,0.025024999,0.0449625,-0.011,0.012560242,0.0020383047,0.006608403
1679933945304,1113933659262994,0.02805,0.03795,-0.011,0.012560242,0.0020383047,0.006608403
1679933945306,1113933661765378,0.0259875,0.0339625,-0.0149875,0.012560242,0.0020383047,0.006608403
1679933945313,1113933664267537,0.0259875,0.0339625,-0.014025,0.012560242,0.0020383047,0.006608403
1679933945314,1113933666769691,0.025024999,0.0320375,-0.0119624995,0.012560242,0.0020383047,0.006608403
1679933945314,1113933669271922,0.025024999,0.0259875,-0.01595,0.012560242,0.0020383047,0.006608403
1679933945317,1113933671774076,0.0259875,0.0199375,-0.011,0.012560242,0.0020383047,0.006608403
1679933945320,1113933674276153,0.025024999,0.018975,-0.0070125,0.012560242,0.0020383047,0.006608403
1679933945323,1113933676778629,0.02805,0.0149875,-0.013062499,0.012560242,0.0020383047,0.006608403
1679933945329,1113933679280552,0.0229625,0.014025,-0.0100375,0.012560242,0.0020383047,0.006608403
1679933945329,1113933681782937,0.0229625,0.0070125,-0.0070125,0.012560242,0.0020383047,0.006608403
1679933945330,1113933684285100,0.022,0.00495,-0.0070125,0.012560242,0.0020383047,0.006608403
1679933945332,1113933686787330,0.0199375,-9.625E-4,-0.0039875,0.012560242,0.0020383047,0.006608403
1679933945334,1113933689289484,0.0210375,-9.625E-4,-0.0020625,0.012560242,0.0020383047,0.006608403
1679933945337,1113933691791638,0.0199375,-0.003025,-9.625E-4,0.012560242,0.0020383047,0.006608403
1679933945341,1113933694293783,0.01705,-0.0070125,0.0020625,0.012560242,0.0020383047,0.006608403
1679933945346,1113933696795937,0.018975,-0.0100375,0.0020625,0.012560242,0.0020383047,0.006608403
1679933945346,1113933699298091,0.01705,-0.0100375,0.0,0.012560242,0.0020383047,0.006608403
1679933945347,1113933701800475,0.0149875,-0.013062499,0.0020625,0.012560242,0.0020383047,0.006608403
1679933945351,1113933704302706,0.0119624995,-0.01705,0.00495,0.012560242,0.0020383047,0.006608403
1679933945352,1113933706804797,0.0180125,-0.018975,0.00495,0.012560242,0.0020383047,0.006608403
1679933945354,1113933709306951,0.01595,-0.022,0.0070125,0.012560242,0.0020383047,0.006608403
1679933945357,1113933711809182,0.013062499,-0.0240625,0.00605,0.012560242,0.0020383047,0.006608403
1679933945362,1113933714311336,0.0119624995,-0.0229625,0.0070125,0.012560242,0.0020383047,0.006608403
1679933945362,1113933716813489,0.014025,-0.022,0.007975,0.012560242,0.0020383047,0.006608403
1679933945364,1113933719315874,0.0119624995,-0.0229625,0.0089375,0.012560242,0.0020383047,0.006608403
1679933945367,1113933721818028,0.014025,-0.0240625,0.011,0.012560242,0.0020383047,0.006608403
1679933945370,1113933724320182,0.014025,-0.0309375,0.014025,0.012560242,0.0020383047,0.006608403
1679933945372,1113933726822336,0.013062499,-0.025024999,0.013062499,0.012560242,0.0020383047,0.006608403
1679933945374,1113933729324484,0.0089375,-0.025024999,0.0119624995,0.012560242,0.0020383047,0.006608403
1679933945379,1113933731826638,0.011,-0.022,0.0149875,0.012560242,0.0020383047,0.006608403
1679933945381,1113933734329100,0.011,-0.022,0.014025,0.012560242,0.0020383047,0.006608403
1679933945382,1113933736831013,0.0119624995,-0.018975,0.0149875,0.012560242,0.0020383047,0.006608403
1679933945384,1113933739333397,0.013062499,-0.018975,0.0149875,0.012560242,0.0020383047,0.006608403
1679933945386,1113933741835551,0.014025,-0.0180125,0.014025,0.012560242,0.0020383047,0.006608403
1679933945390,1113933744337705,0.0119624995,-0.011,0.0180125,0.012560242,0.0020383047,0.006608403
1679933945392,1113933746839859,0.011,-0.0100375,0.01705,0.012560242,0.0020383047,0.006608403
1679933945398,1113933749342013,0.0070125,-0.00605,0.0149875,0.012560242,0.0020383047,0.006608403
1679933945398,1113933751844244,0.0070125,-0.003025,0.014025,0.012560242,0.0020383047,0.006608403
1679933945401,1113933754346398,0.007975,-0.0020625,0.01595,0.012560242,0.0020383047,0.006608403
1679933945403,1113933756848551,0.007975,0.0039875,0.01595,0.012560242,0.0020383047,0.006608403
1679933945404,1113933759350662,0.00605,0.003025,0.01705,0.012560242,0.0020383047,0.006608403
1679933945406,1113933761853047,0.00495,0.0070125,0.0180125,0.012560242,0.0020383047,0.006608403
1679933945414,1113933764354970,0.00495,0.0070125,0.013062499,0.012560242,0.0020383047,0.006608403
1679933945414,1113933766857355,0.00605,0.013062499,0.013062499,0.012560242,0.0020383047,0.006608403
1679933945416,1113933769359585,0.00495,0.0180125,0.0100375,0.012560242,0.0020383047,0.006608403
1679933945417,1113933771861739,0.00495,0.0240625,0.011,0.012560242,0.0020383047,0.006608403
1679933945420,1113933774363893,0.007975,0.0290125,0.0119624995,0.012560242,0.0020383047,0.006608403
1679933945422,1113933776866047,0.0070125,0.02695,0.007975,0.012560242,0.0020383047,0.006608403
1679933945424,1113933779368201,0.00605,0.029975,0.0070125,0.012560242,0.0020383047,0.006608403
1679933945435,1113933781870355,0.0070125,0.033,0.0119624995,0.012560242,0.0020383047,0.006608403
1679933945436,1113933784372739,0.00495,0.033,0.0100375,0.012560242,0.0020383047,0.006608403
1679933945437,1113933786874893,0.0039875,0.036025,0.0089375,0.012560242,0.0020383047,0.006608403
1679933945438,1113933789377047,0.0070125,0.0430375,0.011,0.012560242,0.0020383047,0.006608403
1679933945438,1113933791879230,0.00495,0.0460625,0.0089375,0.012560242,0.0020383047,0.006608403
1679933945440,1113933794381307,0.0,0.0460625,0.007975,0.012560242,0.0020383047,0.006608403
1679933945442,1113933796883460,0.003025,0.0479875,0.007975,0.012560242,0.0020383047,0.006608403
