system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1679933945278,1113933631738942,0.302013,0.272621,0.684266,0.605181
1679933945280,1113933634241095,0.301989,0.272667,0.684264,0.605175
1679933945281,1113933636743249,0.301966,0.272719,0.684258,0.605169
1679933945284,1113933639245403,0.301941,0.272781,0.68425,0.605163
1679933945286,1113933641747788,0.301922,0.272844,0.68424,0.605155
1679933945289,1113933644249990,0.301925,0.272884,0.684174,0.605211
1679933945291,1113933646752220,0.301779,0.272958,0.684163,0.605262
1679933945299,1113933649254374,0.301741,0.273027,0.684149,0.605266
1679933945300,1113933651756528,0.301712,0.273101,0.684136,0.605262
1679933945300,1113933654258686,0.301682,0.273177,0.684122,0.605258
1679933945303,1113933656760840,0.301654,0.273249,0.684107,0.605256
1679933945305,1113933659262994,0.301634,0.273318,0.684089,0.605256
1679933945306,1113933661765378,0.301615,0.273385,0.684066,0.605261
1679933945313,1113933664267537,0.30141,0.273619,0.683879,0.605468
1679933945314,1113933666769691,0.301371,0.273702,0.68385,0.605484
1679933945314,1113933669271922,0.301355,0.273764,0.683823,0.605493
1679933945318,1113933671774076,0.301349,0.273819,0.683798,0.6055
1679933945320,1113933674276168,0.301345,0.273871,0.683775,0.605505
1679933945323,1113933676778629,0.301344,0.273924,0.683747,0.605514
1679933945329,1113933679280552,0.301341,0.273971,0.683721,0.605523
1679933945329,1113933681782937,0.301178,0.274129,0.683651,0.605611
1679933945331,1113933684285100,0.301186,0.274158,0.683573,0.605682
1679933945332,1113933686787330,0.301196,0.274188,0.683547,0.605692
1679933945334,1113933689289484,0.301207,0.274219,0.683523,0.605701
1679933945337,1113933691791638,0.30122,0.274247,0.683498,0.605709
1679933945342,1113933694293783,0.301235,0.274269,0.683475,0.605717
1679933945346,1113933696795937,0.301254,0.27429,0.683452,0.605726
1679933945346,1113933699298091,0.30113,0.274296,0.683439,0.605798
1679933945348,1113933701800475,0.301134,0.27431,0.683416,0.605815
1679933945351,1113933704302706,0.301234,0.274231,0.683217,0.606027
1679933945352,1113933706804797,0.301261,0.274242,0.683191,0.606038
1679933945356,1113933709306951,0.30129,0.274249,0.683167,0.606048
1679933945358,1113933711809182,0.301318,0.274253,0.683142,0.606059
1679933945362,1113933714311336,0.301345,0.274256,0.683119,0.606071
1679933945362,1113933716813489,0.301275,0.274087,0.683178,0.606115
1679933945365,1113933719315874,0.301293,0.274072,0.683164,0.606128
1679933945368,1113933721818028,0.301322,0.274073,0.683144,0.606136
1679933945371,1113933724320182,0.30144,0.27398,0.682943,0.606346
1679933945372,1113933726822331,0.301473,0.273978,0.682922,0.606355
1679933945374,1113933729324484,0.301501,0.273975,0.682903,0.606364
1679933945379,1113933731826638,0.301529,0.273975,0.682886,0.606369
1679933945381,1113933734329100,0.30175,0.273789,0.682942,0.606279
1679933945383,1113933736831013,0.301795,0.273773,0.682934,0.606273
1679933945385,1113933739333397,0.301824,0.273774,0.682919,0.606275
1679933945387,1113933741835551,0.301851,0.27378,0.682903,0.606278
1679933945390,1113933744337705,0.301936,0.273716,0.682749,0.606437
1679933945392,1113933746839859,0.301955,0.273723,0.682738,0.606437
1679933945398,1113933749342013,0.301967,0.273731,0.682729,0.606438
1679933945398,1113933751844244,0.302095,0.273421,0.682857,0.606369
1679933945401,1113933754346398,0.302117,0.273397,0.682865,0.60636
1679933945404,1113933756848551,0.302122,0.273413,0.682861,0.606356
1679933945405,1113933759350662,0.302125,0.273427,0.682857,0.606352
1679933945406,1113933761853047,0.302125,0.273442,0.682856,0.606346
1679933945414,1113933764354970,0.302102,0.273482,0.682899,0.606291
1679933945415,1113933766857355,0.302096,0.273505,0.682896,0.606287
1679933945416,1113933769359585,0.302128,0.273241,0.68302,0.606251
1679933945417,1113933771861739,0.302116,0.273243,0.683032,0.606242
1679933945420,1113933774363893,0.302097,0.273276,0.683035,0.606233
1679933945422,1113933776866047,0.302078,0.273312,0.683034,0.606228
1679933945424,1113933779368201,0.302056,0.273349,0.683033,0.606223
1679933945435,1113933781870355,0.302033,0.273388,0.683036,0.606213
1679933945437,1113933784372739,0.30192,0.273524,0.683233,0.605987
1679933945437,1113933786874893,0.301916,0.273519,0.683257,0.605964
1679933945438,1113933789377047,0.301887,0.273561,0.683265,0.60595
1679933945438,1113933791879230,0.301851,0.273608,0.683273,0.605938
1679933945440,1113933794381307,0.30181,0.273654,0.68328,0.605929
1679933945445,1113933796883460,0.30177,0.273701,0.683288,0.605919
1679933945446,1113933799385922,0.301728,0.27375,0.683296,0.605909
1679933945447,1113933801888076,0.301682,0.2738,0.683306,0.605898
1679933945451,1113933804390239,0.301529,0.273833,0.683436,0.605812
1679933945453,1113933806892393,0.301472,0.27388,0.683452,0.605801
1679933945455,1113933809394546,0.301421,0.273934,0.683464,0.605789
1679933945457,1113933811896700,0.301371,0.273986,0.683477,0.605776
1679933945462,1113933814398902,0.30132,0.274041,0.68349,0.605762
1679933945462,1113933816901056,0.301269,0.274093,0.683505,0.605747
1679933945465,1113933819403441,0.301218,0.274148,0.68352,0.60573
1679933945467,1113933821905364,0.301091,0.274338,0.683478,0.605755
1679933945471,1113933824407503,0.301035,0.274399,0.683471,0.605763
1679933945473,1113933826909888,0.300983,0.274452,0.683486,0.605748
1679933945474,1113933829412042,0.300929,0.274503,0.683503,0.605733
1679933945479,1113933831914273,0.300876,0.274553,0.683519,0.605718
1679933945482,1113933834416422,0.300817,0.274606,0.683538,0.605702
1679933945482,1113933836918575,0.300762,0.274654,0.683556,0.605687
1679933945487,1113933839420729,0.30058,0.274818,0.683525,0.605739
1679933945487,1113933841922883,0.300506,0.274878,0.683539,0.605731
1679933945492,1113933844425052,0.300546,0.274824,0.683345,0.605956
1679933945499,1113933846927437,0.300496,0.274871,0.68336,0.605942
1679933945500,1113933849429590,0.300443,0.274918,0.683378,0.605927
1679933945501,1113933851931744,0.300395,0.274961,0.683394,0.605913
1679933945502,1113933854433898,0.300348,0.275004,0.683408,0.6059
1679933945504,1113933856936153,0.300297,0.275072,0.683413,0.60589
1679933945506,1113933859438230,0.300251,0.275119,0.683426,0.605876
1679933945507,1113933861940461,0.300207,0.275163,0.683439,0.605863
1679933945514,1113933864442845,0.300284,0.275079,0.683195,0.606138
1679933945515,1113933866944999,0.300249,0.275116,0.683202,0.606131
1679933945518,1113933869447153,0.300215,0.275151,0.683209,0.606124
1679933945519,1113933871949307,0.300183,0.275186,0.683214,0.606119
1679933945521,1113933874451461,0.300182,0.275248,0.683203,0.606103
1679933945523,1113933876953595,0.300157,0.275285,0.683204,0.606098
1679933945526,1113933879455825,0.300135,0.275317,0.683203,0.606095
1679933945532,1113933881957979,0.300114,0.27535,0.683201,0.606093
1679933945534,1113933884460364,0.300178,0.275286,0.683003,0.606313
1679933945536,1113933886962518,0.300159,0.275313,0.682997,0.606318
1679933945537,1113933889464671,0.300141,0.275342,0.682989,0.606322
1679933945538,1113933891966825,0.300199,0.275417,0.682959,0.606293
1679933945540,1113933894469056,0.300192,0.275454,0.682947,0.606294
1679933945542,1113933896971210,0.300177,0.275485,0.682937,0.606298
1679933945545,1113933899473364,0.300158,0.27552,0.682927,0.606302
1679933945548,1113933901975518,0.300138,0.275555,0.682918,0.606306
1679933945551,1113933904477671,0.300273,0.275423,0.682572,0.606689
1679933945552,1113933906979825,0.300252,0.275457,0.68256,0.606698
1679933945555,1113933909482013,0.300468,0.2754,0.68258,0.606594
1679933945558,1113933911984398,0.300474,0.275429,0.682571,0.606589
1679933945564,1113933914486629,0.300459,0.27547,0.682556,0.606593
1679933945565,1113933916988706,0.30044,0.275509,0.682542,0.606601
1679933945566,1113933919490922,0.300418,0.275548,0.68253,0.606608
1679933945567,1113933921993076,0.300397,0.275588,0.682516,0.606616
1679933945571,1113933924495230,0.300592,0.275398,0.682032,0.60715
1679933945573,1113933926997615,0.300512,0.275199,0.682119,0.607183
1679933945575,1113933929499768,0.300488,0.275211,0.682111,0.607198
1679933945578,1113933932001931,0.30047,0.275245,0.682092,0.607212
1679933945580,1113933934504085,0.300455,0.275284,0.682068,0.607229
1679933945582,1113933937006239,0.30044,0.275321,0.682044,0.607246
1679933945585,1113933939508393,0.300423,0.275364,0.68202,0.607262
1679933945587,1113933942010624,0.300406,0.27541,0.681996,0.607277
1679933945590,1113933944513008,0.30047,0.275068,0.681449,0.608014
1679933945592,1113933947014931,0.300434,0.275102,0.681423,0.608045
1679933945596,1113933949517316,0.300411,0.275149,0.681397,0.608065
1679933945598,1113933952019446,0.300391,0.275196,0.681366,0.608088
1679933945601,1113933954521600,0.300373,0.275241,0.681337,0.608109
1679933945604,1113933957023754,0.300357,0.275283,0.681311,0.608127
1679933945606,1113933959525984,0.300339,0.275326,0.681288,0.608142
1679933945607,1113933962028162,0.300314,0.275283,0.681303,0.608157
1679933945612,1113933964530316,0.300524,0.275073,0.680784,0.608729
