system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1679933945280,1113933633886664,5.5125003,-45.16875,-250.425,-14.46,-20.03,-230.4
1679933945288,1113933643888846,5.3250003,-44.86875,-250.425,-14.46,-20.03,-230.4
1679933945300,1113933653890230,5.2125,-44.568752,-250.425,-14.46,-20.03,-230.4
1679933945308,1113933663892464,5.0437503,-44.568752,-250.25626,-14.46,-20.03,-230.4
1679933945321,1113933673902253,5.1000004,-44.68125,-250.25626,-14.46,-20.03,-230.4
1679933945329,1113933683903253,5.1000004,-44.68125,-250.25626,-14.46,-20.03,-230.4
1679933945339,1113933693906127,5.3250003,-44.756252,-250.425,-14.46,-20.03,-230.4
1679933945349,1113933703909195,5.3250003,-44.86875,-250.74376,-14.46,-20.03,-230.4
1679933945362,1113933713896112,5.3250003,-45.037502,-251.04376,-14.46,-20.03,-230.4
1679933945368,1113933723891746,5.64375,-44.98125,-250.85626,-14.46,-20.03,-230.4
1679933945379,1113933733885106,5.9437504,-44.86875,-250.74376,-14.46,-20.03,-230.4
1679933945388,1113933743879576,5.9812503,-44.98125,-250.74376,-14.46,-20.03,-230.4
1679933945398,1113933753889345,6.1125,-45.037502,-250.74376,-14.46,-20.03,-230.4
1679933945408,1113933763897840,6.24375,-45.16875,-250.38751,-14.46,-20.03,-230.4
1679933945418,1113933773899916,6.4125004,-45.35625,-249.95625,-14.46,-20.03,-230.4
1679933945435,1113933783900896,6.4125004,-45.112503,-249.90001,-14.46,-20.03,-230.4
1679933945439,1113933793895328,6.4125004,-44.86875,-249.82501,-14.46,-20.03,-230.4
1679933945448,1113933803891087,6.1125,-44.98125,-250.08751,-14.46,-20.03,-230.4
1679933945458,1113933813893414,5.8125,-45.037502,-250.25626,-14.46,-20.03,-230.4
1679933945468,1113933823895481,5.7000003,-44.98125,-250.38751,-14.46,-20.03,-230.4
1679933945479,1113933833897601,5.64375,-44.86875,-250.425,-14.46,-20.03,-230.4
1679933945488,1113933843898519,5.5687504,-44.756252,-250.66876,-14.46,-20.03,-230.4
1679933945501,1113933853900745,5.5125003,-44.568752,-250.85626,-14.46,-20.03,-230.4
1679933945508,1113933863903211,5.5125003,-44.756252,-250.8,-14.46,-20.03,-230.4
1679933945521,1113933873912999,5.5687504,-44.98125,-250.85626,-14.46,-20.03,-230.4
1679933945532,1113933883925363,5.5687504,-44.98125,-250.85626,-14.46,-20.03,-230.4
1679933945538,1113933893919690,5.64375,-45.037502,-251.04376,-14.46,-20.03,-230.4
1679933945548,1113933903922767,5.64375,-45.037502,-251.2875,-14.46,-20.03,-230.4
1679933945559,1113933913917320,5.64375,-45.037502,-251.45625,-14.46,-20.03,-230.4
1679933945569,1113933923901556,5.7000003,-44.98125,-251.58751,-14.46,-20.03,-230.4
1679933945578,1113933933914545,5.8125,-44.86875,-251.64375,-14.46,-20.03,-230.4
1679933945588,1113933943907852,5.8875003,-44.68125,-251.64375,-14.46,-20.03,-230.4
