system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679933945278,1113933631738942,0.817,7.243,6.559
1679933945280,1113933634241095,0.816,7.243,6.559
1679933945281,1113933636743249,0.815,7.244,6.559
1679933945284,1113933639245403,0.814,7.244,6.559
1679933945286,1113933641747788,0.813,7.245,6.558
1679933945289,1113933644249990,0.812,7.245,6.558
1679933945291,1113933646752220,0.809,7.245,6.559
1679933945299,1113933649254374,0.807,7.245,6.558
1679933945299,1113933651756528,0.806,7.246,6.558
1679933945300,1113933654258686,0.805,7.246,6.557
1679933945303,1113933656760840,0.803,7.247,6.557
1679933945305,1113933659262994,0.802,7.247,6.556
1679933945306,1113933661765378,0.801,7.248,6.556
1679933945313,1113933664267537,0.793,7.249,6.556
1679933945314,1113933666769691,0.791,7.25,6.555
1679933945314,1113933669271922,0.79,7.25,6.555
1679933945318,1113933671774076,0.789,7.251,6.554
1679933945320,1113933674276153,0.788,7.251,6.554
1679933945323,1113933676778629,0.788,7.252,6.553
1679933945329,1113933679280552,0.787,7.252,6.553
1679933945329,1113933681782937,0.782,7.253,6.553
1679933945331,1113933684285100,0.781,7.253,6.553
1679933945332,1113933686787330,0.78,7.254,6.552
1679933945334,1113933689289484,0.78,7.254,6.552
1679933945337,1113933691791638,0.78,7.254,6.551
1679933945342,1113933694293783,0.779,7.255,6.551
1679933945346,1113933696795937,0.779,7.255,6.551
1679933945346,1113933699298091,0.777,7.254,6.552
1679933945347,1113933701800475,0.777,7.254,6.552
1679933945351,1113933704302706,0.777,7.255,6.551
1679933945352,1113933706804797,0.777,7.255,6.551
1679933945354,1113933709306951,0.777,7.256,6.551
1679933945357,1113933711809182,0.777,7.256,6.55
1679933945362,1113933714311336,0.777,7.256,6.55
1679933945362,1113933716813489,0.778,7.254,6.552
1679933945364,1113933719315874,0.778,7.254,6.552
1679933945368,1113933721818028,0.779,7.254,6.552
1679933945371,1113933724320182,0.779,7.254,6.552
1679933945372,1113933726822331,0.779,7.255,6.551
1679933945374,1113933729324484,0.779,7.255,6.551
1679933945379,1113933731826638,0.78,7.255,6.551
1679933945381,1113933734329100,0.786,7.255,6.55
1679933945383,1113933736831013,0.786,7.255,6.55
1679933945385,1113933739333397,0.787,7.256,6.549
1679933945387,1113933741835551,0.787,7.256,6.549
1679933945390,1113933744337705,0.787,7.256,6.549
1679933945392,1113933746839859,0.787,7.256,6.548
1679933945398,1113933749342013,0.787,7.257,6.548
1679933945398,1113933751844244,0.794,7.254,6.55
1679933945401,1113933754346398,0.794,7.254,6.55
1679933945403,1113933756848551,0.794,7.254,6.55
1679933945405,1113933759350662,0.794,7.255,6.55
1679933945406,1113933761853047,0.794,7.255,6.549
1679933945414,1113933764354970,0.794,7.255,6.549
1679933945414,1113933766857355,0.793,7.255,6.549
