system_ts_ms, sensor_ts_ns, accX, accY, accZ
1679933945278,1113933631738942,1.011,7.5040503,6.7819505
1679933945280,1113933634241095,0.97305006,7.3510504,6.7249503
1679933945281,1113933636743249,0.96495,7.3699503,6.76095
1679933945283,1113933639245403,0.915,7.2840004,6.7249503
1679933945286,1113933641747788,0.92205006,7.35405,6.7249503
1679933945289,1113933644249990,0.78405005,7.3320003,6.6940503
1679933945291,1113933646752220,0.76305,7.3180504,6.70095
1679933945299,1113933649254374,0.74595004,7.2630005,6.6670504
1679933945299,1113933651756528,0.72900003,7.3560004,6.675
1679933945300,1113933654258686,0.70995003,7.2720003,6.6169505
1679933945302,1113933656760840,0.69795,7.3699503,6.55695
1679933945304,1113933659262994,0.81795,7.3030505,6.6550503
1679933945306,1113933661765378,0.77205,7.3660502,6.70095
1679933945313,1113933664267537,0.61395,7.287,6.6049504
1679933945313,1113933666769691,0.64095,7.2430506,6.61005
1679933945314,1113933669271922,0.69105005,7.2840004,6.6840005
1679933945317,1113933671774076,0.70095,7.3009505,6.564
1679933945319,1113933674276153,0.61005,7.3320003,6.61005
1679933945322,1113933676778629,0.64095,7.3080006,6.55695
1679933945329,1113933679280552,0.61005,7.3819504,6.531
1679933945329,1113933681782937,0.669,7.32495,6.636
1679933945330,1113933684285091,0.61395,7.3750505,6.5119505
1679933945332,1113933686787330,0.59295005,7.2910504,6.6169505
1679933945334,1113933689289484,0.693,7.3729506,6.52605
1679933945336,1113933691791638,0.63795,7.35405,6.6000004
1679933945341,1113933694293783,0.75600004,7.32495,6.663
1679933945346,1113933696795937,0.70995003,7.2910504,6.4540505
1679933945346,1113933699298091,0.72405005,7.2190504,6.6150002
1679933945346,1113933701800475,0.70095,7.2670503,6.591
1679933945351,1113933704302706,0.67695004,7.3560004,6.64305
1679933945352,1113933706804797,0.67695004,7.3080006,6.6649504
1679933945353,1113933709306951,0.75600004,7.32705,6.62895
1679933945357,1113933711809182,0.744,7.2720003,6.7219505
1679933945362,1113933714311336,0.83505005,7.2630005,6.61005
