system_ts_ms, sensor_ts_ns, accXr, accYr, accZr, accDXr, accDYr, accDZr
1680017923100,1197911450078436,6.7639503,-1.9090501,7.2850504,0.0,0.0,0.0
1680017923100,1197911452580820,6.5149503,-1.9120501,7.2949505,0.0,0.0,0.0
1680017923100,1197911455083051,6.3520503,-1.9549501,7.3159504,0.0,0.0,0.0
1680017923102,1197911457585205,6.294,-1.8900001,7.563,0.0,0.0,0.0
1680017923104,1197911460087594,6.14295,-1.95,7.48395,0.0,0.0,0.0
1680017923120,1197911462589824,5.973,-1.9210501,7.635,0.0,0.0,0.0
1680017923120,1197911465092286,5.6740503,-1.7560501,7.73295,0.0,0.0,0.0
1680017923120,1197911467594671,5.5690503,-1.6870501,7.668,0.0,0.0,0.0
1680017923121,1197911470096925,5.50395,-1.7560501,7.6110005,0.0,0.0,0.0
1680017923121,1197911472599310,5.583,-1.62405,7.6369505,0.0,0.0,0.0
1680017923121,1197911475101541,5.6719503,-1.69395,7.6590004,0.0,0.0,0.0
1680017923126,1197911477603695,5.72205,-1.881,7.6489506,0.0,0.0,0.0
1680017923126,1197911480106180,5.727,-1.8400501,7.695,0.0,0.0,0.0
1680017923128,1197911482608565,5.79405,-1.7659501,7.728,0.0,0.0,0.0
1680017923130,1197911485110796,5.8630505,-1.8349501,7.9009504,0.0,0.0,0.0
1680017923132,1197911487613180,5.90595,-1.8330001,7.7359505,0.0,0.0,0.0
1680017923134,1197911490115334,5.9230504,-1.8370501,7.9510503,0.0,0.0,0.0
1680017923137,1197911492617777,5.8609505,-1.881,7.9800005,0.0,0.0,0.0
1680017923142,1197911495119930,5.9880004,-1.9789501,8.00895,0.0,0.0,0.0
1680017923142,1197911497622392,6.012,-1.93305,7.9750504,0.0,0.0,0.0
1680017923144,1197911500124623,6.0880504,-1.8420001,7.8600006,0.0,0.0,0.0
1680017923147,1197911502627007,6.0600004,-1.8970501,7.8790503,0.0,0.0,0.0
1680017923150,1197911505129161,5.98995,-1.7730001,7.9680004,0.0,0.0,0.0
1680017923154,1197911507631392,6.0670505,-1.88505,7.75995,0.0,0.0,0.0
1680017923155,1197911510133777,6.0739503,-1.7350501,7.89795,0.0,0.0,0.0
1680017923160,1197911512636238,6.15495,-1.6150501,7.7569504,0.0,0.0,0.0
1680017923161,1197911515138474,6.117,-1.69395,7.8220506,0.0,0.0,0.0
1680017923163,1197911517640859,6.2460003,-1.5960001,7.7260504,0.0,0.0,0.0
1680017923165,1197911520143089,6.3090005,-1.6720501,7.635,0.0,0.0,0.0
1680017923167,1197911522645474,6.234,-1.605,7.7710505,0.0,0.0,0.0
1680017923170,1197911525147637,6.3130503,-1.6200001,7.7860503,0.0,0.0,0.0
1680017923172,1197911527650098,6.4480505,-1.677,7.7070003,0.0,0.0,0.0
1680017923176,1197911530152329,6.4840503,-1.55505,7.7040005,0.0,0.0,0.0
1680017923177,1197911532654714,6.543,-1.65495,7.75995,0.0,0.0,0.0
1680017923180,1197911535156911,6.5340004,-1.6669501,7.7710505,0.0,0.0,0.0
1680017923182,1197911537659295,6.6250505,-1.6510501,7.9819503,0.0,0.0,0.0
1680017923185,1197911540161526,6.6010504,-1.7230501,8.03295,0.0,0.0,0.0
1680017923187,1197911542663911,6.61005,-1.83,8.116051,0.0,0.0,0.0
1680017923192,1197911545166136,6.69705,-1.8570001,8.233951,0.0,0.0,0.0
1680017923193,1197911547668521,6.7900505,-1.83,8.29395,0.0,0.0,0.0
1680017923195,1197911550170752,6.8209505,-1.9960501,8.437051,0.0,0.0,0.0
1680017923199,1197911552673136,6.8880005,-1.9260001,8.301001,0.0,0.0,0.0
1680017923200,1197911555175372,7.0339503,-1.93605,8.167951,0.0,0.0,0.0
1680017923203,1197911557677757,7.1449504,-1.9450501,8.073,0.0,0.0,0.0
1680017923204,1197911560180218,7.21605,-2.0629501,7.8310504,0.0,0.0,0.0
1680017923211,1197911562682372,7.31505,-2.02905,7.6590004,0.0,0.0,0.0
1680017923212,1197911565184579,7.4440503,-1.9720501,7.6039505,0.0,0.0,0.0
1680017923212,1197911567686964,7.4059505,-1.9620001,7.48605,0.0,0.0,0.0
1680017923215,1197911570189194,7.6039505,-1.96905,7.3740005,0.0,0.0,0.0
1680017923217,1197911572691579,7.59495,-1.9120501,7.32105,0.0,0.0,0.0
1680017923220,1197911575193810,7.6189504,-1.9549501,7.3549504,0.0,0.0,0.0
