system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680017923100,1197911450078436,0.206532,-0.300504,0.722507,0.587387
1680017923100,1197911452580820,0.206206,-0.300186,0.722616,0.58753
1680017923101,1197911455083051,0.204903,-0.300581,0.720759,0.59006
1680017923102,1197911457585209,0.204629,-0.300337,0.720836,0.590185
1680017923104,1197911460087594,0.204391,-0.300121,0.720922,0.590272
1680017923120,1197911462589824,0.204186,-0.299941,0.721004,0.590334
1680017923120,1197911465092286,0.20401,-0.2998,0.72108,0.590374
1680017923121,1197911467594671,0.203869,-0.299701,0.721151,0.590387
1680017923121,1197911470096925,0.203759,-0.299639,0.721222,0.59037
1680017923121,1197911472599310,0.20368,-0.29962,0.721291,0.590321
1680017923122,1197911475101541,0.2028,-0.300205,0.719723,0.592238
1680017923126,1197911477603695,0.202766,-0.300279,0.719768,0.592157
1680017923127,1197911480106180,0.202771,-0.300395,0.719816,0.592038
1680017923129,1197911482608565,0.202808,-0.300551,0.719853,0.591902
1680017923131,1197911485110796,0.202873,-0.300743,0.719876,0.591755
1680017923133,1197911487613180,0.202966,-0.300964,0.719884,0.591601
1680017923135,1197911490115334,0.203079,-0.301213,0.719877,0.591443
1680017923137,1197911492617777,0.203216,-0.301487,0.719854,0.591284
1680017923142,1197911495119930,0.202812,-0.302158,0.718709,0.592473
1680017923142,1197911497622392,0.202981,-0.302459,0.718651,0.592332
1680017923145,1197911500124623,0.203167,-0.302774,0.718584,0.592188
1680017923148,1197911502627007,0.20337,-0.303103,0.718504,0.592047
1680017923150,1197911505129161,0.203583,-0.303445,0.718416,0.591905
1680017923154,1197911507631392,0.203803,-0.303788,0.718322,0.591768
1680017923160,1197911510133777,0.204035,-0.304145,0.718214,0.591635
1680017923161,1197911512636243,0.204268,-0.304511,0.718097,0.591509
1680017923161,1197911515138474,0.204193,-0.305102,0.717361,0.592123
1680017923165,1197911517640859,0.204426,-0.305485,0.717227,0.592007
1680017923165,1197911520143089,0.20466,-0.305872,0.717094,0.591888
1680017923167,1197911522645474,0.204893,-0.306265,0.716956,0.591771
1680017923170,1197911525147637,0.205127,-0.306667,0.716814,0.591654
1680017923172,1197911527650098,0.205353,-0.307063,0.716673,0.591541
1680017923176,1197911530152329,0.205576,-0.307468,0.716525,0.591432
1680017923178,1197911532654714,0.205794,-0.307873,0.716375,0.591328
1680017923180,1197911535156911,0.205898,-0.308346,0.716029,0.591464
1680017923185,1197911537659295,0.206091,-0.308739,0.715879,0.591374
1680017923185,1197911540161526,0.206281,-0.30912,0.715729,0.591289
1680017923188,1197911542663911,0.206461,-0.309485,0.715583,0.591212
1680017923193,1197911545166136,0.206631,-0.30983,0.71544,0.591145
1680017923194,1197911547668521,0.206791,-0.310141,0.715309,0.591084
1680017923196,1197911550170752,0.206946,-0.310417,0.715193,0.591026
1680017923199,1197911552673136,0.207092,-0.310655,0.715086,0.590979
1680017923201,1197911555175372,0.207239,-0.310853,0.714998,0.590931
1680017923203,1197911557677757,0.207366,-0.311009,0.714912,0.590907
1680017923205,1197911560180218,0.207481,-0.311126,0.714839,0.590894
1680017923212,1197911562682372,0.207578,-0.311204,0.714775,0.590897
1680017923212,1197911565184579,0.208185,-0.311358,0.7145,0.590934
1680017923213,1197911567686964,0.208286,-0.311383,0.714434,0.590966
1680017923215,1197911570189194,0.208311,-0.311373,0.714392,0.591013
1680017923218,1197911572691579,0.208296,-0.311331,0.714364,0.591074
1680017923220,1197911575193815,0.208251,-0.311267,0.714343,0.591149
1680017923222,1197911577696199,0.208166,-0.311182,0.714332,0.591237
1680017923228,1197911580198430,0.208049,-0.311073,0.714332,0.591335
1680017923229,1197911582700815,0.207897,-0.31094,0.714339,0.59145
1680017923232,1197911585203036,0.207712,-0.310785,0.714356,0.591576
1680017923233,1197911587705420,0.207502,-0.310614,0.714383,0.591707
1680017923236,1197911590207882,0.207265,-0.310428,0.714417,0.591846
1680017923237,1197911592710036,0.207009,-0.31023,0.714459,0.591989
1680017923244,1197911595212266,0.20671,-0.310036,0.714464,0.59219
1680017923244,1197911597714646,0.206427,-0.309821,0.714521,0.592332
1680017923245,1197911600216877,0.206556,-0.309815,0.714401,0.592434
1680017923248,1197911602719261,0.206297,-0.309608,0.714456,0.592567
1680017923250,1197911605221723,0.205994,-0.309377,0.714534,0.592698
1680017923253,1197911607723954,0.205692,-0.309145,0.714617,0.592824
1680017923255,1197911610226097,0.205391,-0.308917,0.714703,0.592944
1680017923264,1197911612728482,0.205095,-0.308691,0.714794,0.593054
1680017923265,1197911615230713,0.204887,-0.308409,0.71505,0.592965
1680017923266,1197911617733098,0.204651,-0.308157,0.715129,0.593081
1680017923268,1197911620235559,0.204382,-0.307957,0.715217,0.593172
1680017923268,1197911622737790,0.204121,-0.307769,0.715305,0.593254
1680017923271,1197911625240174,0.203875,-0.307596,0.71539,0.593326
1680017923273,1197911627742405,0.203647,-0.307437,0.715469,0.593391
1680017923276,1197911630244559,0.203426,-0.307291,0.715548,0.593447
1680017923279,1197911632746915,0.203224,-0.307161,0.715621,0.593496
1680017923283,1197911635249145,0.203035,-0.306706,0.716232,0.593058
1680017923284,1197911637751607,0.202849,-0.306589,0.71631,0.593088
1680017923287,1197911640253992,0.202702,-0.306505,0.71637,0.59311
1680017923288,1197911642756222,0.202576,-0.306435,0.716422,0.593126
1680017923292,1197911645258607,0.202469,-0.306375,0.716471,0.593135
1680017923293,1197911647760761,0.202385,-0.306318,0.716518,0.593135
1680017923296,1197911650262992,0.202322,-0.306256,0.71657,0.593126
1680017923299,1197911652765444,0.201353,-0.305298,0.71708,0.593334
1680017923303,1197911655267829,0.2015,-0.30494,0.717713,0.592702
1680017923306,1197911657769983,0.201514,-0.304834,0.717792,0.592656
1680017923307,1197911660272213,0.201551,-0.304709,0.717875,0.592608
1680017923312,1197911662774617,0.201611,-0.304568,0.717961,0.592555
1680017923313,1197911665276848,0.20169,-0.304409,0.718053,0.592499
1680017923316,1197911667779309,0.201779,-0.304249,0.718141,0.592444
1680017923317,1197911670281694,0.202889,-0.304739,0.717772,0.59226
1680017923319,1197911672783910,0.203094,-0.304648,0.717806,0.592196
1680017923322,1197911675286294,0.203508,-0.304305,0.718443,0.591457
1680017923327,1197911677788448,0.203615,-0.304162,0.718507,0.591415
1680017923328,1197911680290679,0.20371,-0.304034,0.718558,0.591387
1680017923328,1197911682793146,0.203801,-0.303922,0.718598,0.591365
1680017923331,1197911685295530,0.203888,-0.30382,0.718629,0.591349
1680017923336,1197911687797761,0.204845,-0.304413,0.718246,0.591179
1680017923336,1197911690300146,0.205018,-0.304411,0.71822,0.591151
1680017923338,1197911692802376,0.205124,-0.30437,0.718222,0.591133
1680017923343,1197911695304530,0.205483,-0.304173,0.718706,0.590521
1680017923344,1197911697806992,0.205606,-0.304159,0.718706,0.590485
1680017923345,1197911700309376,0.205746,-0.304164,0.718697,0.590445
1680017923347,1197911702811607,0.205907,-0.304192,0.718682,0.590392
1680017923350,1197911705314012,0.206036,-0.304267,0.71868,0.590312
1680017923353,1197911707816243,0.206235,-0.304344,0.718652,0.590237
1680017923355,1197911710318627,0.206462,-0.304438,0.718618,0.59015
1680017923359,1197911712820858,0.206708,-0.304551,0.71858,0.590052
1680017923361,1197911715323239,0.207188,-0.304543,0.718952,0.589434
1680017923363,1197911717825392,0.207463,-0.304695,0.718908,0.589313
1680017923366,1197911720327854,0.207753,-0.304864,0.718857,0.589186
1680017923368,1197911722830085,0.207542,-0.304615,0.719044,0.589161
1680017923373,1197911725332449,0.207802,-0.304774,0.719009,0.58903
1680017923377,1197911727834680,0.208117,-0.304989,0.718944,0.588886
1680017923377,1197911730337065,0.208443,-0.30522,0.718874,0.588737
1680017923379,1197911732839296,0.208766,-0.305462,0.718799,0.588588
1680017923383,1197911735341459,0.209309,-0.305562,0.719146,0.587919
1680017923384,1197911737843844,0.20963,-0.305813,0.719072,0.587765
1680017923386,1197911740346306,0.209301,-0.305511,0.719298,0.587762
1680017923388,1197911742848536,0.209543,-0.305716,0.719243,0.587637
1680017923393,1197911745350902,0.209836,-0.305975,0.719157,0.587503
1680017923394,1197911747853133,0.21012,-0.306237,0.719069,0.587372
1680017923396,1197911750355517,0.210393,-0.306505,0.718976,0.587249
1680017923398,1197911752857748,0.210651,-0.306768,0.718888,0.587127
1680017923403,1197911755360147,0.211093,-0.306895,0.719175,0.58655
1680017923404,1197911757862378,0.210874,-0.306524,0.719329,0.586634
1680017923413,1197911760364762,0.21104,-0.306708,0.719258,0.586565
1680017923415,1197911762866993,0.211226,-0.306944,0.719169,0.586484
1680017923417,1197911765369378,0.211402,-0.307187,0.719076,0.586407
1680017923418,1197911767871589,0.211557,-0.30742,0.718984,0.586342
1680017923419,1197911770374051,0.211696,-0.307647,0.718892,0.586285
1680017923419,1197911772876205,0.211818,-0.307864,0.718805,0.586234
1680017923422,1197911775378589,0.212103,-0.307283,0.719405,0.5857
1680017923429,1197911777880796,0.212181,-0.307422,0.719337,0.585683
1680017923435,1197911780383181,0.212252,-0.307603,0.719256,0.58566
1680017923436,1197911782885412,0.212306,-0.307775,0.719179,0.585645
1680017923437,1197911785387873,0.212343,-0.30793,0.719108,0.585638
1680017923438,1197911787890258,0.212365,-0.308058,0.719049,0.585635
1680017923438,1197911790392459,0.212373,-0.30816,0.718999,0.58564
1680017923439,1197911792894613,0.212178,-0.307605,0.719104,0.585873
1680017923444,1197911795396998,0.21257,-0.307282,0.71991,0.584911
1680017923445,1197911797899229,0.212545,-0.307291,0.7199,0.584926
1680017923449,1197911800401608,0.212501,-0.307267,0.719898,0.584958
1680017923450,1197911802903839,0.212444,-0.307202,0.71991,0.584997
1680017923451,1197911805406224,0.212365,-0.307084,0.719947,0.585043
1680017923455,1197911807908454,0.212273,-0.306912,0.720005,0.585095
1680017923461,1197911810410815,0.212437,-0.306651,0.719985,0.585197
1680017923461,1197911812913046,0.212341,-0.306368,0.720076,0.585268
1680017923462,1197911815415431,0.212596,-0.305766,0.720948,0.584416
1680017923463,1197911817917892,0.21244,-0.305398,0.721089,0.584491
1680017923466,1197911820420046,0.212248,-0.304998,0.721238,0.584586
1680017923469,1197911822922287,0.212026,-0.304569,0.721397,0.584694
1680017923471,1197911825424671,0.211773,-0.304116,0.721564,0.584815
1680017923473,1197911827926902,0.211493,-0.303658,0.72173,0.58495
1680017923478,1197911830429287,0.211178,-0.303188,0.721901,0.585096
1680017923478,1197911832931728,0.210835,-0.302723,0.722071,0.585251
1680017923483,1197911835433959,0.210556,-0.302196,0.722406,0.585211
1680017923485,1197911837936344,0.210178,-0.301742,0.722572,0.585376
1680017923486,1197911840438497,0.209787,-0.301293,0.722733,0.585548
1680017923489,1197911842940728,0.209392,-0.300858,0.722892,0.585717
1680017923494,1197911845443113,0.21011,-0.301244,0.722538,0.585698
1680017923495,1197911847945574,0.209845,-0.300928,0.722635,0.585836
1680017923496,1197911850447805,0.209498,-0.300557,0.722773,0.58598
1680017923499,1197911852950210,0.209172,-0.300207,0.722909,0.58611
1680017923502,1197911855452441,0.208695,-0.300003,0.722686,0.586659
1680017923503,1197911857954825,0.208446,-0.299711,0.7228,0.586755
1680017923506,1197911860456979,0.208241,-0.29945,0.72291,0.586826
1680017923508,1197911862959185,0.208076,-0.299224,0.723012,0.586874
1680017923511,1197911865461646,0.207955,-0.299032,0.723104,0.586901
1680017923512,1197911867963800,0.207883,-0.298887,0.723184,0.586902
1680017923515,1197911870466185,0.207852,-0.298776,0.723256,0.586881
1680017923518,1197911872968631,0.207864,-0.298699,0.72332,0.586837
1680017923521,1197911875470785,0.207747,-0.29878,0.723038,0.587184
1680017923524,1197911877973016,0.207839,-0.298788,0.723078,0.587099
1680017923526,1197911880475478,0.207969,-0.298826,0.72311,0.586993
1680017923529,1197911882977862,0.208132,-0.298894,0.723133,0.586874
1680017923532,1197911885480093,0.208326,-0.298992,0.723145,0.586739
1680017923534,1197911887982247,0.208543,-0.299115,0.723148,0.586597
1680017923536,1197911890484631,0.208784,-0.299265,0.72314,0.586444
1680017923538,1197911892986862,0.209045,-0.299437,0.723119,0.586289
1680017923540,1197911895489353,0.209286,-0.299663,0.723002,0.586232
1680017923543,1197911897991737,0.209575,-0.299873,0.722963,0.58607
1680017923545,1197911900493968,0.209877,-0.3001,0.722915,0.585904
1680017923548,1197911902996353,0.210188,-0.300347,0.722856,0.585739
1680017923550,1197911905498594,0.210509,-0.300606,0.722788,0.585575
1680017923552,1197911908000747,0.210833,-0.30087,0.722713,0.585415
1680017923556,1197911910503209,0.211162,-0.301147,0.722629,0.585258
1680017923558,1197911913005594,0.211496,-0.301432,0.722537,0.585104
1680017923561,1197911915507838,0.21192,-0.30166,0.722613,0.584739
1680017923563,1197911918010223,0.212254,-0.301951,0.722512,0.584593
1680017923567,1197911920512454,0.212586,-0.302246,0.722403,0.584454
1680017923569,1197911923014838,0.212918,-0.302543,0.72229,0.58432
1680017923572,1197911925517059,0.213247,-0.302847,0.722171,0.584189
1680017923574,1197911928019444,0.213564,-0.303143,0.722054,0.584065
1680017923576,1197911930521675,0.213878,-0.30344,0.721935,0.583942
1680017923578,1197911933024059,0.2139,-0.303184,0.721987,0.584003
1680017923582,1197911935526319,0.214334,-0.303303,0.722202,0.583516
1680017923583,1197911938028473,0.214618,-0.303581,0.722089,0.583407
1680017923586,1197911940530857,0.21489,-0.303856,0.721979,0.5833
1680017923588,1197911943033396,0.21515,-0.304123,0.721872,0.583196
1680017923591,1197911945535550,0.215401,-0.304382,0.721771,0.583094
1680017923594,1197911948037953,0.215631,-0.304619,0.721679,0.582999
1680017923596,1197911950540184,0.215848,-0.304841,0.721593,0.582909
1680017923598,1197911953042569,0.216049,-0.305036,0.721521,0.582823
1680017923601,1197911955544723,0.216106,-0.305292,0.721219,0.58304
1680017923605,1197911958047199,0.21627,-0.305404,0.721187,0.582961
1680017923607,1197911960549430,0.216419,-0.305459,0.721183,0.582882
1680017923608,1197911963051815,0.216554,-0.305456,0.721206,0.582805
1680017923611,1197911965554045,0.216674,-0.305394,0.721255,0.582732
1680017923613,1197911968056430,0.21678,-0.305285,0.721324,0.582664
1680017923616,1197911970558666,0.216864,-0.305134,0.721409,0.582607
1680017923619,1197911973061127,0.216915,-0.304945,0.721512,0.582559
1680017923621,1197911975563281,0.216505,-0.305023,0.720821,0.583526
1680017923623,1197911978065666,0.21647,-0.304784,0.720937,0.583519
1680017923625,1197911980567921,0.216394,-0.304525,0.721068,0.583522
1680017923628,1197911983070305,0.216272,-0.304248,0.721205,0.583543
1680017923631,1197911985572536,0.216093,-0.303955,0.72135,0.583582
1680017923633,1197911988074997,0.215871,-0.303657,0.721498,0.583636
1680017923636,1197911990577381,0.215607,-0.30335,0.721648,0.583708
1680017923638,1197911993079535,0.2153,-0.303029,0.721803,0.583796
1680017923642,1197911995581766,0.21452,-0.303004,0.721123,0.584936
1680017923646,1197911998084150,0.214157,-0.302681,0.72127,0.585055
1680017923647,1197912000586410,0.21378,-0.302347,0.721424,0.585176
1680017923649,1197912003088795,0.214031,-0.302311,0.721303,0.585251
1680017923651,1197912005591256,0.213708,-0.302004,0.721431,0.58537
1680017923653,1197912008093410,0.213328,-0.301681,0.721583,0.585488
1680017923655,1197912010595641,0.212953,-0.30136,0.721734,0.585604
1680017923658,1197912013098031,0.212592,-0.301045,0.721883,0.585713
1680017923661,1197912015600261,0.211836,-0.301034,0.721235,0.586791
1680017923663,1197912018102646,0.211512,-0.300768,0.721366,0.586882
1680017923666,1197912020605107,0.211215,-0.300517,0.7215,0.586953
1680017923668,1197912023107256,0.210942,-0.300292,0.721627,0.587011
1680017923671,1197912025609487,0.210692,-0.30009,0.721745,0.587058
1680017923673,1197912028111872,0.210472,-0.299924,0.721855,0.587087
1680017923676,1197912030614102,0.210279,-0.299789,0.721954,0.587103
1680017923680,1197912033116487,0.21011,-0.299683,0.722047,0.587104
1680017923682,1197912035618949,0.209754,-0.299758,0.721709,0.587608
1680017923685,1197912038121179,0.209644,-0.299719,0.721774,0.587587
1680017923687,1197912040623333,0.209563,-0.299706,0.721834,0.587549
1680017923694,1197912043125728,0.209507,-0.29972,0.721884,0.5875
1680017923694,1197912045627959,0.209477,-0.299761,0.72192,0.587446
1680017923695,1197912048130343,0.209475,-0.299831,0.721942,0.587384
1680017923696,1197912050632805,0.209498,-0.299932,0.721951,0.587313
1680017923698,1197912053135036,0.209545,-0.300054,0.72195,0.587235
1680017923701,1197912055637420,0.209707,-0.30014,0.722117,0.586928
1680017923703,1197912058139651,0.209804,-0.300309,0.722092,0.586838
1680017923705,1197912060641805,0.209921,-0.300499,0.722056,0.586743
1680017923708,1197912063144189,0.210058,-0.300704,0.722009,0.586646
1680017923711,1197912065646627,0.210217,-0.300925,0.721953,0.586545
1680017923713,1197912068148858,0.210395,-0.301159,0.72189,0.586439
1680017923717,1197912070651012,0.210591,-0.301414,0.721816,0.586328
1680017923722,1197912073153396,0.210803,-0.301677,0.721737,0.586214
1680017923722,1197912075655607,0.21121,-0.301822,0.722012,0.585655
1680017923725,1197912078157992,0.211447,-0.302099,0.721927,0.58553
1680017923727,1197912080660222,0.211689,-0.30238,0.721837,0.585409
1680017923738,1197912083162684,0.211939,-0.302664,0.721742,0.585289
1680017923738,1197912085665069,0.212196,-0.30295,0.721648,0.585164
1680017923738,1197912088167208,0.212452,-0.303219,0.721556,0.585045
1680017923739,1197912090669439,0.212617,-0.303046,0.721549,0.585084
1680017923739,1197912093171824,0.21287,-0.303257,0.721465,0.584985
1680017923741,1197912095674055,0.21314,-0.303489,0.721395,0.584854
1680017923743,1197912098176521,0.21339,-0.303709,0.721314,0.584748
