system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680017923100,1197911453962070,-43.85625,-57.24375,-244.9875,-32.21,-64.68,-208.98
1680017923120,1197911463956612,-43.912502,-57.24375,-245.15627,-32.21,-64.68,-208.98
1680017923121,1197911473921559,-43.912502,-57.54375,-245.2875,-32.21,-64.68,-208.98
1680017923130,1197911483893352,-43.912502,-57.843754,-245.45625,-32.21,-64.68,-208.98
1680017923138,1197911493878179,-43.912502,-58.143753,-245.21251,-32.21,-64.68,-208.98
1680017923149,1197911503880236,-43.912502,-58.443752,-244.9875,-32.21,-64.68,-208.98
1680017923161,1197911513912010,-44.081253,-58.74375,-244.8,-32.21,-64.68,-208.98
1680017923168,1197911523944173,-44.2125,-59.04375,-244.55626,-32.21,-64.68,-208.98
1680017923179,1197911533946273,-44.025,-59.287502,-244.25626,-32.21,-64.68,-208.98
1680017923188,1197911543948345,-43.78125,-59.456253,-243.95625,-32.21,-64.68,-208.98
1680017923199,1197911553950422,-43.85625,-59.5875,-243.7875,-32.21,-64.68,-208.98
1680017923212,1197911563952523,-43.912502,-59.643753,-243.65627,-32.21,-64.68,-208.98
1680017923218,1197911573954672,-43.78125,-59.643753,-243.4875,-32.21,-64.68,-208.98
1680017923230,1197911583949157,-43.612503,-59.643753,-243.35626,-32.21,-64.68,-208.98
1680017923238,1197911593943666,-43.425003,-59.643753,-243.3,-32.21,-64.68,-208.98
1680017923248,1197911603938180,-43.18125,-59.643753,-243.18752,-32.21,-64.68,-208.98
1680017923264,1197911613940247,-43.256252,-59.943752,-243.05626,-32.21,-64.68,-208.98
1680017923269,1197911623942381,-43.3125,-60.24375,-242.86876,-32.21,-64.68,-208.98
1680017923279,1197911633944506,-43.425003,-60.24375,-242.81252,-32.21,-64.68,-208.98
1680017923288,1197911643946602,-43.48125,-60.24375,-242.75626,-32.21,-64.68,-208.98
1680017923299,1197911653941131,-43.725002,-60.24375,-242.86876,-32.21,-64.68,-208.98
1680017923313,1197911663943303,-43.912502,-60.24375,-243.05626,-32.21,-64.68,-208.98
1680017923320,1197911673949615,-43.612503,-60.487503,-242.86876,-32.21,-64.68,-208.98
1680017923330,1197911683959389,-43.3125,-60.656254,-242.75626,-32.21,-64.68,-208.98
