system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1680017923100,1197911450078436,0.0306625,0.425425,-0.022275
1680017923100,1197911452580820,0.026675,0.3914625,-0.02035
1680017923100,1197911455083051,0.021724999,0.3564,-0.011275
1680017923102,1197911457585205,0.0187,0.315425,-0.006325
1680017923104,1197911460087594,0.013612499,0.2754125,6.875E-4
1680017923120,1197911462589824,0.009625,0.2314125,0.0086624995
1680017923120,1197911465092286,0.0026125,0.188375,0.0187
1680017923120,1197911467594671,-0.001375,0.145475,0.0306625
1680017923121,1197911470096925,-0.0033,0.101475,0.0466125
1680017923121,1197911472599310,-0.0083875,0.054449998,0.0636625
1680017923121,1197911475101541,-0.017324999,0.0114124995,0.076725
1680017923126,1197911477603695,-0.0292875,-0.030524999,0.0906125
1680017923126,1197911480106180,-0.0402875,-0.07865,0.0966625
1680017923128,1197911482608565,-0.0484,-0.12155,0.097625
1680017923131,1197911485110796,-0.0573375,-0.157575,0.095699996
1680017923132,1197911487613180,-0.06435,-0.1936,0.0917125
1680017923134,1197911490115334,-0.0732875,-0.2195875,0.0856625
1680017923137,1197911492617777,-0.0793375,-0.2486,0.076725
1680017923142,1197911495119930,-0.0793375,-0.2696375,0.0666875
1680017923142,1197911497622392,-0.083325,-0.284625,0.056649998
1680017923145,1197911500124623,-0.0924,-0.29865,0.0416625
1680017923147,1197911502627007,-0.0963875,-0.316525,0.031625
1680017923150,1197911505129161,-0.099275,-0.3256,0.0286
1680017923154,1197911507631392,-0.1013375,-0.3366,0.021724999
1680017923155,1197911510133777,-0.1073875,-0.34759998,0.0116875
1680017923160,1197911512636238,-0.1144,-0.35255,0.004675
1680017923161,1197911515138474,-0.122375,-0.360525,6.875E-4
1680017923164,1197911517640859,-0.1263625,-0.36465,-2.75E-4
1680017923165,1197911520143089,-0.1313125,-0.36355,-0.0033
1680017923167,1197911522645474,-0.1364,-0.3656125,-0.0053625
1680017923170,1197911525147637,-0.14135,-0.3675375,-0.006325
1680017923172,1197911527650098,-0.144375,-0.366575,-0.0072875
1680017923176,1197911530152329,-0.15235,-0.36465,-0.0103124995
1680017923178,1197911532654714,-0.1563375,-0.361625,-0.0133375
1680017923180,1197911535156911,-0.1593625,-0.349525,-0.011275
1680017923182,1197911537659295,-0.1623875,-0.3405875,-0.0154
1680017923185,1197911540161526,-0.1573,-0.328625,-0.0213125
1680017923187,1197911542663911,-0.1533125,-0.311575,-0.0243375
1680017923193,1197911545166136,-0.14533749,-0.289575,-0.0292875
1680017923193,1197911547668521,-0.1313125,-0.2706,-0.0303875
1680017923195,1197911550170752,-0.10835,-0.245575,-0.0292875
1680017923199,1197911552673136,-0.0903375,-0.2165625,-0.0353375
1680017923201,1197911555175372,-0.0713625,-0.190575,-0.044275
