system_ts_ms, sensor_ts_ns, accX, accY, accZ
1680008971604,1188959957318275,4.60605,6.0820503,7.15395
1680008971608,1188959959820429,4.5100503,6.2089505,6.9160504
1680008971608,1188959962322583,4.326,6.22305,6.84705
1680008971630,1188959964824737,4.3450503,6.2730002,6.708
1680008971630,1188959967326891,4.3110003,6.38805,6.73005
1680008971630,1188959969828968,4.33995,6.40005,6.5400004
1680008971631,1188959972331199,4.32105,6.4150505,6.46395
1680008971631,1188959974833343,4.3230004,6.46005,6.4090505
1680008971631,1188959977335497,4.29195,6.4429502,6.31995
1680008971631,1188959979837574,4.22295,6.47205,6.30105
1680008971632,1188959982339728,4.275,6.4630504,6.2910004
1680008971632,1188959984841973,4.227,6.40005,6.3250504
1680008971632,1188959987344127,4.182,6.3240004,6.267
1680008971637,1188959989846281,4.17495,6.393,6.3370504
1680008971637,1188959992348434,4.2439504,6.4099503,6.39405
1680008971641,1188959994850622,4.2390003,6.36705,6.37305
1680008971643,1188959997352699,4.25895,6.3120003,6.3780003
1680008971645,1188959999854853,4.28205,6.2419505,6.3900003
1680008971647,1188960002357007,4.3710003,6.3,6.4230003
1680008971650,1188960004859238,4.254,6.2260504,6.2959504
1680008971652,1188960007361387,4.3060503,6.30495,6.3679504
1680008971659,1188960009863540,4.29705,6.29505,6.339
1680008971659,1188960012365694,4.26795,6.2059503,6.24795
1680008971659,1188960014867848,4.34205,6.3190503,6.3180003
1680008971662,1188960017369896,4.29195,6.30495,6.2119503
1680008971665,1188960019872127,4.28205,6.3760505,6.1860003
1680008971667,1188960022374281,4.3570504,6.2730002,6.354
1680008971670,1188960024876434,4.335,6.453,6.3630004
1680008971675,1188960027378574,4.39995,6.28305,6.18405
1680008971675,1188960029880728,4.3879504,6.2779503,6.3460503
1680008971678,1188960032382882,4.395,6.3190503,6.45195
1680008971680,1188960034884959,4.362,6.3090005,6.4300504
1680008971682,1188960037387190,4.4760003,6.3120003,6.3820505
1680008971685,1188960039889338,4.41405,6.2089505,6.4570503
1680008971686,1188960042391491,4.38105,6.2179503,6.5929503
1680008971693,1188960044893645,4.42395,6.2110505,6.5209503
1680008971693,1188960047395799,4.512,6.1579504,6.70305
1680008971695,1188960049897953,4.467,6.1390505,6.68205
1680008971697,1188960052400338,4.5199504,6.2760005,6.6990004
1680008971699,1188960054902261,4.5990005,6.22095,6.87795
1680008971703,1188960057404415,4.42605,6.1579504,6.7870502
1680008971706,1188960059906545,4.59105,6.11805,6.8209505
1680008971710,1188960062408699,4.491,6.1200004,6.8370004
1680008971711,1188960064910853,4.53195,6.144,6.84705
1680008971712,1188960067413238,4.5100503,6.2260504,6.94005
1680008971716,1188960069915363,4.5360003,5.99805,6.80205
1680008971718,1188960072417516,4.5480003,6.168,6.912
1680008971720,1188960074919440,4.56705,6.1150503,6.9019504
1680008971726,1188960077421593,4.5100503,6.13005,6.8610005
1680008971727,1188960079923718,4.5870004,6.144,6.7870502
1680008971727,1188960082425872,4.6009502,6.25395,6.9280505
1680008971730,1188960084928257,4.5480003,6.16095,6.8539505
1680008971732,1188960087430411,4.6800003,6.28305,6.7560005
1680008971735,1188960089932573,4.563,6.20205,6.813
1680008971737,1188960092434496,4.55595,6.1800003,6.9259505
1680008971742,1188960094936650,4.539,6.20205,6.9330006
1680008971743,1188960097438804,4.56495,6.2689505,6.885
1680008971745,1188960099941175,4.635,6.228,6.8230505
1680008971747,1188960102443329,4.55805,6.2850003,6.7990503
1680008971749,1188960104945483,4.5870004,6.2140503,6.77295
1680008971754,1188960107447622,4.5,6.22095,6.7939506
1680008971760,1188960109949776,4.4550004,6.2089505,6.83505
1680008971760,1188960112451699,4.47195,6.30495,6.80595
1680008971761,1188960114953853,4.464,6.1920004,6.8299503
1680008971762,1188960117456238,4.5199504,6.2730002,6.8280005
1680008971765,1188960119958377,4.4599504,6.2520003,6.7699504
1680008971767,1188960122460530,4.42395,6.3019505,6.8230505
