system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680008971604,1188959957318275,4.366,5.994,6.416
1680008971608,1188959959820429,4.361,5.992,6.421
1680008971629,1188959962322583,4.359,5.994,6.421
1680008971630,1188959964824737,4.356,5.995,6.421
1680008971630,1188959967326891,4.354,5.997,6.421
1680008971630,1188959969828968,4.352,5.998,6.421
1680008971631,1188959972331199,4.35,6.0,6.422
1680008971631,1188959974833343,4.348,6.001,6.422
1680008971631,1188959977335497,4.342,6.013,6.414
1680008971632,1188959979837574,4.339,6.016,6.414
1680008971632,1188959982339728,4.338,6.016,6.414
1680008971632,1188959984841973,4.337,6.017,6.414
1680008971633,1188959987344127,4.336,6.018,6.414
1680008971637,1188959989846281,4.335,6.018,6.414
1680008971637,1188959992348434,4.334,6.019,6.414
1680008971641,1188959994850622,4.328,6.028,6.41
1680008971644,1188959997352699,4.327,6.03,6.409
1680008971647,1188959999854853,4.327,6.03,6.409
1680008971647,1188960002357007,4.326,6.03,6.409
1680008971650,1188960004859238,4.326,6.031,6.408
1680008971653,1188960007361387,4.326,6.031,6.408
1680008971659,1188960009863540,4.326,6.032,6.408
1680008971659,1188960012365694,4.324,6.039,6.402
1680008971660,1188960014867848,4.324,6.04,6.401
1680008971662,1188960017369896,4.324,6.04,6.401
1680008971665,1188960019872127,4.324,6.04,6.401
1680008971667,1188960022374281,4.324,6.041,6.4
1680008971670,1188960024876434,4.325,6.041,6.4
1680008971675,1188960027378574,4.325,6.041,6.4
1680008971675,1188960029880728,4.325,6.046,6.395
1680008971679,1188960032382882,4.326,6.046,6.394
1680008971681,1188960034884959,4.326,6.046,6.394
1680008971682,1188960037387184,4.326,6.046,6.394
1680008971685,1188960039889338,4.327,6.046,6.394
1680008971687,1188960042391491,4.327,6.046,6.394
1680008971693,1188960044893645,4.328,6.046,6.394
1680008971693,1188960047395799,4.329,6.042,6.396
1680008971695,1188960049897953,4.329,6.041,6.396
1680008971697,1188960052400338,4.33,6.041,6.396
1680008971700,1188960054902261,4.33,6.041,6.396
1680008971704,1188960057404392,4.331,6.041,6.396
1680008971706,1188960059906545,4.331,6.041,6.396
1680008971711,1188960062408699,4.331,6.041,6.395
1680008971711,1188960064910853,4.332,6.035,6.4
1680008971713,1188960067413238,4.332,6.035,6.401
1680008971717,1188960069915363,4.332,6.035,6.4
1680008971718,1188960072417516,4.333,6.035,6.4
1680008971720,1188960074919440,4.333,6.035,6.4
1680008971726,1188960077421564,4.333,6.035,6.4
1680008971727,1188960079923718,4.333,6.035,6.399
1680008971728,1188960082425872,4.334,6.031,6.403
1680008971731,1188960084928257,4.334,6.031,6.403
1680008971733,1188960087430420,4.334,6.031,6.403
1680008971735,1188960089932573,4.334,6.031,6.403
1680008971737,1188960092434496,4.334,6.031,6.402
1680008971743,1188960094936650,4.334,6.032,6.402
1680008971743,1188960097438804,4.334,6.032,6.402
1680008971746,1188960099941175,4.336,6.028,6.404
1680008971748,1188960102443329,4.336,6.028,6.404
1680008971750,1188960104945483,4.336,6.029,6.404
1680008971755,1188960107447622,4.336,6.029,6.403
1680008971760,1188960109949776,4.335,6.03,6.403
1680008971760,1188960112451699,4.335,6.03,6.403
1680008971761,1188960114953853,4.335,6.031,6.403
1680008971762,1188960117456238,4.333,6.029,6.405
1680008971765,1188960119958377,4.332,6.03,6.406
1680008971768,1188960122460530,4.332,6.03,6.405
1680008971770,1188960124962684,4.331,6.031,6.405
1680008971776,1188960127464838,4.33,6.032,6.405
1680008971777,1188960129966997,4.33,6.032,6.405
1680008971778,1188960132469151,4.329,6.033,6.404
1680008971781,1188960134971305,4.324,6.036,6.405
1680008971782,1188960137473459,4.323,6.037,6.405
