system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680008971604,1188959957318275,0.237,0.08,0.734
1680008971608,1188959959820429,0.146,0.204,0.484
1680008971630,1188959962322583,-0.041,0.216,0.415
1680008971630,1188959964824737,-0.011,0.269,0.279
1680008971630,1188959967326891,-0.05,0.39,0.306
1680008971630,1188959969828968,-0.021,0.389,0.115
1680008971631,1188959972331199,-0.032,0.401,0.034
1680008971631,1188959974833343,-0.03,0.454,-0.02
1680008971631,1188959977335497,-0.051,0.428,-0.095
1680008971632,1188959979837574,-0.117,0.453,-0.121
1680008971632,1188959982339728,-0.075,0.439,-0.135
1680008971632,1188959984841973,-0.114,0.37,-0.094
1680008971633,1188959987344127,-0.154,0.301,-0.149
1680008971637,1188959989846281,-0.167,0.369,-0.081
1680008971637,1188959992348434,-0.098,0.382,-0.026
1680008971641,1188959994850622,-0.092,0.332,-0.049
1680008971644,1188959997352699,-0.078,0.276,-0.035
1680008971647,1188959999854853,-0.05,0.207,-0.021
1680008971648,1188960002357007,0.031,0.261,0.006
1680008971650,1188960004859233,-0.077,0.193,-0.116
1680008971653,1188960007361387,-0.022,0.26,-0.047
1680008971659,1188960009863540,-0.035,0.26,-0.074
1680008971659,1188960012365694,-0.061,0.158,-0.164
1680008971660,1188960014867848,0.006,0.266,-0.095
1680008971662,1188960017369896,-0.034,0.252,-0.19
1680008971665,1188960019872127,-0.047,0.333,-0.217
1680008971667,1188960022374281,0.02,0.224,-0.053
1680008971670,1188960024876434,0.006,0.401,-0.039
1680008971675,1188960027378574,0.074,0.237,-0.216
1680008971675,1188960029880728,0.059,0.218,-0.061
1680008971679,1188960032382882,0.059,0.259,0.047
1680008971681,1188960034884959,0.032,0.259,0.034
1680008971682,1188960037387184,0.14,0.259,-0.019
1680008971686,1188960039889338,0.085,0.15,0.061
1680008971687,1188960042391491,0.044,0.164,0.198
1680008971693,1188960044893645,0.084,0.164,0.116
1680008971693,1188960047395799,0.179,0.114,0.304
1680008971695,1188960049897953,0.123,0.087,0.277
1680008971697,1188960052400338,0.177,0.223,0.29
1680008971700,1188960054902261,0.259,0.169,0.468
1680008971704,1188960057404392,0.081,0.115,0.386
1680008971706,1188960059906545,0.258,0.074,0.414
1680008971711,1188960062408699,0.149,0.074,0.427
1680008971711,1188960064910853,0.189,0.106,0.436
1680008971713,1188960067413209,0.175,0.189,0.531
1680008971717,1188960069915363,0.202,-0.042,0.395
1680008971718,1188960072417516,0.202,0.12,0.504
1680008971720,1188960074919440,0.229,0.066,0.491
1680008971726,1188960077421564,0.174,0.093,0.45
1680008971727,1188960079923718,0.242,0.106,0.383
1680008971728,1188960082425872,0.256,0.22,0.515
1680008971731,1188960084928257,0.201,0.125,0.447
1680008971733,1188960087430420,0.337,0.247,0.352
1680008971735,1188960089932573,0.228,0.165,0.406
1680008971737,1188960092434496,0.214,0.138,0.516
1680008971743,1188960094936650,0.201,0.164,0.53
1680008971743,1188960097438790,0.228,0.232,0.475
1680008971746,1188960099941175,0.294,0.195,0.405
1680008971748,1188960102443329,0.212,0.249,0.392
1680008971750,1188960104945483,0.239,0.181,0.365
1680008971755,1188960107447622,0.158,0.181,0.379
1680008971760,1188960109949776,0.117,0.166,0.42
1680008971760,1188960112451699,0.131,0.261,0.393
1680008971761,1188960114953853,0.118,0.152,0.42
1680008971762,1188960117456238,0.175,0.235,0.417
1680008971765,1188960119958377,0.121,0.221,0.363
1680008971768,1188960122460530,0.08,0.261,0.404
1680008971770,1188960124962684,0.149,0.22,0.295
1680008971776,1188960127464838,0.095,0.287,0.241
1680008971777,1188960129966997,0.123,0.328,0.146
1680008971778,1188960132469151,0.015,0.34,0.132
1680008971781,1188960134971305,0.02,0.296,0.254
1680008971782,1188960137473459,0.008,0.309,0.105
1680008971785,1188960139975612,-0.032,0.24,0.255
1680008971788,1188960142477843,0.077,0.294,0.255
1680008971792,1188960144979920,-0.003,0.266,0.201
1680008971794,1188960147482074,0.037,0.307,0.146
1680008971796,1188960149984209,-0.071,0.252,0.351
1680008971798,1188960152486363,0.016,0.264,0.308
1680008971800,1188960154988517,0.057,0.277,0.294
1680008971803,1188960157490670,0.071,0.249,0.294
1680008971811,1188960159992891,-0.036,0.344,0.199
1680008971811,1188960162495045,0.045,0.221,0.39
1680008971812,1188960164997122,0.086,0.22,0.295
1680008971813,1188960167499276,0.059,0.152,0.295
1680008971815,1188960170001430,0.048,0.285,0.174
1680008971817,1188960172503589,0.103,0.175,0.283
1680008971820,1188960175005819,0.049,0.216,0.174
1680008971824,1188960177507973,-0.031,0.174,0.188
1680008971826,1188960180010127,0.036,0.378,0.284
1680008971831,1188960182512290,0.131,0.215,0.27
1680008971832,1188960185014367,0.05,0.187,0.216
1680008971834,1188960187516521,0.12,0.241,0.283
1680008971837,1188960190018751,0.065,0.186,0.324
1680008971842,1188960192520905,0.025,0.213,0.283
1680008971842,1188960195023059,0.093,0.213,0.284
1680008971843,1188960197525213,0.052,0.24,0.379
1680008971845,1188960200027367,0.065,0.267,0.311
1680008971847,1188960202529444,0.052,0.158,0.393
1680008971851,1188960205031583,0.096,0.215,0.43
1680008971854,1188960207533813,0.137,0.188,0.28
1680008971860,1188960210035967,0.232,0.31,0.403
1680008971861,1188960212538121,0.137,0.242,0.294
1680008971862,1188960215040275,0.11,0.241,0.403
