system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680002668544,1182656894777015,-26.831251,-58.312504,-240.18752,-45.36,-39.66,-208.62
1680002668549,1182656904763875,-26.643751,-58.0875,-240.24376,-45.36,-39.66,-208.62
1680002668562,1182656914766014,-26.75625,-57.956253,-240.24376,-45.36,-39.66,-208.62
1680002668569,1182656924768167,-26.831251,-57.768753,-240.24376,-45.36,-39.66,-208.62
1680002668580,1182656934763027,-27.243752,-57.35625,-240.54376,-45.36,-39.66,-208.62
1680002668591,1182656944765209,-27.712502,-56.86875,-240.82501,-45.36,-39.66,-208.62
1680002668600,1182656954775373,-28.087502,-57.300003,-240.65627,-45.36,-39.66,-208.62
1680002668609,1182656964777469,-28.44375,-57.656254,-240.54376,-45.36,-39.66,-208.62
1680002668620,1182656974754040,-28.743752,-58.0875,-240.00002,-45.36,-39.66,-208.62
1680002668629,1182656984763010,-28.800001,-58.36875,-239.70001,-45.36,-39.66,-208.62
1680002668642,1182656994751313,-29.400002,-58.800003,-239.70001,-45.36,-39.66,-208.62
1680002668649,1182657004754904,-30.000002,-59.268753,-239.70001,-45.36,-39.66,-208.62
1680002668659,1182657014774668,-30.112501,-60.112503,-239.1,-45.36,-39.66,-208.62
1680002668669,1182657024776523,-30.300001,-60.9,-238.50002,-45.36,-39.66,-208.62
1680002668680,1182657034777456,-30.656252,-61.143753,-238.55626,-45.36,-39.66,-208.62
1680002668691,1182657044778196,-31.0125,-61.3875,-238.6125,-45.36,-39.66,-208.62
1680002668700,1182657054781883,-31.44375,-61.3875,-239.1,-45.36,-39.66,-208.62
1680002668711,1182657064788118,-31.800001,-61.3875,-239.51251,-45.36,-39.66,-208.62
1680002668720,1182657074789684,-31.800001,-61.687504,-239.45625,-45.36,-39.66,-208.62
1680002668730,1182657084784602,-31.800001,-61.987503,-239.40001,-45.36,-39.66,-208.62
1680002668741,1182657094803674,-32.04375,-62.081253,-239.40001,-45.36,-39.66,-208.62
1680002668750,1182657104797991,-32.2125,-62.287502,-239.40001,-45.36,-39.66,-208.62
1680002668762,1182657114800966,-31.85625,-62.4,-239.15627,-45.36,-39.66,-208.62
1680002668770,1182657124803082,-31.500002,-62.5875,-238.9125,-45.36,-39.66,-208.62
1680002668781,1182657134792293,-31.143751,-62.643753,-238.74376,-45.36,-39.66,-208.62
1680002668794,1182657144796898,-30.712502,-62.7,-238.50002,-45.36,-39.66,-208.62
1680002668800,1182657154790528,-30.4125,-62.4,-238.6125,-45.36,-39.66,-208.62
1680002668810,1182657164768320,-30.112501,-62.081253,-238.78127,-45.36,-39.66,-208.62
1680002668820,1182657174757253,-29.812502,-62.04375,-239.04376,-45.36,-39.66,-208.62
1680002668831,1182657184754094,-29.531252,-61.987503,-239.21251,-45.36,-39.66,-208.62
1680002668844,1182657194750257,-29.643751,-61.800003,-239.51251,-45.36,-39.66,-208.62
1680002668849,1182657204768862,-29.94375,-61.312504,-240.00002,-45.36,-39.66,-208.62
1680002668859,1182657214778011,-30.54375,-61.0125,-240.35626,-45.36,-39.66,-208.62
1680002668869,1182657224772478,-31.143751,-60.7125,-240.71251,-45.36,-39.66,-208.62
1680002668881,1182657234773016,-31.612501,-60.412502,-241.25626,-45.36,-39.66,-208.62
1680002668895,1182657244782655,-32.15625,-60.112503,-241.8,-45.36,-39.66,-208.62
1680002668900,1182657254778620,-32.943752,-59.86875,-242.15627,-45.36,-39.66,-208.62
1680002668912,1182657264781052,-33.65625,-59.643753,-242.51251,-45.36,-39.66,-208.62
1680002668924,1182657274783610,-34.443752,-59.268753,-242.68126,-45.36,-39.66,-208.62
1680002668930,1182657284786133,-34.74375,-59.268753,-242.75626,-45.36,-39.66,-208.62
1680002668941,1182657294795604,-35.8875,-59.643753,-242.81252,-45.36,-39.66,-208.62
1680002668949,1182657304756777,-37.0125,-60.000004,-242.86876,-45.36,-39.66,-208.62
1680002668961,1182657314744007,-37.74375,-60.581253,-242.68126,-45.36,-39.66,-208.62
1680002668972,1182657324702545,-38.53125,-61.2,-242.45625,-45.36,-39.66,-208.62
1680002668982,1182657334662372,-39.112503,-61.74375,-242.2875,-45.36,-39.66,-208.62
1680002668992,1182657344664728,-39.7125,-62.287502,-242.15627,-45.36,-39.66,-208.62
1680002669000,1182657354681443,-40.3125,-62.7,-242.40001,-45.36,-39.66,-208.62
1680002669010,1182657364692299,-40.912502,-63.16875,-242.58751,-45.36,-39.66,-208.62
1680002669020,1182657374698837,-40.6875,-62.812504,-243.00002,-45.36,-39.66,-208.62
1680002669031,1182657384716442,-40.443752,-62.4,-243.35626,-45.36,-39.66,-208.62
1680002669040,1182657394688980,-40.443752,-61.2,-243.7875,-45.36,-39.66,-208.62
1680002669050,1182657404692802,-40.443752,-60.000004,-244.25626,-45.36,-39.66,-208.62
1680002669060,1182657414706652,-40.3125,-58.18125,-243.82501,-45.36,-39.66,-208.62
1680002669071,1182657424698474,-40.03125,-56.812504,-244.31252,-45.36,-39.66,-208.62
1680002669081,1182657434719055,-39.54375,-55.74375,-244.44376,-45.36,-39.66,-208.62
1680002669090,1182657444706228,-39.018753,-54.600002,-244.6125,-45.36,-39.66,-208.62
1680002669100,1182657454705905,-38.04375,-53.812504,-244.36876,-45.36,-39.66,-208.62
1680002669110,1182657464719891,-37.0125,-53.100002,-244.14375,-45.36,-39.66,-208.62
1680002669120,1182657474696607,-36.112503,-53.100002,-243.82501,-45.36,-39.66,-208.62
1680002669130,1182657484700444,-35.23125,-53.100002,-243.52501,-45.36,-39.66,-208.62
1680002669142,1182657494679121,-34.256252,-53.2125,-243.4125,-45.36,-39.66,-208.62
1680002669151,1182657504689890,-33.487503,-53.456253,-243.16876,-45.36,-39.66,-208.62
1680002669160,1182657514692976,-32.4,-53.5125,-242.68126,-45.36,-39.66,-208.62
1680002669176,1182657524701355,-31.3875,-53.5875,-242.15627,-45.36,-39.66,-208.62
1680002669179,1182657534732138,-30.900002,-53.756252,-241.9125,-45.36,-39.66,-208.62
1680002669191,1182657544712811,-30.618752,-54.187504,-241.55626,-45.36,-39.66,-208.62
1680002669200,1182657554723508,-30.300001,-54.600002,-241.25626,-45.36,-39.66,-208.62
1680002669210,1182657564731815,-29.8875,-54.600002,-240.90001,-45.36,-39.66,-208.62
1680002669221,1182657574698820,-29.587502,-54.600002,-240.46877,-45.36,-39.66,-208.62
1680002669231,1182657584706762,-29.212502,-54.656254,-240.28127,-45.36,-39.66,-208.62
