system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680013339487,1193327831554489,0.448623,0.498307,0.573376,0.470814
1680013339487,1193327834056566,0.448957,0.498233,0.573293,0.470675
1680013339488,1193327836558792,0.449186,0.498153,0.57324,0.470605
1680013339488,1193327839060869,0.449365,0.498086,0.573211,0.470541
1680013339488,1193327841562792,0.449506,0.498028,0.573203,0.470478
1680013339489,1193327844064946,0.449605,0.497979,0.573216,0.470419
1680013339502,1193327846567008,0.449671,0.497938,0.573245,0.470365
1680013339502,1193327849068931,0.450216,0.498001,0.573177,0.469858
1680013339502,1193327851571008,0.450282,0.497982,0.573222,0.469761
1680013339502,1193327854073239,0.45028,0.497959,0.573287,0.469706
1680013339502,1193327856575302,0.450257,0.497944,0.573363,0.469653
1680013339507,1193327859077455,0.450228,0.497934,0.573439,0.469598
1680013339508,1193327861579378,0.450193,0.497932,0.573517,0.469538
1680013339509,1193327864081455,0.450156,0.497934,0.573597,0.469474
1680013339515,1193327866583590,0.450189,0.49785,0.573757,0.469336
1680013339515,1193327869085744,0.450157,0.497861,0.573842,0.469251
1680013339516,1193327871587667,0.45012,0.497885,0.573922,0.469164
1680013339519,1193327874089744,0.450084,0.497917,0.573999,0.46907
1680013339522,1193327876591912,0.450052,0.497952,0.574074,0.468972
1680013339523,1193327879093835,0.450027,0.497994,0.574141,0.468868
1680013339526,1193327881595912,0.450004,0.498038,0.574208,0.468762
1680013339529,1193327884098066,0.449985,0.497985,0.574363,0.468648
1680013339533,1193327886600220,0.449962,0.498029,0.574433,0.468536
1680013339534,1193327889102374,0.44994,0.498086,0.574492,0.468425
1680013339538,1193327891604297,0.449919,0.498143,0.574549,0.468314
1680013339539,1193327894106374,0.449902,0.498197,0.574603,0.468206
1680013339542,1193327896608527,0.449887,0.498252,0.574652,0.468102
1680013339545,1193327899110436,0.449871,0.498303,0.574701,0.468004
1680013339551,1193327901612590,0.44987,0.498445,0.574657,0.467907
1680013339551,1193327904114744,0.449868,0.498496,0.574688,0.467816
1680013339554,1193327906616821,0.449866,0.498538,0.574727,0.467725
1680013339555,1193327909118744,0.449871,0.498571,0.574766,0.467638
1680013339557,1193327911620811,0.44988,0.498599,0.574804,0.467552
1680013339559,1193327914122965,0.449896,0.498621,0.574841,0.467468
1680013339568,1193327916624888,0.449917,0.498635,0.574879,0.467386
1680013339569,1193327919127042,0.449716,0.498951,0.574651,0.467523
1680013339569,1193327921629162,0.449726,0.498989,0.574659,0.467462
1680013339570,1193327924131239,0.449758,0.498998,0.574694,0.46738
1680013339573,1193327926633393,0.449796,0.498998,0.574737,0.467291
1680013339574,1193327929135316,0.449837,0.498994,0.57478,0.467202
1680013339577,1193327931637393,0.449879,0.49899,0.574826,0.46711
1680013339583,1193327934139316,0.449922,0.498984,0.574873,0.467015
1680013339585,1193327936641700,0.450024,0.499197,0.574722,0.466876
