system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680013339487,1193327831554489,0.443,9.746,0.989
1680013339487,1193327834056566,0.448,9.746,0.984
1680013339488,1193327836558792,0.452,9.746,0.982
1680013339488,1193327839060869,0.455,9.746,0.98
1680013339488,1193327841562792,0.457,9.746,0.978
1680013339489,1193327844064946,0.46,9.746,0.978
1680013339492,1193327846567008,0.462,9.746,0.977
1680013339502,1193327849068931,0.471,9.747,0.966
1680013339502,1193327851571008,0.474,9.747,0.966
1680013339502,1193327854073239,0.475,9.747,0.966
1680013339502,1193327856575302,0.476,9.747,0.967
1680013339507,1193327859077455,0.477,9.747,0.968
1680013339508,1193327861579378,0.478,9.746,0.968
1680013339509,1193327864081455,0.479,9.746,0.969
1680013339515,1193327866583590,0.483,9.746,0.97
1680013339515,1193327869085744,0.484,9.746,0.97
1680013339516,1193327871587667,0.485,9.746,0.97
1680013339519,1193327874089744,0.486,9.746,0.97
1680013339521,1193327876591898,0.487,9.746,0.97
1680013339523,1193327879093835,0.488,9.746,0.97
1680013339526,1193327881595912,0.489,9.746,0.969
1680013339529,1193327884098066,0.491,9.746,0.971
1680013339532,1193327886600220,0.492,9.746,0.97
1680013339534,1193327889102374,0.493,9.746,0.97
1680013339536,1193327891604297,0.494,9.746,0.969
1680013339539,1193327894106374,0.495,9.746,0.968
1680013339541,1193327896608527,0.496,9.746,0.967
1680013339545,1193327899110436,0.496,9.746,0.967
1680013339551,1193327901612590,0.496,9.746,0.964
1680013339551,1193327904114744,0.496,9.746,0.963
1680013339551,1193327906616821,0.497,9.746,0.962
1680013339554,1193327909118744,0.498,9.746,0.961
1680013339556,1193327911620811,0.499,9.746,0.961
1680013339559,1193327914122965,0.5,9.746,0.96
1680013339562,1193327916624888,0.501,9.746,0.959
1680013339568,1193327919127042,0.493,9.747,0.957
1680013339569,1193327921629162,0.493,9.747,0.956
1680013339570,1193327924131239,0.495,9.747,0.955
1680013339571,1193327926633393,0.496,9.747,0.954
1680013339574,1193327929135316,0.498,9.747,0.954
1680013339576,1193327931637393,0.5,9.747,0.953
1680013339583,1193327934139316,0.502,9.747,0.952
1680013339585,1193327936641700,0.501,9.747,0.946
1680013339585,1193327939143623,0.503,9.747,0.945
1680013339588,1193327941645696,0.505,9.747,0.945
1680013339589,1193327944147850,0.507,9.747,0.944
1680013339592,1193327946649773,0.509,9.747,0.943
1680013339593,1193327949151850,0.511,9.747,0.943
1680013339599,1193327951654081,0.512,9.747,0.942
1680013339600,1193327954156153,0.519,9.747,0.937
1680013339602,1193327956658307,0.521,9.747,0.936
1680013339604,1193327959160230,0.523,9.747,0.936
1680013339606,1193327961662307,0.525,9.747,0.936
1680013339609,1193327964164451,0.526,9.747,0.935
1680013339611,1193327966666374,0.528,9.747,0.935
1680013339617,1193327969168527,0.529,9.747,0.935
1680013339617,1193327971670604,0.532,9.747,0.932
1680013339621,1193327974172503,0.533,9.747,0.932
1680013339623,1193327976674580,0.534,9.747,0.932
1680013339624,1193327979176811,0.535,9.747,0.932
1680013339626,1193327981678888,0.536,9.747,0.932
1680013339629,1193327984181042,0.538,9.747,0.932
1680013339633,1193327986682970,0.539,9.747,0.931
1680013339634,1193327989185047,0.538,9.747,0.934
1680013339636,1193327991687201,0.539,9.747,0.934
1680013339639,1193327994189124,0.54,9.747,0.933
1680013339643,1193327996691283,0.541,9.747,0.933
1680013339644,1193327999193437,0.542,9.747,0.933
1680013339649,1193328001695514,0.543,9.747,0.933
1680013339650,1193328004197437,0.544,9.746,0.932
1680013339652,1193328006699504,0.545,9.747,0.93
1680013339654,1193328009201657,0.547,9.747,0.93
1680013339658,1193328011703811,0.548,9.747,0.93
1680013339659,1193328014205965,0.549,9.746,0.93
1680013339663,1193328016707893,0.55,9.746,0.93
1680013339667,1193328019209970,0.551,9.746,0.93
1680013339668,1193328021712124,0.553,9.746,0.93
1680013339669,1193328024214047,0.553,9.746,0.931
1680013339672,1193328026716124,0.554,9.746,0.931
1680013339674,1193328029218388,0.555,9.746,0.931
1680013339676,1193328031720465,0.557,9.746,0.931
1680013339679,1193328034222388,0.558,9.746,0.931
1680013339683,1193328036724465,0.559,9.746,0.931
1680013339684,1193328039226629,0.561,9.746,0.931
1680013339687,1193328041728552,0.559,9.746,0.93
1680013339689,1193328044230629,0.56,9.746,0.93
1680013339692,1193328046732859,0.561,9.746,0.93
1680013339700,1193328049234902,0.562,9.746,0.929
1680013339701,1193328051737056,0.564,9.746,0.929
1680013339701,1193328054238979,0.565,9.746,0.929
1680013339702,1193328056741056,0.566,9.746,0.928
1680013339704,1193328059243210,0.564,9.746,0.924
1680013339706,1193328061745350,0.566,9.746,0.923
1680013339709,1193328064247273,0.567,9.746,0.923
