system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680013339487,1193327835753852,28.181252,-92.5875,-221.75626,9.35,-61.32,-216.36
1680013339492,1193327845755929,28.181252,-92.5875,-221.75626,9.35,-61.32,-216.36
1680013339502,1193327855759317,28.181252,-92.5875,-221.75626,9.35,-61.32,-216.36
1680013339510,1193327865769072,28.181252,-92.8125,-221.75626,9.35,-61.32,-216.36
1680013339520,1193327875771187,28.181252,-93.05625,-221.75626,9.35,-61.32,-216.36
1680013339532,1193327885774104,27.956251,-92.981255,-221.94376,9.35,-61.32,-216.36
1680013339540,1193327895767315,27.768751,-92.887505,-222.05626,9.35,-61.32,-216.36
1680013339551,1193327905772281,27.825,-93.05625,-221.75626,9.35,-61.32,-216.36
1680013339560,1193327915774367,27.88125,-93.168755,-221.45625,9.35,-61.32,-216.36
1680013339571,1193327925775583,27.768751,-93.3,-221.58751,9.35,-61.32,-216.36
1680013339583,1193327935778121,27.581251,-93.356255,-221.64375,9.35,-61.32,-216.36
1680013339590,1193327945769963,27.581251,-93.3,-221.40001,9.35,-61.32,-216.36
1680013339600,1193327955772112,27.581251,-93.168755,-221.15627,9.35,-61.32,-216.36
1680013339610,1193327965766621,27.6375,-93.168755,-220.9875,9.35,-61.32,-216.36
1680013339621,1193327975768366,27.768751,-93.168755,-220.74376,9.35,-61.32,-216.36
1680013339633,1193327985769447,27.768751,-93.05625,-221.02501,9.35,-61.32,-216.36
1680013339641,1193327995772298,27.768751,-92.887505,-221.34377,9.35,-61.32,-216.36
1680013339650,1193328005774452,27.768751,-92.512505,-221.15627,9.35,-61.32,-216.36
1680013339660,1193328015776999,27.768751,-92.15625,-221.02501,9.35,-61.32,-216.36
1680013339671,1193328025749696,27.6375,-92.100006,-221.2875,9.35,-61.32,-216.36
1680013339682,1193328035743556,27.581251,-91.912506,-221.40001,9.35,-61.32,-216.36
1680013339690,1193328045745662,27.581251,-91.8,-221.40001,9.35,-61.32,-216.36
1680013339702,1193328055749147,27.581251,-91.6125,-221.40001,9.35,-61.32,-216.36
1680013339710,1193328065773979,27.525002,-91.6125,-221.34377,9.35,-61.32,-216.36
1680013339721,1193328075769652,27.35625,-91.668755,-221.34377,9.35,-61.32,-216.36
1680013339730,1193328085773402,27.281252,-91.9875,-221.58751,9.35,-61.32,-216.36
1680013339740,1193328095749633,27.525002,-92.287506,-221.64375,9.35,-61.32,-216.36
1680013339751,1193328105751729,27.768751,-92.287506,-221.45625,9.35,-61.32,-216.36
1680013339760,1193328115760300,27.768751,-92.512505,-221.34377,9.35,-61.32,-216.36
1680013339772,1193328125753223,27.768751,-92.756256,-221.15627,9.35,-61.32,-216.36
1680013339782,1193328135774030,27.768751,-92.8125,-221.2875,9.35,-61.32,-216.36
1680013339790,1193328145741029,27.768751,-92.887505,-221.34377,9.35,-61.32,-216.36
