system_ts_ms, sensor_ts_ns, magX, magY, magZ
1680013339487,1193327835753852,18.84375,-31.25625,-5.4
1680013339492,1193327845755929,18.84375,-31.25625,-5.4
1680013339502,1193327855759317,18.84375,-31.25625,-5.4
1680013339510,1193327865769072,18.84375,-31.500002,-5.4
1680013339520,1193327875771187,18.84375,-31.743752,-5.4
1680013339532,1193327885774104,18.6,-31.66875,-5.5875
1680013339540,1193327895767315,18.4125,-31.556252,-5.7000003
1680013339551,1193327905772281,18.487501,-31.743752,-5.4
1680013339560,1193327915774367,18.525002,-31.85625,-5.1000004
1680013339571,1193327925775583,18.4125,-31.987501,-5.2125
1680013339583,1193327935778121,18.243752,-32.04375,-5.2875004
1680013339590,1193327945769963,18.243752,-31.987501,-5.0437503
1680013339600,1193327955772112,18.243752,-31.85625,-4.78125
1680013339610,1193327965766621,18.28125,-31.85625,-4.6125
1680013339621,1193327975768366,18.4125,-31.85625,-4.3875003
1680013339633,1193327985769447,18.4125,-31.743752,-4.6687503
1680013339641,1193327995772298,18.4125,-31.556252,-4.9875
1680013339650,1193328005774452,18.4125,-31.2,-4.78125
1680013339660,1193328015776999,18.4125,-30.843752,-4.6687503
1680013339671,1193328025749696,18.28125,-30.7875,-4.9125004
1680013339682,1193328035743556,18.243752,-30.581251,-5.0437503
1680013339690,1193328045745662,18.243752,-30.487501,-5.0437503
1680013339702,1193328055749147,18.243752,-30.300001,-5.0437503
1680013339710,1193328065773979,18.1875,-30.300001,-4.9875
1680013339721,1193328075769652,18.0,-30.35625,-4.9875
1680013339730,1193328085773402,17.94375,-30.656252,-5.2125
1680013339740,1193328095749633,18.1875,-30.956251,-5.2875004
1680013339751,1193328105751729,18.4125,-30.956251,-5.1000004
1680013339760,1193328115760300,18.4125,-31.2,-4.9875
1680013339772,1193328125753223,18.4125,-31.425001,-4.78125
1680013339782,1193328135774030,18.4125,-31.500002,-4.9125004
1680013339790,1193328145741029,18.4125,-31.556252,-4.9875
1680013339800,1193328155743183,18.487501,-31.66875,-4.6687503
1680013339811,1193328165745288,18.525002,-31.743752,-4.3875003
1680013339821,1193328175752836,18.28125,-31.800001,-4.18125
1680013339830,1193328185782523,18.112501,-31.85625,-4.0875
1680013339840,1193328195747676,18.243752,-31.800001,-4.0125003
1680013339850,1193328205745190,18.4125,-31.743752,-3.9
1680013339860,1193328215701718,18.4125,-32.15625,-3.7875001
1680013339870,1193328225672122,18.4125,-32.643753,-3.6000001
1680013339881,1193328235703693,18.4125,-32.456253,-3.7875001
1680013339891,1193328245702851,18.4125,-32.34375,-3.9
1680013339900,1193328255721851,18.243752,-32.15625,-3.7875001
1680013339911,1193328265745860,18.112501,-32.04375,-3.6000001
1680013339923,1193328275747937,18.0,-31.800001,-3.7875001
1680013339930,1193328285750096,17.94375,-31.556252,-3.9
1680013339941,1193328295765696,17.8125,-31.087502,-4.0875
1680013339952,1193328305770152,17.643751,-30.54375,-4.18125
1680013339962,1193328315764757,17.643751,-30.843752,-4.14375
1680013339971,1193328325766848,17.643751,-31.143751,-4.0875
1680013339981,1193328335761372,17.8125,-31.3875,-4.3875003
1680013339991,1193328345772348,17.94375,-31.556252,-4.6687503
1680013340002,1193328355780877,17.868752,-31.85625,-4.5
1680013340011,1193328365783012,17.8125,-32.15625,-4.3875003
1680013340021,1193328375792767,17.868752,-32.34375,-4.18125
1680013340031,1193328385786093,17.94375,-32.456253,-4.0875
1680013340046,1193328395781713,17.8125,-32.34375,-4.18125
1680013340056,1193328405781611,17.643751,-32.15625,-4.3875003
1680013340065,1193328415768499,17.643751,-32.287502,-4.18125
1680013340074,1193328425762897,17.643751,-32.34375,-4.0875
1680013340083,1193328435757642,17.643751,-32.381252,-4.0875
1680013340092,1193328445754416,17.643751,-32.456253,-4.0875
1680013340114,1193328455764262,17.681252,-32.7,-3.9
1680013340119,1193328465739983,17.8125,-32.925003,-3.7875001
1680013340122,1193328475741935,17.8125,-33.225002,-3.7125
1680013340130,1193328485736473,17.8125,-33.54375,-3.6000001
1680013340140,1193328495730996,17.8125,-33.65625,-3.8437502
1680013340150,1193328505759549,17.8125,-33.84375,-4.0875
1680013340160,1193328515761634,17.8125,-33.787502,-4.14375
1680013340170,1193328525763798,17.8125,-33.65625,-4.18125
1680013340180,1193328535765855,17.94375,-33.300003,-4.3875003
1680013340191,1193328545767937,18.112501,-32.925003,-4.5
1680013340200,1193328555770148,18.4125,-32.7,-4.5
1680013340210,1193328565772300,18.712502,-32.456253,-4.5
1680013340223,1193328575774363,18.768751,-32.287502,-4.3125
1680013340231,1193328585776516,18.84375,-32.04375,-4.0875
1680013340240,1193328595778573,18.6,-32.287502,-3.9
1680013340250,1193328605780591,18.4125,-32.456253,-3.7875001
1680013340261,1193328615754971,18.487501,-32.643753,-3.6000001
1680013340272,1193328625749490,18.525002,-32.756252,-3.4875002
1680013340280,1193328635736374,18.487501,-32.643753,-3.3000002
1680013340290,1193328645730878,18.4125,-32.456253,-3.16875
1680013340300,1193328655760781,18.4125,-32.643753,-3.0
1680013340311,1193328665762887,18.4125,-32.756252,-2.8875
1680013340322,1193328675772656,18.6,-32.643753,-3.0
1680013340332,1193328685774820,18.84375,-32.456253,-3.16875
1680013340343,1193328695769439,18.6,-32.456253,-3.0
1680013340351,1193328705771587,18.4125,-32.456253,-2.8875
1680013340361,1193328715767443,18.28125,-32.643753,-2.8875
1680013340374,1193328725769586,18.243752,-32.756252,-2.8875
1680013340381,1193328735763980,18.28125,-32.643753,-3.16875
1680013340391,1193328745766144,18.4125,-32.456253,-3.4875002
1680013340401,1193328755766990,18.6,-32.34375,-3.6000001
1680013340412,1193328765768556,18.84375,-32.15625,-3.7875001
1680013340421,1193328775770777,18.525002,-32.15625,-3.9
1680013340431,1193328785765281,18.243752,-32.15625,-4.0875
1680013340442,1193328795767392,18.28125,-32.04375,-4.0875
1680013340452,1193328805770152,18.4125,-31.85625,-4.0875
1680013340463,1193328815772267,18.4125,-31.85625,-3.9
1680013340471,1193328825766742,18.4125,-31.85625,-3.7875001
1680013340482,1193328835761280,18.0,-31.987501,-3.54375
1680013340492,1193328845756198,17.643751,-32.04375,-3.3000002
1680013340500,1193328855750601,17.868752,-32.15625,-3.24375
1680013340511,1193328865752807,18.112501,-32.34375,-3.16875
1680013340523,1193328875754941,17.868752,-32.643753,-3.16875
1680013340530,1193328885756614,17.643751,-32.925003,-3.16875
1680013340540,1193328895758839,17.643751,-32.925003,-3.3000002
1680013340551,1193328905760931,17.643751,-32.925003,-3.4875002
1680013340562,1193328915774887,17.868752,-32.8875,-3.7125
1680013340571,1193328925769343,18.112501,-32.756252,-3.9
1680013340581,1193328935771458,18.1875,-32.7,-4.0875
1680013340590,1193328945773622,18.243752,-32.643753,-4.18125
1680013340601,1193328955764006,18.1875,-32.456253,-4.3875003
1680013340611,1193328965767448,18.112501,-32.34375,-4.5
1680013340621,1193328975769572,17.8125,-32.381252,-4.5
1680013340630,1193328985771678,17.5125,-32.456253,-4.5
1680013340640,1193328995773774,17.400002,-32.34375,-4.6125
1680013340652,1193329005774606,17.34375,-32.15625,-4.6687503
1680013340661,1193329015748865,17.1,-31.987501,-4.9125004
1680013340673,1193329025743399,16.9125,-31.743752,-5.1000004
1680013340681,1193329035738399,17.025002,-31.425001,-5.0437503
1680013340692,1193329045732864,17.212502,-31.143751,-4.9875
1680013340701,1193329055755234,17.025002,-31.087502,-4.78125
1680013340712,1193329065757470,16.9125,-30.956251,-4.6687503
1680013340721,1193329075751465,16.9125,-30.843752,-4.6125
1680013340731,1193329085753589,16.9125,-30.656252,-4.5
1680013340740,1193329095755752,16.9125,-31.087502,-4.14375
1680013340751,1193329105757766,16.9125,-31.425001,-3.7875001
1680013340761,1193329115759914,16.987501,-32.04375,-3.7125
1680013340771,1193329125762058,17.025002,-32.643753,-3.6000001
1680013340781,1193329135756538,17.268751,-32.643753,-3.54375
1680013340791,1193329145751066,17.5125,-32.643753,-3.4875002
1680013340801,1193329155753219,17.587502,-33.05625,-3.24375
1680013340811,1193329165747916,17.643751,-33.54375,-3.0
1680013340824,1193329175757699,18.0,-33.54375,-3.16875
1680013340831,1193329185759852,18.4125,-33.54375,-3.3000002
1680013340841,1193329195754304,18.4125,-33.300003,-3.3000002
1680013340851,1193329205768851,18.4125,-33.05625,-3.3000002
1680013340860,1193329215771024,18.4125,-33.05625,-3.3000002
1680013340872,1193329225780788,18.4125,-33.05625,-3.3000002
1680013340881,1193329235790774,18.112501,-33.1875,-3.4125001
1680013340891,1193329245787903,17.8125,-33.225002,-3.4875002
1680013340901,1193329255752273,17.587502,-32.925003,-3.24375
