system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680010222001,1190210355641666,-4.211,3.507,8.131
1680010222003,1190210358143820,-4.22,3.508,8.127
1680010222005,1190210360646215,-4.228,3.508,8.122
1680010222008,1190210363148446,-4.243,3.509,8.114
1680010222012,1190210365650599,-4.251,3.509,8.11
1680010222013,1190210368152984,-4.259,3.51,8.105
1680010222028,1190210370655138,-4.266,3.51,8.102
1680010222029,1190210373157292,-4.273,3.51,8.098
1680010222029,1190210375659446,-4.279,3.51,8.095
1680010222030,1190210378161912,-4.285,3.51,8.092
1680010222030,1190210380664066,-4.309,3.516,8.076
1680010222030,1190210383166220,-4.315,3.517,8.072
1680010222039,1190210385668451,-4.32,3.517,8.07
1680010222040,1190210388170589,-4.323,3.517,8.068
1680010222040,1190210390672743,-4.326,3.517,8.067
1680010222041,1190210393175128,-4.329,3.517,8.065
1680010222041,1190210395677359,-4.331,3.517,8.064
1680010222043,1190210398179743,-4.353,3.527,8.048
1680010222045,1190210400681897,-4.356,3.528,8.045
1680010222051,1190210403184051,-4.357,3.528,8.045
1680010222052,1190210405686282,-4.357,3.528,8.045
1680010222053,1190210408188436,-4.356,3.528,8.046
1680010222056,1190210410690825,-4.355,3.528,8.046
1680010222058,1190210413193056,-4.353,3.528,8.047
1680010222060,1190210415695210,-4.362,3.533,8.04
1680010222067,1190210418197594,-4.361,3.534,8.041
1680010222068,1190210420699748,-4.358,3.533,8.042
1680010222069,1190210423201902,-4.356,3.533,8.044
1680010222070,1190210425704364,-4.353,3.533,8.045
1680010222073,1190210428206518,-4.349,3.533,8.047
1680010222075,1190210430708671,-4.346,3.533,8.049
1680010222079,1190210433210820,-4.342,3.538,8.049
1680010222084,1190210435713051,-4.338,3.538,8.051
1680010222084,1190210438215205,-4.335,3.538,8.053
1680010222086,1190210440717590,-4.332,3.538,8.054
1680010222088,1190210443219845,-4.329,3.538,8.056
1680010222092,1190210445721999,-4.326,3.537,8.058
1680010222093,1190210448224384,-4.323,3.537,8.059
1680010222095,1190210450726538,-4.312,3.534,8.066
1680010222102,1190210453228706,-4.309,3.533,8.068
1680010222102,1190210455731168,-4.307,3.533,8.07
1680010222104,1190210458233322,-4.305,3.533,8.071
1680010222106,1190210460735476,-4.304,3.533,8.072
1680010222109,1190210463237707,-4.303,3.532,8.073
1680010222110,1190210465739860,-4.302,3.532,8.073
1680010222113,1190210468242014,-4.291,3.525,8.082
1680010222118,1190210470744399,-4.289,3.525,8.083
1680010222119,1190210473246610,-4.289,3.525,8.083
1680010222121,1190210475748994,-4.289,3.525,8.083
1680010222123,1190210478251148,-4.29,3.525,8.083
1680010222126,1190210480753302,-4.291,3.525,8.082
1680010222129,1190210483255533,-4.292,3.525,8.082
1680010222134,1190210485757687,-4.285,3.526,8.085
1680010222135,1190210488260071,-4.285,3.526,8.084
1680010222136,1190210490762302,-4.287,3.526,8.084
1680010222140,1190210493264437,-4.288,3.527,8.083
1680010222141,1190210495766591,-4.29,3.527,8.082
1680010222143,1190210498268975,-4.292,3.527,8.081
1680010222145,1190210500771129,-4.294,3.527,8.079
1680010222151,1190210503273360,-4.295,3.533,8.076
1680010222151,1190210505775519,-4.297,3.533,8.075
1680010222153,1190210508277903,-4.299,3.534,8.074
1680010222156,1190210510780057,-4.3,3.534,8.073
1680010222158,1190210513282288,-4.302,3.534,8.072
