system_ts_ms, sensor_ts_ns, accX, accY, accZ
1680010222001,1190210355641666,-4.1730003,3.3040502,7.9080005
1680010222002,1190210358143820,-4.1850004,3.3280501,7.7830505
1680010222005,1190210360646215,-4.236,3.3780003,7.6900506
1680010222007,1190210363148446,-4.221,3.3709502,7.6039505
1680010222011,1190210365650599,-4.30305,3.4470003,7.6129503
1680010222013,1190210368152984,-4.425,3.426,7.6210504
1680010222028,1190210370655138,-4.4149504,3.4759502,7.5220504
1680010222028,1190210373157292,-4.458,3.48795,7.49805
1680010222029,1190210375659446,-4.566,3.5020502,7.46505
1680010222029,1190210378161907,-4.5760503,3.555,7.5220504
1680010222030,1190210380664066,-4.6740003,3.5809503,7.4770503
1680010222030,1190210383166220,-4.6330504,3.5689502,7.45095
1680010222039,1190210385668451,-4.67595,3.61995,7.4719505
1680010222039,1190210388170589,-4.7239504,3.6409502,7.6330504
1680010222040,1190210390672743,-4.72905,3.5770502,7.4100003
1680010222041,1190210393175128,-4.7719502,3.5670002,7.5220504
1680010222041,1190210395677359,-4.7959504,3.7180502,7.5100503
1680010222042,1190210398179743,-4.854,3.7440002,7.4700003
1680010222045,1190210400681897,-4.815,3.6439502,7.5610504
1680010222051,1190210403184051,-4.815,3.5410502,7.5370502
1680010222051,1190210405686282,-4.82205,3.6169503,7.5490503
1680010222053,1190210408188436,-4.75995,3.5340002,7.49595
1680010222055,1190210410690820,-4.6980004,3.49305,7.7089505
1680010222058,1190210413193056,-4.70295,3.4950001,7.55805
1680010222060,1190210415695210,-4.54005,3.5839503,7.6159506
1680010222067,1190210418197594,-4.52295,3.52605,7.6710005
1680010222067,1190210420699748,-4.518,3.5809503,7.7260504
1680010222068,1190210423201902,-4.46295,3.4759502,7.8150005
1680010222070,1190210425704364,-4.3219504,3.41595,7.6590004
1680010222072,1190210428206518,-4.281,3.5050502,7.6969504
1680010222075,1190210430708671,-4.2499504,3.49005,7.7760005
1680010222078,1190210433210820,-4.15395,3.5380502,7.6759505
1680010222084,1190210435713051,-4.1350503,3.4950001,7.7809505
1680010222084,1190210438215205,-4.0129504,3.49305,7.69995
1680010222085,1190210440717590,-4.02,3.519,7.8859506
1680010222088,1190210443219845,-3.96705,3.5650501,7.77405
1680010222091,1190210445721999,-3.8809502,3.42105,7.8120003
1680010222093,1190210448224384,-3.8860502,3.423,7.8430505
1680010222095,1190210450726538,-3.9169502,3.3010502,7.8619504
1680010222102,1190210453228706,-3.8400002,3.32505,7.8840003
1680010222102,1190210455731168,-3.828,3.31095,7.86705
1680010222103,1190210458233322,-3.7710001,3.3079503,7.8889503
1680010222106,1190210460735476,-3.8929503,3.2220001,8.023951
1680010222108,1190210463237707,-3.8520002,3.282,7.965
1680010222110,1190210465739860,-3.8140502,3.2370002,7.8940506
1680010222113,1190210468242014,-3.8520002,3.21495,7.9939504
1680010222118,1190210470744399,-3.8719501,3.28005,7.9630504
1680010222119,1190210473246610,-3.8500502,3.2770503,7.9579506
1680010222120,1190210475748994,-3.8260503,3.34695,7.9540505
1680010222123,1190210478251148,-3.8880002,3.31605,7.8150005
1680010222125,1190210480753302,-3.864,3.39,7.8
1680010222128,1190210483255533,-3.8550003,3.3630002,7.7640004
1680010222134,1190210485757687,-3.8520002,3.3730502,7.7640004
1680010222135,1190210488260071,-3.96705,3.35595,7.7569504
1680010222135,1190210490762302,-3.9550502,3.4279501,7.7569504
1680010222140,1190210493264437,-3.9870002,3.45405,7.69995
1680010222141,1190210495766591,-4.104,3.5380502,7.8739505
1680010222143,1190210498268975,-4.0669503,3.45705,7.7689505
1680010222145,1190210500771129,-4.164,3.4429502,7.80495
1680010222150,1190210503273360,-4.125,3.52395,7.6800003
1680010222151,1190210505775519,-4.2000003,3.4999502,7.7400002
1680010222153,1190210508277903,-4.2379503,3.4950001,7.7359505
1680010222155,1190210510780057,-4.31505,3.55695,7.7209506
1680010222158,1190210513282288,-4.4149504,3.45405,7.8
1680010222160,1190210515784437,-4.3840504,3.5170503,7.7689505
1680010222163,1190210518286821,-4.434,3.5719502,7.8030005
1680010222168,1190210520789052,-4.458,3.5809503,7.6249504
1680010222169,1190210523291206,-4.42005,3.5119503,7.8220506
1680010222171,1190210525793345,-4.4490004,3.4999502,7.7359505
1680010222173,1190210528295730,-4.51095,3.4690502,7.8220506
1680010222176,1190210530797883,-4.3819504,3.5050502,7.8190503
1680010222179,1190210533300114,-4.5420003,3.4620001,7.8460503
1680010222186,1190210535802499,-4.3980002,3.4740002,7.77405
1680010222187,1190210538304663,-4.386,3.4690502,7.8030005
1680010222187,1190210540806893,-4.3240504,3.5050502,7.86705
1680010222188,1190210543309047,-4.34805,3.45405,7.8240004
1680010222190,1190210545811201,-4.3219504,3.4690502,7.8220506
1680010222192,1190210548313572,-4.27605,3.426,7.8430505
