system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680015643963,1195632318551804,-11.587501,-53.812504,-226.25626,-20.52,-30.59,-201.72
1680015643984,1195632328531115,-11.75625,-53.86875,-226.44376,-20.52,-30.59,-201.72
1680015643985,1195632338509393,-11.475,-54.281254,-226.44376,-20.52,-30.59,-201.72
1680015643994,1195632348526143,-11.175,-54.768753,-226.44376,-20.52,-30.59,-201.72
1680015644006,1195632358496787,-11.1,-54.468754,-226.55626,-20.52,-30.59,-201.72
1680015644014,1195632368477191,-11.043751,-54.16875,-226.725,-20.52,-30.59,-201.72
1680015644025,1195632378477902,-10.556251,-53.86875,-226.725,-20.52,-30.59,-201.72
1680015644034,1195632388474517,-10.14375,-53.568752,-226.725,-20.52,-30.59,-201.72
1680015644045,1195632398500747,-9.900001,-53.625004,-226.8,-20.52,-30.59,-201.72
1680015644057,1195632408508809,-9.65625,-53.68125,-226.85626,-20.52,-30.59,-201.72
1680015644064,1195632418492491,-9.900001,-53.625004,-226.85626,-20.52,-30.59,-201.72
1680015644075,1195632428477553,-10.14375,-53.568752,-226.85626,-20.52,-30.59,-201.72
1680015644084,1195632438468413,-9.84375,-53.68125,-226.725,-20.52,-30.59,-201.72
1680015644094,1195632448461509,-9.543751,-53.86875,-226.55626,-20.52,-30.59,-201.72
1680015644106,1195632458483220,-9.7875,-54.412502,-226.44376,-20.52,-30.59,-201.72
1680015644113,1195632468517571,-9.95625,-54.881252,-226.25626,-20.52,-30.59,-201.72
1680015644125,1195632478530777,-10.44375,-55.0125,-226.14375,-20.52,-30.59,-201.72
1680015644134,1195632488529170,-10.856251,-55.068752,-225.95625,-20.52,-30.59,-201.72
1680015644143,1195632498519598,-11.043751,-55.068752,-225.84377,-20.52,-30.59,-201.72
1680015644156,1195632508514092,-11.175,-55.068752,-225.65627,-20.52,-30.59,-201.72
1680015644164,1195632518486967,-11.475,-55.068752,-225.7875,-20.52,-30.59,-201.72
1680015644176,1195632528491865,-11.75625,-55.068752,-225.84377,-20.52,-30.59,-201.72
1680015644184,1195632538498466,-11.587501,-54.881252,-225.84377,-20.52,-30.59,-201.72
1680015644194,1195632548501499,-11.34375,-54.768753,-225.84377,-20.52,-30.59,-201.72
1680015644209,1195632558516536,-11.175,-54.825,-225.7875,-20.52,-30.59,-201.72
1680015644214,1195632568529848,-11.043751,-54.881252,-225.65627,-20.52,-30.59,-201.72
1680015644225,1195632578510396,-10.6875,-55.0125,-225.84377,-20.52,-30.59,-201.72
1680015644234,1195632588499396,-10.25625,-55.068752,-225.95625,-20.52,-30.59,-201.72
1680015644245,1195632598497015,-10.25625,-54.825,-226.14375,-20.52,-30.59,-201.72
1680015644256,1195632608476625,-10.25625,-54.581253,-226.25626,-20.52,-30.59,-201.72
1680015644263,1195632618508913,-10.387501,-54.7125,-226.25626,-20.52,-30.59,-201.72
