system_ts_ms, sensor_ts_ns, magX, magY, magZ
1680013190817,1193179165768543,17.8125,-17.400002,-21.1875
1680013190820,1193179175763081,17.75625,-17.400002,-21.300001
1680013190834,1193179185765229,17.681252,-17.400002,-21.487501
1680013190841,1193179195767383,17.268751,-16.743752,-21.84375
1680013190851,1193179205781379,16.9125,-16.087502,-22.2
1680013190863,1193179215783532,16.987501,-15.900001,-22.3875
1680013190870,1193179225794864,17.1,-15.7875,-22.5
1680013190881,1193179235770493,16.85625,-16.087502,-22.5
1680013190894,1193179245772704,16.612501,-16.368752,-22.5
1680013190900,1193179255774862,16.5,-16.181252,-22.743752
1680013190911,1193179265767761,16.3125,-16.087502,-22.987501
1680013190921,1193179275788824,16.78125,-16.987501,-22.612501
1680013190931,1193179285771425,17.212502,-17.868752,-22.2
1680013190940,1193179295773242,17.268751,-18.243752,-22.087502
1680013190952,1193179305767766,17.400002,-18.6,-21.900002
1680013190962,1193179315779953,17.587502,-18.768751,-21.84375
1680013190971,1193179325794510,17.8125,-18.900002,-21.7875
1680013190980,1193179335790279,17.8125,-18.900002,-21.7875
1680013190991,1193179345761682,17.8125,-18.900002,-21.7875
1680013191001,1193179355763904,17.5125,-18.712502,-22.087502
1680013191011,1193179365770600,17.212502,-18.487501,-22.3875
1680013191021,1193179375741220,17.15625,-18.4125,-22.3125
1680013191030,1193179385776186,17.1,-18.28125,-22.2
1680013191041,1193179395773826,16.78125,-18.243752,-22.143751
1680013191053,1193179405776119,16.5,-18.1875,-22.087502
1680013191062,1193179415816561,16.612501,-18.1875,-21.900002
1680013191071,1193179425822863,16.78125,-18.1875,-21.7875
1680013191080,1193179435818410,16.9125,-18.112501,-21.6
1680013191094,1193179445796338,17.1,-18.0,-21.487501
1680013191102,1193179455790622,16.987501,-17.681252,-21.712502
1680013191111,1193179465793756,16.9125,-17.400002,-21.900002
1680013191120,1193179475790703,17.268751,-17.34375,-22.0125
1680013191131,1193179485792241,17.681252,-17.268751,-22.087502
1680013191141,1193179495794403,17.587502,-17.400002,-22.0125
1680013191152,1193179505773936,17.5125,-17.587502,-21.900002
1680013191162,1193179515769003,17.268751,-17.400002,-22.0125
1680013191171,1193179525771238,17.1,-17.268751,-22.087502
1680013191180,1193179535737232,16.9125,-17.212502,-22.087502
1680013191191,1193179545755371,16.78125,-17.1,-22.087502
1680013191201,1193179555770692,16.78125,-16.9125,-22.087502
1680013191212,1193179565772749,16.78125,-16.6875,-22.087502
1680013191221,1193179575803599,16.9125,-16.743752,-22.143751
1680013191230,1193179585807416,17.1,-16.78125,-22.2
1680013191240,1193179595768354,17.212502,-17.025002,-22.143751
1680013191253,1193179605734258,17.400002,-17.268751,-22.087502
1680013191261,1193179615728565,17.681252,-17.5125,-22.087502
1680013191270,1193179625691569,18.0,-17.681252,-22.087502
1680013191280,1193179635687377,18.1875,-18.0,-22.087502
1680013191290,1193179645718092,18.4125,-18.28125,-22.087502
1680013191301,1193179655707169,18.1875,-18.243752,-22.143751
1680013191311,1193179665704895,18.0,-18.1875,-22.2
1680013191322,1193179675708660,17.8125,-18.112501,-22.143751
1680013191331,1193179685689707,17.681252,-18.0,-22.087502
1680013191341,1193179695697764,17.587502,-17.868752,-22.5
1680013191351,1193179705712374,17.5125,-17.681252,-22.987501
1680013191361,1193179715725599,17.15625,-17.681252,-22.9125
1680013191372,1193179725730002,16.78125,-17.681252,-22.800001
1680013191381,1193179735727295,16.6875,-17.681252,-22.5
1680013191391,1193179745708117,16.612501,-17.681252,-22.2
1680013191402,1193179755690275,16.612501,-17.587502,-22.2
1680013191412,1193179765695794,16.612501,-17.400002,-22.2
1680013191421,1193179775677121,16.612501,-17.643751,-21.54375
1680013191431,1193179785678288,16.612501,-17.868752,-20.8875
1680013191445,1193179795704812,16.612501,-17.868752,-20.8125
1680013191452,1193179805690542,16.612501,-17.868752,-20.7
1680013191461,1193179815701662,16.556252,-17.587502,-21.300001
1680013191471,1193179825706412,16.5,-17.268751,-21.900002
1680013191481,1193179835713363,16.612501,-17.5125,-22.087502
1680013191492,1193179845721882,16.78125,-17.681252,-22.2
1680013191501,1193179855719757,16.85625,-17.8125,-22.3875
1680013191512,1193179865742690,16.9125,-17.868752,-22.5
1680013191521,1193179875739963,16.9125,-18.0,-22.612501
1680013191531,1193179885738107,16.9125,-18.1875,-22.6875
1680013191541,1193179895747641,16.987501,-18.525002,-22.3875
1680013191553,1193179905721122,17.1,-18.900002,-22.087502
1680013191561,1193179915715064,16.9125,-19.087502,-21.900002
1680013191572,1193179925698213,16.78125,-19.181252,-21.7875
1680013191581,1193179935676237,16.6875,-19.0125,-21.6
1680013191591,1193179945704149,16.612501,-18.768751,-21.487501
1680013191601,1193179955680346,16.556252,-18.487501,-21.54375
1680013191611,1193179965689264,16.5,-18.1875,-21.6
1680013191621,1193179975690399,16.556252,-18.243752,-21.487501
1680013191631,1193179985691004,16.612501,-18.28125,-21.300001
1680013191641,1193179995698759,16.612501,-18.243752,-21.112501
1680013191652,1193180005719687,16.612501,-18.1875,-20.8875
1680013191661,1193180015730984,16.612501,-18.28125,-20.925001
1680013191671,1193180025711234,16.612501,-18.487501,-21.0
1680013191681,1193180035711306,16.612501,-18.712502,-21.0
1680013191691,1193180045713402,16.612501,-18.900002,-21.0
1680013191703,1193180055714017,16.612501,-18.84375,-20.8875
1680013191711,1193180065731940,16.612501,-18.768751,-20.7
1680013191721,1193180075762896,16.78125,-18.900002,-20.643751
1680013191731,1193180085763462,16.9125,-19.087502,-20.587502
