system_ts_ms, sensor_ts_ns, accX, accY, accZ
1680013190818,1193179167410720,1.3990501,3.55695,9.276
1680013190819,1193179169912566,1.45605,3.45705,9.192
1680013190819,1193179172414720,1.60695,3.555,9.252001
1680013190819,1193179174916796,1.50195,3.519,9.204
1680013190821,1193179177418945,1.437,3.522,9.24705
1680013190824,1193179179920868,1.4779501,3.5310001,9.319051
1680013190833,1193179182422945,1.4080501,3.49305,9.24705
1680013190834,1193179184925099,1.3369501,3.5500503,9.24405
1680013190835,1193179187427022,1.3800001,3.627,9.345
1680013190835,1193179189929099,1.2930001,3.522,9.307051
1680013190838,1193179192431022,1.30095,3.591,9.27795
1680013190840,1193179194933176,1.22595,3.5479503,9.3
1680013190843,1193179197435249,1.21695,3.6169503,9.225
1680013190845,1193179199937172,1.092,3.6409502,9.18
1680013190847,1193179202439249,1.092,3.696,9.12705
1680013190850,1193179204941403,1.0639501,3.6529503,9.24195
1680013190852,1193179207443326,0.95595,3.7350001,9.04605
1680013190855,1193179209945499,0.87495005,3.6010501,9.163051
1680013190856,1193179212447576,0.93900007,3.6990001,9.208051
1680013190863,1193179214949499,0.90795004,3.65805,9.12195
1680013190863,1193179217451576,0.915,3.5650501,9.08205
1680013190864,1193179219953504,0.96105003,3.5689502,9.108001
1680013190868,1193179222455658,0.91695005,3.519,9.022051
1680013190869,1193179224957812,0.9289501,3.4950001,9.07905
1680013190872,1193179227459889,0.94395006,3.3970501,9.08895
1680013190878,1193179229961826,0.93195003,3.4279501,9.09405
1680013190879,1193179232463903,0.9580501,3.4330502,9.12705
1680013190880,1193179234965826,0.90195006,3.39,9.153001
1680013190882,1193179237467903,0.82995003,3.3439503,9.1369505
1680013190884,1193179239970056,0.87105006,3.4660501,9.108001
1680013190887,1193179242472191,0.78000003,3.4639502,9.163051
1680013190890,1193179244974114,0.79605,3.5479503,9.132
1680013190894,1193179247476191,0.70995003,3.5460002,9.048
1680013190895,1193179249978114,0.71505004,3.5650501,9.120001
1680013190897,1193179252480191,0.717,3.5839503,9.12705
1680013190899,1193179254982330,0.74100006,3.5770502,9.1369505
1680013190902,1193179257484253,0.837,3.6679502,9.108001
1680013190904,1193179259986407,0.837,3.6409502,9.172951
1680013190907,1193179262488484,0.88695,3.7159503,9.201
1680013190911,1193179264990383,0.96795005,3.6130502,9.153001
1680013190914,1193179267492460,1.023,3.62895,9.184951
1680013190915,1193179269994383,0.98700005,3.6720002,9.07695
1680013190918,1193179272496523,1.09695,3.65595,9.10095
1680013190921,1193179274998600,1.11405,3.62895,9.12495
1680013190923,1193179277500754,1.143,3.68895,9.201
1680013190929,1193179280002677,1.1880001,3.55995,9.177
1680013190929,1193179282504754,1.1910001,3.6100502,9.340051
1680013190930,1193179285006682,1.1880001,3.6169503,9.307051
1680013190933,1193179287508759,1.11405,3.6700501,9.23505
1680013190935,1193179290010913,1.2240001,3.6409502,9.319051
1680013190937,1193179292513066,1.18095,3.6169503,9.117001
1680013190939,1193179295014990,1.1880001,3.5650501,9.187051
1680013190945,1193179297517056,1.18095,3.5740502,9.3
1680013190946,1193179300018980,1.107,3.663,9.35505
1680013190947,1193179302521056,1.18305,3.69195,9.204
1680013190951,1193179305022985,1.164,3.6720002,9.309
1680013190953,1193179307525138,1.15005,3.7159503,9.325951
1680013190955,1193179310027292,1.1910001,3.7180502,9.228001
1680013190957,1193179312529138,1.16205,3.6220503,9.175051
1680013190962,1193179315031292,1.2019501,3.6990001,9.28995
1680013190962,1193179317533383,1.2220501,3.6700501,9.27105
1680013190964,1193179320035306,1.19295,3.6649501,9.249001
1680013190967,1193179322537460,1.18605,3.6480002,9.313951
