system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680013190818,1193179165768543,27.16875,-78.7125,-237.54376,9.35,-61.32,-216.36
1680013190820,1193179175763081,27.112501,-78.7125,-237.65627,9.35,-61.32,-216.36
1680013190834,1193179185765229,27.0375,-78.7125,-237.84377,9.35,-61.32,-216.36
1680013190841,1193179195767383,26.625002,-78.05625,-238.20001,9.35,-61.32,-216.36
1680013190851,1193179205781379,26.268751,-77.4,-238.55626,9.35,-61.32,-216.36
1680013190863,1193179215783532,26.325,-77.2125,-238.74376,9.35,-61.32,-216.36
1680013190870,1193179225794864,26.456251,-77.100006,-238.85626,9.35,-61.32,-216.36
1680013190881,1193179235770493,26.19375,-77.4,-238.85626,9.35,-61.32,-216.36
1680013190894,1193179245772704,25.968752,-77.68125,-238.85626,9.35,-61.32,-216.36
1680013190900,1193179255774862,25.85625,-77.512505,-239.1,9.35,-61.32,-216.36
1680013190911,1193179265767761,25.66875,-77.4,-239.34377,9.35,-61.32,-216.36
1680013190922,1193179275788824,26.1375,-78.3,-238.9875,9.35,-61.32,-216.36
1680013190931,1193179285771425,26.56875,-79.18125,-238.55626,9.35,-61.32,-216.36
1680013190940,1193179295773242,26.625002,-79.55625,-238.44376,9.35,-61.32,-216.36
1680013190952,1193179305767766,26.75625,-79.912506,-238.25626,9.35,-61.32,-216.36
1680013190962,1193179315779953,26.925001,-80.08125,-238.20001,9.35,-61.32,-216.36
1680013190971,1193179325794510,27.16875,-80.2125,-238.14375,9.35,-61.32,-216.36
1680013190980,1193179335790279,27.16875,-80.2125,-238.14375,9.35,-61.32,-216.36
1680013190991,1193179345761682,27.16875,-80.2125,-238.14375,9.35,-61.32,-216.36
1680013191001,1193179355763904,26.868752,-80.025,-238.44376,9.35,-61.32,-216.36
1680013191011,1193179365770600,26.56875,-79.8,-238.74376,9.35,-61.32,-216.36
1680013191021,1193179375741220,26.5125,-79.74375,-238.68752,9.35,-61.32,-216.36
1680013191031,1193179385776186,26.456251,-79.6125,-238.55626,9.35,-61.32,-216.36
1680013191041,1193179395773826,26.1375,-79.55625,-238.50002,9.35,-61.32,-216.36
1680013191053,1193179405776119,25.85625,-79.5,-238.44376,9.35,-61.32,-216.36
1680013191062,1193179415816561,25.968752,-79.5,-238.25626,9.35,-61.32,-216.36
1680013191071,1193179425822863,26.1375,-79.5,-238.14375,9.35,-61.32,-216.36
1680013191080,1193179435818410,26.268751,-79.425,-237.95625,9.35,-61.32,-216.36
1680013191094,1193179445796338,26.456251,-79.3125,-237.84377,9.35,-61.32,-216.36
1680013191102,1193179455790622,26.325,-79.012505,-238.08751,9.35,-61.32,-216.36
1680013191111,1193179465793756,26.268751,-78.7125,-238.25626,9.35,-61.32,-216.36
1680013191121,1193179475790703,26.625002,-78.65625,-238.38751,9.35,-61.32,-216.36
1680013191131,1193179485792241,27.0375,-78.58125,-238.44376,9.35,-61.32,-216.36
1680013191141,1193179495794403,26.925001,-78.7125,-238.38751,9.35,-61.32,-216.36
1680013191152,1193179505773936,26.868752,-78.9,-238.25626,9.35,-61.32,-216.36
1680013191162,1193179515769003,26.625002,-78.7125,-238.38751,9.35,-61.32,-216.36
1680013191171,1193179525771238,26.456251,-78.58125,-238.44376,9.35,-61.32,-216.36
1680013191180,1193179535737232,26.268751,-78.525,-238.44376,9.35,-61.32,-216.36
1680013191191,1193179545755371,26.1375,-78.412506,-238.44376,9.35,-61.32,-216.36
1680013191201,1193179555770692,26.1375,-78.24375,-238.44376,9.35,-61.32,-216.36
1680013191212,1193179565772749,26.1375,-78.0,-238.44376,9.35,-61.32,-216.36
1680013191221,1193179575803599,26.268751,-78.05625,-238.50002,9.35,-61.32,-216.36
1680013191230,1193179585807416,26.456251,-78.1125,-238.55626,9.35,-61.32,-216.36
1680013191240,1193179595768354,26.56875,-78.356255,-238.50002,9.35,-61.32,-216.36
1680013191253,1193179605734258,26.75625,-78.58125,-238.44376,9.35,-61.32,-216.36
1680013191261,1193179615728565,27.0375,-78.84375,-238.44376,9.35,-61.32,-216.36
1680013191271,1193179625691569,27.35625,-79.012505,-238.44376,9.35,-61.32,-216.36
1680013191281,1193179635687377,27.525002,-79.3125,-238.44376,9.35,-61.32,-216.36
1680013191290,1193179645718092,27.768751,-79.6125,-238.44376,9.35,-61.32,-216.36
1680013191301,1193179655707169,27.525002,-79.55625,-238.50002,9.35,-61.32,-216.36
1680013191311,1193179665704895,27.35625,-79.5,-238.55626,9.35,-61.32,-216.36
1680013191322,1193179675708660,27.16875,-79.425,-238.50002,9.35,-61.32,-216.36
1680013191331,1193179685689707,27.0375,-79.3125,-238.44376,9.35,-61.32,-216.36
1680013191341,1193179695697764,26.925001,-79.18125,-238.85626,9.35,-61.32,-216.36
1680013191351,1193179705712374,26.868752,-79.012505,-239.34377,9.35,-61.32,-216.36
1680013191361,1193179715725599,26.5125,-79.012505,-239.2875,9.35,-61.32,-216.36
1680013191372,1193179725730002,26.1375,-79.012505,-239.15627,9.35,-61.32,-216.36
1680013191381,1193179735727295,26.025002,-79.012505,-238.85626,9.35,-61.32,-216.36
1680013191391,1193179745708117,25.968752,-79.012505,-238.55626,9.35,-61.32,-216.36
1680013191402,1193179755690275,25.968752,-78.9,-238.55626,9.35,-61.32,-216.36
1680013191412,1193179765695794,25.968752,-78.7125,-238.55626,9.35,-61.32,-216.36
1680013191421,1193179775677121,25.968752,-78.95625,-237.90001,9.35,-61.32,-216.36
1680013191431,1193179785678288,25.968752,-79.18125,-237.24376,9.35,-61.32,-216.36
1680013191445,1193179795704812,25.968752,-79.18125,-237.18752,9.35,-61.32,-216.36
1680013191452,1193179805690542,25.968752,-79.18125,-237.05626,9.35,-61.32,-216.36
1680013191461,1193179815701662,25.9125,-78.9,-237.65627,9.35,-61.32,-216.36
1680013191471,1193179825706412,25.85625,-78.58125,-238.25626,9.35,-61.32,-216.36
1680013191481,1193179835713363,25.968752,-78.84375,-238.44376,9.35,-61.32,-216.36
1680013191492,1193179845721882,26.1375,-79.012505,-238.55626,9.35,-61.32,-216.36
1680013191501,1193179855719757,26.19375,-79.14375,-238.74376,9.35,-61.32,-216.36
1680013191512,1193179865742690,26.268751,-79.18125,-238.85626,9.35,-61.32,-216.36
1680013191521,1193179875739963,26.268751,-79.3125,-238.9875,9.35,-61.32,-216.36
1680013191532,1193179885738107,26.268751,-79.5,-239.04376,9.35,-61.32,-216.36
1680013191541,1193179895747641,26.325,-79.856255,-238.74376,9.35,-61.32,-216.36
1680013191553,1193179905721122,26.456251,-80.2125,-238.44376,9.35,-61.32,-216.36
1680013191561,1193179915715064,26.268751,-80.4,-238.25626,9.35,-61.32,-216.36
1680013191572,1193179925698213,26.1375,-80.512505,-238.14375,9.35,-61.32,-216.36
1680013191581,1193179935676237,26.025002,-80.34375,-237.95625,9.35,-61.32,-216.36
1680013191591,1193179945704149,25.968752,-80.08125,-237.84377,9.35,-61.32,-216.36
1680013191601,1193179955680346,25.9125,-79.8,-237.90001,9.35,-61.32,-216.36
1680013191611,1193179965689264,25.85625,-79.5,-237.95625,9.35,-61.32,-216.36
1680013191621,1193179975690399,25.9125,-79.55625,-237.84377,9.35,-61.32,-216.36
1680013191631,1193179985691004,25.968752,-79.6125,-237.65627,9.35,-61.32,-216.36
1680013191641,1193179995698759,25.968752,-79.55625,-237.4875,9.35,-61.32,-216.36
1680013191652,1193180005719687,25.968752,-79.5,-237.24376,9.35,-61.32,-216.36
1680013191661,1193180015730984,25.968752,-79.6125,-237.28127,9.35,-61.32,-216.36
1680013191671,1193180025711234,25.968752,-79.8,-237.35626,9.35,-61.32,-216.36
1680013191681,1193180035711306,25.968752,-80.025,-237.35626,9.35,-61.32,-216.36
1680013191691,1193180045713402,25.968752,-80.2125,-237.35626,9.35,-61.32,-216.36
1680013191703,1193180055714017,25.968752,-80.15625,-237.24376,9.35,-61.32,-216.36
1680013191711,1193180065731940,25.968752,-80.08125,-237.05626,9.35,-61.32,-216.36
1680013191721,1193180075762896,26.1375,-80.2125,-237.00002,9.35,-61.32,-216.36
1680013191732,1193180085763462,26.268751,-80.4,-236.94376,9.35,-61.32,-216.36
1680013191740,1193180095780886,26.456251,-80.45625,-237.00002,9.35,-61.32,-216.36
1680013191751,1193180105779361,26.56875,-80.512505,-237.05626,9.35,-61.32,-216.36
1680013191761,1193180115775144,26.79375,-80.45625,-237.00002,9.35,-61.32,-216.36
1680013191771,1193180125771687,27.0375,-80.4,-236.94376,9.35,-61.32,-216.36
1680013191782,1193180135773754,27.0375,-80.34375,-237.05626,9.35,-61.32,-216.36
1680013191792,1193180145775061,27.0375,-80.2125,-237.24376,9.35,-61.32,-216.36
1680013191802,1193180155773445,27.112501,-80.08125,-237.4875,9.35,-61.32,-216.36
1680013191811,1193180165777224,27.16875,-79.912506,-237.65627,9.35,-61.32,-216.36
1680013191823,1193180175780974,27.0375,-79.8,-237.7875,9.35,-61.32,-216.36
1680013191832,1193180185789872,26.868752,-79.6125,-237.84377,9.35,-61.32,-216.36
1680013191841,1193180195789737,26.625002,-79.425,-238.14375,9.35,-61.32,-216.36
1680013191852,1193180205785462,26.456251,-79.18125,-238.44376,9.35,-61.32,-216.36
