system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680013191088,1193179442635523,-0.001,0.149,0.257
1680013191091,1193179445137754,-0.028,0.177,0.256
1680013191095,1193179447639831,-0.083,0.204,0.12
1680013191095,1193179450141754,0.052,0.177,0.106
1680013191097,1193179452643831,0.079,0.205,0.229
1680013191102,1193179455145711,-0.002,0.164,0.12
1680013191104,1193179457647865,-0.015,0.138,0.161
1680013191106,1193179460150019,0.09,0.149,0.121
1680013191111,1193179462652096,0.022,0.04,0.216
1680013191111,1193179465154019,0.076,0.068,0.053
1680013191112,1193179467656101,0.049,0.054,0.093
1680013191115,1193179470158024,0.063,0.164,0.12
1680013191117,1193179472660101,0.104,0.11,0.134
1680013191120,1193179475162255,0.063,0.07,0.147
1680013191124,1193179477664409,0.048,0.135,0.053
1680013191125,1193179480166255,0.09,0.053,0.121
1680013191129,1193179482668409,0.063,0.135,0.162
1680013191131,1193179485170332,-0.004,-0.013,0.189
1680013191133,1193179487672418,-0.017,0.123,0.052
1680013191135,1193179490174341,0.009,0.083,0.215
1680013191139,1193179492676494,-0.043,0.097,0.093
1680013191141,1193179495178648,-0.041,0.069,0.079
1680013191147,1193179497680701,0.041,0.083,0.065
1680013191147,1193179500182624,0.014,0.111,0.201
1680013191148,1193179502684701,0.001,0.03,0.092
1680013191152,1193179505186624,0.002,0.085,0.078
1680013191152,1193179507688778,-0.037,0.072,0.132
1680013191155,1193179510190846,-0.118,0.059,0.145
1680013191158,1193179512693000,-0.113,0.085,0.09
1680013191162,1193179515194923,-0.153,0.072,0.158
1680013191163,1193179517697000,-0.071,-0.036,0.063
1680013191165,1193179520198947,-0.124,0.086,-0.005
1680013191167,1193179522701024,-0.097,0.1,0.103
1680013191171,1193179525203178,-0.082,0.115,0.103
1680013191173,1193179527705332,-0.041,0.115,0.089
1680013191177,1193179530207192,-0.065,0.141,0.157
1680013191178,1193179532709346,-0.078,0.1,0.17
1680013191180,1193179535211269,-0.009,0.142,0.238
1680013191183,1193179537713346,-0.09,0.061,0.197
1680013191185,1193179540215500,-0.035,0.116,0.156
1680013191188,1193179542717428,-0.117,0.103,0.183
1680013191190,1193179545219582,-0.049,0.103,0.183
1680013191194,1193179547721428,0.006,0.169,0.21
1680013191195,1193179550223582,-0.075,0.142,0.156
1680013191198,1193179552725672,-0.007,0.061,0.128
1680013191200,1193179555227826,-0.075,0.075,0.196
1680013191203,1193179557729672,-0.061,0.076,0.114
1680013191205,1193179560231826,-0.102,0.117,0.21
1680013191207,1193179562733729,0.019,0.159,0.1
1680013191211,1193179565235806,-0.033,0.128,0.047
1680013191215,1193179567737960,-0.074,0.115,0.006
1680013191217,1193179570239883,-0.06,0.102,0.088
1680013191219,1193179572742022,-0.102,0.089,0.046
1680013191221,1193179575244099,-0.034,0.09,0.073
1680013191223,1193179577746022,-0.034,0.05,0.128
1680013191226,1193179580248099,-0.035,0.05,0.182
1680013191227,1193179582750253,-0.02,0.064,0.1
1680013191230,1193179585252205,0.033,0.105,0.059
1680013191233,1193179587754282,0.033,-0.016,0.113
1680013191235,1193179590256205,-0.049,0.079,0.004
1680013191237,1193179592758359,-0.022,0.067,0.14
1680013191240,1193179595260239,-0.063,0.081,0.072
1680013191243,1193179597762393,-0.064,0.041,0.099
1680013191245,1193179600264547,-0.075,0.028,0.112
1680013191248,1193179602766624,-0.129,0.083,0.03
1680013191253,1193179605268528,0.005,0.166,0.139
1680013191255,1193179610270605,-0.008,0.045,0.07
1680013191256,1193179610430066,-0.009,0.167,0.029
1680013191259,1193179612774682,-0.077,0.113,0.056
1680013191261,1193179615276835,-0.023,0.087,0.083
1680013191263,1193179617778916,-0.062,0.113,0.138
1680013191265,1193179620280839,0.059,0.14,0.029
1680013191268,1193179622782916,-0.063,0.127,0.151
1680013191270,1193179625284839,0.044,0.114,0.124
1680013191273,1193179627786916,0.03,0.047,0.097
1680013191275,1193179630289090,0.002,0.088,0.124
1680013191278,1193179632791244,-0.012,0.116,0.015
1680013191280,1193179635293167,0.027,0.034,0.042
1680013191283,1193179637795244,-0.027,0.062,0.11
1680013191286,1193179640297171,0.012,0.008,0.069
1680013191290,1193179642799325,0.025,-0.004,0.137
1680013191293,1193179645301171,-0.043,0.009,0.11
1680013191295,1193179647803556,0.038,-0.031,0.042
1680013191296,1193179650348171,-0.03,-0.003,0.11
1680013191299,1193179652807556,-0.003,-0.001,0.109
1680013191300,1193179655309479,0.024,-0.014,0.041
1680013191303,1193179657811556,0.023,0.095,0.177
1680013191305,1193179660313455,0.037,0.081,0.163
1680013191308,1193179662815609,-0.058,0.055,0.122
1680013191310,1193179665317763,-0.072,0.042,0.162
1680013191313,1193179667819840,0.05,0.137,0.067
1680013191316,1193179670321778,-0.016,0.043,0.162
1680013191318,1193179672823855,0.119,0.126,0.148
1680013191321,1193179675325778,0.064,0.058,0.052
1680013191324,1193179677827855,-0.03,0.127,0.052
1680013191327,1193179680330075,-0.017,-0.049,0.12
1680013191329,1193179682831922,0.023,0.073,0.079
1680013191331,1193179685334075,-0.004,-0.021,0.065
1680013191334,1193179687836152,0.062,0.166,0.162
1680013191336,1193179690338075,-0.087,0.152,-0.001
1680013191338,1193179692840133,-0.033,0.057,0.107
1680013191340,1193179695342287,-0.006,0.099,0.094
1680013191343,1193179697844441,-0.047,0.058,0.053
1680013191346,1193179700346287,-0.047,0.127,-0.001
1680013191348,1193179702848436,0.06,0.073,0.134
1680013191351,1193179705350359,-0.046,0.032,0.106
1680013191354,1193179707852436,-0.019,0.074,0.011
1680013191356,1193179710354359,-0.06,0.06,0.093
1680013191358,1193179712856508,-0.088,-0.033,0.161
1680013191360,1193179715358585,-0.074,0.02,0.12
1680013191364,1193179717860739,-0.048,-0.033,0.038
1680013191367,1193179720362585,-0.075,0.021,0.01
1680013191368,1193179722864758,-0.033,0.087,0.038
1680013191371,1193179725366681,-0.061,0.006,0.065
1680013191374,1193179727868835,-0.089,-0.034,0.079
1680013191376,1193179730370912,-0.034,0.02,0.092
1680013191377,1193179732872835,0.005,0.075,0.188
1680013191380,1193179735374994,-0.008,0.062,0.133
1680013191384,1193179737877071,0.018,0.076,0.092
1680013191386,1193179740378994,0.031,0.076,0.147
1680013191388,1193179742881147,0.003,0.021,0.147
1680013191391,1193179745383258,0.057,0.049,0.147
1680013191393,1193179747885181,0.015,0.117,0.133
1680013191396,1193179750387258,0.001,0.104,0.16
1680013191398,1193179752889412,0.028,0.09,0.12
1680013191402,1193179755391320,0.028,0.131,0.065
1680013191405,1193179757893397,-0.038,0.115,0.107
1680013191407,1193179760395551,0.029,0.02,0.107
1680013191408,1193179762897474,0.042,0.034,0.079
1680013191412,1193179765399532,0.042,0.061,0.188
1680013191414,1193179767901455,0.041,0.061,0.093
1680013191417,1193179770403609,-0.067,0.061,0.093
1680013191418,1193179772905686,-0.013,0.129,0.066
1680013191421,1193179775407609,-0.052,0.033,0.079
1680013191424,1193179777909777,0.015,-0.047,0.052
1680013191426,1193179780411854,-0.066,0.088,0.148
1680013191428,1193179782913777,0.001,0.033,0.243
1680013191431,1193179785415931,0.028,0.074,0.012
1680013191433,1193179787918013,-0.052,0.005,0.08
1680013191442,1193179790419936,-0.039,0.087,0.175
1680013191444,1193179792922013,-0.077,0.019,0.066
1680013191445,1193179795424167,-0.063,-0.008,0.039
1680013191445,1193179797926109,-0.09,0.127,0.216
1680013191445,1193179800428186,-0.036,0.018,0.162
1680013191448,1193179802930339,0.031,0.086,0.121
1680013191452,1193179805432263,0.072,0.072,0.121
1680013191453,1193179807934339,0.004,0.126,0.203
1680013191455,1193179810436249,0.043,0.071,0.135
1680013191458,1193179812938325,0.07,0.03,0.135
1680013191461,1193179815440479,-0.051,0.112,0.149
1680013191463,1193179817942633,0.056,0.03,0.067
1680013191466,1193179820444556,0.083,0.098,0.231
1680013191468,1193179822946633,0.001,0.016,0.163
1680013191471,1193179825448556,0.028,0.125,0.217
1680013191472,1193179827950710,0.015,0.044,0.19
1680013191477,1193179830452565,0.096,0.085,0.149
1680013191479,1193179832954719,0.096,0.03,0.122
1680013191480,1193179835456873,0.096,0.098,0.163
1680013191484,1193179837958950,0.11,0.111,0.176
1680013191485,1193179840460873,0.123,0.043,0.231
1680013191488,1193179842962950,0.082,0.043,0.19
1680013191492,1193179845464873,0.081,0.044,0.204
1680013191494,1193179847967027,-0.041,0.044,0.176
1680013191497,1193179850469181,0.053,0.099,0.149
1680013191498,1193179852971287,0.108,0.03,0.054
1680013191500,1193179855473210,0.081,0.058,0.095
1680013191503,1193179857975287,0.204,0.112,0.163
1680013191505,1193179860477210,0.082,0.098,0.135
1680013191508,1193179862979278,0.08,0.097,0.095
1680013191512,1193179865481508,0.012,0.028,0.082
1680013191515,1193179867983355,0.012,0.151,0.014
1680013191519,1193179870485508,0.054,0.042,0.136
1680013191520,1193179872987570,0.041,0.15,0.204
1680013191521,1193179875489493,0.041,0.123,0.123
1680013191524,1193179877991570,0.096,0.041,0.204
1680013191526,1193179880493493,0.107,0.081,0.096
1680013191528,1193179882995878,0.066,0.121,0.11
1680013191531,1193179885497791,0.012,-0.041,0.069
1680013191535,1193179887999637,0.04,0.067,0.055
1680013191536,1193179890501791,0.054,0.053,0.246
1680013191538,1193179893003868,0.122,0.012,0.137
1680013191541,1193179895505791,-0.039,0.039,0.192
1680013191543,1193179898007941,-0.05,0.026,0.15
1680013191545,1193179900510018,0.004,0.04,0.191
1680013191549,1193179903012172,-0.049,0.081,0.136
1680013191555,1193179905514115,-0.076,0.067,0.082
1680013191556,1193179908016192,-0.144,0.148,0.109
1680013191557,1193179910518115,-0.103,0.026,0.082
1680013191558,1193179913020192,-0.062,0.107,0.164
1680013191561,1193179915522346,-0.046,0.053,0.15
1680013191565,1193179918024245,-0.045,0.053,0.041
1680013191565,1193179920526399,-0.045,0.053,0.109
1680013191568,1193179923028476,-0.018,0.08,0.15
1680013191572,1193179925530399,-0.087,0.025,0.055
1680013191574,1193179928032481,-0.005,0.08,0.055
1680013191576,1193179930534634,0.021,0.08,0.082
1680013191578,1193179933036558,-0.019,0.104,0.015
1680013191581,1193179935538634,0.062,0.076,0.11
1680013191583,1193179938040558,0.061,0.117,0.097
1680013191586,1193179940542720,0.006,0.104,0.083
1680013191590,1193179943044797,0.06,0.049,0.165
1680013191592,1193179945546720,-0.021,0.063,0.179
1680013191594,1193179948048874,-0.008,0.077,0.07
1680013191596,1193179950550937,-0.073,0.009,0.096
1680013191598,1193179953052860,0.008,0.077,0.056
1680013191601,1193179955554937,0.007,0.05,0.192
1680013191604,1193179958057091,0.021,0.091,0.097
1680013191606,1193179960559028,-0.02,0.05,0.178
1680013191608,1193179963061182,-0.033,0.064,0.069
1680013191611,1193179965563028,0.006,0.009,0.097
1680013191613,1193179968065182,0.019,0.023,0.083
1680013191615,1193179970567259,0.019,0.118,0.029
1680013191619,1193179973069394,0.045,0.119,0.029
1680013191621,1193179975571317,0.032,0.187,0.165
1680013191623,1193179978073394,0.045,0.051,0.178
1680013191627,1193179980575317,0.044,0.159,0.015
1680013191629,1193179983077384,-0.009,0.119,0.138
1680013191632,1193179985579538,-0.035,0.011,0.151
1680013191634,1193179988081691,0.005,0.052,0.11
1680013191635,1193179990583615,-0.008,0.147,0.11
1680013191638,1193179993085692,-0.036,0.147,0.069
1680013191642,1193179995587601,0.004,0.066,0.205
1680013191643,1193179998089678,-0.009,0.065,0.26
1680013191645,1193180000591831,0.057,0.147,0.028
1680013191649,1193180003093678,0.003,0.078,0.138
1680013191651,1193180005595913,-0.024,0.037,0.042
1680013191653,1193180008097990,-0.051,0.133,0.083
1680013191655,1193180010599913,-0.024,0.037,0.083
1680013191658,1193180013101990,0.001,0.037,0.111
1680013191661,1193180015603903,-0.053,0.037,0.124
1680013191665,1193180018106057,0.0,0.078,0.097
1680013191667,1193180020608211,-0.038,0.143,0.085
1680013191668,1193180023110288,0.001,0.047,0.044
1680013191672,1193180025612211,-0.025,0.101,0.099
1680013191673,1193180028114264,0.0,0.006,0.112
1680013191675,1193180030616187,0.068,0.061,0.071
1680013191678,1193180033118264,0.013,0.061,0.071
1680013191684,1193180035620187,-0.014,0.156,0.085
1680013191685,1193180038122572,-0.039,0.101,0.208
1680013191686,1193180040624418,0.0,0.141,0.031
1680013191689,1193180043126572,0.081,0.032,0.085
1680013191693,1193180045628514,0.067,0.169,0.058
1680013191693,1193180048130591,0.053,0.087,0.154
1680013191695,1193180050632514,0.052,0.046,0.045
1680013191698,1193180053134668,0.051,0.005,0.181
1680013191703,1193180055636822,0.063,0.126,0.114
1680013191705,1193180058138917,0.076,0.207,0.073
1680013191707,1193180060640841,0.007,0.084,0.142
1680013191708,1193180063142917,-0.019,0.125,0.142
1680013191711,1193180065644841,0.088,0.112,0.114
1680013191713,1193180068146917,0.033,0.112,0.06
1680013191715,1193180070649047,0.06,0.125,0.142
1680013191720,1193180073150970,-0.006,0.057,0.101
1680013191722,1193180075653124,0.02,0.207,0.155
1680013191725,1193180078155201,0.006,0.152,0.169
1680013191726,1193180080657094,0.006,0.125,0.128
1680013191729,1193180083159171,0.019,0.084,0.196
1680013191732,1193180085661325,-0.034,0.152,0.115
1680013191736,1193180088163248,0.033,0.098,0.128
1680013191736,1193180090665325,0.019,0.109,0.102
1680013191740,1193180093167499,-0.076,0.082,0.102
1680013191743,1193180095669422,0.005,0.054,0.17
1680013191744,1193180098171499,0.046,0.068,0.102
1680013191746,1193180100673653,-0.035,0.109,0.116
1680013191748,1193180103175576,-0.008,0.177,0.048
1680013191751,1193180105677648,-0.049,0.027,0.048
1680013191753,1193180108179571,0.005,0.093,0.076
1680013191755,1193180110681648,0.073,0.025,0.076
1680013191758,1193180113183802,0.155,0.093,0.09
1680013191761,1193180115685720,0.018,0.092,0.076
1680013191763,1193180118187874,0.073,0.038,0.158
1680013191766,1193180120689951,0.141,0.119,0.035
1680013191769,1193180123191874,0.086,0.024,0.212
1680013191771,1193180125694032,0.084,0.051,0.118
1680013191774,1193180128196109,0.056,-0.003,0.131
1680013191777,1193180130698263,0.029,0.009,0.118
1680013191779,1193180133200109,-0.066,0.036,0.172
1680013191782,1193180135702253,0.002,0.063,0.063
1680013191784,1193180138204176,0.015,0.049,0.2
1680013191786,1193180140706253,-0.025,0.076,0.091
1680013191788,1193180143208407,-0.024,-0.004,0.077
1680013191792,1193180145710330,0.057,0.05,0.2
1680013191793,1193180148212503,0.03,0.117,0.254
1680013191796,1193180150714349,-0.01,0.076,0.104
1680013191798,1193180153216503,0.03,0.049,0.186
1680013191802,1193180155718580,0.03,0.076,0.118
1680013191804,1193180158220513,-0.05,0.062,0.214
1680013191806,1193180160722667,0.069,0.048,0.092
1680013191809,1193180163224744,0.042,0.088,0.16
1680013191811,1193180165726667,-0.011,0.033,0.174
1680013191815,1193180168228821,0.042,0.087,0.174
1680013191817,1193180170730898,0.015,0.073,0.228
1680013191818,1193180173232821,-0.011,0.087,0.147
1680013191822,1193180175734975,-0.025,0.045,0.12
1680013191824,1193180178237052,-0.05,0.111,0.12
1680013191826,1193180180738970,0.059,0.07,0.202
1680013191828,1193180183241047,0.004,0.138,0.08
1680013191832,1193180185743200,0.072,0.083,0.121
1680013191834,1193180188245047,0.086,0.096,0.148
1680013191836,1193180190747277,0.045,0.083,0.203
1680013191838,1193180193249354,0.045,0.096,0.189
1680013191842,1193180195751277,0.043,0.027,0.067
1680013191843,1193180198253354,0.111,0.082,0.135
1680013191846,1193180200755291,0.016,0.0,0.108
1680013191849,1193180203257368,-0.01,-0.013,0.162
1680013191853,1193180205759522,0.002,0.163,0.258
1680013191854,1193180208261676,-0.024,0.122,0.203
1680013191856,1193180210763633,0.057,0.162,0.204
1680013191859,1193180213265710,0.029,0.107,0.19
1680013191861,1193180215767633,0.111,0.161,0.218
1680013191863,1193180218269710,-0.038,0.188,0.082
1680013191866,1193180220771633,0.056,0.078,0.123
1680013191869,1193180223274004,0.002,0.092,0.123
1680013191872,1193180225775927,0.056,0.132,0.164
1680013191874,1193180228278004,0.043,0.159,0.068
1680013191876,1193180230779927,0.068,0.063,0.11
1680013191879,1193180233282013,-0.013,0.158,0.205
1680013191882,1193180235783936,0.0,-0.005,0.11
1680013191884,1193180238286013,-0.094,0.117,0.097
1680013191886,1193180240788167,0.0,0.13,0.015
1680013191891,1193180243290330,0.068,0.021,0.029
1680013191893,1193180248292254,0.065,0.034,0.097
1680013191895,1193180248654946,0.092,-0.033,0.084
1680013191897,1193180250796254,0.037,0.007,0.07
1680013191899,1193180253298331,-0.016,0.157,0.125
1680013191902,1193180255800499,0.078,0.116,0.098
1680013191904,1193180258302422,0.079,0.143,0.098
1680013191906,1193180260804576,-0.029,0.061,0.043
1680013191908,1193180263306653,0.038,0.142,-0.051
1680013191912,1193180265808581,0.064,0.191,0.018
1680013191914,1193180268310658,-0.045,0.177,0.1
1680013191916,1193180270812581,0.036,0.136,0.06
1680013191919,1193180273314735,0.064,0.204,0.06
1680013191922,1193180275816798,0.05,0.15,0.019
1680013191924,1193180278318952,-0.044,0.177,0.1
1680013191927,1193180280820875,0.023,0.191,0.059
1680013191930,1193180283322952,0.01,0.133,0.047
1680013191933,1193180285824870,0.01,0.16,0.115
1680013191934,1193180288327024,-0.043,0.092,0.033
1680013191936,1193180290829101,-0.111,0.147,0.06
1680013191938,1193180293331255,-0.029,0.093,0.006
1680013191943,1193180295833101,-0.07,0.093,0.019
1680013191944,1193180298335250,-0.125,0.161,0.087
1680013191946,1193180300837173,-0.015,0.104,0.007
1680013191949,1193180303339327,-0.165,0.185,0.061
1680013191952,1193180305841404,-0.07,0.158,0.02
1680013191954,1193180308343337,-0.097,0.172,0.02
1680013191956,1193180310845490,-0.083,0.186,0.02
1680013191959,1193180313347337,-0.07,0.118,-0.02
1680013191962,1193180315849491,-0.098,0.227,-0.02
1680013191965,1193180318351562,-0.042,0.22,-0.058
1680013191969,1193180320853716,-0.083,0.138,-0.017
1680013191971,1193180323355562,-0.097,0.083,0.091
1680013191973,1193180325857716,-0.043,0.138,0.159
1680013191975,1193180328359639,-0.057,0.247,-0.03
1680013191976,1193180330861798,-0.166,0.152,0.05
1680013191979,1193180333363875,-0.153,0.166,0.118
1680013191982,1193180335865798,-0.147,0.122,0.037
1680013191985,1193180338367875,-0.229,0.081,0.037
1680013191986,1193180340870029,-0.175,0.094,-0.044
1680013191988,1193180343371870,-0.094,0.067,0.119
1680013191992,1193180345874101,-0.162,0.095,0.092
1680013191993,1193180348376178,-0.067,-0.013,0.064
1680013191996,1193180350878101,-0.149,0.013,0.092
1680013191999,1193180353380182,-0.157,0.067,0.118
1680013192003,1193180355882105,-0.144,-0.068,0.091
1680013192005,1193180358384259,-0.103,0.027,0.064
1680013192007,1193180360886105,-0.186,-0.013,0.105
1680013192010,1193180363388510,-0.172,0.054,0.077
1680013192013,1193180365890433,-0.173,-0.04,0.091
1680013192014,1193180368392510,-0.16,-0.053,0.077
1680013192017,1193180370894433,-0.128,0.015,0.158
1680013192019,1193180373396510,-0.169,-0.065,0.09
1680013192022,1193180375898413,-0.129,-0.065,0.104
1680013192023,1193180378400797,-0.144,0.016,0.131
1680013192026,1193180380902720,-0.022,0.016,-0.004
1680013192028,1193180383404797,-0.132,0.03,0.09
1680013192031,1193180385906706,-0.051,-0.01,0.076
1680013192035,1193180388408783,-0.05,0.057,0.131
1680013192037,1193180390910706,-0.186,0.153,-0.004
1680013192040,1193180393412783,-0.051,0.099,0.09
1680013192043,1193180395915033,-0.08,0.112,-0.032
1680013192044,1193180398417110,-0.026,0.113,0.131
1680013192047,1193180400919033,-0.095,0.167,0.104
1680013192050,1193180403421110,-0.042,0.072,0.049
1680013192052,1193180405923009,-0.028,0.097,0.064
1680013192055,1193180408425086,-0.056,0.111,0.132
1680013192056,1193180410927240,-0.003,0.042,0.119
1680013192059,1193180413429163,-0.032,0.192,0.146
1680013192067,1193180415931317,-0.006,0.178,0.228
1680013192069,1193180418433403,-0.116,0.11,0.065
1680013192069,1193180420935326,-0.022,0.083,0.051
1680013192069,1193180423437403,-0.034,0.122,0.175
1680013192071,1193180425939557,-0.008,0.121,0.148
1680013192073,1193180428441495,-0.023,0.08,0.093
1680013192077,1193180430943572,-0.051,0.094,0.107
1680013192079,1193180433445726,0.015,0.134,0.08
1680013192082,1193180435947649,0.014,0.093,0.189
1680013192084,1193180438449687,-0.014,0.093,0.122
1680013192086,1193180440951610,0.051,0.039,0.19
1680013192089,1193180443453764,-0.017,0.066,0.203
1680013192092,1193180445955917,0.049,0.066,0.122
1680013192094,1193180448457774,-0.046,0.079,0.177
1680013192095,1193180450959927,-0.074,0.052,0.095
1680013192099,1193180453462004,0.019,0.038,0.095
1680013192102,1193180455963927,0.046,-0.016,0.096
1680013192103,1193180458466081,-0.087,0.077,0.137
1680013192105,1193180460968158,-0.06,0.104,0.11
1680013192108,1193180463470081,0.006,0.117,0.137
1680013192111,1193180465972158,-0.035,0.076,0.178
1680013192115,1193180468474081,0.018,0.021,0.11
1680013192119,1193180470976235,0.017,0.116,0.138
1680013192120,1193180473478312,0.002,0.062,0.165
1680013192123,1193180475980466,-0.05,0.1,0.071
1680013192125,1193180478482389,-0.037,0.004,0.112
1680013192126,1193180480984451,-0.078,0.153,0.031
1680013192129,1193180483486605,-0.024,0.058,0.003
1680013192132,1193180485988451,-0.025,0.071,0.126
1680013192134,1193180488490605,0.0,0.071,-0.022
1680013192136,1193180490992759,0.0,0.084,-0.022
1680013192139,1193180493494673,0.012,0.029,0.005
1680013192142,1193180495996750,-0.083,0.042,0.114
1680013192143,1193180498498673,-0.029,0.041,0.032
1680013192146,1193180501000750,-0.098,0.014,0.033
1680013192148,1193180503502893,-0.003,-0.026,0.074
1680013192153,1193180506004817,-0.085,0.027,0.128
1680013192155,1193180508506970,-0.073,0.054,0.156
1680013192157,1193180511009047,-0.097,0.079,0.088
1680013192159,1193180513510980,-0.056,0.092,-0.047
1680013192162,1193180516013057,-0.111,0.065,0.02
1680013192164,1193180518515211,-0.044,0.064,0.17
1680013192165,1193180521017134,-0.086,0.146,0.103
1680013192169,1193180523519211,-0.005,-0.031,0.076
