system_ts_ms, sensor_ts_ns, linX, linY, linZ
1679930613545,1110601901139959,0.036,0.008,-0.099
1679930613548,1110601903642113,0.103,-0.032,-0.113
1679930613550,1110601906144036,0.129,-0.058,-0.005
1679930613553,1110601908646190,0.1,-0.085,-0.128
1679930613555,1110601911148329,0.085,-0.058,-0.088
1679930613568,1110601913650406,0.139,-0.071,-0.048
1679930613568,1110601916152636,0.138,-0.029,-0.048
1679930613568,1110601918654713,0.138,-0.07,-0.021
1679930613568,1110601921156896,0.015,-0.192,0.045
1679930613569,1110601923659050,0.069,-0.137,-0.036
1679930613572,1110601926160973,0.028,-0.082,-0.131
1679930613574,1110601928663127,-0.026,-0.136,-0.064
1679930613578,1110601931165185,-0.026,-0.163,-0.132
1679930613578,1110601933667416,-0.067,-0.108,-0.187
1679930613581,1110601936169493,-0.122,-0.081,-0.296
1679930613583,1110601938671646,-0.067,-0.067,-0.242
1679930613585,1110601941173569,-0.04,-0.026,-0.215
1679930613588,1110601943675723,-0.156,-0.014,-0.238
1679930613594,1110601946177877,-0.087,0.0,-0.265
1679930613594,1110601948680031,-0.101,-0.122,-0.17
1679930613596,1110601951182185,-0.142,-0.109,-0.266
1679930613598,1110601953684262,-0.143,-0.136,-0.116
1679930613600,1110601956186416,-0.157,-0.067,-0.226
1679930613604,1110601958688570,-0.157,-0.108,-0.199
1679930613607,1110601961190493,-0.123,-0.107,-0.224
1679930613611,1110601963692631,-0.069,-0.107,-0.292
1679930613611,1110601966194785,-0.096,-0.12,-0.224
1679930613613,1110601968696939,-0.083,-0.12,-0.252
1679930613615,1110601971199016,-0.111,-0.106,-0.13
1679930613618,1110601973701170,-0.07,-0.052,-0.198
1679930613620,1110601976203329,-0.084,-0.133,-0.266
1679930613623,1110601978705252,-0.052,-0.146,-0.252
1679930613627,1110601981207406,-0.012,-0.05,-0.32
1679930613628,1110601983709560,-0.012,-0.213,-0.238
1679930613630,1110601986211713,0.027,-0.118,-0.334
1679930613633,1110601988713790,-0.054,-0.158,-0.28
1679930613635,1110601991215944,-0.109,-0.213,-0.212
1679930613638,1110601993718098,-0.082,-0.158,-0.308
1679930613641,1110601996220040,0.027,-0.131,-0.253
1679930613645,1110601998722425,-0.109,-0.09,-0.281
1679930613646,1110602001224348,-0.028,-0.103,-0.186
1679930613648,1110602003726502,-0.002,-0.035,-0.172
1679930613651,1110602006228632,-0.057,-0.062,-0.241
1679930613653,1110602008730708,-0.017,-0.184,-0.2
1679930613655,1110602011232862,0.008,-0.157,-0.241
1679930613661,1110602013734785,0.062,-0.208,-0.175
1679930613662,1110602016237161,0.089,-0.099,-0.108
1679930613663,1110602018739084,0.088,-0.126,-0.081
1679930613665,1110602021241238,0.087,-0.167,-0.136
1679930613668,1110602023743392,0.046,-0.126,-0.15
1679930613671,1110602026245464,0.059,-0.208,-0.204
1679930613673,1110602028747618,0.194,-0.153,-0.164
1679930613678,1110602031249541,0.07,-0.177,-0.071
1679930613678,1110602033751925,0.07,-0.149,-0.085
1679930613682,1110602036254079,0.138,-0.204,-0.194
1679930613684,1110602038756002,0.205,-0.054,-0.167
1679930613685,1110602041258156,0.055,-0.122,-0.017
1679930613688,1110602043760233,0.11,-0.136,-0.153
1679930613690,1110602046262387,0.109,-0.108,-0.154
1679930613696,1110602048764536,0.042,-0.029,-0.233
1679930613696,1110602051266690,0.028,-0.112,-0.124
1679930613698,1110602053768843,0.097,-0.043,-0.124
1679930613701,1110602056270767,0.015,-0.084,-0.111
1679930613703,1110602058772920,0.056,-0.112,0.011
1679930613706,1110602061274997,0.029,-0.003,-0.069
1679930613712,1110602063777151,0.043,-0.057,-0.069
1679930613712,1110602066279305,0.017,-0.11,-0.111
1679930613713,1110602068781459,0.018,-0.069,-0.083
1679930613716,1110602071283618,-0.008,-0.11,-0.137
1679930613720,1110602073785541,0.06,-0.11,-0.137
1679930613722,1110602076287695,-0.061,-0.083,-0.178
1679930613724,1110602078789772,-0.033,-0.137,-0.055
1679930613728,1110602081292012,-0.073,0.012,-0.137
1679930613730,1110602083794166,-0.055,-0.056,-0.176
1679930613732,1110602086296243,-0.041,0.025,-0.121
1679930613734,1110602088798397,-0.013,-0.083,-0.175
1679930613736,1110602091300291,-0.027,-0.042,-0.08
1679930613738,1110602093802368,-0.081,-0.124,-0.08
1679930613741,1110602096304522,-0.054,-0.11,-0.053
1679930613745,1110602098806753,0.013,-0.028,-0.121
1679930613746,1110602101308925,-0.077,-0.069,-0.201
1679930613748,1110602103811002,0.004,-0.097,-0.147
1679930613751,1110602106312925,-0.009,-0.042,-0.133
1679930613753,1110602108815310,-0.064,-0.028,-0.201
1679930613757,1110602111317464,-0.024,-0.083,-0.174
1679930613760,1110602113819387,0.002,-0.069,-0.12
1679930613761,1110602116321464,-0.025,-0.083,-0.12
1679930613764,1110602118823618,0.029,-0.03,-0.201
1679930613766,1110602121325772,0.056,-0.099,-0.105
1679930613768,1110602123827709,0.042,-0.058,-0.065
1679930613771,1110602126330093,0.041,-0.112,-0.242
1679930613773,1110602128832016,0.068,-0.098,-0.038
1679930613778,1110602131334170,-0.027,-0.085,-0.215
1679930613778,1110602133836242,0.0,-0.071,-0.12
1679930613781,1110602136338396,0.025,-0.017,-0.106
1679930613783,1110602138840550,-0.015,-0.154,-0.256
1679930613786,1110602141342473,0.052,-0.113,-0.066
1679930613789,1110602143844858,0.024,-0.072,-0.093
1679930613791,1110602146346786,0.024,-0.058,-0.121
1679930613795,1110602148848940,0.146,-0.112,-0.134
1679930613796,1110602151351093,0.077,-0.139,-0.108
1679930613798,1110602153853170,0.089,-0.072,-0.162
1679930613801,1110602156355324,0.048,-0.112,-0.122
1679930613803,1110602158857478,0.089,-0.071,0.013
1679930613806,1110602161359632,0.048,-0.153,-0.136
1679930613808,1110602163861555,0.102,-0.125,-0.109
1679930613812,1110602166363685,0.034,-0.179,-0.041
1679930613814,1110602168865839,0.075,-0.138,-0.15
1679930613816,1110602171367916,0.023,-0.123,-0.164
1679930613818,1110602173870069,-0.003,-0.136,-0.205
1679930613821,1110602176372218,-0.044,-0.122,-0.096
1679930613823,1110602178874372,0.051,-0.149,-0.123
1679930613827,1110602181376295,-0.015,-0.121,-0.041
1679930613828,1110602183878449,-0.015,-0.202,-0.11
1679930613832,1110602186380598,-0.014,-0.147,-0.069
1679930613834,1110602188882675,-0.038,-0.184,-0.124
1679930613836,1110602191384906,0.112,-0.197,-0.056
1679930613838,1110602193886983,-0.009,-0.224,-0.165
1679930613841,1110602196389136,-0.09,-0.101,-0.22
1679930613844,1110602198891281,-0.076,-0.141,-0.165
1679930613846,1110602201393204,-0.048,-0.236,-0.138
1679930613848,1110602203895358,-0.047,-0.1,-0.07
1679930613851,1110602206397435,-0.095,-0.112,-0.218
1679930613853,1110602208899666,0.014,-0.194,-0.15
1679930613856,1110602211401743,-0.107,-0.234,-0.177
1679930613858,1110602213903897,-0.039,-0.138,-0.218
1679930613861,1110602216406051,-0.038,-0.097,-0.245
1679930613864,1110602218907969,-0.092,-0.07,-0.082
1679930613866,1110602221410123,-0.078,-0.096,-0.232
1679930613870,1110602223912199,-0.033,-0.163,-0.218
1679930613873,1110602226414430,-0.1,-0.107,-0.218
1679930613874,1110602228916517,0.008,-0.093,-0.231
1679930613877,1110602231418671,-0.017,-0.066,-0.218
1679930613878,1110602233920825,-0.085,-0.079,-0.313
1679930613881,1110602236422748,-0.057,-0.133,-0.259
1679930613883,1110602238924902,-0.016,-0.092,-0.259
1679930613886,1110602241427051,-0.078,-0.132,-0.244
1679930613888,1110602243929205,-0.091,-0.036,-0.298
1679930613891,1110602246431358,-0.077,-0.076,-0.326
1679930613894,1110602248933435,0.018,0.018,-0.258
1679930613897,1110602251435603,-0.008,-0.008,-0.367
1679930613898,1110602253937526,-0.076,-0.13,-0.312
1679930613901,1110602256439680,-0.021,-0.089,-0.367
1679930613903,1110602258941834,-0.11,-0.047,-0.147
1679930613907,1110602261443983,-0.096,0.074,-0.297
1679930613910,1110602263946137,-0.068,-0.02,-0.16
1679930613912,1110602266448214,-0.013,-0.087,-0.12
1679930613913,1110602268950367,-0.027,0.048,-0.365
1679930613916,1110602271452290,-0.081,-0.087,-0.283
1679930613919,1110602273954444,0.014,-0.032,-0.201
1679930613923,1110602276456598,-0.062,-0.022,-0.32
1679930613925,1110602278958752,-0.102,-0.009,-0.265
1679930613928,1110602281460906,-0.048,-0.022,-0.252
1679930613929,1110602283962983,0.006,-0.131,-0.225
1679930613931,1110602286465137,-0.007,-0.063,-0.211
1679930613934,1110602288967060,-0.007,0.004,-0.32
1679930613936,1110602291469444,-0.035,-0.022,-0.184
1679930613938,1110602293971598,-0.097,-0.051,-0.263
1679930613941,1110602296473492,0.052,-0.037,-0.195
1679930613945,1110602298975646,-0.056,-0.092,-0.208
1679930613946,1110602301477723,0.093,-0.092,-0.181
1679930613948,1110602303979877,0.08,-0.119,-0.208
1679930613951,1110602306481815,-0.001,-0.037,-0.113
1679930613953,1110602308984200,0.094,-0.146,-0.153
1679930613956,1110602311486354,0.041,-0.105,-0.153
1679930613958,1110602313988277,0.014,-0.16,-0.153
1679930613961,1110602316490401,0.028,-0.064,-0.207
1679930613964,1110602318992478,0.097,-0.105,-0.234
1679930613966,1110602321494632,0.002,-0.146,-0.275
1679930613969,1110602323996786,-0.01,-0.133,-0.152
1679930613971,1110602326498921,0.072,-0.079,-0.11
1679930613974,1110602329001075,-0.005,-0.186,-0.219
1679930613976,1110602331502998,-0.059,-0.199,-0.246
1679930613978,1110602334005152,-0.004,-0.145,-0.219
1679930613983,1110602336507310,-0.003,-0.131,-0.286
1679930613984,1110602339009387,-0.112,-0.145,-0.286
1679930613986,1110602341511540,0.079,-0.159,-0.177
1679930613988,1110602344013694,0.038,-0.091,-0.231
1679930613991,1110602346515848,0.0,-0.011,-0.121
1679930613994,1110602349017786,0.054,-0.092,-0.134
1679930613997,1110602351520171,0.013,-0.079,-0.107
1679930613999,1110602354022094,0.014,-0.147,-0.052
1679930614002,1110602356524248,0.041,-0.093,-0.147
1679930614004,1110602359026354,0.001,-0.093,-0.256
1679930614006,1110602361528507,-0.025,-0.066,-0.215
1679930614009,1110602364030431,-0.035,-0.12,-0.187
1679930614011,1110602366532584,0.074,-0.147,-0.105
1679930614013,1110602369034752,-0.047,-0.038,-0.227
1679930614016,1110602371536906,-0.006,-0.079,-0.268
1679930614020,1110602374039060,-0.006,-0.079,-0.172
1679930614023,1110602376541137,0.048,-0.092,-0.24
1679930614024,1110602379043310,0.021,-0.092,-0.199
1679930614026,1110602381545233,-0.002,-0.158,-0.172
1679930614028,1110602384047387,-0.056,-0.022,-0.281
1679930614032,1110602386549541,-0.042,-0.076,-0.159
1679930614034,1110602389051699,0.025,-0.036,-0.09
1679930614036,1110602391553853,0.052,-0.022,-0.172
1679930614039,1110602394055930,-0.042,-0.09,-0.186
1679930614041,1110602396558084,0.025,-0.036,-0.186
1679930614044,1110602399059997,0.078,-0.076,-0.091
1679930614046,1110602401562382,0.01,-0.021,-0.214
1679930614049,1110602404064536,0.037,-0.049,-0.105
1679930614052,1110602406566459,0.01,-0.103,-0.105
1679930614054,1110602409068613,0.105,-0.049,0.071
