system_ts_ms, sensor_ts_ns, accX, accY, accZ
1679930613545,1110601901139978,-2.8129501,4.7140503,8.028001
1679930613548,1110601903642113,-2.74095,4.67595,8.0119505
1679930613550,1110601906144036,-2.7120001,4.64505,8.13
1679930613552,1110601908646190,-2.7460501,4.62795,8.002951
1679930613555,1110601911148344,-2.7580502,4.64505,8.0449505
1679930613557,1110601913650406,-2.703,4.6330504,8.083051
1679930613568,1110601916152636,-2.70495,4.6810503,8.083051
1679930613568,1110601918654713,-2.70495,4.635,8.109
1679930613568,1110601921156867,-2.832,4.51305,8.17905
1679930613569,1110601923659050,-2.76705,4.57305,8.095051
1679930613572,1110601926160973,-2.80605,4.6210504,8.005051
1679930613573,1110601928663127,-2.8630502,4.563,8.073
1679930613578,1110601931165204,-2.87295,4.5370502,7.9990506
1679930613578,1110601933667416,-2.9020503,4.5990005,7.9440002
1679930613580,1110601936169493,-2.9640002,4.63005,7.8409505
1679930613582,1110601938671646,-2.91105,4.6420503,7.8910503
1679930613585,1110601941173569,-2.8849502,4.683,7.9219503
1679930613588,1110601943675723,-3.00495,4.6980004,7.89795
1679930613590,1110601946177877,-2.93805,4.69995,7.86495
1679930613594,1110601948680031,-2.9520001,4.5799503,7.965
1679930613595,1110601951182185,-2.9950502,4.59495,7.8600006
1679930613598,1110601953684262,-2.9899502,4.57095,8.01
1679930613600,1110601956186416,-3.00195,4.635,7.9009504
1679930613602,1110601958688570,-2.9970002,4.602,7.93905
1679930613607,1110601961190493,-2.97795,4.59705,7.9129505
1679930613610,1110601963692631,-2.9260502,4.5990005,7.8409505
1679930613611,1110601966194785,-2.9520001,4.58505,7.9080005
1679930613612,1110601968696939,-2.94,4.58295,7.8859506
1679930613615,1110601971199016,-2.9610002,4.5990005,8.005051
1679930613618,1110601973701170,-2.9280002,4.64505,7.93905
1679930613620,1110601976203329,-2.93805,4.57095,7.86705
1679930613623,1110601978705252,-2.904,4.5589504,7.8790503
1679930613627,1110601981207406,-2.87295,4.6519504,7.8150005
1679930613628,1110601983709560,-2.87295,4.4940004,7.8960004
1679930613630,1110601986211713,-2.832,4.58505,7.79505
1679930613633,1110601988713790,-2.90595,4.54395,7.8529506
1679930613635,1110601991215944,-2.9569502,4.4940004,7.9270506
1679930613638,1110601993718098,-2.94,4.539,7.8220506
1679930613640,1110601996220040,-2.8300502,4.563,7.8739505
1679930613645,1110601998722425,-2.9569502,4.6069503,7.8460503
1679930613646,1110602001224348,-2.8849502,4.5919504,7.9459505
1679930613648,1110602003726502,-2.8510501,4.6590004,7.9579506
1679930613650,1110602006228632,-2.91105,4.6420503,7.8889503
1679930613653,1110602008730708,-2.8630502,4.51305,7.9300504
1679930613655,1110602011232862,-2.83905,4.539,7.8889503
1679930613661,1110602013734785,-2.7889502,4.49205,7.9630504
1679930613662,1110602016237161,-2.7550502,4.59495,8.023951
1679930613663,1110602018739084,-2.7630002,4.57095,8.061001
1679930613665,1110602021241238,-2.7600002,4.53,7.99695
1679930613668,1110602023743392,-2.799,4.57095,7.9890003
1679930613670,1110602026245464,-2.7870002,4.4890504,7.93695
1679930613673,1110602028747618,-2.6479502,4.5469503,7.9680004
1679930613677,1110602031249541,-2.76495,4.51095,8.064
1679930613678,1110602033751925,-2.775,4.5370502,8.05395
1679930613682,1110602036254079,-2.69805,4.49205,7.9510503
1679930613684,1110602038756002,-2.63595,4.635,7.9800005
1679930613685,1110602041258156,-2.7840002,4.57305,8.11905
1679930613688,1110602043760233,-2.7270002,4.5540004,7.9870505
1679930613690,1110602046262387,-2.7270002,4.58295,7.9890003
1679930613695,1110602048764536,-2.80095,4.662,7.90605
1679930613696,1110602051266690,-2.8129501,4.58505,8.016001
1679930613698,1110602053768843,-2.74095,4.6540504,8.02095
1679930613701,1110602056270767,-2.8200002,4.61595,8.029051
1679930613703,1110602058772920,-2.7870002,4.58505,8.148001
1679930613705,1110602061274997,-2.811,4.68795,8.064
1679930613708,1110602063777151,-2.7940502,4.635,8.06595
1679930613712,1110602066279305,-2.8249502,4.59,8.03505
1679930613713,1110602068781459,-2.832,4.61805,8.05395
1679930613715,1110602071283618,-2.8579502,4.59,7.99695
1679930613719,1110602073785541,-2.7889502,4.58505,7.99695
1679930613722,1110602076287695,-2.91405,4.6140003,7.9560003
1679930613724,1110602078789772,-2.8870502,4.551,8.083051
1679930613728,1110602081292012,-2.9260502,4.70505,8.001
1679930613730,1110602083794166,-2.90895,4.6420503,7.9609504
1679930613731,1110602086296243,-2.8990502,4.71705,8.017051
1679930613733,1110602088798397,-2.868,4.61595,7.9579506
1679930613735,1110602091300320,-2.8870502,4.6519504,8.059051
1679930613738,1110602093802368,-2.9299502,4.57305,8.052
1679930613740,1110602096304522,-2.90895,4.5799503,8.088
1679930613744,1110602098806753,-2.83695,4.662,8.02095
1679930613745,1110602101308906,-2.9350502,4.6260004,7.9339504
1679930613748,1110602103811002,-2.8540502,4.5919504,7.9939504
1679930613751,1110602106312925,-2.86995,4.6540504,8.002951
1679930613753,1110602108815310,-2.9230502,4.6590004,7.93695
1679930613757,1110602111317464,-2.8819501,4.6140003,7.965
1679930613760,1110602113819387,-2.8540502,4.6260004,8.0119505
1679930613761,1110602116321464,-2.88,4.6090503,8.00895
1679930613763,1110602118823618,-2.8230002,4.66905,7.93905
1679930613765,1110602121325772,-2.80095,4.5919504,8.03295
1679930613768,1110602123827709,-2.8129501,4.635,8.064
1679930613771,1110602126330093,-2.808,4.58295,7.89795
1679930613773,1110602128832016,-2.7910502,4.59705,8.095051
1679930613777,1110602131334170,-2.8849502,4.61595,7.9219503
1679930613778,1110602133836247,-2.8560002,4.623,8.0119505
1679930613781,1110602136338396,-2.8300502,4.67805,8.023951
1679930613783,1110602138840550,-2.86995,4.5469503,7.8820505
1679930613786,1110602141342473,-2.799,4.58295,8.073
1679930613788,1110602143844858,-2.8300502,4.63005,8.04195
1679930613790,1110602146346786,-2.832,4.635,8.016001
1679930613794,1110602148848940,-2.7,4.58295,7.99695
1679930613796,1110602151351093,-2.76705,4.5610504,8.023951
1679930613798,1110602153853170,-2.7630002,4.62795,7.977
1679930613800,1110602156355324,-2.80095,4.578,8.0119505
1679930613803,1110602158857478,-2.7600002,4.6210504,8.149051
1679930613805,1110602161359632,-2.799,4.5469503,8.002951
1679930613808,1110602163861555,-2.7510002,4.563,8.02305
1679930613811,1110602166363685,-2.811,4.51305,8.101951
1679930613813,1110602168865839,-2.772,4.551,7.9870505
1679930613815,1110602171367916,-2.8249502,4.566,7.977
1679930613818,1110602173870069,-2.8489501,4.5540004,7.93695
1679930613820,1110602176372218,-2.8969502,4.57095,8.04705
1679930613823,1110602178874372,-2.799,4.5490503,8.0119505
1679930613827,1110602181376295,-2.8660502,4.5750003,8.101951
1679930613828,1110602183878449,-2.8609502,4.4940004,8.028001
1679930613832,1110602186380598,-2.87295,4.5469503,8.06595
1679930613833,1110602188882675,-2.8990502,4.49595,8.016001
1679930613835,1110602191384906,-2.7439501,4.48395,8.089951
1679930613838,1110602193886983,-2.8630502,4.4599504,7.9800005
1679930613840,1110602196389136,-2.9490001,4.59,7.9249506
1679930613843,1110602198891281,-2.9299502,4.5370502,7.977
1679930613845,1110602201393204,-2.9020503,4.45095,8.001
1679930613848,1110602203895358,-2.91405,4.59,8.064
1679930613851,1110602206397435,-2.9590502,4.563,7.9249506
1679930613853,1110602208899666,-2.8579502,4.48395,7.9939504
1679930613855,1110602211401743,-2.97795,4.44105,7.9579506
1679930613858,1110602213903897,-2.904,4.5370502,7.9150505
1679930613861,1110602216406051,-2.904,4.578,7.89795
1679930613863,1110602218907969,-2.9590502,4.6140003,8.05395
1679930613865,1110602221410123,-2.94495,4.578,7.9099503
1679930613869,1110602223912199,-2.90895,4.5150003,7.9249506
1679930613872,1110602226414430,-2.976,4.5750003,7.9150505
1679930613874,1110602228916517,-2.87295,4.59,7.9129505
1679930613876,1110602231418671,-2.8990502,4.6140003,7.9200006
1679930613878,1110602233920825,-2.9569502,4.59705,7.8289504
1679930613880,1110602236422748,-2.94,4.5370502,7.8859506
1679930613883,1110602238924902,-2.8969502,4.5799503,7.8820505
1679930613885,1110602241427051,-2.9569502,4.5490503,7.8910503
1679930613888,1110602243929205,-2.973,4.6399503,7.8409505
1679930613890,1110602246431358,-2.9659503,4.602,7.8120003
1679930613894,1110602248933435,-2.868,4.6980004,7.8790503
1679930613895,1110602251435589,-2.8969502,4.662,7.77405
1679930613898,1110602253937526,-2.9610002,4.5469503,7.8240004
1679930613900,1110602256439680,-2.9020503,4.58295,7.7760005
1679930613903,1110602258941834,-2.9970002,4.6210504,7.9819503
1679930613907,1110602261443983,-2.98305,4.74795,7.8360004
1679930613910,1110602263946137,-2.9640002,4.65,7.9729505
1679930613911,1110602266448214,-2.91105,4.58295,8.01
1679930613913,1110602268950367,-2.9260502,4.7260504,7.77405
1679930613915,1110602271452290,-2.98095,4.578,7.8460503
1679930613919,1110602273954444,-2.8819501,4.638,7.93695
1679930613922,1110602276456598,-2.96895,4.65,7.80705
1679930613924,1110602278958752,-3.00195,4.662,7.86705
1679930613928,1110602281460906,-2.9490001,4.65705,7.8859506
1679930613928,1110602283962983,-2.8939502,4.54395,7.9099503
1679930613930,1110602286465137,-2.91105,4.6090503,7.9200006
1679930613934,1110602288967060,-2.9020503,4.67805,7.8169503
1679930613935,1110602291469444,-2.9329503,4.65705,7.9440002
1679930613938,1110602293971598,-2.9970002,4.61805,7.8619504
1679930613940,1110602296473492,-2.8540502,4.638,7.93905
1679930613944,1110602298975646,-2.9590502,4.578,7.9270506
1679930613946,1110602301477723,-2.8150501,4.5799503,7.9440002
1679930613948,1110602303979877,-2.8230002,4.55595,7.9270506
1679930613951,1110602306481815,-2.90595,4.6330504,8.00895
1679930613953,1110602308984200,-2.811,4.5270004,7.9680004
1679930613956,1110602311486354,-2.8660502,4.57305,7.96995
1679930613958,1110602313988277,-2.8969502,4.5150003,7.9680004
1679930613961,1110602316490401,-2.8819501,4.60395,7.9219503
1679930613963,1110602318992478,-2.8150501,4.57305,7.8889503
1679930613966,1110602321494632,-2.904,4.53195,7.8480005
1679930613968,1110602323996786,-2.9209502,4.539,7.96995
1679930613971,1110602326498921,-2.83695,4.602,8.02095
1679930613973,1110602329001075,-2.9160001,4.4890504,7.9099503
1679930613975,1110602331502998,-2.976,4.4770503,7.8739505
1679930613978,1110602334005152,-2.9260502,4.53195,7.9099503
1679930613982,1110602336507310,-2.9179502,4.5490503,7.83405
1679930613984,1110602339009387,-3.0240002,4.53,7.8360004
1679930613985,1110602341511540,-2.835,4.51305,7.9459505
1679930613988,1110602344013694,-2.8819501,4.58295,7.8889503
1679930613991,1110602346515848,-2.9280002,4.66905,8.002951
1679930613994,1110602349017786,-2.87295,4.58295,7.9870505
1679930613997,1110602351520171,-2.90895,4.5990005,8.00895
1679930613998,1110602354022094,-2.91105,4.53195,8.06805
1679930614002,1110602356524248,-2.8849502,4.58295,7.96995
1679930614003,1110602359026354,-2.9230502,4.59,7.8600006
1679930614005,1110602361528507,-2.9539502,4.6140003,7.9009504
1679930614008,1110602364030431,-2.9640002,4.551,7.9300504
1679930614011,1110602366532584,-2.8579502,4.5349503,8.017051
1679930614013,1110602369034738,-2.97795,4.6330504,7.89795
1679930614015,1110602371536906,-2.9299502,4.5919504,7.8510003
1679930614020,1110602374039060,-2.9329503,4.5990005,7.9489503
1679930614022,1110602376541137,-2.88,4.59,7.8790503
1679930614023,1110602379043310,-2.91105,4.59,7.9180503
1679930614025,1110602381545233,-2.9329503,4.5199504,7.9420505
1679930614028,1110602384047387,-2.9929502,4.6519504,7.8430505
1679930614031,1110602386549541,-2.976,4.5990005,7.9609504
1679930614033,1110602389051694,-2.904,4.635,8.028001
1679930614035,1110602391553853,-2.87805,4.6540504,7.9459505
1679930614038,1110602394055930,-2.976,4.58505,7.93905
1679930614041,1110602396558084,-2.904,4.635,7.93695
1679930614043,1110602399060007,-2.8579502,4.59705,8.029051
1679930614045,1110602401562382,-2.9260502,4.6470003,7.9030504
1679930614048,1110602404064536,-2.8939502,4.6210504,8.02095
1679930614051,1110602406566459,-2.9179502,4.5750003,8.0119505
1679930614053,1110602409068613,-2.8249502,4.623,8.187
1679930614057,1110602411570685,-2.88,4.635,7.9080005
1679930614059,1110602414072839,-2.9299502,4.61805,7.9990506
1679930614061,1110602416574762,-2.83695,4.72095,8.064
1679930614063,1110602419077147,-2.844,4.6420503,8.049001
1679930614065,1110602421579301,-2.8540502,4.72905,7.9560003
1679930614068,1110602424081223,-2.83695,4.6519504,8.016001
1679930614071,1110602426583377,-2.7630002,4.566,7.965
1679930614073,1110602429085454,-2.80605,4.65,8.04195
1679930614075,1110602431587608,-2.98095,4.5469503,7.965
1679930614078,1110602434089766,-2.9329503,4.49595,8.016001
1679930614081,1110602436591920,-2.8660502,4.65,7.9579506
1679930614083,1110602439094074,-2.9569502,4.5750003,7.9219503
1679930614085,1110602441595997,-2.9590502,4.5919504,7.8739505
1679930614088,1110602444098151,-2.9329503,4.5589504,7.8700504
1679930614090,1110602446600233,-2.9880002,4.6090503,7.9800005
1679930614094,1110602449102387,-3.00195,4.611,7.9030504
1679930614096,1110602451604618,-3.00705,4.59,7.932
1679930614098,1110602454106695,-2.9899502,4.635,7.9819503
1679930614100,1110602456608862,-3.0640502,4.6860003,8.016001
1679930614103,1110602459110785,-2.9329503,4.623,7.8960004
1679930614106,1110602461612939,-2.94495,4.57305,7.9270506
1679930614108,1110602464115016,-2.87295,4.59,7.965
1679930614110,1110602466617170,-2.9970002,4.6930504,8.061001
1679930614113,1110602469119401,-2.9850001,4.6140003,8.052
1679930614115,1110602471621478,-2.9350502,4.62795,7.9630504
1679930614118,1110602474123632,-2.94,4.6590004,7.9510503
1679930614121,1110602476625575,-2.976,4.623,7.9510503
1679930614123,1110602479127729,-2.90895,4.6069503,7.9200006
1679930614125,1110602481629806,-2.832,4.563,7.8790503
1679930614128,1110602484132036,-2.98095,4.6540504,7.9200006
1679930614132,1110602486634204,-3.01395,4.5919504,8.00895
1679930614134,1110602489136281,-2.9640002,4.5540004,7.8820505
1679930614136,1110602491638435,-3.04305,4.5349503,8.005051
1679930614138,1110602494140358,-2.94195,4.563,7.9150505
1679930614140,1110602496642531,-3.0210001,4.61595,7.9270506
1679930614143,1110602499144685,-2.90895,4.5370502,8.0449505
1679930614146,1110602501646839,-2.90595,4.5610504,7.9990506
1679930614148,1110602504148992,-3.0289502,4.5079503,7.9489503
1679930614151,1110602506651093,-2.9899502,4.6140003,7.9180503
1679930614153,1110602509153247,-2.9970002,4.611,7.9560003
1679930614156,1110602511655170,-2.9590502,4.539,7.9150505
1679930614158,1110602514157324,-3.012,4.58295,7.9819503
1679930614161,1110602516659478,-3.072,4.5990005,7.9729505
1679930614163,1110602519161656,-3.0690002,4.49595,7.9099503
1679930614166,1110602521663810,-3.0190501,4.563,7.9219503
1679930614170,1110602524165887,-2.9880002,4.59,7.9849505
1679930614176,1110602526668031,-2.904,4.4749503,8.02305
1679930614177,1110602529169955,-2.9260502,4.57305,8.089951
1679930614177,1110602531672108,-2.86995,4.57095,7.932
1679930614178,1110602534174493,-2.94195,4.55595,8.017051
1679930614181,1110602536676416,-2.8939502,4.59,8.06595
1679930614183,1110602539178545,-2.88,4.57095,7.89795
1679930614185,1110602541680622,-2.9329503,4.602,7.9939504
1679930614188,1110602544182776,-2.87505,4.5469503,8.052
1679930614191,1110602546684930,-2.9329503,4.5990005,8.061001
1679930614193,1110602549186843,-2.87295,4.6210504,8.0449505
1679930614195,1110602551689227,-2.87805,4.5990005,8.1
1679930614198,1110602554191150,-2.87295,4.61805,8.03295
1679930614201,1110602556693304,-2.9610002,4.566,8.071051
1679930614203,1110602559195376,-2.96895,4.5540004,7.977
1679930614207,1110602561697530,-2.8150501,4.53,8.04195
1679930614210,1110602564199684,-2.9329503,4.59,7.9579506
1679930614211,1110602566701838,-2.87505,4.578,7.9080005
1679930614213,1110602569203761,-2.844,4.6540504,8.028001
1679930614216,1110602571705920,-2.9659503,4.59495,7.9579506
1679930614218,1110602574208074,-2.9160001,4.6420503,8.001
1679930614221,1110602576710150,-2.9280002,4.5540004,7.9300504
1679930614223,1110602579212304,-2.8990502,4.6090503,7.9609504
1679930614225,1110602581714477,-2.8900502,4.58295,8.017051
1679930614228,1110602584216631,-2.8819501,4.5919504,8.04
1679930614231,1110602586718554,-2.9160001,4.6930504,7.93905
1679930614233,1110602589220708,-2.8819501,4.551,8.00895
1679930614236,1110602591722848,-2.90595,4.64505,7.9800005
1679930614238,1110602594225002,-3.03795,4.5420003,8.02305
1679930614241,1110602596727079,-2.9299502,4.5370502,8.16705
1679930614245,1110602599229256,-2.9179502,4.6639504,8.005051
1679930614246,1110602601731410,-2.9350502,4.6210504,7.9560003
1679930614248,1110602604233564,-2.9590502,4.5370502,8.04195
1679930614251,1110602606735487,-2.96895,4.539,7.965
1679930614253,1110602609237641,-2.8939502,4.6330504,7.8550506
1679930614255,1110602611739790,-2.8969502,4.623,7.9270506
1679930614258,1110602614241944,-2.976,4.5370502,7.8619504
1679930614261,1110602616744021,-2.9230502,4.5610504,7.9249506
1679930614263,1110602619246175,-2.9299502,4.55595,7.8510003
1679930614265,1110602621748098,-2.9950502,4.5870004,8.083051
1679930614268,1110602624250241,-2.976,4.51095,7.9129505
1679930614271,1110602626752318,-2.9350502,4.6260004,8.0449505
1679930614273,1110602629254549,-3.04305,4.5040503,7.8960004
1679930614276,1110602631756703,-3.0000002,4.5370502,8.06595
1679930614278,1110602634258790,-2.98095,4.566,8.0119505
1679930614282,1110602636760944,-2.97795,4.6420503,7.99695
1679930614284,1110602639263098,-2.9950502,4.5750003,8.017051
1679930614286,1110602641765021,-2.8990502,4.53,8.01
1679930614288,1110602644267160,-2.904,4.49895,7.965
1679930614291,1110602646769313,-2.9569502,4.5370502,7.8529506
1679930614293,1110602649271467,-2.9160001,4.43895,7.9579506
1679930614295,1110602651773621,-2.868,4.5349503,8.08005
1679930614298,1110602654275698,-2.8870502,4.5610504,8.04
1679930614301,1110602656777852,-2.9539502,4.39605,8.02095
1679930614303,1110602659279775,-2.9329503,4.4359503,8.04
1679930614306,1110602661782160,-2.8870502,4.4440503,8.04
1679930614308,1110602664284069,-2.83695,4.4700003,7.8240004
1679930614311,1110602666786223,-2.8249502,4.42005,7.9249506
1679930614313,1110602669288300,-2.835,4.4479504,8.029051
1679930614316,1110602671790453,-2.7580502,4.40805,8.05605
1679930614320,1110602674292366,-2.7630002,4.434,8.071051
1679930614323,1110602676794751,-2.7480001,4.42695,7.99695
1679930614325,1110602679296905,-2.8579502,4.4770503,7.9849505
1679930614327,1110602681799059,-2.87295,4.47195,7.9180503
1679930614329,1110602684300982,-2.8150501,4.5150003,7.96995
1679930614331,1110602686803030,-2.80605,4.46505,7.99695
1679930614333,1110602689305184,-2.8510501,4.4940004,7.9489503
1679930614335,1110602691807337,-2.9569502,4.4770503,7.93695
1679930614338,1110602694309491,-2.8939502,4.54395,7.9939504
