system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679930613545,1110601901139959,-2.842,4.704,8.121
1679930613548,1110601903642113,-2.841,4.703,8.122
1679930613550,1110601906144036,-2.84,4.703,8.122
1679930613553,1110601908646190,-2.837,4.702,8.123
1679930613555,1110601911148329,-2.836,4.702,8.124
1679930613568,1110601913650406,-2.836,4.702,8.125
1679930613568,1110601916152636,-2.835,4.701,8.125
1679930613568,1110601918654713,-2.835,4.701,8.125
1679930613568,1110601921156896,-2.834,4.7,8.126
1679930613569,1110601923659050,-2.834,4.7,8.126
1679930613572,1110601926160973,-2.834,4.699,8.127
1679930613574,1110601928663127,-2.834,4.699,8.127
1679930613578,1110601931165185,-2.833,4.699,8.127
1679930613578,1110601933667416,-2.833,4.698,8.127
1679930613581,1110601936169493,-2.833,4.698,8.128
1679930613583,1110601938671646,-2.833,4.698,8.128
1679930613585,1110601941173569,-2.833,4.697,8.128
1679930613588,1110601943675723,-2.84,4.699,8.124
1679930613594,1110601946177877,-2.84,4.699,8.124
1679930613594,1110601948680031,-2.84,4.699,8.125
1679930613596,1110601951182185,-2.84,4.699,8.125
1679930613598,1110601953684262,-2.839,4.698,8.125
1679930613600,1110601956186416,-2.839,4.698,8.125
1679930613604,1110601958688570,-2.838,4.698,8.126
1679930613607,1110601961190493,-2.845,4.697,8.124
1679930613611,1110601963692631,-2.845,4.697,8.124
1679930613611,1110601966194785,-2.845,4.697,8.124
1679930613613,1110601968696939,-2.844,4.697,8.124
1679930613615,1110601971199016,-2.844,4.696,8.125
1679930613618,1110601973701170,-2.844,4.696,8.125
1679930613620,1110601976203329,-2.843,4.696,8.125
1679930613623,1110601978705252,-2.848,4.695,8.124
1679930613627,1110601981207406,-2.848,4.695,8.124
1679930613628,1110601983709560,-2.847,4.694,8.125
1679930613630,1110601986211713,-2.847,4.694,8.125
1679930613633,1110601988713790,-2.846,4.694,8.125
1679930613635,1110601991215944,-2.846,4.694,8.126
1679930613638,1110601993718098,-2.845,4.694,8.126
1679930613640,1110601996220040,-2.846,4.693,8.126
1679930613645,1110601998722425,-2.846,4.693,8.126
