system_ts_ms, sensor_ts_ns, magX, magY, magZ
1679930613549,1110601904574534,37.3875,-7.0125003,-15.6
1679930613568,1110601914605057,37.3125,-6.8812504,-15.6
1679930613571,1110601924599566,37.425003,-6.5437503,-16.0125
1679930613579,1110601934609316,37.612503,-6.1125,-16.5
1679930613589,1110601944611450,37.3875,-5.8125,-16.5
1679930613599,1110601954605853,37.143753,-5.5125003,-16.5
1679930613611,1110601964599530,37.0125,-5.7000003,-16.612501
1679930613619,1110601974594054,36.84375,-5.8125,-16.78125
1679930613629,1110601984596208,36.54375,-5.7000003,-17.025002
1679930613639,1110601994598381,36.225002,-5.5125003,-17.212502
1679930613649,1110602004608972,35.8125,-5.7000003,-17.1
1679930613662,1110602014611116,35.34375,-5.8125,-16.9125
1679930613669,1110602024613212,35.287502,-6.0,-16.85625
1679930613679,1110602034615341,35.2125,-6.1125,-16.78125
1679930613689,1110602044617475,35.2125,-6.6000004,-16.44375
1679930613699,1110602054619566,35.2125,-7.0125003,-16.0125
1679930613712,1110602064614085,35.381252,-7.4437504,-15.825001
1679930613721,1110602074586705,35.643753,-7.8,-15.6
1679930613730,1110602084588811,35.7,-7.8,-15.656251
1679930613739,1110602094590935,35.8125,-7.8,-15.712501
1679930613749,1110602104593107,35.8125,-7.55625,-15.900001
1679930613760,1110602114600953,35.8125,-7.3125005,-16.0125
1679930613769,1110602124595563,35.8125,-6.6562505,-16.44375
1679930613779,1110602134582462,35.8125,-6.0,-16.78125
1679930613789,1110602144577005,35.643753,-5.45625,-17.1
1679930613799,1110602154595331,35.5125,-4.9125004,-17.400002
1679930613811,1110602164597384,35.5125,-4.6125,-17.15625
1679930613819,1110602174607172,35.5125,-4.3125,-16.9125
1679930613829,1110602184609955,35.5125,-4.18125,-17.212502
1679930613839,1110602194612104,35.5125,-4.0125003,-17.5125
1679930613849,1110602204614191,35.568752,-4.14375,-17.400002
1679930613861,1110602214610806,35.643753,-4.18125,-17.212502
1679930613871,1110602224612243,35.8125,-4.2562504,-16.78125
1679930613879,1110602234614387,35.925003,-4.3125,-16.3125
1679930613889,1110602244608920,36.225002,-4.55625,-16.5
