system_ts_ms, sensor_ts_ns, gyrXr, gyrYr, gyrZr, gyrDXr, gyrDYr, gyrDZr
1679930613545,1110601901139959,-0.0309375,-0.02805,0.0400125,0.0084167505,9.6512714E-4,0.0066828793
1679930613548,1110601903642113,-0.029975,-0.0149875,0.039049998,0.0084167505,9.6512714E-4,0.0066828793
1679930613550,1110601906144036,-0.02805,-0.0119624995,0.0369875,0.0084167505,9.6512714E-4,0.0066828793
1679930613553,1110601908646190,-0.02805,-0.0089375,0.039049998,0.0084167505,9.6512714E-4,0.0066828793
1679930613555,1110601911148329,-0.02805,-0.00495,0.036025,0.0084167505,9.6512714E-4,0.0066828793
1679930613558,1110601913650406,-0.02695,0.0,0.0339625,0.0084167505,9.6512714E-4,0.0066828793
1679930613568,1110601916152636,-0.0290125,0.0020625,0.033,0.0084167505,9.6512714E-4,0.0066828793
1679930613568,1110601918654713,-0.02695,0.0039875,0.0290125,0.0084167505,9.6512714E-4,0.0066828793
1679930613568,1110601921156867,-0.0240625,0.003025,0.02695,0.0084167505,9.6512714E-4,0.0066828793
1679930613569,1110601923659050,-0.0259875,0.0039875,0.02695,0.0084167505,9.6512714E-4,0.0066828793
1679930613572,1110601926160973,-0.02695,0.0100375,0.025024999,0.0084167505,9.6512714E-4,0.0066828793
1679930613573,1110601928663127,-0.0210375,0.013062499,0.0259875,0.0084167505,9.6512714E-4,0.0066828793
1679930613578,1110601931165204,-0.0210375,0.0119624995,0.025024999,0.0084167505,9.6512714E-4,0.0066828793
1679930613578,1110601933667416,-0.0210375,0.0180125,0.0229625,0.0084167505,9.6512714E-4,0.0066828793
1679930613581,1110601936169493,-0.0199375,0.0180125,0.0229625,0.0084167505,9.6512714E-4,0.0066828793
1679930613583,1110601938671646,-0.0210375,0.01595,0.0229625,0.0084167505,9.6512714E-4,0.0066828793
1679930613585,1110601941173569,-0.018975,0.0119624995,0.0199375,0.0084167505,9.6512714E-4,0.0066828793
1679930613588,1110601943675723,-0.0199375,0.0149875,0.0229625,0.0084167505,9.6512714E-4,0.0066828793
1679930613594,1110601946177877,-0.0199375,0.0119624995,0.02805,0.0084167505,9.6512714E-4,0.0066828793
1679930613594,1110601948680031,-0.0210375,0.007975,0.0290125,0.0084167505,9.6512714E-4,0.0066828793
1679930613596,1110601951182185,-0.0199375,0.0070125,0.0290125,0.0084167505,9.6512714E-4,0.0066828793
1679930613598,1110601953684262,-0.0180125,0.0119624995,0.0290125,0.0084167505,9.6512714E-4,0.0066828793
1679930613600,1110601956186416,-0.01705,0.0119624995,0.02695,0.0084167505,9.6512714E-4,0.0066828793
1679930613604,1110601958688570,-0.01595,0.007975,0.029975,0.0084167505,9.6512714E-4,0.0066828793
1679930613607,1110601961190493,-0.0180125,0.013062499,0.02805,0.0084167505,9.6512714E-4,0.0066828793
1679930613611,1110601963692631,-0.01595,0.007975,0.02695,0.0084167505,9.6512714E-4,0.0066828793
1679930613611,1110601966194785,-0.01595,0.0070125,0.02805,0.0084167505,9.6512714E-4,0.0066828793
1679930613613,1110601968696939,-0.018975,0.0119624995,0.0259875,0.0084167505,9.6512714E-4,0.0066828793
1679930613615,1110601971199016,-0.01595,0.0089375,0.025024999,0.0084167505,9.6512714E-4,0.0066828793
1679930613618,1110601973701170,-0.014025,0.007975,0.0259875,0.0084167505,9.6512714E-4,0.0066828793
1679930613620,1110601976203329,-0.01705,0.00605,0.025024999,0.0084167505,9.6512714E-4,0.0066828793
1679930613623,1110601978705252,-0.014025,0.0039875,0.0210375,0.0084167505,9.6512714E-4,0.0066828793
1679930613627,1110601981207406,-0.0149875,9.625E-4,0.0210375,0.0084167505,9.6512714E-4,0.0066828793
1679930613628,1110601983709560,-0.014025,0.0,0.0210375,0.0084167505,9.6512714E-4,0.0066828793
1679930613630,1110601986211713,-0.013062499,-0.003025,0.0199375,0.0084167505,9.6512714E-4,0.0066828793
1679930613633,1110601988713790,-0.014025,-0.0070125,0.01705,0.0084167505,9.6512714E-4,0.0066828793
1679930613635,1110601991215944,-0.007975,-0.0089375,0.0180125,0.0084167505,9.6512714E-4,0.0066828793
1679930613638,1110601993718098,-0.013062499,-0.0089375,0.01705,0.0084167505,9.6512714E-4,0.0066828793
1679930613640,1110601996220040,-0.014025,-0.013062499,0.01595,0.0084167505,9.6512714E-4,0.0066828793
1679930613645,1110601998722425,-0.0100375,-0.01705,0.01705,0.0084167505,9.6512714E-4,0.0066828793
1679930613646,1110602001224348,-0.0089375,-0.0180125,0.0180125,0.0084167505,9.6512714E-4,0.0066828793
1679930613648,1110602003726502,-0.007975,-0.0180125,0.01705,0.0084167505,9.6512714E-4,0.0066828793
1679930613651,1110602006228632,-0.007975,-0.0180125,0.0180125,0.0084167505,9.6512714E-4,0.0066828793
1679930613653,1110602008730708,-0.007975,-0.022,0.018975,0.0084167505,9.6512714E-4,0.0066828793
1679930613655,1110602011232862,-0.0089375,-0.0229625,0.0199375,0.0084167505,9.6512714E-4,0.0066828793
1679930613661,1110602013734785,-0.0089375,-0.0229625,0.0210375,0.0084167505,9.6512714E-4,0.0066828793
1679930613662,1110602016237161,-0.007975,-0.0199375,0.0180125,0.0084167505,9.6512714E-4,0.0066828793
1679930613663,1110602018739084,-0.00495,-0.0180125,0.0149875,0.0084167505,9.6512714E-4,0.0066828793
1679930613665,1110602021241238,-0.00605,-0.0180125,0.01595,0.0084167505,9.6512714E-4,0.0066828793
1679930613668,1110602023743392,-0.0070125,-0.01595,0.014025,0.0084167505,9.6512714E-4,0.0066828793
1679930613670,1110602026245464,-0.0039875,-0.013062499,0.0149875,0.0084167505,9.6512714E-4,0.0066828793
1679930613673,1110602028747618,-0.0020625,-0.0100375,0.013062499,0.0084167505,9.6512714E-4,0.0066828793
1679930613678,1110602031249541,-0.003025,-0.00605,0.014025,0.0084167505,9.6512714E-4,0.0066828793
1679930613678,1110602033751925,-9.625E-4,-0.003025,0.011,0.0084167505,9.6512714E-4,0.0066828793
