system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1679930613549,1110601904574534,16.143751,-33.487503,-259.5,-21.24,-26.46,-243.9
1679930613568,1110601914605057,16.087502,-33.35625,-259.5,-21.24,-26.46,-243.9
1679930613571,1110601924599566,16.181252,-33.0,-259.9125,-21.24,-26.46,-243.9
1679930613579,1110601934609316,16.3875,-32.5875,-260.40002,-21.24,-26.46,-243.9
1679930613589,1110601944611450,16.143751,-32.287502,-260.40002,-21.24,-26.46,-243.9
1679930613599,1110601954605853,15.900001,-31.987501,-260.40002,-21.24,-26.46,-243.9
1679930613611,1110601964599530,15.7875,-32.15625,-260.5125,-21.24,-26.46,-243.9
1679930613619,1110601974594054,15.6,-32.287502,-260.68127,-21.24,-26.46,-243.9
1679930613629,1110601984596208,15.3,-32.15625,-260.92502,-21.24,-26.46,-243.9
1679930613639,1110601994598381,14.981251,-31.987501,-261.11252,-21.24,-26.46,-243.9
1679930613649,1110602004608972,14.587501,-32.15625,-261.0,-21.24,-26.46,-243.9
1679930613662,1110602014611116,14.1,-32.287502,-260.8125,-21.24,-26.46,-243.9
1679930613669,1110602024613212,14.043751,-32.456253,-260.75626,-21.24,-26.46,-243.9
1679930613679,1110602034615341,13.968751,-32.5875,-260.68127,-21.24,-26.46,-243.9
1679930613689,1110602044617475,13.968751,-33.05625,-260.34375,-21.24,-26.46,-243.9
1679930613699,1110602054619566,13.968751,-33.487503,-259.9125,-21.24,-26.46,-243.9
1679930613712,1110602064614085,14.156251,-33.9,-259.725,-21.24,-26.46,-243.9
1679930613721,1110602074586705,14.400001,-34.256252,-259.5,-21.24,-26.46,-243.9
1679930613730,1110602084588811,14.45625,-34.256252,-259.55627,-21.24,-26.46,-243.9
1679930613739,1110602094590935,14.587501,-34.256252,-259.61252,-21.24,-26.46,-243.9
1679930613749,1110602104593107,14.587501,-34.0125,-259.80002,-21.24,-26.46,-243.9
1679930613760,1110602114600953,14.587501,-33.787502,-259.9125,-21.24,-26.46,-243.9
1679930613769,1110602124595563,14.587501,-33.112503,-260.34375,-21.24,-26.46,-243.9
1679930613779,1110602134582462,14.587501,-32.456253,-260.68127,-21.24,-26.46,-243.9
1679930613789,1110602144577005,14.400001,-31.9125,-261.0,-21.24,-26.46,-243.9
1679930613799,1110602154595331,14.2875,-31.3875,-261.30002,-21.24,-26.46,-243.9
1679930613811,1110602164597384,14.2875,-31.087502,-261.05627,-21.24,-26.46,-243.9
1679930613819,1110602174607172,14.2875,-30.768751,-260.8125,-21.24,-26.46,-243.9
1679930613829,1110602184609955,14.2875,-30.656252,-261.11252,-21.24,-26.46,-243.9
1679930613839,1110602194612104,14.2875,-30.487501,-261.4125,-21.24,-26.46,-243.9
1679930613849,1110602204614191,14.325001,-30.6,-261.30002,-21.24,-26.46,-243.9
1679930613861,1110602214610806,14.400001,-30.656252,-261.11252,-21.24,-26.46,-243.9
1679930613871,1110602224612243,14.587501,-30.712502,-260.68127,-21.24,-26.46,-243.9
1679930613879,1110602234614387,14.681251,-30.768751,-260.21252,-21.24,-26.46,-243.9
1679930613889,1110602244608920,14.981251,-31.0125,-260.40002,-21.24,-26.46,-243.9
1679930613899,1110602254610780,15.3,-31.25625,-260.5125,-21.24,-26.46,-243.9
1679930613911,1110602264612948,15.356251,-31.3875,-260.34375,-21.24,-26.46,-243.9
1679930613920,1110602274591813,15.468751,-31.556252,-260.08127,-21.24,-26.46,-243.9
1679930613929,1110602284578717,15.3,-31.500002,-260.08127,-21.24,-26.46,-243.9
1679930613939,1110602294578976,15.168751,-31.3875,-260.08127,-21.24,-26.46,-243.9
1679930613949,1110602304581052,14.94375,-30.900002,-260.40002,-21.24,-26.46,-243.9
1679930613959,1110602314598817,14.681251,-30.35625,-260.68127,-21.24,-26.46,-243.9
1679930613969,1110602324616172,14.75625,-30.000002,-260.75626,-21.24,-26.46,-243.9
1679930613979,1110602334618249,14.887501,-29.587502,-260.8125,-21.24,-26.46,-243.9
1679930613989,1110602344620407,14.75625,-29.456251,-260.92502,-21.24,-26.46,-243.9
1679930613999,1110602354614902,14.681251,-29.2875,-261.0,-21.24,-26.46,-243.9
1679930614010,1110602364609411,14.681251,-29.456251,-261.11252,-21.24,-26.46,-243.9
1679930614021,1110602374603944,14.681251,-29.587502,-261.30002,-21.24,-26.46,-243.9
1679930614029,1110602384598578,14.94375,-30.187502,-261.4125,-21.24,-26.46,-243.9
1679930614039,1110602394601506,15.168751,-30.768751,-261.58127,-21.24,-26.46,-243.9
1679930614049,1110602404604015,14.75625,-30.4125,-261.84375,-21.24,-26.46,-243.9
1679930614060,1110602414606164,14.400001,-30.056252,-262.0125,-21.24,-26.46,-243.9
1679930614069,1110602424602624,14.400001,-30.112501,-261.65625,-21.24,-26.46,-243.9
1679930614079,1110602434612686,14.400001,-30.187502,-261.30002,-21.24,-26.46,-243.9
1679930614089,1110602444615998,14.587501,-30.112501,-261.24377,-21.24,-26.46,-243.9
1679930614099,1110602454620185,14.681251,-30.056252,-261.11252,-21.24,-26.46,-243.9
1679930614109,1110602464591108,14.681251,-30.112501,-260.75626,-21.24,-26.46,-243.9
1679930614119,1110602474563839,14.681251,-30.187502,-260.40002,-21.24,-26.46,-243.9
1679930614129,1110602484572314,14.94375,-30.768751,-260.04376,-21.24,-26.46,-243.9
1679930614139,1110602494537602,15.168751,-31.3875,-259.61252,-21.24,-26.46,-243.9
1679930614149,1110602504539082,15.543751,-32.100002,-259.55627,-21.24,-26.46,-243.9
1679930614159,1110602514528702,15.900001,-32.756252,-259.5,-21.24,-26.46,-243.9
1679930614176,1110602524500332,16.087502,-33.1875,-259.44376,-21.24,-26.46,-243.9
1679930614179,1110602534502582,16.181252,-33.65625,-259.3125,-21.24,-26.46,-243.9
1679930614189,1110602544507845,16.25625,-33.600002,-259.55627,-21.24,-26.46,-243.9
1679930614199,1110602554516238,16.3875,-33.487503,-259.80002,-21.24,-26.46,-243.9
1679930614209,1110602564541329,16.3875,-33.787502,-259.85626,-21.24,-26.46,-243.9
1679930614219,1110602574550487,16.3875,-34.0875,-259.9125,-21.24,-26.46,-243.9
1679930614229,1110602584564910,16.087502,-33.65625,-260.21252,-21.24,-26.46,-243.9
1679930614239,1110602594578973,15.7875,-33.1875,-260.5125,-21.24,-26.46,-243.9
1679930614249,1110602604560997,15.6,-33.05625,-260.34375,-21.24,-26.46,-243.9
1679930614259,1110602614569453,15.468751,-32.8875,-260.08127,-21.24,-26.46,-243.9
1679930614269,1110602624571904,15.356251,-32.756252,-259.9125,-21.24,-26.46,-243.9
1679930614279,1110602634574760,15.3,-32.5875,-259.80002,-21.24,-26.46,-243.9
1679930614289,1110602644580129,15.356251,-32.456253,-259.61252,-21.24,-26.46,-243.9
1679930614299,1110602654559186,15.468751,-32.287502,-259.5,-21.24,-26.46,-243.9
1679930614309,1110602664547018,15.468751,-32.4,-259.18127,-21.24,-26.46,-243.9
1679930614321,1110602674522546,15.468751,-32.456253,-258.90002,-21.24,-26.46,-243.9
1679930614329,1110602684499065,15.543751,-32.5875,-258.95627,-21.24,-26.46,-243.9
1679930614339,1110602694502978,15.6,-32.756252,-259.0125,-21.24,-26.46,-243.9
1679930614349,1110602704498189,15.6,-33.05625,-258.71252,-21.24,-26.46,-243.9
1679930614360,1110602714524887,15.6,-33.35625,-258.4125,-21.24,-26.46,-243.9
1679930614370,1110602724533276,15.6,-33.7125,-258.30002,-21.24,-26.46,-243.9
1679930614379,1110602734552646,15.1125,-34.3125,-257.8125,-21.24,-26.46,-243.9
1679930614389,1110602744561040,15.3,-34.612503,-257.94376,-21.24,-26.46,-243.9
1679930614399,1110602754551305,15.4125,-34.912502,-258.0,-21.24,-26.46,-243.9
1679930614409,1110602764559775,15.4125,-34.85625,-257.94376,-21.24,-26.46,-243.9
1679930614419,1110602774557304,15.4125,-34.800003,-257.8125,-21.24,-26.46,-243.9
1679930614430,1110602784565813,15.656251,-34.800003,-258.24377,-21.24,-26.46,-243.9
1679930614439,1110602794574178,15.900001,-34.800003,-258.6,-21.24,-26.46,-243.9
1679930614450,1110602804558418,16.0125,-34.74375,-258.71252,-21.24,-26.46,-243.9
1679930614460,1110602814537654,16.181252,-34.612503,-258.90002,-21.24,-26.46,-243.9
1679930614471,1110602824516899,16.087502,-34.5,-258.6,-21.24,-26.46,-243.9
1679930614480,1110602834491433,16.0125,-34.3125,-258.30002,-21.24,-26.46,-243.9
1679930614490,1110602844491047,16.0125,-34.443752,-258.11252,-21.24,-26.46,-243.9
1679930614500,1110602854495667,16.0125,-34.5,-258.0,-21.24,-26.46,-243.9
1679930614509,1110602864520513,15.95625,-34.55625,-257.75626,-21.24,-26.46,-243.9
1679930614520,1110602874529499,15.900001,-34.612503,-257.5125,-21.24,-26.46,-243.9
1679930614530,1110602884537339,15.95625,-34.55625,-257.1,-21.24,-26.46,-243.9
1679930614540,1110602894545175,16.0125,-34.5,-256.61252,-21.24,-26.46,-243.9
1679930614550,1110602904532180,16.3125,-34.55625,-256.80002,-21.24,-26.46,-243.9
1679930614560,1110602914540021,16.612501,-34.612503,-256.9125,-21.24,-26.46,-243.9
1679930614570,1110602924549002,16.800001,-34.612503,-257.04376,-21.24,-26.46,-243.9
1679930614580,1110602934558073,16.9125,-34.612503,-257.1,-21.24,-26.46,-243.9
1679930614590,1110602944567702,16.9125,-34.612503,-256.9125,-21.24,-26.46,-243.9
1679930614601,1110602954575577,16.9125,-34.612503,-256.80002,-21.24,-26.46,-243.9
1679930614611,1110602964581659,16.96875,-34.612503,-257.15625,-21.24,-26.46,-243.9
1679930614622,1110602974590105,16.9125,-34.800003,-257.45627,-21.24,-26.46,-243.9
1679930614630,1110602984598600,16.800001,-34.85625,-257.45627,-21.24,-26.46,-243.9
1679930614639,1110602994579907,16.612501,-34.74375,-257.34375,-21.24,-26.46,-243.9
1679930614653,1110603004585031,16.556252,-34.612503,-257.15625,-21.24,-26.46,-243.9
1679930614659,1110603014580401,16.48125,-34.800003,-257.1,-21.24,-26.46,-243.9
1679930614670,1110603024580684,16.556252,-35.04375,-257.1,-21.24,-26.46,-243.9
1679930614680,1110603034573991,16.66875,-35.2125,-257.15625,-21.24,-26.46,-243.9
1679930614690,1110603044543048,16.612501,-35.381252,-257.1,-21.24,-26.46,-243.9
1679930614700,1110603054522116,16.48125,-35.381252,-256.9125,-21.24,-26.46,-243.9
1679930614711,1110603064498048,16.3125,-35.381252,-256.80002,-21.24,-26.46,-243.9
1679930614722,1110603074532350,16.48125,-35.8125,-257.21252,-21.24,-26.46,-243.9
1679930614730,1110603084560177,16.48125,-35.8125,-257.21252,-21.24,-26.46,-243.9
1679930614740,1110603094594259,16.48125,-36.0,-257.40002,-21.24,-26.46,-243.9
1679930614751,1110603104619274,16.48125,-36.112503,-257.5125,-21.24,-26.46,-243.9
1679930614760,1110603114613350,16.3125,-35.925003,-257.8125,-21.24,-26.46,-243.9
