system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1679930613545,1110601901139959,0.079177,0.282206,0.654317,0.697107
1679930613548,1110601903642113,0.079182,0.282151,0.654366,0.697083
1679930613550,1110601906144036,0.079184,0.2821,0.654415,0.697058
1679930613553,1110601908646190,0.07924,0.281979,0.654491,0.697028
1679930613555,1110601911148329,0.079242,0.281928,0.654542,0.697001
1679930613568,1110601913650406,0.079235,0.281888,0.654588,0.696975
1679930613568,1110601916152636,0.079223,0.28185,0.654634,0.696948
1679930613568,1110601918654713,0.07921,0.281816,0.654676,0.696924
1679930613568,1110601921156896,0.0792,0.281783,0.654715,0.696902
1679930613569,1110601923659050,0.079187,0.28175,0.654755,0.69688
1679930613572,1110601926160973,0.079138,0.281735,0.654785,0.696862
1679930613574,1110601928663127,0.079119,0.281715,0.654822,0.696838
1679930613578,1110601931165185,0.079103,0.281693,0.654859,0.696814
1679930613578,1110601933667416,0.079082,0.281676,0.654895,0.69679
1679930613581,1110601936169493,0.079061,0.28166,0.654931,0.696765
1679930613583,1110601938671646,0.079041,0.281642,0.654966,0.696741
1679930613585,1110601941173569,0.079025,0.281623,0.654998,0.696721
1679930613588,1110601943675723,0.078857,0.281998,0.654906,0.696674
1679930613594,1110601946177877,0.078826,0.28202,0.654931,0.696645
1679930613594,1110601948680031,0.078814,0.281995,0.654971,0.69662
1679930613596,1110601951182185,0.078805,0.281969,0.65501,0.696594
1679930613598,1110601953684262,0.078793,0.281949,0.65505,0.696566
1679930613600,1110601956186416,0.078781,0.28193,0.655087,0.69654
1679930613604,1110601958688570,0.078774,0.281909,0.655126,0.696513
1679930613607,1110601961190493,0.078533,0.282143,0.655062,0.696506
1679930613611,1110601963692631,0.078502,0.282148,0.655088,0.696483
1679930613611,1110601966194785,0.078493,0.282128,0.655125,0.696457
1679930613613,1110601968696939,0.07848,0.282108,0.655161,0.696432
1679930613616,1110601971199016,0.078471,0.282087,0.655196,0.696409
1679930613618,1110601973701170,0.078464,0.282067,0.655231,0.696385
1679930613621,1110601976203329,0.078457,0.282044,0.655266,0.696362
1679930613623,1110601978705252,0.078271,0.282184,0.655226,0.696365
1679930613628,1110601981207406,0.07825,0.282174,0.655249,0.696349
1679930613628,1110601983709560,0.078247,0.28215,0.655278,0.696332
1679930613630,1110601986211713,0.078248,0.282122,0.655306,0.696316
1679930613633,1110601988713790,0.078251,0.282091,0.655332,0.696304
1679930613635,1110601991215944,0.07826,0.282062,0.655356,0.696292
1679930613638,1110601993718098,0.078266,0.28203,0.655381,0.696281
1679930613641,1110601996220040,0.078214,0.282079,0.655374,0.696274
1679930613645,1110601998722425,0.078222,0.282051,0.655394,0.696266
1679930613646,1110602001224348,0.078238,0.282014,0.655417,0.696257
1679930613648,1110602003726502,0.078255,0.281978,0.655439,0.696249
1679930613651,1110602006228632,0.078273,0.281941,0.655463,0.69624
1679930613653,1110602008730708,0.078293,0.281901,0.655486,0.696231
1679930613656,1110602011232862,0.078315,0.281859,0.655511,0.696223
1679930613662,1110602013734785,0.078205,0.281711,0.655544,0.696264
1679930613662,1110602016237161,0.078211,0.28166,0.655568,0.696261
1679930613663,1110602018739084,0.078229,0.281626,0.655588,0.696254
1679930613666,1110602021241238,0.078248,0.281591,0.655609,0.696247
1679930613669,1110602023743392,0.078264,0.281557,0.655628,0.69624
1679930613671,1110602026245464,0.07828,0.281527,0.655648,0.696231
1679930613673,1110602028747618,0.078294,0.281503,0.655666,0.696223
1679930613678,1110602031249541,0.078197,0.281297,0.655716,0.69627
1679930613678,1110602033751925,0.078195,0.281261,0.655735,0.696267
1679930613682,1110602036254079,0.078202,0.281243,0.65575,0.69626
1679930613684,1110602038756002,0.078209,0.281232,0.655763,0.696251
1679930613685,1110602041258156,0.078216,0.281225,0.655775,0.696242
1679930613688,1110602043760233,0.07822,0.281222,0.655787,0.696231
1679930613691,1110602046262387,0.078222,0.281218,0.655802,0.696218
1679930613696,1110602048764536,0.078304,0.281363,0.65579,0.696161
1679930613696,1110602051266690,0.078309,0.281381,0.655797,0.696147
1679930613698,1110602053768843,0.078301,0.281389,0.655808,0.696135
1679930613701,1110602056270767,0.078294,0.281392,0.65582,0.696123
1679930613703,1110602058772920,0.078282,0.2814,0.655833,0.696109
1679930613706,1110602061274997,0.078263,0.281416,0.655846,0.696092
1679930613712,1110602063777151,0.078238,0.281436,0.655857,0.696077
1679930613712,1110602066279305,0.078127,0.281435,0.655865,0.696081
1679930613713,1110602068781459,0.078093,0.281455,0.655881,0.696063
1679930613716,1110602071283618,0.078061,0.281482,0.655896,0.696041
1679930613720,1110602073785541,0.078029,0.28151,0.655913,0.696018
1679930613722,1110602076287695,0.077995,0.281543,0.65593,0.695992
1679930613724,1110602078789772,0.077963,0.281571,0.655944,0.695971
1679930613729,1110602081292012,0.07793,0.281597,0.655957,0.695952
1679930613730,1110602083794166,0.077812,0.281795,0.65591,0.695929
1679930613732,1110602086296243,0.077779,0.28183,0.655918,0.695911
1679930613734,1110602088798397,0.077758,0.281842,0.655933,0.695895
1679930613736,1110602091300291,0.077742,0.281845,0.655951,0.695878
1679930613738,1110602093802368,0.07773,0.281841,0.65597,0.695864
1679930613741,1110602096304522,0.077721,0.281834,0.655991,0.695847
1679930613745,1110602098806753,0.077714,0.281825,0.656015,0.695829
1679930613746,1110602101308925,0.077579,0.282028,0.655964,0.69581
1679930613748,1110602103811002,0.077566,0.282033,0.655982,0.695792
1679930613751,1110602106312925,0.077567,0.282017,0.656009,0.695773
1679930613753,1110602108815310,0.077573,0.281999,0.656037,0.695753
1679930613757,1110602111317464,0.07758,0.28198,0.656067,0.695732
1679930613760,1110602113819387,0.077587,0.28196,0.656098,0.69571
1679930613761,1110602116321464,0.077595,0.28194,0.656126,0.69569
1679930613764,1110602118823618,0.077652,0.282047,0.656128,0.695639
1679930613766,1110602121325772,0.077662,0.282037,0.656154,0.695617
1679930613769,1110602123827709,0.077669,0.282019,0.656181,0.695599
1679930613771,1110602126330093,0.077678,0.281995,0.656209,0.695581
1679930613773,1110602128832016,0.077684,0.28197,0.656238,0.695563
1679930613778,1110602131334170,0.077687,0.281946,0.656265,0.695547
1679930613778,1110602133836242,0.07769,0.281921,0.656294,0.69553
1679930613781,1110602136338396,0.077734,0.281947,0.656315,0.695494
1679930613783,1110602138840550,0.077744,0.281924,0.656342,0.695477
1679930613786,1110602141342473,0.077745,0.281899,0.656371,0.695459
1679930613789,1110602143844863,0.077748,0.281879,0.656399,0.695441
1679930613791,1110602146346786,0.077751,0.28186,0.656427,0.695423
1679930613795,1110602148848940,0.077749,0.281839,0.656459,0.695401
1679930613797,1110602151351093,0.07774,0.281818,0.656491,0.69538
1679930613798,1110602153853170,0.077802,0.281783,0.656536,0.695344
1679930613801,1110602156355324,0.077797,0.281764,0.656571,0.695319
1679930613803,1110602158857478,0.07778,0.28175,0.656603,0.695297
1679930613806,1110602161359632,0.077756,0.281737,0.656634,0.695276
1679930613811,1110602163861555,0.07773,0.281726,0.656666,0.695253
1679930613812,1110602166363685,0.077701,0.281718,0.656699,0.695229
1679930613814,1110602168865839,0.077669,0.281712,0.656729,0.695206
1679930613816,1110602171367916,0.077549,0.281722,0.656743,0.695202
1679930613818,1110602173870069,0.077502,0.281726,0.656769,0.695181
