system_ts_ms, sensor_ts_ns, accX, accY, accZ
1679915336978,1095325331083691,2.60805,3.5340002,9.07695
1679915336978,1095325333586230,2.32305,3.6100502,8.883
1679915336981,1095325336088614,2.18895,3.7420502,8.907001
1679915336982,1095325338591062,2.05305,3.7900503,9.229951
1679915336984,1095325341093293,1.9780501,3.9600003,9.469951
1679915337002,1095325343595754,1.7530501,4.00995,9.570001
1679915337003,1095325346098216,1.5640501,4.16295,9.56805
1679915337003,1095325348600908,1.4280001,4.1130004,9.679951
1679915337003,1095325351103129,1.3410001,4.1080503,9.702001
1679915337004,1095325353605590,1.0489501,4.1659503,9.89295
1679915337004,1095325356108052,1.02795,4.092,10.177951
1679915337005,1095325358610436,0.91005003,3.8860502,10.344001
1679915337005,1095325361112922,0.92205006,3.9930003,10.78905
1679915337017,1095325363615307,0.73395,3.83505,11.13195
1679915337018,1095325366117768,0.669,3.7369502,11.3230505
1679915337018,1095325368620230,0.71295005,3.76605,11.380951
1679915337018,1095325371122460,0.684,3.7780502,11.3880005
1679915337019,1095325373624912,0.64995,3.519,11.512951
1679915337021,1095325376127604,0.69105005,3.4429502,11.40495
1679915337030,1095325378629835,0.86100006,3.3349502,11.484
1679915337031,1095325381132297,0.89505005,3.2940001,11.45505
1679915337032,1095325383634758,1.07805,3.3010502,11.401951
1679915337032,1095325386137220,1.1380501,3.28395,11.139001
1679915337032,1095325388639604,1.31295,3.31095,10.94505
1679915337035,1095325391142143,1.38495,3.3709502,10.753051
1679915337050,1095325393644527,1.55505,3.4140003,10.588051
1679915337051,1095325396146989,1.64295,3.459,10.408051
1679915337051,1095325398649451,1.72695,3.45705,10.135051
1679915337051,1095325401151681,1.9570501,3.5689502,9.89595
1679915337052,1095325403654124,2.0400002,3.5140502,9.786
1679915337052,1095325406156816,1.9860001,3.59295,9.508051
1679915337052,1095325408659047,2.0380502,3.6010501,9.337951
1679915337063,1095325411161508,1.8589501,3.6100502,9.148951
1679915337064,1095325413663970,2.0020502,3.591,8.75595
1679915337064,1095325416166432,1.81095,3.5959501,8.76105
1679915337064,1095325418668816,1.8829501,3.6079502,8.82495
1679915337065,1095325421171355,1.9210501,3.58905,8.571
1679915337068,1095325423673822,1.8250501,3.5740502,8.566951
1679915337070,1095325426176207,1.9189501,3.55695,8.37705
1679915337083,1095325428678438,1.7839501,3.6390002,8.36505
1679915337084,1095325431180899,1.725,3.6010501,8.358001
