system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1679915336978,1095325331083691,-0.0847,0.5113625,0.198275
1679915336979,1095325333586230,-0.0977625,0.5324,0.177375
1679915336982,1095325336088614,-0.1188,0.5504125,0.1584
1679915336983,1095325338591062,-0.142725,0.5663625,0.1403875
1679915336985,1095325341093293,-0.164725,0.595375,0.1254
1679915337002,1095325343595754,-0.1887875,0.62535,0.10835
1679915337003,1095325346098216,-0.2107875,0.6323625,0.089375
1679915337003,1095325348600908,-0.2277,0.6194375,0.0732875
1679915337004,1095325351103129,-0.241725,0.59235,0.0573375
1679915337004,1095325353605590,-0.252725,0.54835,0.044275
1679915337005,1095325356108052,-0.2578125,0.49445,0.03135
1679915337005,1095325358610436,-0.2547875,0.442475,0.022275
1679915337005,1095325361112922,-0.2426875,0.3994375,0.0163625
1679915337018,1095325363615307,-0.230725,0.3634125,0.0143
1679915337018,1095325366117768,-0.2107875,0.3364625,0.0133375
1679915337018,1095325368620230,-0.1857625,0.310475,0.0154
1679915337019,1095325371122450,-0.1467125,0.2803625,0.02035
1679915337019,1095325373624912,-0.1106875,0.2464,0.033275
1679915337022,1095325376127604,-0.073699996,0.20845,0.044275
1679915337031,1095325378629835,-0.0268125,0.1733875,0.0573375
1679915337031,1095325381132297,0.0242,0.15235,0.07535
1679915337032,1095325383634758,0.077275,0.1254,0.091299996
1679915337032,1095325386137220,0.1302125,0.100375,0.105325
1679915337033,1095325388639604,0.1821875,0.079475,0.1203125
1679915337035,1095325391142143,0.225225,0.0614625,0.132275
1679915337050,1095325393644527,0.2633125,0.0474375,0.143275
1679915337051,1095325396146989,0.2982375,0.0444125,0.15235
1679915337051,1095325398649451,0.3251875,0.0504625,0.160325
1679915337051,1095325401151681,0.3513125,0.068475,0.165275
1679915337052,1095325403654124,0.3691875,0.08635,0.16335
1679915337052,1095325406156816,0.3773,0.09845,0.1612875
1679915337053,1095325408659047,0.3843125,0.10945,0.1563375
1679915337063,1095325411161508,0.3872,0.1263625,0.14739999
1679915337064,1095325413663970,0.3862375,0.1494625,0.14135
1679915337064,1095325416166432,0.38225,0.167475,0.1343375
1679915337065,1095325418668816,0.3702875,0.1813625,0.1282875
1679915337065,1095325421171355,0.357225,0.2024,0.1203125
1679915337069,1095325423673822,0.3432,0.227425,0.1123375
1679915337070,1095325426176207,0.3333,0.2484625,0.1043625
1679915337084,1095325428678438,0.31625,0.2644125,0.099275
1679915337084,1095325431180899,0.2921875,0.27445,0.091299996
1679915337084,1095325433683361,0.2712875,0.28435,0.0823625
1679915337084,1095325436185817,0.2492875,0.2924625,0.0763125
1679915337085,1095325438688279,0.2242625,0.29741248,0.066275
1679915337085,1095325441190740,0.1962125,0.30745,0.0622875
1679915337111,1095325443693202,0.1722875,0.3114375,0.056375
1679915337111,1095325446195576,0.15125,0.3084125,0.0484
1679915337112,1095325448698038,0.1282875,0.3053875,0.0413875
1679915337112,1095325451200576,0.1032625,0.3114375,0.0323125
1679915337112,1095325453702961,0.0752125,0.3034625,0.0253
1679915337112,1095325456205428,0.0543125,0.2924625,0.0193875
1679915337113,1095325458707889,0.0363,0.2704625,0.0103124995
1679915337113,1095325461210120,0.015262499,0.2503875,0.00935
1679915337113,1095325463712812,0.0012375,0.238425,0.0072875
1679915337114,1095325466215043,-0.010725,0.2234375,0.012375
1679915337114,1095325468717495,-0.0268125,0.2014375,0.0133375
1679915337121,1095325471219956,-0.0407,0.18535,0.022275
1679915337121,1095325473722418,-0.0517,0.1694,0.033275
1679915337121,1095325476224802,-0.0556875,0.14739999,0.04235
1679915337127,1095325478727327,-0.0556875,0.13145,0.0523875
1679915337127,1095325481229788,-0.0528,0.1104125,0.0622875
1679915337127,1095325483732173,-0.0457875,0.0834625,0.0732875
1679915337133,1095325486234634,-0.0378125,0.0594,0.0842875
1679915337133,1095325488737082,-0.0317625,0.0383625,0.091299996
1679915337135,1095325491239313,-0.0187,0.0224125,0.0933625
1679915337145,1095325493742005,-0.0048125,0.013475,0.0952875
1679915337146,1095325496244236,0.005225,0.0114124995,0.1013375
1679915337146,1095325498746697,0.015262499,0.012375,0.1013375
1679915337146,1095325501249159,0.0342375,0.0174625,0.1034
1679915337149,1095325503751544,0.052249998,0.0224125,0.1023
1679915337150,1095325506254005,0.0721875,0.034375,0.0963875
1679915337153,1095325508756558,0.093225,0.040425,0.0983125
1679915337160,1095325511259019,0.1161875,0.040425,0.1034
1679915337160,1095325513761404,0.1412125,0.051425,0.105325
1679915337161,1095325516263865,0.17325,0.0603625,0.1062875
1679915337163,1095325518766110,0.1973125,0.0713625,0.1123375
1679915337165,1095325521268572,0.2233,0.0834625,0.1153625
1679915337169,1095325523771264,0.2453,0.0924,0.122375
1679915337170,1095325526273495,0.2682625,0.1054625,0.1282875
1679915337177,1095325528775995,0.2872375,0.1214125,0.1364
1679915337177,1095325531278380,0.3031875,0.134475,0.138325
1679915337180,1095325533780841,0.3152875,0.1494625,0.1364
1679915337181,1095325536283303,0.3251875,0.161425,0.1353
1679915337183,1095325538785855,0.3282125,0.167475,0.1343375
1679915337187,1095325541288240,0.3293125,0.1714625,0.1243
1679915337195,1095325543790702,0.32725,0.1694,0.1144
1679915337195,1095325546293163,0.3183125,0.161425,0.1062875
1679915337196,1095325548795625,0.3092375,0.1584,0.0933625
1679915337196,1095325551298086,0.2992,0.15235,0.0803
1679915337199,1095325553800548,0.2893,0.1434125,0.0713625
1679915337200,1095325556302779,0.2762375,0.134475,0.0633875
1679915337203,1095325558805250,0.2662,0.1144,0.0543125
1679915337211,1095325561307635,0.2523125,0.100375,0.0484
1679915337212,1095325563810096,0.23925,0.08745,0.045375
1679915337212,1095325566312635,0.2292125,0.07645,0.0383625
1679915337213,1095325568815096,0.2123,0.0664125,0.03135
1679915337216,1095325571317481,0.1973125,0.05335,0.0253
1679915337218,1095325573819942,0.1882375,0.046475,0.0154
1679915337220,1095325576322404,0.1793,0.0444125,0.00935
1679915337227,1095325578824635,0.1662375,0.035475,-0.0026125
1679915337228,1095325581327312,0.1533125,0.023375,-0.013612499
1679915337228,1095325583829774,0.1423125,0.023375,-0.0257125
1679915337231,1095325586332004,0.12925,0.018424999,-0.0407
1679915337235,1095325588834466,0.1232,0.0154,-0.053625
1679915337235,1095325591336928,0.113299996,0.013475,-0.0666875
1679915337243,1095325593839327,0.1051875,0.0154,-0.081675
1679915337244,1095325596341866,0.0983125,0.0163625,-0.0906125
1679915337245,1095325598844250,0.0941875,0.0174625,-0.103675
1679915337245,1095325601346712,0.0922625,0.0273625,-0.1186625
1679915337248,1095325603849163,0.088275,0.0284625,-0.1326875
1679915337250,1095325606351625,0.088275,0.040425,-0.14465
1679915337253,1095325608853856,0.077275,0.0523875,-0.1566125
1679915337259,1095325611356548,0.0803,0.0603625,-0.169675
1679915337260,1095325613859028,0.0812625,0.0614625,-0.1816375
1679915337260,1095325616361259,0.0842875,0.0603625,-0.1936
1679915337263,1095325618863721,0.0803,0.057475,-0.2036375
1679915337266,1095325621366105,0.0782375,0.0614625,-0.2127125
1679915337268,1095325623868567,0.077275,0.06435,-0.2226125
1679915337276,1095325626371105,0.0721875,0.05335,-0.2366375
1679915337277,1095325628873490,0.0672375,0.0444125,-0.2457125
1679915337277,1095325631375952,0.0592625,0.034375,-0.251625
1679915337278,1095325633878413,0.0452375,0.043449998,-0.25959998
1679915337282,1095325636380861,0.0132,0.054449998,-0.2556125
1679915337283,1095325638883091,-0.0407,0.07645,-0.2387
1679915337285,1095325641385784,-0.088825,0.113437496,-0.2366375
1679915337293,1095325643888245,-0.13475,0.16335,-0.2446125
1679915337294,1095325646390476,-0.1766875,0.1923625,-0.2646875
1679915337294,1095325648892943,-0.2167,0.1984125,-0.2926
1679915337296,1095325651395327,-0.2536875,0.1714625,-0.3377
1679915337298,1095325653897866,-0.2866875,0.1354375,-0.400675
1679915337301,1095325656400327,-0.324775,0.1254,-0.4576
1679915337303,1095325658902707,-0.362725,0.145475,-0.5036625
1679915337309,1095325661405168,-0.40974998,0.172425,-0.515625
1679915337310,1095325663907630,-0.4598,0.1934625,-0.5027
1679915337310,1095325666409861,-0.5108125,0.2204125,-0.4736875
1679915337314,1095325668912548,-0.56581247,0.2534125,-0.4437125
1679915337315,1095325671415010,-0.62479997,0.2704625,-0.4136
1679915337320,1095325673917471,-0.68282497,0.254375,-0.3826625
1679915337326,1095325676419702,-0.7387875,0.1623875,-0.35365
1679915337326,1095325678922163,-0.79475,-0.0176,-0.3196875
1679915337326,1095325681424533,-0.8487875,-0.2586375,-0.2706
1679915337328,1095325683927072,-0.8897625,-0.5105375,-0.2167
1679915337330,1095325686429456,-0.9246875,-0.71555,-0.1496
1679915337333,1095325688931918,-0.9557625,-0.883575,-0.075625
1679915337336,1095325691434365,-0.97473747,-1.037575,0.001375
1679915337343,1095325693936596,-1.000725,-1.1606375,0.0803
1679915337344,1095325696439058,-1.0236875,-1.2716,0.154275
1679915337344,1095325698941750,-1.039775,-1.39755,0.2253625
1679915337346,1095325701444206,-1.0597125,-1.5026,0.2893
1679915337348,1095325703946437,-1.0786875,-1.576575,0.33935
1679915337350,1095325706448899,-1.099725,-1.6306125,0.38334998
1679915337353,1095325708951360,-1.1187,-1.6795624,0.419375
1679915337358,1095325711453731,-1.127775,-1.72865,0.4433
1679915337359,1095325713956269,-1.1297,-1.8096375,0.4664
1679915337360,1095325716458654,-1.1177375,-1.89255,0.48427498
1679915337363,1095325718961116,-1.0847375,-1.99265,0.5022875
1679915337365,1095325721463577,-1.039775,-2.054525,0.5132875
1679915337368,1095325723965793,-0.9857375,-2.0355499,0.518375
1679915337370,1095325726468254,-0.9218,-1.99155,0.5214
1679915337374,1095325728970947,-0.8427375,-1.911525,0.5193375
1679915337375,1095325731473408,-0.7517125,-1.7895625,0.5104
1679915337378,1095325733975606,-0.6417125,-1.61865,0.496375
1679915337380,1095325736478068,-0.5066875,-1.3905375,0.4802875
1679915337383,1095325738980529,-0.3667125,-1.1265374,0.4593875
1679915337386,1095325741482914,-0.2288,-0.8756,0.4393125
1679915337391,1095325743985452,-0.0968,-0.63965,0.4233625
1679915337391,1095325746487841,0.0312125,-0.37565,0.4043875
1679915337395,1095325748990302,0.170225,-0.085525,0.3812875
1679915337397,1095325751492764,0.3092375,0.1923625,0.3592875
1679915337398,1095325753994995,0.445225,0.4214375,0.33935
1679915337401,1095325756497707,0.582175,0.6004625,0.320375
1679915337404,1095325759000169,0.7272375,0.75734997,0.298375
1679915337411,1095325761502399,0.86625,0.8584125,0.2833875
1679915337413,1095325764004861,0.99825,0.89045,0.27335
1679915337413,1095325766507322,1.1202124,0.87945,0.26235
1679915337413,1095325769009774,1.2392875,0.84534997,0.259325
1679915337416,1095325771512236,1.3512125,0.82335,0.259325
1679915337418,1095325774014697,1.46025,0.8254125,0.259325
1679915337427,1095325776517082,1.5653,0.84947497,0.253275
1679915337427,1095325779019543,1.6682875,0.882475,0.2473625
1679915337428,1095325781521774,1.7703125,0.92235,0.24035
1679915337428,1095325784024236,1.8602375,0.9543875,0.2244
1679915337432,1095325786526928,1.9432875,0.9653875,0.210375
1679915337433,1095325789029374,2.0233126,0.975425,0.19139999
1679915337436,1095325791531605,2.1003125,1.0044374,0.171325
1679915337441,1095325794034067,2.1742876,1.046375,0.1483625
1679915337442,1095325796536528,2.25225,1.0894125,0.127325
1679915337443,1095325799038908,2.3252625,1.1334125,0.1043625
1679915337446,1095325801541446,2.4013,1.1724625,0.089375
1679915337448,1095325804043908,2.4792626,1.2043625,0.07535
1679915337451,1095325806546293,2.5581875,1.244375,0.0583
1679915337453,1095325809048750,2.6332624,1.2904375,0.0413875
1679915337458,1095325811550981,2.7121875,1.30735,0.023375
1679915337458,1095325814053442,2.788225,1.310375,0.006325
1679915337461,1095325816556135,2.86825,1.2764125,-0.020624999
1679915337463,1095325819058346,2.9462125,1.1823624,-0.053625
1679915337467,1095325821560807,3.0283,1.0264375,-0.092675
1679915337470,1095325824063269,3.1062624,0.827475,-0.141625
1679915337471,1095325826565730,3.190275,0.584375,-0.1947
1679915337476,1095325829068120,3.2692,0.277475,-0.2506625
1679915337476,1095325831570658,3.3452375,-0.0295625,-0.3036
1679915337479,1095325834073120,3.4271874,-0.311575,-0.350625
1679915337481,1095325836575504,3.5072124,-0.5556375,-0.389675
1679915337483,1095325839077952,3.591225,-0.7965375,-0.4217125
1679915337486,1095325841580183,3.6691875,-1.054625,-0.4486625
1679915337492,1095325844082644,3.7433,-1.3116125,-0.46667498
1679915337492,1095325846585337,3.8212626,-1.593625,-0.4706625
1679915337493,1095325849087567,3.8922124,-1.878525,-0.4686
1679915337496,1095325851590029,3.9523,-2.1176374,-0.4596625
1679915337499,1095325854092490,3.993275,-2.2595375,-0.4406875
1679915337501,1095325856594875,3.9593124,-2.241525,-0.4046625
1679915337503,1095325859097414,3.8121874,-2.0996249,-0.361625
1679915337509,1095325861599856,3.6403124,-2.0596125,-0.32065
1679915337509,1095325864102318,3.531275,-2.220625,-0.29067498
1679915337510,1095325866604702,3.4502876,-2.4156,-0.2616625
1679915337513,1095325869107164,3.3572,-2.5466375,-0.23567499
1679915337516,1095325871609395,3.2492626,-2.6016376,-0.21065
1679915337519,1095325874112072,3.1282625,-2.6466,-0.185625
1679915337524,1095325876614303,3.0072625,-2.681525,-0.1626625
