system_ts_ms, sensor_ts_ns, accX, accY, accZ
1680019717437,1199705788252984,1.6650001,4.539,8.964001
1680019717437,1199705790755138,1.7029501,4.4479504,8.92605
1680019717438,1199705793257600,1.64295,4.5540004,8.776951
1680019717440,1199705795759984,1.48695,4.43205,8.76795
1680019717444,1199705798262138,1.46595,4.4100003,8.77305
1680019717446,1199705800764282,1.38495,4.5079503,8.80395
1680019717456,1199705803266513,1.3219501,4.4770503,8.707951
1680019717457,1199705805768667,1.29795,4.4050503,8.68395
1680019717457,1199705808271051,1.2049501,4.4479504,8.6650505
1680019717458,1199705810773282,1.164,4.36905,8.713051
1680019717459,1199705813275677,1.0710001,4.4100003,8.667001
1680019717461,1199705815777831,1.179,4.362,8.62905
1680019717463,1199705818279984,1.0540501,4.5079503,8.611951
1680019717465,1199705820782215,1.0489501,4.4749503,8.718
1680019717468,1199705823284600,1.0639501,4.4820004,8.61705
1680019717470,1199705825786845,1.047,4.5150003,8.63805
1680019717472,1199705828288998,1.1880001,4.46295,8.530951
1680019717475,1199705830791383,1.2379501,4.36695,8.731951
1680019717477,1199705833293537,1.2240001,4.386,8.595
1680019717482,1199705835795754,1.19805,4.4029503,8.752951
1680019717483,1199705838297908,1.32,4.36695,8.646001
1680019717485,1199705840800369,1.31295,4.28805,8.694
1680019717488,1199705843302523,1.3750501,4.341,8.65305
1680019717490,1199705845804918,1.29795,4.3450503,8.60505
1680019717492,1199705848307071,1.3270501,4.36005,8.61705
1680019717495,1199705850809302,1.4080501,4.45095,8.66205
1680019717499,1199705853311456,1.2600001,4.4290504,8.59305
1680019717501,1199705855813908,1.284,4.458,8.703
1680019717503,1199705858316061,1.404,4.5349503,8.655001
1680019717505,1199705860818215,1.3939501,4.5589504,8.811001
1680019717507,1199705863320600,1.3990501,4.5919504,8.731951
1680019717510,1199705865822744,1.4250001,4.5199504,8.619
1680019717512,1199705868324975,1.38705,4.4890504,8.72505
1680019717516,1199705870827128,1.3800001,4.46295,8.77995
1680019717519,1199705873329590,1.3270501,4.5079503,8.895
1680019717522,1199705875831749,1.3800001,4.46505,8.868
1680019717524,1199705878333903,1.3770001,4.46805,8.928
1680019717525,1199705880836287,1.3920001,4.4749503,8.863951
1680019717527,1199705883338518,1.44,4.5349503,8.895
1680019717532,1199705885840672,1.44,4.5199504,8.89995
1680019717532,1199705888343081,1.4760001,4.57305,9.0720005
1680019717535,1199705890845311,1.437,4.54395,8.920951
1680019717538,1199705893347696,1.404,4.4869504,8.907001
1680019717541,1199705895849845,1.4470501,4.4940004,8.859
1680019717543,1199705898351999,1.4680501,4.42395,8.895
1680019717545,1199705900854229,1.45395,4.4820004,9.003
1680019717550,1199705903356614,1.401,4.53,8.976001
1680019717550,1199705905858845,1.332,4.46505,9.016951
1680019717552,1199705908360990,1.3770001,4.43205,9.010051
1680019717556,1199705910863374,1.3219501,4.46505,8.979
1680019717559,1199705913365528,1.365,4.4599504,9.019051
1680019717561,1199705915867682,1.3560001,4.4029503,9.08205
1680019717563,1199705918370120,1.2430501,4.4869504,9.096001
1680019717565,1199705920872350,1.2379501,4.59705,9.036
1680019717567,1199705923374504,1.2019501,4.5199504,9.05805
1680019717570,1199705925876658,1.2529501,4.539,8.95005
1680019717573,1199705928379043,1.21695,4.4940004,8.998051
1680019717575,1199705930881200,1.15005,4.52505,8.859
1680019717578,1199705933383662,1.2100501,4.61805,9.0
1680019717582,1199705935885816,1.14705,4.52505,8.955001
1680019717583,1199705938388047,1.09905,4.43205,8.98095
1680019717585,1199705940890201,1.14495,4.4820004,8.940001
1680019717588,1199705943392354,1.11405,4.4749503,9.0070505
1680019717590,1199705945894739,1.116,4.4869504,8.868
1680019717594,1199705948396946,1.1020501,4.4050503,9.03405
1680019717596,1199705950899330,1.1329501,4.4890504,8.872951
1680019717599,1199705953401484,1.15695,4.4820004,8.81295
1680019717600,1199705955903715,1.1400001,4.47195,8.776951
1680019717603,1199705958405869,1.27005,4.44105,8.81805
1680019717605,1199705960908263,1.2019501,4.563,8.82495
1680019717608,1199705963410417,1.32,4.4869504,8.78895
1680019717610,1199705965912879,1.33905,4.4170504,8.658
1680019717612,1199705968415033,1.3609501,4.49595,8.832001
1680019717617,1199705970917272,1.3270501,4.434,8.81595
1680019717618,1199705973419426,1.3410001,4.4749503,8.866051
1680019717621,1199705975921811,1.3990501,4.49205,8.764951
1680019717624,1199705978423965,1.38705,4.49205,8.731951
1680019717625,1199705980926177,1.38495,4.4890504,8.887951
1680019717627,1199705983428561,1.3729501,4.54395,8.821051
1680019717631,1199705985930715,1.3630501,4.4700003,8.79705
1680019717633,1199705988432946,1.38705,4.458,8.821051
1680019717635,1199705990935110,1.3290001,4.4770503,8.79405
1680019717638,1199705993437494,1.28205,4.43205,8.84895
1680019717640,1199705995939725,1.332,4.4170504,8.727
1680019717643,1199705998442110,1.3729501,4.4770503,8.799001
1680019717645,1199706000944273,1.3770001,4.4029503,8.875951
1680019717649,1199706003446503,1.3939501,4.446,8.79195
1680019717651,1199706005948657,1.3770001,4.413,8.83005
1680019717653,1199706008451042,1.2910501,4.46295,8.77305
1680019717655,1199706010953273,1.248,4.39605,8.65305
1680019717659,1199706013455417,1.27695,4.446,8.811001
1680019717661,1199706015957802,1.2739501,4.4029503,8.832001
1680019717667,1199706018460033,1.248,4.47195,8.6980505
1680019717668,1199706020962187,1.26195,4.374,8.842051
1680019717669,1199706023464355,1.19805,4.3890004,8.734051
1680019717672,1199706025966739,1.2720001,4.4560504,8.689051
1680019717673,1199706028468970,1.26705,4.329,8.703
1680019717675,1199706030971124,1.21905,4.3770003,8.787001
1680019717678,1199706033473508,1.23105,4.3450503,8.80095
1680019717682,1199706035975739,1.23405,4.2829504,8.77995
1680019717682,1199706038477893,1.11105,4.25895,8.67405
