system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680019717437,1199705788252984,1.321,4.373,8.677
1680019717438,1199705790755138,1.317,4.372,8.678
1680019717438,1199705793257600,1.312,4.372,8.679
1680019717440,1199705795759984,1.307,4.371,8.68
1680019717444,1199705798262138,1.303,4.37,8.681
1680019717455,1199705800764282,1.298,4.369,8.682
1680019717456,1199705803266513,1.295,4.368,8.683
1680019717457,1199705805768667,1.291,4.369,8.684
1680019717458,1199705808271051,1.289,4.368,8.684
1680019717458,1199705810773282,1.286,4.367,8.685
1680019717459,1199705813275677,1.285,4.366,8.686
1680019717461,1199705815777831,1.284,4.365,8.687
1680019717465,1199705818279984,1.284,4.364,8.687
1680019717465,1199705820782215,1.284,4.362,8.688
1680019717468,1199705823284600,1.277,4.366,8.687
1680019717470,1199705825786845,1.277,4.366,8.687
1680019717473,1199705828288998,1.278,4.364,8.688
1680019717475,1199705830791383,1.28,4.363,8.688
1680019717477,1199705833293537,1.282,4.362,8.688
1680019717483,1199705835795754,1.285,4.36,8.689
1680019717484,1199705838297908,1.287,4.359,8.689
1680019717486,1199705840800369,1.29,4.355,8.69
1680019717488,1199705843302523,1.293,4.354,8.691
1680019717490,1199705845804918,1.296,4.352,8.691
1680019717493,1199705848307071,1.299,4.351,8.691
1680019717495,1199705850809302,1.302,4.349,8.692
1680019717499,1199705853311456,1.306,4.348,8.692
1680019717501,1199705855813908,1.309,4.347,8.692
1680019717503,1199705858316061,1.316,4.351,8.689
1680019717506,1199705860818215,1.32,4.35,8.689
1680019717508,1199705863320600,1.324,4.348,8.689
1680019717510,1199705865822744,1.327,4.347,8.689
1680019717513,1199705868324975,1.331,4.346,8.689
1680019717516,1199705870827128,1.335,4.345,8.689
1680019717520,1199705873329590,1.339,4.343,8.689
1680019717522,1199705875831749,1.343,4.343,8.689
1680019717524,1199705878333903,1.346,4.342,8.689
1680019717526,1199705880836287,1.35,4.341,8.689
1680019717531,1199705883338518,1.352,4.34,8.689
1680019717532,1199705885840696,1.355,4.339,8.689
1680019717533,1199705888343081,1.358,4.338,8.689
1680019717535,1199705890845311,1.36,4.337,8.689
1680019717539,1199705893347696,1.362,4.337,8.689
1680019717542,1199705895849845,1.364,4.336,8.689
1680019717543,1199705898351999,1.365,4.335,8.689
1680019717545,1199705900854229,1.366,4.334,8.689
1680019717550,1199705903356614,1.367,4.334,8.689
1680019717551,1199705905858845,1.368,4.333,8.69
1680019717553,1199705908360990,1.368,4.332,8.69
1680019717557,1199705910863374,1.365,4.33,8.691
1680019717559,1199705913365528,1.365,4.33,8.692
1680019717561,1199705915867682,1.365,4.329,8.692
1680019717565,1199705918370120,1.364,4.328,8.693
1680019717566,1199705920872350,1.364,4.327,8.693
1680019717568,1199705923374504,1.363,4.326,8.694
