system_ts_ms, sensor_ts_ns, magX, magY, magZ
1680019717438,1199705793591568,15.356251,-15.1125,-28.556252
1680019717456,1199705803620769,15.356251,-15.056251,-28.500002
1680019717459,1199705813636760,15.356251,-15.000001,-28.3875
1680019717469,1199705823653851,15.4125,-14.94375,-28.556252
1680019717478,1199705833653375,15.4875,-14.812501,-28.687502
1680019717488,1199705843644615,15.656251,-14.45625,-28.9125
1680019717499,1199705853620931,15.7875,-14.1,-29.156252
1680019717508,1199705863621104,15.712501,-13.856251,-29.400002
1680019717520,1199705873613079,15.656251,-13.6125,-29.587502
1680019717531,1199705883615540,15.356251,-13.25625,-29.812502
1680019717539,1199705893618237,15.056251,-12.900001,-30.056252
1680019717550,1199705903603828,14.64375,-12.712501,-30.4125
1680019717558,1199705913622376,14.2875,-12.6,-30.7875
1680019717568,1199705923599525,14.343751,-12.843751,-30.656252
1680019717579,1199705933608529,14.45625,-13.012501,-30.487501
1680019717589,1199705943617990,14.587501,-13.14375,-30.487501
1680019717599,1199705953591889,14.75625,-13.200001,-30.487501
1680019717609,1199705963600880,15.1125,-13.44375,-30.35625
1680019717619,1199705973611966,15.4875,-13.6125,-30.16875
1680019717629,1199705983615504,15.825001,-13.9125,-29.8875
1680019717639,1199705993632898,16.25625,-14.212501,-29.587502
1680019717650,1199706003624541,15.95625,-14.156251,-29.812502
1680019717659,1199706013602916,15.656251,-14.1,-30.056252
1680019717670,1199706023607545,15.4875,-14.212501,-30.056252
1680019717679,1199706033615006,15.356251,-14.400001,-30.056252
1680019717689,1199706043617294,15.356251,-14.343751,-30.300001
1680019717700,1199706053616256,15.356251,-14.212501,-30.487501
1680019717708,1199706063624256,15.243751,-14.400001,-30.16875
1680019717719,1199706073612803,15.168751,-14.512501,-29.8875
1680019717729,1199706083608996,15.4875,-14.512501,-29.7
1680019717740,1199706093610150,15.7875,-14.512501,-29.456251
1680019717752,1199706103612288,16.0125,-14.45625,-29.400002
1680019717759,1199706113607043,16.25625,-14.400001,-29.2875
1680019717769,1199706123619975,16.25625,-14.400001,-28.987501
1680019717779,1199706133644475,16.25625,-14.400001,-28.687502
1680019717789,1199706143626244,16.25625,-14.343751,-28.612501
