system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680018818538,1198806883536782,5.49,3.618,7.275
1680018818539,1198806886038936,5.483,3.621,7.278
1680018818541,1198806888541090,5.476,3.625,7.282
1680018818542,1198806891043321,5.468,3.628,7.286
1680018818543,1198806893545393,5.461,3.632,7.29
1680018818545,1198806896047547,5.453,3.636,7.294
1680018818546,1198806898549700,5.446,3.64,7.297
1680018818548,1198806901051854,5.448,3.637,7.297
1680018818552,1198806903554008,5.442,3.641,7.3
1680018818554,1198806906056262,5.435,3.644,7.303
1680018818555,1198806908558339,5.428,3.648,7.306
1680018818556,1198806911060493,5.423,3.652,7.308
1680018818576,1198806913562647,5.417,3.656,7.31
1680018818577,1198806916064805,5.412,3.66,7.312
1680018818577,1198806918566728,5.406,3.661,7.316
1680018818578,1198806921068882,5.401,3.665,7.318
1680018818579,1198806923571267,5.396,3.669,7.319
1680018818579,1198806926073431,5.391,3.674,7.321
1680018818580,1198806928575585,5.386,3.678,7.323
1680018818580,1198806931077738,5.381,3.682,7.324
1680018818581,1198806933579892,5.375,3.686,7.326
1680018818582,1198806936081810,5.365,3.7,7.326
1680018818586,1198806938584195,5.36,3.705,7.328
1680018818587,1198806941086349,5.355,3.709,7.33
1680018818591,1198806943588503,5.351,3.712,7.331
1680018818591,1198806946090426,5.346,3.716,7.332
1680018818594,1198806948592561,5.342,3.72,7.333
1680018818596,1198806951094715,5.339,3.723,7.334
1680018818598,1198806953596868,5.334,3.737,7.331
1680018818601,1198806956099022,5.331,3.741,7.331
1680018818604,1198806958601162,5.327,3.745,7.332
1680018818608,1198806961103316,5.324,3.748,7.332
1680018818609,1198806963605470,5.321,3.751,7.333
1680018818611,1198806966107624,5.318,3.755,7.333
1680018818615,1198806968609762,5.316,3.758,7.333
1680018818617,1198806971112147,5.308,3.764,7.336
1680018818620,1198806973614301,5.305,3.767,7.336
1680018818624,1198806976116224,5.303,3.77,7.336
1680018818624,1198806978618378,5.3,3.773,7.336
1680018818626,1198806981120518,5.298,3.776,7.337
1680018818628,1198806983622672,5.296,3.779,7.337
1680018818632,1198806986124749,5.293,3.782,7.337
1680018818634,1198806988626979,5.284,3.787,7.341
1680018818636,1198806991129152,5.281,3.79,7.341
1680018818641,1198806993631306,5.279,3.793,7.342
1680018818642,1198806996133383,5.276,3.796,7.342
1680018818644,1198806998635537,5.273,3.799,7.343
1680018818647,1198807001137691,5.271,3.801,7.343
1680018818649,1198807003639921,5.268,3.804,7.344
1680018818652,1198807006142075,5.262,3.815,7.342
1680018818658,1198807008644229,5.259,3.819,7.343
1680018818659,1198807011146364,5.256,3.821,7.343
1680018818659,1198807013648441,5.254,3.824,7.344
1680018818661,1198807016150595,5.252,3.826,7.344
1680018818664,1198807018652749,5.249,3.828,7.345
1680018818666,1198807021154979,5.247,3.83,7.345
1680018818669,1198807023657046,5.243,3.841,7.343
1680018818676,1198807026159200,5.241,3.844,7.343
1680018818676,1198807028661354,5.238,3.846,7.343
1680018818676,1198807031163508,5.236,3.848,7.344
1680018818680,1198807033665652,5.233,3.85,7.345
1680018818681,1198807036167883,5.231,3.851,7.346
1680018818684,1198807038670036,5.228,3.853,7.347
1680018818686,1198807041172113,5.223,3.862,7.346
1680018818691,1198807043674234,5.22,3.864,7.347
1680018818691,1198807046176388,5.217,3.866,7.348
1680018818694,1198807048678542,5.214,3.867,7.349
1680018818697,1198807051180696,5.211,3.869,7.351
1680018818699,1198807053682850,5.208,3.87,7.352
1680018818701,1198807056185003,5.206,3.872,7.353
1680018818704,1198807058687157,5.202,3.879,7.352
1680018818709,1198807061189311,5.2,3.881,7.352
1680018818709,1198807063691465,5.197,3.882,7.354
1680018818712,1198807066193402,5.194,3.883,7.355
1680018818714,1198807068695556,5.191,3.885,7.356
1680018818716,1198807071197941,5.188,3.886,7.358
1680018818719,1198807073700094,5.184,3.887,7.36
1680018818727,1198807076202224,5.181,3.896,7.358
1680018818728,1198807078704378,5.177,3.898,7.359
1680018818729,1198807081206301,5.173,3.899,7.361
1680018818730,1198807083708455,5.169,3.901,7.363
1680018818731,1198807086210840,5.165,3.902,7.365
1680018818734,1198807088712983,5.161,3.904,7.368
1680018818737,1198807091214907,5.156,3.905,7.37
1680018818742,1198807093717060,5.15,3.914,7.37
1680018818742,1198807096219214,5.146,3.916,7.372
1680018818744,1198807098721348,5.142,3.917,7.374
1680018818746,1198807101223502,5.137,3.919,7.376
1680018818749,1198807103725887,5.133,3.92,7.378
1680018818751,1198807106227810,5.129,3.921,7.38
1680018818754,1198807108729983,5.125,3.923,7.383
1680018818762,1198807111232136,5.117,3.93,7.384
1680018818762,1198807113734290,5.112,3.932,7.387
1680018818763,1198807116236444,5.108,3.933,7.389
1680018818765,1198807118738521,5.104,3.934,7.391
1680018818767,1198807121240752,5.1,3.935,7.393
1680018818768,1198807123742906,5.097,3.936,7.395
1680018818775,1198807126245059,5.093,3.937,7.397
1680018818776,1198807128747136,5.086,3.946,7.397
1680018818776,1198807131249305,5.082,3.947,7.399
1680018818780,1198807133751459,5.079,3.948,7.4
1680018818782,1198807136253690,5.076,3.949,7.402
1680018818784,1198807138755844,5.074,3.95,7.403
1680018818786,1198807141258036,5.071,3.951,7.405
1680018818793,1198807143760113,5.068,3.951,7.406
1680018818794,1198807146262343,5.061,3.958,7.408
1680018818796,1198807148764497,5.058,3.96,7.409
1680018818797,1198807151266661,5.056,3.96,7.41
1680018818799,1198807153768738,5.054,3.961,7.411
1680018818802,1198807156270892,5.052,3.961,7.412
1680018818808,1198807158773046,5.05,3.962,7.413
1680018818809,1198807161275180,5.048,3.963,7.414
1680018818812,1198807163777411,5.042,3.968,7.416
1680018818812,1198807166279565,5.04,3.969,7.416
1680018818814,1198807168781719,5.038,3.969,7.417
1680018818816,1198807171283796,5.037,3.97,7.418
1680018818819,1198807173785940,5.036,3.97,7.418
1680018818824,1198807176288094,5.034,3.971,7.419
1680018818825,1198807178790247,5.033,3.971,7.42
1680018818827,1198807181292478,5.03,3.975,7.42
1680018818830,1198807183794555,5.029,3.976,7.42
1680018818832,1198807186296709,5.028,3.976,7.421
1680018818834,1198807188798863,5.027,3.976,7.421
1680018818836,1198807191300786,5.027,3.977,7.421
1680018818842,1198807193802940,5.026,3.977,7.421
1680018818843,1198807196305329,5.026,3.977,7.421
1680018818845,1198807198807483,5.022,3.98,7.423
1680018818847,1198807201309637,5.022,3.98,7.423
1680018818850,1198807203811791,5.022,3.98,7.422
1680018818852,1198807206313954,5.022,3.981,7.422
1680018818859,1198807208816108,5.022,3.981,7.422
1680018818860,1198807211318031,5.022,3.981,7.422
1680018818861,1198807213820415,5.023,3.981,7.421
1680018818862,1198807216322593,5.024,3.981,7.42
1680018818864,1198807218824516,5.025,3.981,7.42
1680018818866,1198807221326670,5.026,3.981,7.42
1680018818869,1198807223828824,5.027,3.981,7.419
1680018818874,1198807226330978,5.027,3.981,7.419
1680018818875,1198807228833142,5.028,3.981,7.418
1680018818877,1198807231335526,5.029,3.98,7.418
1680018818879,1198807233837449,5.033,3.983,7.413
1680018818882,1198807236339603,5.034,3.983,7.413
1680018818884,1198807238841766,5.034,3.983,7.412
1680018818886,1198807241343920,5.035,3.983,7.412
1680018818892,1198807243846074,5.035,3.983,7.412
1680018818893,1198807246348458,5.036,3.983,7.412
1680018818894,1198807248850416,5.036,3.983,7.412
1680018818896,1198807251352569,5.039,3.982,7.41
1680018818900,1198807253854723,5.04,3.982,7.409
1680018818901,1198807256356877,5.04,3.982,7.409
1680018818904,1198807258858949,5.04,3.982,7.409
1680018818906,1198807261361103,5.039,3.982,7.409
1680018818908,1198807263863334,5.039,3.982,7.41
1680018818912,1198807266365488,5.039,3.982,7.41
1680018818916,1198807268867637,5.04,3.984,7.408
1680018818918,1198807271369791,5.04,3.984,7.408
1680018818920,1198807273871945,5.039,3.984,7.408
1680018818922,1198807276374022,5.039,3.984,7.409
1680018818924,1198807278876253,5.038,3.984,7.409
