system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679930055435,1110043787358127,1.492,4.629,8.515
1679930055437,1110043789860281,1.494,4.628,8.515
1679930055437,1110043792362358,1.496,4.628,8.515
1679930055439,1110043794864286,1.499,4.627,8.515
1679930055442,1110043797366363,1.5,4.626,8.515
1679930055444,1110043799868286,1.502,4.626,8.515
1679930055447,1110043802370440,1.503,4.626,8.515
1679930055457,1110043804872301,1.504,4.625,8.515
1679930055457,1110043807374686,1.505,4.625,8.515
1679930055457,1110043809876609,1.505,4.625,8.515
1679930055457,1110043812378686,1.506,4.625,8.515
1679930055459,1110043814880613,1.505,4.625,8.515
1679930055462,1110043817382690,1.505,4.625,8.515
1679930055466,1110043819884613,1.504,4.625,8.515
1679930055468,1110043822386997,1.503,4.625,8.515
1679930055471,1110043824888878,1.502,4.625,8.515
1679930055473,1110043827391031,1.501,4.625,8.516
1679930055475,1110043829892954,1.5,4.625,8.516
1679930055478,1110043832395031,1.499,4.624,8.516
1679930055484,1110043834896935,1.497,4.624,8.516
1679930055484,1110043837399012,1.496,4.624,8.517
1679930055486,1110043839901166,1.495,4.624,8.517
1679930055487,1110043842403089,1.493,4.624,8.517
1679930055490,1110043844905161,1.492,4.623,8.518
1679930055492,1110043847407315,1.491,4.623,8.518
1679930055495,1110043849909238,1.49,4.623,8.518
1679930055501,1110043852411315,1.488,4.623,8.519
1679930055501,1110043854913238,1.487,4.623,8.519
1679930055503,1110043857415392,1.486,4.623,8.519
1679930055506,1110043859917469,1.485,4.622,8.52
1679930055508,1110043862419392,1.484,4.622,8.52
1679930055510,1110043864921469,1.483,4.622,8.52
1679930055513,1110043867423623,1.482,4.621,8.521
1679930055518,1110043869925546,1.482,4.621,8.521
1679930055518,1110043872427700,1.481,4.621,8.521
1679930055520,1110043874929743,1.48,4.62,8.521
1679930055523,1110043877431666,1.48,4.62,8.522
1679930055526,1110043879933743,1.48,4.62,8.522
1679930055528,1110043882435897,1.48,4.619,8.522
1679930055534,1110043884937820,1.48,4.619,8.523
1679930055534,1110043887439902,1.48,4.618,8.523
1679930055535,1110043889941825,1.48,4.618,8.523
1679930055537,1110043892443902,1.481,4.617,8.523
1679930055541,1110043894945825,1.481,4.617,8.523
1679930055543,1110043897448008,1.479,4.624,8.52
1679930055545,1110043899950084,1.479,4.624,8.52
1679930055551,1110043902452238,1.48,4.623,8.52
1679930055551,1110043904954161,1.481,4.623,8.52
1679930055552,1110043907456238,1.482,4.622,8.52
1679930055554,1110043909958146,1.483,4.622,8.52
1679930055557,1110043912460223,1.484,4.621,8.521
1679930055560,1110043914962146,1.484,4.624,8.519
1679930055562,1110043917464531,1.485,4.624,8.519
1679930055570,1110043919966373,1.487,4.623,8.519
1679930055570,1110043922468527,1.488,4.623,8.519
1679930055571,1110043924970450,1.489,4.622,8.519
1679930055573,1110043927472527,1.49,4.622,8.519
1679930055575,1110043929974459,1.491,4.621,8.519
1679930055578,1110043932476613,1.493,4.626,8.516
1679930055585,1110043934978690,1.495,4.626,8.516
1679930055585,1110043937480844,1.496,4.625,8.516
1679930055586,1110043939982695,1.497,4.625,8.516
1679930055588,1110043942484849,1.498,4.624,8.517
1679930055590,1110043944986772,1.498,4.624,8.517
1679930055592,1110043947488849,1.499,4.623,8.517
1679930055595,1110043949991003,1.499,4.626,8.515
1679930055602,1110043952492912,1.5,4.626,8.515
1679930055603,1110043954994989,1.501,4.625,8.515
1679930055603,1110043957496912,1.501,4.625,8.516
1679930055604,1110043959998989,1.502,4.624,8.516
1679930055607,1110043962501143,1.502,4.624,8.516
1679930055610,1110043965002989,1.503,4.624,8.516
1679930055613,1110043967505219,1.501,4.622,8.517
1679930055617,1110043970007296,1.501,4.622,8.517
1679930055618,1110043972509204,1.501,4.622,8.517
1679930055620,1110043975011281,1.501,4.621,8.517
1679930055622,1110043977513204,1.502,4.621,8.518
1679930055625,1110043980015281,1.502,4.62,8.518
1679930055628,1110043982517507,1.502,4.62,8.518
1679930055633,1110043985019584,1.502,4.623,8.516
1679930055634,1110043987521430,1.502,4.623,8.516
1679930055635,1110043990023584,1.502,4.623,8.516
1679930055638,1110043992525507,1.502,4.623,8.517
1679930055640,1110043995027599,1.502,4.622,8.517
1679930055642,1110043997529522,1.502,4.622,8.517
1679930055645,1110044000031676,1.501,4.621,8.517
1679930055651,1110044002533830,1.499,4.623,8.517
1679930055651,1110044005035695,1.499,4.623,8.517
1679930055654,1110044007537849,1.499,4.623,8.517
1679930055655,1110044010039926,1.499,4.622,8.517
1679930055657,1110044012541849,1.498,4.622,8.518
1679930055660,1110044015043921,1.498,4.621,8.518
1679930055662,1110044017546075,1.498,4.621,8.518
1679930055667,1110044020047998,1.495,4.627,8.516
1679930055668,1110044022550152,1.494,4.627,8.516
1679930055671,1110044025051998,1.494,4.627,8.516
1679930055673,1110044027554152,1.494,4.626,8.516
1679930055675,1110044030056229,1.494,4.626,8.516
1679930055677,1110044032558382,1.494,4.626,8.516
1679930055680,1110044035060306,1.494,4.625,8.517
1679930055686,1110044037562368,1.494,4.632,8.513
1679930055686,1110044040064292,1.494,4.633,8.512
1679930055687,1110044042566445,1.494,4.633,8.512
1679930055691,1110044045068292,1.494,4.632,8.513
1679930055693,1110044047570459,1.494,4.632,8.513
1679930055695,1110044050072613,1.494,4.632,8.513
1679930055701,1110044052574690,1.495,4.632,8.513
1679930055702,1110044055076613,1.493,4.639,8.509
1679930055703,1110044057578690,1.493,4.639,8.509
1679930055705,1110044060080613,1.493,4.639,8.509
1679930055708,1110044062582690,1.493,4.639,8.509
1679930055711,1110044065084844,1.493,4.638,8.51
1679930055713,1110044067586998,1.493,4.638,8.51
1679930055717,1110044070088839,1.494,4.638,8.51
1679930055718,1110044072590993,1.491,4.641,8.508
1679930055722,1110044075092916,1.491,4.641,8.508
1679930055724,1110044077595070,1.491,4.641,8.508
1679930055725,1110044080097152,1.492,4.641,8.508
1679930055728,1110044082599075,1.492,4.64,8.509
1679930055737,1110044085101152,1.492,4.64,8.509
1679930055740,1110044087603075,1.493,4.64,8.509
1679930055742,1110044090105161,1.492,4.646,8.506
1679930055743,1110044092607392,1.492,4.646,8.506
1679930055745,1110044095109469,1.492,4.646,8.506
1679930055746,1110044097611392,1.492,4.646,8.506
1679930055747,1110044100113469,1.493,4.645,8.506
1679930055748,1110044102615372,1.493,4.645,8.506
1679930055755,1110044105117449,1.493,4.645,8.506
1679930055756,1110044107619372,1.492,4.646,8.505
1679930055757,1110044110121526,1.493,4.646,8.506
1679930055758,1110044112623588,1.493,4.645,8.506
1679930055760,1110044115125512,1.493,4.645,8.506
1679930055762,1110044117627588,1.493,4.645,8.506
1679930055766,1110044120129742,1.494,4.644,8.506
1679930055767,1110044122631674,1.494,4.644,8.506
1679930055771,1110044125133828,1.494,4.645,8.506
1679930055773,1110044127635905,1.495,4.645,8.506
1679930055775,1110044130137828,1.495,4.645,8.506
1679930055777,1110044132639977,1.495,4.644,8.506
1679930055781,1110044135141823,1.496,4.644,8.506
1679930055785,1110044137643900,1.496,4.644,8.506
1679930055786,1110044140146054,1.496,4.643,8.506
1679930055789,1110044142648204,1.496,4.648,8.504
1679930055791,1110044145150127,1.496,4.648,8.504
1679930055793,1110044147652204,1.497,4.648,8.504
1679930055795,1110044150154127,1.497,4.648,8.504
1679930055801,1110044152656204,1.497,4.647,8.504
1679930055801,1110044155158127,1.497,4.647,8.504
1679930055804,1110044157660281,1.497,4.646,8.504
1679930055806,1110044160162435,1.497,4.649,8.503
1679930055807,1110044162664512,1.497,4.649,8.503
1679930055810,1110044165166425,1.497,4.649,8.503
1679930055812,1110044167668502,1.497,4.648,8.503
1679930055817,1110044170170425,1.497,4.648,8.504
1679930055818,1110044172672502,1.498,4.648,8.504
1679930055820,1110044175174651,1.498,4.647,8.504
1679930055824,1110044177676574,1.496,4.648,8.504
1679930055825,1110044180178727,1.496,4.648,8.504
1679930055828,1110044182680574,1.496,4.648,8.504
1679930055831,1110044185182727,1.496,4.647,8.504
1679930055833,1110044187684804,1.496,4.647,8.504
1679930055835,1110044190186727,1.496,4.647,8.504
1679930055837,1110044192688881,1.496,4.647,8.504
1679930055842,1110044195190963,1.492,4.649,8.504
1679930055844,1110044197692886,1.492,4.649,8.504
1679930055845,1110044200195040,1.492,4.649,8.504
1679930055847,1110044202696886,1.492,4.649,8.504
1679930055850,1110044205199040,1.492,4.649,8.504
1679930055853,1110044207701126,1.493,4.649,8.504
1679930055856,1110044210203280,1.493,4.648,8.504
1679930055858,1110044212705203,1.491,4.65,8.504
1679930055861,1110044215207280,1.491,4.65,8.504
1679930055863,1110044217709189,1.491,4.649,8.504
1679930055865,1110044220211266,1.491,4.649,8.504
1679930055870,1110044222713420,1.491,4.649,8.504
1679930055873,1110044225215574,1.491,4.649,8.504
1679930055874,1110044227717482,1.491,4.649,8.504
1679930055876,1110044230219559,1.49,4.655,8.501
1679930055879,1110044232721482,1.49,4.656,8.501
1679930055882,1110044235223559,1.489,4.656,8.501
1679930055884,1110044237725478,1.489,4.655,8.501
1679930055886,1110044240227555,1.489,4.655,8.501
1679930055888,1110044242729709,1.489,4.655,8.501
1679930055891,1110044245231862,1.489,4.655,8.501
1679930055893,1110044247733786,1.488,4.656,8.501
1679930055895,1110044250235842,1.487,4.656,8.501
1679930055898,1110044252737766,1.487,4.656,8.501
1679930055900,1110044255239842,1.487,4.656,8.501
