system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1679930055437,1110043789860281,-0.0268125,-0.0925375,0.0163625
1679930055437,1110043792362358,-0.0237875,-0.091575,0.02035
1679930055439,1110043794864286,-0.0177375,-0.0796125,0.0193875
1679930055441,1110043797366363,-0.0127875,-0.06765,0.0144375
1679930055444,1110043799868286,-0.0067375,-0.0545875,0.0154
1679930055446,1110043802370440,-0.0017875,-0.045649998,0.0114124995
1679930055457,1110043804872301,0.0042625,-0.034649998,0.01045
1679930055457,1110043807374686,0.005225,-0.0246125,0.00935
1679930055457,1110043809876609,0.005225,-0.01155,0.0053625
1679930055457,1110043812378686,0.005225,-5.5E-4,0.001375
1679930055459,1110043814880609,0.0061875,0.0154,4.125E-4
1679930055461,1110043817382690,0.0061875,0.02035,-0.003575
1679930055466,1110043819884613,0.0061875,0.032449998,-0.0075625
1679930055468,1110043822386997,0.005225,0.0493625,-0.0056375
1679930055470,1110043824888878,0.005225,0.0523875,-0.004675
1679930055473,1110043827391031,0.0031625,0.0554125,-0.0066
1679930055474,1110043829892954,0.0012375,0.062425,-0.0086624995
1679930055477,1110043832395031,0.0022,0.06435,-0.003575
1679930055484,1110043834896935,0.0022,0.0664125,-0.00165
1679930055484,1110043837399012,-8.25E-4,0.0683375,-0.004675
1679930055486,1110043839901166,0.0012375,0.06545,-0.003575
1679930055487,1110043842403089,0.0022,0.067375,0.0023375
1679930055490,1110043844905161,2.75E-4,0.0694375,0.0034375
1679930055492,1110043847407315,0.0012375,0.0683375,0.0034375
1679930055494,1110043849909238,2.75E-4,0.0664125,0.0053625
1679930055501,1110043852411315,0.0022,0.0664125,0.0023375
1679930055501,1110043854913238,0.0031625,0.0633875,0.0044
1679930055503,1110043857415392,2.75E-4,0.062425,0.00935
1679930055505,1110043859917469,-8.25E-4,0.0594,0.0083875
1679930055508,1110043862419392,-0.00275,0.0554125,0.006325
1679930055510,1110043864921469,-0.005775,0.05335,0.0053625
1679930055512,1110043867423623,-0.00275,0.0474375,0.0044
1679930055518,1110043869925546,-0.0017875,0.0394625,0.0044
1679930055518,1110043872427700,-0.005775,0.0383625,0.0044
1679930055520,1110043874929777,-0.005775,0.0284625,0.006325
1679930055523,1110043877431666,-0.0097624995,0.0264,0.00935
1679930055525,1110043879933743,-0.0078375,0.023375,0.007425
1679930055527,1110043882435897,-0.0067375,0.0174625,0.007425
1679930055530,1110043884937820,-0.0088,0.01045,0.0083875
1679930055534,1110043887439902,-0.0088,4.125E-4,0.00935
1679930055535,1110043889941825,-0.0097624995,-0.0075625,0.01045
1679930055537,1110043892443902,-0.011825,-0.013612499,0.0133375
1679930055541,1110043894945825,-0.01375,-0.0166375,0.0133375
1679930055543,1110043897448008,-0.01375,-0.0196625,0.0144375
1679930055544,1110043899950084,-0.014712499,-0.0246125,0.0154
1679930055551,1110043902452238,-0.0127875,-0.031625,0.0163625
1679930055551,1110043904954161,-0.0127875,-0.034649998,0.0154
1679930055552,1110043907456238,-0.016775,-0.036575,0.0133375
1679930055554,1110043909958146,-0.0188375,-0.042625,0.0154
1679930055557,1110043912460223,-0.016775,-0.04455,0.0133375
1679930055560,1110043914962146,-0.016775,-0.04455,0.0133375
1679930055562,1110043917464531,-0.0177375,-0.04455,0.0114124995
1679930055570,1110043919966373,-0.0177375,-0.04455,0.01045
1679930055570,1110043922468527,-0.0158125,-0.045649998,0.012375
1679930055570,1110043924970450,-0.0127875,-0.0466125,0.01045
1679930055572,1110043927472527,-0.0127875,-0.045649998,0.0083875
1679930055575,1110043929974459,-0.016775,-0.042625,0.00935
1679930055578,1110043932476613,-0.0158125,-0.0416625,0.0083875
1679930055584,1110043934978690,-0.01375,-0.0416625,0.007425
1679930055585,1110043937480844,-0.0158125,-0.0396,0.0023375
1679930055586,1110043939982690,-0.01375,-0.0386375,0.0053625
1679930055588,1110043942484849,-0.010725,-0.0356125,0.001375
1679930055590,1110043944986772,-0.0097624995,-0.03355,-5.5E-4
1679930055592,1110043947488849,-0.014712499,-0.0325875,0.001375
1679930055594,1110043949991003,-0.01375,-0.0286,0.0034375
1679930055601,1110043952492912,-0.01375,-0.02255,0.0023375
1679930055602,1110043954994989,-0.011825,-0.0215875,0.0023375
1679930055603,1110043957496912,-0.011825,-0.0185625,0.0023375
1679930055604,1110043959998989,-0.0097624995,-0.0166375,0.0023375
1679930055607,1110043962501143,-0.0078375,-0.013612499,0.0023375
1679930055610,1110043965002989,-0.0078375,-0.01265,0.006325
1679930055613,1110043967505219,-0.0097624995,-0.009625,0.006325
1679930055617,1110043970007296,-0.0088,-0.0066,0.007425
1679930055618,1110043972509204,-0.0097624995,-0.00165,0.0083875
1679930055620,1110043975011281,-0.0078375,0.0023375,0.00935
1679930055622,1110043977513204,-0.0078375,4.125E-4,0.0083875
1679930055625,1110043980015281,-0.005775,0.001375,0.0114124995
1679930055628,1110043982517507,-0.0078375,0.0044,0.01045
1679930055633,1110043985019584,-0.011825,0.007425,0.00935
1679930055634,1110043987521430,-0.0097624995,0.01045,0.0083875
1679930055635,1110043990023584,-0.0067375,0.007425,0.0133375
1679930055637,1110043992525507,-0.0067375,0.0114124995,0.0133375
1679930055640,1110043995027599,-0.005775,0.0163625,0.00935
1679930055642,1110043997529522,-0.0067375,0.018424999,0.01045
1679930055645,1110044000031676,-0.0078375,0.018424999,0.012375
1679930055650,1110044002533830,-0.0088,0.0193875,0.0114124995
1679930055651,1110044005035695,-0.0088,0.02145,0.01045
1679930055654,1110044007537849,-0.005775,0.0163625,0.0133375
1679930055655,1110044010039926,-0.0067375,0.0193875,0.01045
1679930055657,1110044012541849,-0.0078375,0.0224125,0.01045
1679930055660,1110044015043921,-0.0048125,0.0193875,0.0133375
1679930055662,1110044017546075,-0.00275,0.0193875,0.012375
1679930055667,1110044020047998,-0.0048125,0.018424999,0.0114124995
1679930055668,1110044022550152,-0.0048125,0.0163625,0.01045
1679930055671,1110044025051998,-0.005775,0.02035,0.012375
1679930055673,1110044027554152,-0.0048125,0.0174625,0.0133375
1679930055675,1110044030056229,-0.0048125,0.018424999,0.01045
1679930055677,1110044032558382,-0.00275,0.0174625,0.0114124995
1679930055680,1110044035060306,-8.25E-4,0.0144375,0.0114124995
1679930055686,1110044037562368,-0.0048125,0.012375,0.0083875
1679930055686,1110044040064292,-0.00275,0.01045,0.01045
1679930055687,1110044042566445,-0.00275,0.00935,0.00935
1679930055691,1110044045068292,-8.25E-4,0.012375,0.0083875
1679930055693,1110044047570459,-8.25E-4,0.012375,0.01045
1679930055694,1110044050072613,-0.00275,0.0064625,0.007425
1679930055701,1110044052574690,-0.0017875,0.0053625,0.007425
1679930055702,1110044055076613,-0.0048125,0.007425,0.007425
1679930055702,1110044057578690,-0.0017875,0.007425,0.006325
1679930055705,1110044060080613,-0.0048125,0.0064625,0.007425
1679930055708,1110044062582690,-0.005775,0.0053625,0.007425
1679930055711,1110044065084844,-0.005775,0.0044,0.0044
1679930055713,1110044067586998,-0.005775,0.0053625,0.006325
1679930055717,1110044070088839,-0.0017875,0.0034375,0.006325
1679930055718,1110044072590993,-0.0048125,0.0034375,0.0083875
1679930055722,1110044075092916,-0.0067375,-0.003575,0.006325
1679930055723,1110044077595070,-0.0017875,-5.5E-4,0.0083875
1679930055725,1110044080097152,-0.0017875,-0.00165,0.00935
1679930055728,1110044082599075,-0.0017875,-0.0045375,0.00935
1679930055736,1110044085101152,-8.25E-4,-0.003575,0.00935
1679930055740,1110044087603075,-8.25E-4,-0.0066,0.0114124995
1679930055741,1110044090105152,2.75E-4,-0.003575,0.012375
1679930055743,1110044092607392,2.75E-4,-0.0026125,0.007425
1679930055744,1110044095109469,2.75E-4,-0.003575,0.0114124995
1679930055746,1110044097611392,-8.25E-4,-0.0045375,0.01045
1679930055747,1110044100113469,-0.00275,-0.0045375,0.0083875
1679930055748,1110044102615372,-0.005775,-0.0066,0.007425
1679930055755,1110044105117449,-0.0067375,-0.0056375,0.0083875
1679930055756,1110044107619372,-0.005775,-0.0056375,0.007425
1679930055757,1110044110121526,-0.0067375,-0.0056375,0.006325
1679930055758,1110044112623588,-0.0067375,-0.003575,0.0044
1679930055760,1110044115125512,-0.005775,-0.0045375,0.0053625
1679930055762,1110044117627588,-0.005775,-0.003575,0.0053625
1679930055766,1110044120129742,-0.00275,-0.0056375,0.006325
1679930055767,1110044122631674,-0.0078375,-0.0056375,0.006325
1679930055770,1110044125133828,-0.00275,-0.003575,0.0053625
1679930055773,1110044127635905,-0.005775,-0.0026125,0.006325
1679930055775,1110044130137828,-0.0048125,4.125E-4,0.00935
1679930055777,1110044132639982,-0.005775,-0.0026125,0.0083875
1679930055780,1110044135141823,-0.00275,-0.00165,0.01045
1679930055785,1110044137643900,-0.0017875,-0.0026125,0.00935
1679930055785,1110044140146054,-0.0048125,0.001375,0.01045
1679930055788,1110044142648204,-0.0017875,-5.5E-4,0.0114124995
1679930055790,1110044145150127,-0.00275,0.0034375,0.01045
1679930055792,1110044147652204,-0.0017875,0.0023375,0.01045
1679930055795,1110044150154127,-0.00275,0.0023375,0.00935
1679930055800,1110044152656204,-0.005775,0.0044,0.00935
1679930055801,1110044155158127,-0.0067375,0.0034375,0.00935
1679930055804,1110044157660281,-0.0088,0.0034375,0.0083875
1679930055805,1110044160162435,-0.0088,0.0023375,0.006325
1679930055807,1110044162664512,-0.0088,0.0044,0.0044
1679930055810,1110044165166425,-0.0078375,0.0034375,0.0053625
1679930055812,1110044167668502,-0.0078375,0.0044,0.006325
1679930055817,1110044170170425,-0.0078375,0.0034375,0.0044
1679930055817,1110044172672502,-0.010725,-0.00165,0.0044
1679930055820,1110044175174651,-0.010725,4.125E-4,0.0044
1679930055824,1110044177676574,-0.010725,-0.0026125,0.0053625
1679930055825,1110044180178727,-0.010725,-0.00165,0.0053625
1679930055828,1110044182680574,-0.011825,-0.00165,0.0044
1679930055831,1110044185182727,-0.0127875,-0.0045375,0.0034375
1679930055832,1110044187684804,-0.0127875,-0.003575,0.001375
1679930055835,1110044190186727,-0.011825,-0.0056375,0.0044
1679930055837,1110044192688881,-0.010725,-0.0026125,0.0053625
1679930055841,1110044195190963,-0.011825,-0.0075625,0.0044
1679930055843,1110044197692886,-0.011825,-0.009625,0.0053625
1679930055845,1110044200195040,-0.010725,-0.0086624995,0.0034375
1679930055847,1110044202696886,-0.01375,-0.0075625,0.0044
1679930055850,1110044205199040,-0.0127875,-0.009625,0.0034375
1679930055853,1110044207701126,-0.0127875,-0.01265,0.0034375
1679930055856,1110044210203280,-0.014712499,-0.01155,0.0034375
1679930055858,1110044212705203,-0.014712499,-0.009625,0.001375
1679930055860,1110044215207280,-0.016775,-0.009625,4.125E-4
1679930055863,1110044217709189,-0.0158125,-0.0086624995,-5.5E-4
1679930055865,1110044220211266,-0.014712499,-0.009625,4.125E-4
1679930055869,1110044222713420,-0.016775,-0.0066,-0.00165
1679930055871,1110044225215574,-0.0188375,-0.003575,-0.004675
1679930055874,1110044227717482,-0.0177375,-0.0045375,-0.003575
1679930055875,1110044230219559,-0.0177375,-0.0066,-0.00165
1679930055879,1110044232721482,-0.0177375,-0.0045375,-5.5E-4
1679930055882,1110044235223559,-0.0177375,4.125E-4,4.125E-4
1679930055883,1110044237725478,-0.0198,-0.00165,0.0023375
1679930055886,1110044240227555,-0.016775,-5.5E-4,-5.5E-4
1679930055887,1110044242729709,-0.0188375,-0.0045375,0.001375
1679930055890,1110044245231862,-0.0158125,-0.003575,0.0034375
1679930055892,1110044247733786,-0.021724999,-0.0026125,4.125E-4
1679930055895,1110044250235842,-0.0207625,0.0023375,0.0023375
1679930055897,1110044252737766,-0.0207625,0.0044,0.001375
1679930055900,1110044255239842,-0.0188375,0.0044,0.0034375
1679930055902,1110044257741766,-0.0207625,0.001375,0.007425
1679930055905,1110044260243895,-0.021724999,0.001375,0.006325
1679930055908,1110044262745972,-0.0198,0.0034375,0.007425
1679930055911,1110044265247895,-0.0207625,0.0023375,0.0083875
1679930055913,1110044267749972,-0.0207625,0.007425,0.007425
1679930055917,1110044270252117,-0.021724999,0.00935,0.0044
1679930055919,1110044272754040,-0.022824999,0.007425,0.0044
1679930055924,1110044275256194,-0.021724999,0.0133375,0.006325
1679930055924,1110044277758271,-0.0207625,0.0114124995,0.0034375
1679930055927,1110044280260198,-0.022824999,0.0144375,0.0023375
1679930055930,1110044282762275,-0.022824999,0.0163625,4.125E-4
1679930055931,1110044285264429,-0.0237875,0.018424999,4.125E-4
1679930055933,1110044287766352,-0.02475,0.0193875,0.0023375
1679930055935,1110044290268429,-0.0257125,0.0174625,-0.00165
1679930055937,1110044292770328,-0.022824999,0.02145,-5.5E-4
1679930055941,1110044295272482,-0.0268125,0.02035,0.001375
1679930055944,1110044297774328,-0.0257125,0.0193875,-5.5E-4
1679930055945,1110044300276482,-0.027775,0.0273625,0.0023375
1679930055949,1110044302778627,-0.0308,0.0224125,4.125E-4
1679930055951,1110044305280704,-0.0308,0.023375,-0.0026125
1679930055954,1110044307782627,-0.032725,0.0264,4.125E-4
1679930055957,1110044310284704,-0.0378125,0.0243375,0.001375
1679930055958,1110044312786627,-0.0347875,0.02145,0.001375
1679930055964,1110044315288786,-0.0378125,0.0193875,0.001375
1679930055964,1110044317790632,-0.038775,0.0224125,-0.0026125
1679930055965,1110044320293016,-0.038775,0.0193875,0.0023375
1679930055968,1110044322794939,-0.0407,0.018424999,0.006325
1679930055971,1110044325296996,-0.043725,0.0144375,0.0044
1679930055974,1110044327798919,-0.044825,0.0163625,0.0034375
1679930055975,1110044330300996,-0.0418,0.018424999,0.0044
1679930055978,1110044332802919,-0.044825,0.0163625,0.0053625
1679930055981,1110044335305064,-0.0488125,0.0154,0.0044
