system_ts_ms, sensor_ts_ns, accXr, accYr, accZr, accDXr, accDYr, accDZr
1679930055437,1110043789860281,1.6020001,4.8460503,8.81595,0.0,0.0,0.0
1679930055437,1110043792362358,1.6459501,4.88205,8.854051,0.0,0.0,0.0
1679930055439,1110043794864286,1.72695,4.76205,8.871,0.0,0.0,0.0
1679930055441,1110043797366363,1.79595,4.7689505,8.887951,0.0,0.0,0.0
1679930055444,1110043799868286,1.74405,4.74795,8.878051,0.0,0.0,0.0
1679930055446,1110043802370440,1.7320501,4.78095,8.751,0.0,0.0,0.0
1679930055457,1110043804872301,1.72905,4.77405,8.646001,0.0,0.0,0.0
1679930055457,1110043807374686,1.7839501,4.63005,8.62905,0.0,0.0,0.0
1679930055457,1110043809876609,1.7920501,4.7140503,8.607,0.0,0.0,0.0
1679930055457,1110043812378686,1.7580001,4.7119503,8.49195,0.0,0.0,0.0
1679930055459,1110043814880609,1.72905,4.7569504,8.55,0.0,0.0,0.0
1679930055461,1110043817382690,1.6720501,4.83195,8.48295,0.0,0.0,0.0
1679930055466,1110043819884613,1.6980001,4.662,8.45895,0.0,0.0,0.0
1679930055468,1110043822386997,1.674,4.8630004,8.349,0.0,0.0,0.0
1679930055470,1110043824888878,1.6699501,4.8580503,8.49195,0.0,0.0,0.0
1679930055472,1110043827391031,1.5139501,4.872,8.48505,0.0,0.0,0.0
1679930055474,1110043829892954,1.5259501,4.81005,8.547,0.0,0.0,0.0
1679930055477,1110043832395031,1.4419501,4.767,8.49705,0.0,0.0,0.0
1679930055480,1110043834896935,1.47105,4.8,8.569051,0.0,0.0,0.0
1679930055484,1110043837399012,1.4440501,4.872,8.397,0.0,0.0,0.0
1679930055484,1110043839901166,1.4440501,4.899,8.52105,0.0,0.0,0.0
1679930055487,1110043842403089,1.41795,4.9009504,8.437051,0.0,0.0,0.0
1679930055490,1110043844905166,1.3609501,4.932,8.619,0.0,0.0,0.0
1679930055492,1110043847407315,1.4610001,4.8580503,8.59305,0.0,0.0,0.0
1679930055494,1110043849909238,1.4440501,4.875,8.557051,0.0,0.0,0.0
1679930055501,1110043852411315,1.4989501,4.93905,8.530951,0.0,0.0,0.0
1679930055501,1110043854913238,1.4110501,4.8630004,8.61495,0.0,0.0,0.0
1679930055503,1110043857415392,1.4760001,4.8960004,8.65305,0.0,0.0,0.0
1679930055505,1110043859917469,1.4059501,4.9110003,8.667001,0.0,0.0,0.0
1679930055508,1110043862419392,1.4490001,4.8559504,8.7289505,0.0,0.0,0.0
1679930055510,1110043864921469,1.38495,4.8439503,8.587951,0.0,0.0,0.0
1679930055512,1110043867423623,1.416,4.9110003,8.490001,0.0,0.0,0.0
1679930055518,1110043869925546,1.44,4.9750504,8.619,0.0,0.0,0.0
1679930055518,1110043872427700,1.401,4.93905,8.619,0.0,0.0,0.0
1679930055520,1110043874929777,1.3729501,4.9030504,8.63595,0.0,0.0,0.0
1679930055523,1110043877431666,1.353,5.0400004,8.65005,0.0,0.0,0.0
1679930055525,1110043879933743,1.4059501,4.93695,8.67195,0.0,0.0,0.0
1679930055527,1110043882435897,1.3050001,4.959,8.607,0.0,0.0,0.0
1679930055530,1110043884937820,1.28205,4.959,8.67,0.0,0.0,0.0
1679930055534,1110043887439902,1.34895,4.89195,8.575951,0.0,0.0,0.0
1679930055534,1110043889941825,1.3249501,4.9350004,8.64795,0.0,0.0,0.0
1679930055537,1110043892443902,1.3939501,4.9729505,8.65005,0.0,0.0,0.0
1679930055540,1110043894945825,1.365,4.9230003,8.599951,0.0,0.0,0.0
1679930055542,1110043897448008,1.4059501,4.9300504,8.586,0.0,0.0,0.0
1679930055544,1110043899950084,1.42305,4.9830003,8.68605,0.0,0.0,0.0
1679930055550,1110043902452238,1.473,4.971,8.715,0.0,0.0,0.0
1679930055551,1110043904954161,1.4250001,4.9110003,8.743951,0.0,0.0,0.0
1679930055552,1110043907456238,1.44,4.872,8.703,0.0,0.0,0.0
1679930055554,1110043909958146,1.45905,4.86495,8.68395,0.0,0.0,0.0
1679930055557,1110043912460223,1.5310501,4.84095,8.67,0.0,0.0,0.0
1679930055560,1110043914962146,1.485,4.8679504,8.694,0.0,0.0,0.0
1679930055562,1110043917464531,1.4950501,4.9180503,8.643001,0.0,0.0,0.0
1679930055570,1110043919966377,1.4950501,4.8360004,8.63805,0.0,0.0,0.0
1679930055570,1110043922468527,1.5829501,4.8289504,8.682,0.0,0.0,0.0
1679930055570,1110043924970450,1.52295,4.887,8.533051,0.0,0.0,0.0
1679930055572,1110043927472527,1.5280501,4.7260504,8.578951,0.0,0.0,0.0
1679930055574,1110043929974450,1.4970001,4.872,8.655001,0.0,0.0,0.0
1679930055578,1110043932476613,1.5670501,4.91295,8.694,0.0,0.0,0.0
1679930055584,1110043934978690,1.4779501,4.899,8.595,0.0,0.0,0.0
1679930055585,1110043937480844,1.50705,4.8289504,8.554951,0.0,0.0,0.0
1679930055586,1110043939982690,1.5190501,4.875,8.622001,0.0,0.0,0.0
1679930055587,1110043942484849,1.485,4.86,8.569051,0.0,0.0,0.0
1679930055590,1110043944986772,1.45905,4.7790003,8.62905,0.0,0.0,0.0
1679930055592,1110043947488849,1.4610001,4.86495,8.586,0.0,0.0,0.0
1679930055594,1110043949991003,1.5160501,4.81995,8.64795,0.0,0.0,0.0
1679930055602,1110043952492912,1.4680501,4.8559504,8.569051,0.0,0.0,0.0
1679930055602,1110043954994989,1.4800501,4.8289504,8.554951,0.0,0.0,0.0
1679930055603,1110043957496912,1.48695,4.7860503,8.586,0.0,0.0,0.0
1679930055604,1110043959998989,1.4440501,4.7719502,8.619,0.0,0.0,0.0
1679930055607,1110043962501143,1.5160501,4.8700504,8.64105,0.0,0.0,0.0
1679930055610,1110043965002989,1.4950501,4.8460503,8.619,0.0,0.0,0.0
1679930055613,1110043967505219,1.46595,4.6590004,8.646001,0.0,0.0,0.0
1679930055617,1110043970007296,1.46595,4.7719502,8.64795,0.0,0.0,0.0
1679930055618,1110043972509204,1.5829501,4.8120003,8.562,0.0,0.0,0.0
1679930055620,1110043975011281,1.57095,4.7959504,8.55,0.0,0.0,0.0
1679930055622,1110043977513204,1.57095,4.755,8.65995,0.0,0.0,0.0
1679930055624,1110043980015281,1.557,4.7839503,8.559,0.0,0.0,0.0
1679930055628,1110043982517507,1.485,4.88205,8.63595,0.0,0.0,0.0
1679930055633,1110043985019584,1.5310501,4.85295,8.67195,0.0,0.0,0.0
1679930055634,1110043987521430,1.6020001,4.74795,8.55,0.0,0.0,0.0
1679930055634,1110043990023584,1.4989501,4.848,8.55,0.0,0.0,0.0
1679930055638,1110043992525507,1.473,4.77405,8.65995,0.0,0.0,0.0
1679930055640,1110043995027599,1.48695,4.8840003,8.55195,0.0,0.0,0.0
1679930055642,1110043997529522,1.5090001,4.80795,8.731951,0.0,0.0,0.0
1679930055644,1110044000031676,1.4989501,4.9009504,8.61705,0.0,0.0,0.0
1679930055650,1110044002533830,1.4970001,4.80795,8.72505,0.0,0.0,0.0
1679930055651,1110044005035695,1.5280501,4.90605,8.62395,0.0,0.0,0.0
1679930055653,1110044007537849,1.4470501,4.872,8.622001,0.0,0.0,0.0
1679930055655,1110044010039926,1.3960501,4.839,8.63595,0.0,0.0,0.0
1679930055657,1110044012541849,1.46595,4.8030005,8.65995,0.0,0.0,0.0
1679930055660,1110044015043921,1.48695,4.8700504,8.65995,0.0,0.0,0.0
1679930055662,1110044017546075,1.46595,4.98705,8.598001,0.0,0.0,0.0
1679930055667,1110044020047998,1.4320501,4.89405,8.634001,0.0,0.0,0.0
1679930055668,1110044022550152,1.46595,4.82205,8.64105,0.0,0.0,0.0
1679930055670,1110044025051998,1.521,4.8030005,8.545051,0.0,0.0,0.0
1679930055673,1110044027554152,1.43505,4.7569504,8.62695,0.0,0.0,0.0
1679930055675,1110044030056229,1.47105,4.872,8.646001,0.0,0.0,0.0
1679930055677,1110044032558382,1.473,4.7140503,8.62905,0.0,0.0,0.0
1679930055680,1110044035060306,1.4299501,4.815,8.65305,0.0,0.0,0.0
1679930055685,1110044037562368,1.5310501,4.87995,8.467951,0.0,0.0,0.0
1679930055686,1110044040064292,1.5880501,4.9440002,8.578951,0.0,0.0,0.0
1679930055687,1110044042566445,1.4950501,4.872,8.559,0.0,0.0,0.0
1679930055691,1110044045068292,1.4440501,4.8559504,8.563951,0.0,0.0,0.0
1679930055693,1110044047570459,1.437,4.8840003,8.478001,0.0,0.0,0.0
1679930055694,1110044050072613,1.4299501,4.8679504,8.64105,0.0,0.0,0.0
1679930055701,1110044052574690,1.4250001,4.90605,8.59305,0.0,0.0,0.0
1679930055702,1110044055076613,1.4760001,4.90605,8.50395,0.0,0.0,0.0
1679930055703,1110044057578690,1.5090001,4.75005,8.67195,0.0,0.0,0.0
1679930055704,1110044060080613,1.485,4.839,8.62695,0.0,0.0,0.0
1679930055708,1110044062582690,1.4680501,4.839,8.60295,0.0,0.0,0.0
1679930055710,1110044065084844,1.4320501,4.86495,8.538,0.0,0.0,0.0
1679930055712,1110044067586998,1.4680501,4.827,8.587951,0.0,0.0,0.0
1679930055717,1110044070088839,1.4440501,4.839,8.64105,0.0,0.0,0.0
1679930055718,1110044072590993,1.45395,4.827,8.581051,0.0,0.0,0.0
1679930055721,1110044075092916,1.4680501,4.80495,8.62695,0.0,0.0,0.0
1679930055723,1110044077595070,1.45395,4.85295,8.63595,0.0,0.0,0.0
1679930055725,1110044080097152,1.4320501,4.8289504,8.63595,0.0,0.0,0.0
1679930055728,1110044082599075,1.5310501,4.8559504,8.563951,0.0,0.0,0.0
1679930055736,1110044085101152,1.4470501,4.84095,8.598001,0.0,0.0,0.0
1679930055740,1110044087603075,1.45605,4.8559504,8.53995,0.0,0.0,0.0
1679930055741,1110044090105152,1.4760001,4.9009504,8.563951,0.0,0.0,0.0
1679930055743,1110044092607392,1.4760001,4.84095,8.598001,0.0,0.0,0.0
1679930055744,1110044095109469,1.5090001,4.79295,8.703,0.0,0.0,0.0
1679930055745,1110044097611392,1.4680501,4.84095,8.502001,0.0,0.0,0.0
