system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1679914350140,1094338495551978,-0.0790625,0.02035,-0.2646875
1679914350142,1094338498054363,-0.0710875,0.017324999,-0.2817375
1679914350144,1094338500556901,-0.069025,0.0163625,-0.2987875
1679914350147,1094338503059363,-0.0671,0.0143,-0.31075
1679914350150,1094338505561810,-0.0570625,0.0154,-0.3147375
1679914350152,1094338508064195,-0.0600875,0.0154,-0.3168
1679914350160,1094338510566656,-0.06215,0.0114124995,-0.3097875
1679914350160,1094338513069118,-0.0600875,0.0033,-0.3018125
1679914350161,1094338515571656,-0.058025,-0.01265,-0.291775
1679914350162,1094338518074132,-0.061049998,-0.0325875,-0.27775
1679914350164,1094338520576593,-0.0600875,-0.0545875,-0.25575
1679914350167,1094338523078978,-0.0631125,-0.0796125,-0.2327875
1679914350172,1094338525581440,-0.0600875,-0.1067,-0.21175
1679914350172,1094338528083901,-0.0561,-0.13365,-0.1857625
1679914350174,1094338530586440,-0.0540375,-0.158675,-0.1557875
1679914350177,1094338533088901,-0.048125,-0.1736625,-0.126775
1679914350179,1094338535591286,-0.0451,-0.1947,-0.10175
1679914350182,1094338538093767,-0.0411125,-0.2057,-0.076725
1679914350184,1094338540596229,-0.0320375,-0.21065,-0.0507375
1679914350189,1094338543098690,-0.025024999,-0.2156,-0.0287375
1679914350191,1094338545601152,-0.0191125,-0.218625,-0.0116875
1679914350192,1094338548103604,-0.01815,-0.2156,0.0022
1679914350195,1094338550606065,-0.015125,-0.2085875,0.0143
1679914350198,1094338553108527,-0.014025,-0.2036375,0.0262625
1679914350199,1094338555610988,-0.01815,-0.196625,0.0292875
1679914350202,1094338558113464,-0.0191125,-0.185625,0.0363
1679914350206,1094338560615925,-0.0221375,-0.1755875,0.038225
1679914350208,1094338563118387,-0.037125,-0.1606,0.0391875
1679914350210,1094338565620848,-0.0441375,-0.1507,0.0391875
1679914350212,1094338568123325,-0.0551375,-0.1507,0.038225
1679914350214,1094338570625786,-0.06215,-0.1546875,0.0391875
1679914350217,1094338573128248,-0.0671,-0.1577125,0.041249998
1679914350224,1094338575630710,-0.069025,-0.1617,0.0462
1679914350224,1094338578133161,-0.0650375,-0.1645875,0.0532125
1679914350225,1094338580635623,-0.0631125,-0.1676125,0.0583
1679914350227,1094338583137853,-0.058025,-0.1755875,0.060225
1679914350230,1094338585640315,-0.0460625,-0.1816375,0.0642125
1679914350232,1094338588143007,-0.031075,-0.185625,0.0682
1679914350234,1094338590645469,-0.0111375,-0.196625,0.07425
1679914350241,1094338593147700,0.0089375,-0.2066625,0.0812625
1679914350241,1094338595650161,0.0328625,-0.2127125,0.088275
1679914350242,1094338598152623,0.056925,-0.2195875,0.0952875
1679914350259,1094338600655098,0.0859375,-0.2237125,0.0983125
1679914350259,1094338603157560,0.11385,-0.2206875,0.1082125
1679914350259,1094338605660021,0.144925,-0.218625,0.1142625
1679914350259,1094338608162483,0.171875,-0.207625,0.113299996
1679914350259,1094338610664944,0.1959375,-0.1926375,0.1203125
1679914350260,1094338613167427,0.221925,-0.1797125,0.1203125
1679914350260,1094338615669888,0.2409,-0.16665,0.1192125
1679914350266,1094338618172581,0.2589125,-0.147675,0.1203125
1679914350266,1094338620674812,0.2759625,-0.1326875,0.113299996
1679914350267,1094338623177301,0.2869625,-0.1216875,0.1082125
1679914350272,1094338625679763,0.29095,-0.1095875,0.1051875
1679914350273,1094338628182224,0.2949375,-0.0966625,0.1023
1679914350274,1094338630684686,0.2979625,-0.086625,0.099275
1679914350277,1094338633187123,0.29095,-0.0765875,0.0972125
1679914350280,1094338635689585,0.27995,-0.0666875,0.093225
1679914350283,1094338638192046,0.270875,-0.053625,0.0873125
1679914350284,1094338640694431,0.2528625,-0.037675,0.088275
1679914350289,1094338643196903,0.232925,-0.026675,0.0873125
1679914350289,1094338645699364,0.210925,-0.0105875,0.0792
1679914350292,1094338648201903,0.1879625,0.006325,0.0732875
1679914350294,1094338650704287,0.1659625,0.02035,0.069299996
1679914350297,1094338653206744,0.13695,0.034375,0.0622875
1679914350299,1094338655709205,0.1079375,0.045375,0.0572
1679914350306,1094338658211667,0.083875,0.0523875,0.049225
1679914350306,1094338660714205,0.056925,0.0573375,0.044275
1679914350307,1094338663216653,0.0328625,0.0583,0.0391875
1679914350311,1094338665719114,0.006875,0.0622875,0.033275
1679914350312,1094338668221499,-0.0210375,0.069299996,0.0281875
1679914350315,1094338670723961,-0.042075,0.0763125,0.0232375
1679914350317,1094338673226436,-0.06215,0.0743875,0.016224999
1679914350323,1094338675728975,-0.0851125,0.083325,0.0092124995
1679914350323,1094338678231436,-0.10505,0.0793375,0.00825
1679914350324,1094338680733821,-0.122099996,0.0732875,0.005225
1679914350327,1094338683236282,-0.130075,0.0683375,0.0033
1679914350329,1094338685738744,-0.13805,0.0603625,2.75E-4
1679914350332,1094338688240975,-0.1420375,0.0523875,-0.0037125
1679914350335,1094338690743667,-0.141075,0.045375,-0.0048125
1679914350340,1094338693246128,-0.13805,0.034375,-0.0037125
1679914350340,1094338695748605,-0.136125,0.0213125,0.0033
1679914350342,1094338698250836,-0.1260875,0.012375,0.0092124995
1679914350344,1094338700753297,-0.119075,0.0033,0.0132
1679914350348,1094338703255759,-0.1101375,-0.0077,0.0182875
1679914350350,1094338705758451,-0.100099996,-0.013612499,0.016224999
1679914350355,1094338708260913,-0.087037496,-0.0196625,0.016224999
1679914350355,1094338710763143,-0.078099996,-0.02365,0.0143
1679914350359,1094338713265605,-0.0671,-0.0196625,0.0202125
1679914350361,1094338715768081,-0.0561,-0.01265,0.0232375
1679914350362,1094338718270542,-0.0441375,-0.0037125,0.022275
1679914350365,1094338720773234,-0.036025,0.0023375,0.0213125
1679914350367,1094338723275696,-0.0270875,0.006325,0.0232375
1679914350372,1094338725778157,-0.01705,0.0083875,0.0242
1679914350372,1094338728280374,-0.0121,0.0114124995,0.0253
1679914350375,1094338730782836,-0.0100375,0.007425,0.0281875
1679914350377,1094338733285297,-0.0039875,0.0083875,0.0242
1679914350380,1094338735787759,0.001925,0.007425,0.0213125
1679914350382,1094338738290200,-0.003025,0.0083875,0.022275
1679914350384,1094338740792662,-0.0050875,0.001375,0.0202125
1679914350389,1094338743295124,-0.0020625,-0.00165,0.016224999
1679914350390,1094338745797508,-0.0039875,4.125E-4,0.016224999
1679914350392,1094338748300043,-0.011,-6.875E-4,0.0132
1679914350396,1094338750802504,-0.0121,-0.003575,0.0122375
1679914350397,1094338753304966,-0.013062499,-0.003575,0.0122375
1679914350399,1094338755807427,-0.01705,-0.0056375,0.0092124995
1679914350405,1094338758309811,-0.0210375,-0.0105875,0.011275
1679914350406,1094338760812272,-0.0231,-0.003575,0.0103124995
1679914350407,1094338763314811,-0.0210375,-0.003575,0.0103124995
1679914350410,1094338765817272,-0.0231,-0.004675,0.0092124995
1679914350412,1094338768319706,-0.020075,-0.00165,0.00825
1679914350414,1094338770822168,-0.01705,-0.0026125,0.0103124995
1679914350417,1094338773324552,-0.0180125,-0.0026125,0.011275
1679914350423,1094338775827014,-0.0149875,-0.0116875,0.0122375
1679914350424,1094338778329561,-0.013062499,-0.0176,0.0103124995
1679914350425,1094338780832023,-0.0070125,-0.0187,0.0103124995
1679914350427,1094338783334484,-0.0020625,-0.0187,0.016224999
1679914350430,1094338785836869,0.0028875,-0.0196625,0.0182875
1679914350434,1094338788339306,0.0039875,-0.013612499,0.0213125
1679914350435,1094338790841768,0.011,-0.0077,0.0242
1679914350439,1094338793344306,0.011,0.0033,0.0262625
1679914350440,1094338795846691,0.0138875,0.0133375,0.0292875
1679914350442,1094338798349153,0.0180125,0.0224125,0.0352
1679914350444,1094338800851614,0.0180125,0.0353375,0.038225
1679914350448,1094338803353845,0.0209,0.0484,0.0391875
1679914350450,1094338805856306,0.0229625,0.0573375,0.041249998
1679914350456,1094338808358999,0.0229625,0.0603625,0.0422125
1679914350456,1094338810861441,0.0290125,0.062425,0.0402875
1679914350457,1094338813363903,0.0259875,0.0543125,0.0433125
1679914350459,1094338815866134,0.0248875,0.050325,0.0433125
1679914350463,1094338818368595,0.0279125,0.034375,0.0402875
1679914350465,1094338820871071,0.0279125,0.018424999,0.0352
1679914350467,1094338823373763,0.023924999,0.012375,0.0363
1679914350472,1094338825876225,0.0209,0.0033,0.0312125
1679914350473,1094338828378686,0.022,-0.0026125,0.033275
1679914350475,1094338830881143,0.0180125,-0.0066,0.0312125
1679914350477,1094338833383373,0.0149875,-0.003575,0.0312125
1679914350480,1094338835885835,0.0169125,-0.0026125,0.0323125
1679914350482,1094338838388527,0.0138875,-0.0026125,0.0372625
1679914350485,1094338840890989,0.0119624995,0.001375,0.038225
1679914350489,1094338843393220,0.0149875,0.0044,0.0372625
1679914350490,1094338845895681,0.0180125,0.0133375,0.0372625
1679914350492,1094338848398143,0.0209,0.0213125,0.038225
1679914350495,1094338850900604,0.022,0.028324999,0.0422125
1679914350497,1094338853403066,0.0279125,0.0353375,0.0402875
1679914350500,1094338855905527,0.0279125,0.0374,0.0352
1679914350506,1094338858407989,0.0248875,0.0413875,0.0391875
1679914350506,1094338860910450,0.0279125,0.0383625,0.0363
1679914350509,1094338863412845,0.029975,0.0353375,0.0372625
1679914350511,1094338865915384,0.0309375,0.028324999,0.0391875
1679914350512,1094338868417845,0.033,0.023375,0.0402875
1679914350515,1094338870920307,0.0290125,0.0143,0.0433125
1679914350517,1094338873422768,0.0259875,0.0044,0.044275
1679914350524,1094338875925239,0.029975,-0.0026125,0.0462
1679914350524,1094338878427623,0.0248875,-0.014575,0.0452375
1679914350525,1094338880930162,0.0209,-0.020624999,0.0433125
1679914350527,1094338883432623,0.018975,-0.036575,0.044275
1679914350530,1094338885935085,0.012925,-0.047575,0.041249998
1679914350532,1094338888437546,0.00495,-0.0506,0.0391875
1679914350535,1094338890939931,0.0028875,-0.056649998,0.038225
1679914350539,1094338893442393,0.0028875,-0.059675,0.0391875
1679914350540,1094338895944931,-0.0050875,-0.0517,0.0372625
1679914350542,1094338898447316,-0.0149875,-0.0496375,0.038225
1679914350547,1094338900949777,-0.0180125,-0.0386375,0.0391875
1679914350547,1094338903452239,-0.020075,-0.0276375,0.0402875
1679914350550,1094338905954700,-0.022,-0.013612499,0.0402875
1679914350555,1094338908456931,-0.031075,-6.875E-4,0.038225
1679914350555,1094338910959623,-0.036025,0.0193875,0.038225
1679914350557,1094338913462085,-0.0400125,0.03135,0.038225
1679914350560,1094338915964546,-0.0479875,0.0363,0.0391875
1679914350562,1094338918467013,-0.055,0.050325,0.0363
1679914350565,1094338920969475,-0.0570625,0.0543125,0.0323125
1679914350567,1094338923471705,-0.0620125,0.0543125,0.0352
1679914350572,1094338925974398,-0.0631125,0.050325,0.0363
1679914350572,1094338928476840,-0.0631125,0.039325,0.0372625
1679914350575,1094338930979302,-0.0631125,0.0334125,0.0391875
1679914350577,1094338933481763,-0.0600875,0.02035,0.0402875
1679914350580,1094338935984225,-0.0561,0.0114124995,0.0391875
1679914350584,1094338938486470,-0.053075,0.0033,0.0402875
1679914350585,1094338940989162,-0.047025,-0.0026125,0.038225
1679914350588,1094338943491623,-0.042075,-0.0066,0.0433125
1679914350591,1094338945994085,-0.036025,-0.0056375,0.0433125
1679914350592,1094338948496316,-0.0301125,-6.875E-4,0.0402875
1679914350595,1094338950998752,-0.0259875,0.0033,0.0372625
1679914350598,1094338953501445,-0.01705,0.0114124995,0.038225
1679914350600,1094338956003906,-0.0160875,0.018424999,0.038225
1679914350604,1094338958506137,-0.0180125,0.0243375,0.0363
1679914350605,1094338961008609,-0.0160875,0.0253,0.0352
1679914350607,1094338963511070,-0.013062499,0.029424999,0.0312125
1679914350610,1094338966013532,-0.014025,0.0323125,0.0312125
1679914350612,1094338968515993,-0.01705,0.023375,0.0312125
1679914350615,1094338971018694,-0.01705,0.017324999,0.03025
1679914350617,1094338973520925,-0.020075,0.0133375,0.0292875
1679914350622,1094338976023387,-0.0210375,0.007425,0.0323125
1679914350622,1094338978525848,-0.025024999,0.0033,0.033275
1679914350625,1094338981028315,-0.0270875,-0.004675,0.0281875
1679914350627,1094338983531007,-0.0290125,-0.009625,0.03025
1679914350631,1094338986033238,-0.0341,-0.009625,0.0323125
1679914350632,1094338988535699,-0.0380875,-0.0116875,0.0292875
1679914350635,1094338991038171,-0.0400125,-0.0116875,0.0281875
1679914350638,1094338993540633,-0.0411125,-0.0116875,0.0312125
1679914350640,1094338996043017,-0.0411125,-0.01265,0.0312125
1679914350643,1094338998545556,-0.0411125,-0.013612499,0.0323125
1679914350645,1094339001048026,-0.042075,-0.01265,0.03025
1679914350648,1094339003550488,-0.042075,-0.015675,0.03025
1679914350650,1094339006052872,-0.0400125,-0.020624999,0.0292875
1679914350655,1094339008555334,-0.0400125,-0.0196625,0.0292875
1679914350655,1094339011057795,-0.0369875,-0.020624999,0.0323125
1679914350659,1094339013560257,-0.0320375,-0.02365,0.0363
1679914350661,1094339016062719,-0.031075,-0.0215875,0.038225
1679914350663,1094339018565180,-0.0341,-0.0215875,0.0391875
1679914350665,1094339021067642,-0.0270875,-0.0176,0.041249998
1679914350667,1094339023570103,-0.025024999,-0.02365,0.0452375
1679914350671,1094339026072565,-0.025024999,-0.0187,0.044275
1679914350673,1094339028575026,-0.0210375,-0.0176,0.0422125
1679914350675,1094339031077479,-0.0191125,-0.0187,0.0433125
1679914350677,1094339033579940,-0.020075,-0.0215875,0.0433125
1679914350680,1094339036082402,-0.0160875,-0.0196625,0.0422125
1679914350683,1094339038584863,-0.013062499,-0.0176,0.041249998
1679914350685,1094339041087094,-0.014025,-0.014575,0.0391875
1679914350688,1094339043589767,-0.0121,-0.0166375,0.041249998
1679914350690,1094339046092228,-0.0081124995,-0.013612499,0.0462
