system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680013887848,1193876197880621,-11.775001,-74.100006,-248.15627,9.35,-61.32,-216.36
1680013887853,1193876207882785,-11.887501,-74.15625,-248.40001,9.35,-61.32,-216.36
1680013887869,1193876217884909,-12.075001,-74.2125,-248.64375,9.35,-61.32,-216.36
1680013887876,1193876227879480,-12.075001,-74.15625,-248.64375,9.35,-61.32,-216.36
1680013887882,1193876237880556,-12.075001,-74.100006,-248.64375,9.35,-61.32,-216.36
1680013887893,1193876247875109,-12.187501,-74.2125,-248.925,9.35,-61.32,-216.36
1680013887902,1193876257877205,-12.375001,-74.4,-249.24376,9.35,-61.32,-216.36
1680013887912,1193876267871632,-12.618751,-74.64375,-249.18752,9.35,-61.32,-216.36
1680013887926,1193876277848598,-12.7875,-74.8125,-249.05626,9.35,-61.32,-216.36
1680013887932,1193876287858305,-12.618751,-74.756256,-249.28127,9.35,-61.32,-216.36
1680013887944,1193876297852925,-12.375001,-74.700005,-249.54376,9.35,-61.32,-216.36
1680013887954,1193876307854987,-12.431251,-74.512505,-249.76875,9.35,-61.32,-216.36
1680013887963,1193876317874597,-12.4875,-74.4,-249.95625,9.35,-61.32,-216.36
1680013887972,1193876327869116,-12.431251,-74.15625,-249.84377,9.35,-61.32,-216.36
1680013887983,1193876337871192,-12.375001,-73.912506,-249.65627,9.35,-61.32,-216.36
1680013887993,1193876347880961,-12.187501,-73.912506,-249.76875,9.35,-61.32,-216.36
1680013888002,1193876357883084,-12.075001,-73.912506,-249.84377,9.35,-61.32,-216.36
1680013888014,1193876367885224,-12.13125,-73.912506,-249.58125,9.35,-61.32,-216.36
1680013888026,1193876377879694,-12.187501,-73.912506,-249.35626,9.35,-61.32,-216.36
1680013888033,1193876387874227,-12.075001,-74.100006,-249.24376,9.35,-61.32,-216.36
1680013888043,1193876397876376,-11.887501,-74.2125,-249.05626,9.35,-61.32,-216.36
1680013888052,1193876407870832,-11.887501,-74.4,-249.24376,9.35,-61.32,-216.36
1680013888062,1193876417873014,-11.887501,-74.512505,-249.35626,9.35,-61.32,-216.36
1680013888077,1193876427845783,-11.887501,-74.34375,-249.54376,9.35,-61.32,-216.36
1680013888083,1193876437847932,-11.887501,-74.100006,-249.65627,9.35,-61.32,-216.36
1680013888094,1193876447850123,-11.775001,-74.100006,-249.65627,9.35,-61.32,-216.36
1680013888104,1193876457852142,-11.587501,-74.100006,-249.65627,9.35,-61.32,-216.36
1680013888116,1193876467891107,-11.775001,-73.856255,-249.90001,9.35,-61.32,-216.36
1680013888128,1193876477889510,-11.887501,-73.6125,-250.14375,9.35,-61.32,-216.36
1680013888133,1193876487891644,-11.83125,-73.6125,-250.06876,9.35,-61.32,-216.36
1680013888146,1193876497878654,-11.775001,-73.6125,-249.95625,9.35,-61.32,-216.36
1680013888153,1193876507865663,-11.83125,-73.8,-249.84377,9.35,-61.32,-216.36
1680013888166,1193876517863874,-11.887501,-73.912506,-249.65627,9.35,-61.32,-216.36
1680013888179,1193876527866052,-12.13125,-73.6125,-249.90001,9.35,-61.32,-216.36
1680013888182,1193876537875705,-12.375001,-73.3125,-250.14375,9.35,-61.32,-216.36
1680013888193,1193876547857715,-12.375001,-73.3125,-249.95625,9.35,-61.32,-216.36
1680013888202,1193876557859878,-12.375001,-73.3125,-249.84377,9.35,-61.32,-216.36
1680013888212,1193876567854335,-12.7875,-73.012505,-250.20001,9.35,-61.32,-216.36
1680013888223,1193876577856488,-13.275001,-72.7125,-250.55626,9.35,-61.32,-216.36
1680013888232,1193876587871296,-13.218751,-72.600006,-250.9875,9.35,-61.32,-216.36
1680013888243,1193876597865776,-13.087501,-72.412506,-251.34377,9.35,-61.32,-216.36
1680013888254,1193876607867934,-13.218751,-72.600006,-251.26875,9.35,-61.32,-216.36
1680013888263,1193876617870083,-13.218751,-72.600006,-251.34377,9.35,-61.32,-216.36
1680013888272,1193876627881640,-13.218751,-72.412506,-251.56876,9.35,-61.32,-216.36
1680013888283,1193876637884889,-13.218751,-72.3,-251.75626,9.35,-61.32,-216.36
1680013888294,1193876647859288,-12.7875,-72.525,-251.45625,9.35,-61.32,-216.36
1680013888303,1193876657867023,-12.431251,-72.7125,-251.15627,9.35,-61.32,-216.36
1680013888314,1193876667829119,-12.31875,-72.84375,-250.85626,9.35,-61.32,-216.36
1680013888324,1193876677810196,-12.13125,-72.9,-250.55626,9.35,-61.32,-216.36
1680013888333,1193876687805676,-12.13125,-72.95625,-250.74376,9.35,-61.32,-216.36
1680013888343,1193876697800507,-12.187501,-73.200005,-250.74376,9.35,-61.32,-216.36
1680013888353,1193876707826546,-12.13125,-73.55625,-250.50002,9.35,-61.32,-216.36
1680013888363,1193876717850382,-12.075001,-73.912506,-250.25626,9.35,-61.32,-216.36
1680013888372,1193876727856544,-12.187501,-73.8,-250.38751,9.35,-61.32,-216.36
1680013888383,1193876737829804,-12.375001,-73.6125,-250.425,9.35,-61.32,-216.36
1680013888393,1193876747831808,-12.375001,-73.74375,-250.25626,9.35,-61.32,-216.36
1680013888404,1193876757832188,-12.375001,-73.8,-250.14375,9.35,-61.32,-216.36
1680013888413,1193876767861524,-12.13125,-73.856255,-249.65627,9.35,-61.32,-216.36
1680013888423,1193876777886581,-11.887501,-73.912506,-249.24376,9.35,-61.32,-216.36
1680013888433,1193876787897157,-11.83125,-73.856255,-249.05626,9.35,-61.32,-216.36
1680013888444,1193876797891662,-11.775001,-73.74375,-249.00002,9.35,-61.32,-216.36
1680013888454,1193876807889412,-11.587501,-73.856255,-248.88751,9.35,-61.32,-216.36
1680013888463,1193876817883878,-11.475,-73.856255,-248.88751,9.35,-61.32,-216.36
1680013888477,1193876827878507,-11.53125,-73.6125,-249.00002,9.35,-61.32,-216.36
1680013888483,1193876837880685,-11.71875,-73.481255,-249.05626,9.35,-61.32,-216.36
1680013888494,1193876847882992,-11.775001,-73.3125,-249.28127,9.35,-61.32,-216.36
1680013888503,1193876857892844,-11.83125,-73.012505,-249.54376,9.35,-61.32,-216.36
1680013888513,1193876867901453,-11.887501,-72.7125,-249.65627,9.35,-61.32,-216.36
1680013888524,1193876877870318,-12.0,-72.600006,-249.84377,9.35,-61.32,-216.36
1680013888536,1193876887872242,-12.075001,-72.412506,-249.95625,9.35,-61.32,-216.36
1680013888543,1193876897833915,-12.0,-72.9,-249.65627,9.35,-61.32,-216.36
1680013888555,1193876907792837,-11.887501,-73.3125,-249.35626,9.35,-61.32,-216.36
1680013888564,1193876917790890,-11.775001,-73.74375,-249.18752,9.35,-61.32,-216.36
1680013888573,1193876927759529,-11.587501,-74.100006,-249.18752,9.35,-61.32,-216.36
1680013888584,1193876937770673,-11.475,-74.64375,-249.18752,9.35,-61.32,-216.36
1680013888595,1193876947807774,-11.2875,-75.05625,-248.88751,9.35,-61.32,-216.36
1680013888604,1193876957847234,-11.2875,-75.412506,-248.56876,9.35,-61.32,-216.36
1680013888614,1193876967855984,-11.2875,-75.84375,-248.2875,9.35,-61.32,-216.36
1680013888623,1193876977862791,-11.2875,-75.7125,-248.40001,9.35,-61.32,-216.36
1680013888632,1193876987838175,-11.2875,-75.65625,-248.56876,9.35,-61.32,-216.36
1680013888644,1193876997819679,-11.231251,-75.600006,-248.70001,9.35,-61.32,-216.36
1680013888653,1193877007828497,-11.175,-75.525,-248.64375,9.35,-61.32,-216.36
1680013888664,1193877017836256,-11.175,-75.412506,-248.40001,9.35,-61.32,-216.36
1680013888674,1193877027854452,-11.175,-75.412506,-248.45625,9.35,-61.32,-216.36
1680013888684,1193877037832994,-11.175,-75.3,-248.70001,9.35,-61.32,-216.36
1680013888693,1193877047834763,-11.175,-75.1125,-248.925,9.35,-61.32,-216.36
1680013888705,1193877057814166,-11.2875,-74.981255,-249.05626,9.35,-61.32,-216.36
1680013888714,1193877067790574,-11.475,-74.8125,-249.24376,9.35,-61.32,-216.36
1680013888724,1193877077794088,-11.71875,-74.512505,-249.28127,9.35,-61.32,-216.36
1680013888733,1193877087769993,-11.887501,-74.2125,-249.35626,9.35,-61.32,-216.36
1680013888744,1193877097767174,-12.13125,-74.025,-249.58125,9.35,-61.32,-216.36
1680013888754,1193877107762260,-12.375001,-73.8,-249.84377,9.35,-61.32,-216.36
1680013888766,1193877117777836,-12.187501,-73.912506,-249.65627,9.35,-61.32,-216.36
1680013888773,1193877127810244,-12.075001,-74.100006,-249.54376,9.35,-61.32,-216.36
1680013888783,1193877137820402,-12.0,-74.34375,-249.54376,9.35,-61.32,-216.36
1680013888793,1193877147833969,-11.887501,-74.512505,-249.54376,9.35,-61.32,-216.36
1680013888803,1193877157830657,-11.775001,-74.700005,-249.4875,9.35,-61.32,-216.36
1680013888813,1193877167814868,-11.587501,-74.8125,-249.35626,9.35,-61.32,-216.36
1680013888824,1193877177822247,-11.418751,-75.05625,-249.35626,9.35,-61.32,-216.36
1680013888834,1193877187830232,-11.175,-75.3,-249.35626,9.35,-61.32,-216.36
1680013888843,1193877197839761,-11.2875,-75.24375,-249.4875,9.35,-61.32,-216.36
1680013888855,1193877207821222,-11.475,-75.1125,-249.54376,9.35,-61.32,-216.36
1680013888863,1193877217801774,-11.71875,-74.8125,-249.28127,9.35,-61.32,-216.36
1680013888873,1193877227780398,-11.887501,-74.512505,-249.05626,9.35,-61.32,-216.36
1680013888883,1193877237754571,-12.187501,-74.512505,-249.18752,9.35,-61.32,-216.36
1680013888892,1193877247781186,-12.4875,-74.512505,-249.24376,9.35,-61.32,-216.36
1680013888904,1193877257786037,-12.675,-74.64375,-249.24376,9.35,-61.32,-216.36
1680013888914,1193877267790392,-12.7875,-74.700005,-249.24376,9.35,-61.32,-216.36
1680013888924,1193877277813738,-12.618751,-74.8125,-248.925,9.35,-61.32,-216.36
1680013888934,1193877287797709,-12.375001,-74.981255,-248.64375,9.35,-61.32,-216.36
1680013888944,1193877297805261,-12.375001,-75.24375,-248.88751,9.35,-61.32,-216.36
1680013888953,1193877307801472,-12.375001,-75.412506,-249.05626,9.35,-61.32,-216.36
1680013888965,1193877317797304,-12.187501,-75.356255,-249.28127,9.35,-61.32,-216.36
1680013888974,1193877327805746,-12.075001,-75.3,-249.54376,9.35,-61.32,-216.36
1680013888984,1193877337811059,-12.075001,-75.24375,-249.35626,9.35,-61.32,-216.36
1680013888994,1193877347835755,-12.075001,-75.1125,-249.24376,9.35,-61.32,-216.36
1680013889005,1193877357844005,-12.187501,-74.981255,-249.35626,9.35,-61.32,-216.36
1680013889015,1193877367850423,-12.375001,-74.8125,-249.54376,9.35,-61.32,-216.36
1680013889024,1193877377860226,-12.187501,-74.943756,-249.58125,9.35,-61.32,-216.36
1680013889035,1193877387862701,-12.075001,-74.981255,-249.65627,9.35,-61.32,-216.36
1680013889044,1193877397868720,-11.887501,-75.1125,-249.54376,9.35,-61.32,-216.36
1680013889054,1193877407872697,-11.775001,-75.3,-249.35626,9.35,-61.32,-216.36
