system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680013887849,1193876199258781,0.444,0.274,0.32
1680013887850,1193876201761176,0.486,0.193,0.183
1680013887850,1193876204263330,0.582,0.235,0.181
1680013887852,1193876206765484,0.652,0.291,0.153
1680013887855,1193876209267638,0.636,0.29,0.05
1680013887868,1193876211769762,0.731,0.346,0.022
1680013887869,1193876214272224,0.718,0.429,0.034
1680013887869,1193876216774378,0.665,0.457,-0.007
1680013887869,1193876219276532,0.707,0.39,0.004
1680013887869,1193876221778700,0.681,0.31,-0.051
1680013887869,1193876224280853,0.723,0.325,0.069
1680013887871,1193876226783007,0.691,0.204,0.048
1680013887876,1193876229285238,0.554,0.233,0.088
1680013887878,1193876231787623,0.514,0.152,0.045
1680013887879,1193876234289776,0.448,0.14,0.044
1680013887882,1193876236791930,0.395,0.141,0.124
1680013887885,1193876239294084,0.371,0.033,0.217
1680013887887,1193876241796238,0.305,0.129,0.052
1680013887893,1193876244298484,0.167,0.024,0.158
1680013887893,1193876246800638,0.143,0.08,0.196
1680013887895,1193876249303022,-0.002,0.053,0.194
1680013887897,1193876251805176,-0.026,0.068,0.138
1680013887899,1193876254307330,-0.036,0.109,0.054
1680013887902,1193876256809484,-0.155,0.123,0.066
1680013887906,1193876259311638,-0.219,0.165,0.036
1680013887910,1193876261814099,-0.246,0.241,0.063
1680013887910,1193876264316007,-0.336,0.105,-0.061
1680013887912,1193876266818392,-0.373,0.214,0.086
1680013887916,1193876269320546,-0.424,0.188,0.002
1680013887918,1193876271822700,-0.407,0.27,0.014
1680013887920,1193876274324819,-0.445,0.311,0.0
1680013887926,1193876276826973,-0.361,0.217,-0.002
1680013887927,1193876279329204,-0.41,0.266,0.131
1680013887927,1193876281831589,-0.461,0.266,0.021
1680013887929,1193876284333743,-0.364,0.198,0.006
1680013887932,1193876286835911,-0.349,0.294,0.06
1680013887935,1193876289338065,-0.293,0.253,0.004
1680013887937,1193876291840219,-0.361,0.322,-0.023
1680013887939,1193876294342450,-0.347,0.268,0.044
1680013887944,1193876296844840,-0.281,0.274,0.005
1680013887946,1193876299346993,-0.308,0.22,0.073
1680013887949,1193876301849147,-0.227,0.261,0.032
1680013887950,1193876304351301,-0.214,0.248,0.087
1680013887953,1193876306853421,-0.202,0.235,0.087
1680013887955,1193876309355652,-0.19,0.235,0.06
1680013887961,1193876311857806,-0.178,0.208,0.06
1680013887962,1193876314359959,-0.107,0.098,0.074
1680013887963,1193876316862344,-0.068,0.208,0.033
1680013887965,1193876319364474,-0.03,0.236,0.142
1680013887967,1193876321866628,-0.141,0.223,0.156
1680013887969,1193876324368782,0.032,0.278,0.062
1680013887972,1193876326871012,0.016,0.21,0.089
1680013887977,1193876329373397,0.054,0.17,0.09
1680013887978,1193876331875551,0.118,0.156,0.119
1680013887980,1193876334377705,-0.007,0.116,0.106
1680013887983,1193876336879859,0.125,0.28,0.229
1680013887986,1193876339382012,0.177,0.254,0.148
1680013887987,1193876341884243,0.134,0.214,0.08
1680013887993,1193876344386397,0.186,0.241,0.271
1680013887994,1193876346888782,0.333,0.256,0.203
1680013887996,1193876349390906,0.245,0.19,0.285
1680013887998,1193876351893059,0.256,0.218,0.299
1680013888001,1193876354395213,0.24,0.178,0.19
1680013888002,1193876356897367,0.225,0.26,0.15
1680013888004,1193876359399598,0.169,0.233,0.136
1680013888012,1193876361901738,0.222,0.302,0.068
1680013888012,1193876364404122,0.317,0.193,0.177
1680013888013,1193876366906276,0.15,0.273,0.113
1680013888015,1193876369408430,0.258,0.3,0.086
1680013888017,1193876371910593,0.203,0.26,0.072
1680013888021,1193876374412824,0.149,0.287,0.153
1680013888022,1193876376915208,0.203,0.165,0.235
1680013888027,1193876379417131,0.176,0.206,0.098
1680013888029,1193876381919511,0.217,0.234,0.125
1680013888031,1193876384421665,0.134,0.287,0.181
1680013888033,1193876386923896,0.135,0.246,0.154
