system_ts_ms, sensor_ts_ns, accXr, accYr, accZr, accDXr, accDYr, accDZr
1680013887849,1193876199258781,3.255,6.525,7.3500004,0.0,0.0,0.0
1680013887850,1193876201761176,3.28605,6.453,7.209,0.0,0.0,0.0
1680013887850,1193876204263330,3.387,6.4939504,7.2180004,0.0,0.0,0.0
1680013887852,1193876206765484,3.45405,6.5490003,7.18905,0.0,0.0,0.0
1680013887854,1193876209267638,3.4470003,6.5460005,7.0750504,0.0,0.0,0.0
1680013887868,1193876211769762,3.5500503,6.597,7.0530005,0.0,0.0,0.0
1680013887869,1193876214272224,3.5329502,6.67605,7.0650005,0.0,0.0,0.0
1680013887869,1193876216774378,3.4780502,6.7120504,7.0189505,0.0,0.0,0.0
1680013887869,1193876219276532,3.52305,6.6400504,7.03905,0.0,0.0,0.0
1680013887869,1193876221778700,3.4950001,6.56295,6.9859505,0.0,0.0,0.0
1680013887869,1193876224280853,3.528,6.5730004,7.1080503,0.0,0.0,0.0
1680013887871,1193876226783007,3.52095,6.453,7.08195,0.0,0.0,0.0
1680013887876,1193876229285238,3.38895,6.4789505,7.122,0.0,0.0,0.0
1680013887877,1193876231787623,3.3460503,6.40005,7.0789504,0.0,0.0,0.0
1680013887879,1193876234289776,3.2740502,6.3790503,7.0720506,0.0,0.0,0.0
1680013887881,1193876236791930,3.2239501,6.3810005,7.1580005,0.0,0.0,0.0
1680013887884,1193876239294084,3.1900501,6.2689505,7.2570004,0.0,0.0,0.0
1680013887887,1193876241796238,3.1260002,6.3619504,7.0960503,0.0,0.0,0.0
1680013887893,1193876244298484,2.9890501,6.2590504,7.1989503,0.0,0.0,0.0
1680013887893,1193876246800638,2.9650502,6.31395,7.2370505,0.0,0.0,0.0
1680013887894,1193876249303022,2.8189502,6.288,7.2400503,0.0,0.0,0.0
1680013887896,1193876251805176,2.7859502,6.29505,7.18695,0.0,0.0,0.0
1680013887899,1193876254307330,2.769,6.3450003,7.1029506,0.0,0.0,0.0
1680013887901,1193876256809484,2.6539502,6.3570004,7.1130004,0.0,0.0,0.0
1680013887905,1193876259311638,2.5840502,6.393,7.08405,0.0,0.0,0.0
1680013887910,1193876261814099,2.5459502,6.4819503,7.11495,0.0,0.0,0.0
1680013887910,1193876264316022,2.4480002,6.3430505,7.0000505,0.0,0.0,0.0
1680013887912,1193876266818392,2.4100502,6.4480505,7.14195,0.0,0.0,0.0
1680013887915,1193876269320546,2.3500502,6.42,7.0630503,0.0,0.0,0.0
1680013887918,1193876271822700,2.3689501,6.5010004,7.0720506,0.0,0.0,0.0
1680013887920,1193876274324819,2.32305,6.54195,7.0579505,0.0,0.0,0.0
1680013887922,1193876276826973,2.39805,6.4549503,7.0669503,0.0,0.0,0.0
1680013887927,1193876279329204,2.331,6.5080504,7.1940002,0.0,0.0,0.0
1680013887927,1193876281831589,2.2750502,6.5059505,7.08405,0.0,0.0,0.0
1680013887928,1193876284333743,2.3710501,6.432,7.0789504,0.0,0.0,0.0
1680013887931,1193876286835911,2.3860502,6.525,7.1250005,0.0,0.0,0.0
1680013887934,1193876289338065,2.4430501,6.4870505,7.0720506,0.0,0.0,0.0
1680013887936,1193876291840219,2.3760002,6.5610003,7.05105,0.0,0.0,0.0
1680013887939,1193876294342450,2.38995,6.5059505,7.1179504,0.0,0.0,0.0
1680013887943,1193876296844840,2.4430501,6.5149503,7.06995,0.0,0.0,0.0
1680013887945,1193876299346993,2.4190502,6.45795,7.14195,0.0,0.0,0.0
1680013887949,1193876301849147,2.49795,6.5059505,7.1029506,0.0,0.0,0.0
1680013887949,1193876304351301,2.5150502,6.49095,7.1610003,0.0,0.0,0.0
1680013887953,1193876306853421,2.52495,6.46995,7.1509504,0.0,0.0,0.0
1680013887955,1193876309355652,2.5440001,6.4819503,7.1250005,0.0,0.0,0.0
1680013887961,1193876311857806,2.5510502,6.4480505,7.1269503,0.0,0.0,0.0
1680013887962,1193876314359959,2.6250002,6.3430505,7.1389503,0.0,0.0,0.0
1680013887962,1193876316862344,2.66295,6.453,7.1059504,0.0,0.0,0.0
1680013887965,1193876319364474,2.70705,6.4789505,7.2130504,0.0,0.0,0.0
1680013887966,1193876321866628,2.59395,6.46005,7.2250504,0.0,0.0,0.0
1680013887969,1193876324368782,2.77605,6.5179505,7.1320505,0.0,0.0,0.0
1680013887971,1193876326871012,2.7589502,6.453,7.15395,0.0,0.0,0.0
1680013887977,1193876329373397,2.805,6.4099503,7.1509504,0.0,0.0,0.0
1680013887977,1193876331875551,2.87205,6.40005,7.1800504,0.0,0.0,0.0
1680013887979,1193876334377705,2.74005,6.35505,7.17495,0.0,0.0,0.0
1680013887982,1193876336879859,2.87895,6.5149503,7.2970505,0.0,0.0,0.0
1680013887985,1193876339382012,2.9320502,6.4960504,7.2109504,0.0,0.0,0.0
1680013887987,1193876341884243,2.8960502,6.4459505,7.1460004,0.0,0.0,0.0
1680013887993,1193876344386397,2.9509501,6.4819503,7.3309503,0.0,0.0,0.0
1680013887993,1193876346888782,3.0919502,6.4870505,7.26105,0.0,0.0,0.0
1680013887996,1193876349390906,3.0199502,6.42705,7.3500004,0.0,0.0,0.0
1680013887998,1193876351893059,3.0349503,6.453,7.3549504,0.0,0.0,0.0
1680013888000,1193876354395213,3.0180001,6.4080005,7.254,0.0,0.0,0.0
1680013888002,1193876356897367,3.006,6.4939504,7.209,0.0,0.0,0.0
1680013888004,1193876359399598,2.9509501,6.46005,7.2010503,0.0,0.0,0.0
1680013888011,1193876361901738,2.9989502,6.525,7.1370006,0.0,0.0,0.0
1680013888012,1193876364404122,3.1039503,6.4240503,7.2450004,0.0,0.0,0.0
1680013888013,1193876366906276,2.93595,6.5010004,7.1730003,0.0,0.0,0.0
1680013888014,1193876369408430,3.04905,6.525,7.1460004,0.0,0.0,0.0
1680013888016,1193876371910584,2.9959502,6.4870505,7.1250005,0.0,0.0,0.0
1680013888019,1193876374412824,2.94105,6.5179505,7.2130504,0.0,0.0,0.0
1680013888022,1193876376915208,2.9839501,6.393,7.28805,0.0,0.0,0.0
1680013888026,1193876379417131,2.9560502,6.4410005,7.1509504,0.0,0.0,0.0
1680013888028,1193876381919511,3.006,6.4669504,7.1800504,0.0,0.0,0.0
1680013888031,1193876384421665,2.9220002,6.5179505,7.2370505,0.0,0.0,0.0
1680013888032,1193876386923896,2.9200501,6.4789505,7.209,0.0,0.0,0.0
1680013888035,1193876389426049,2.8860002,6.46005,7.15605,0.0,0.0,0.0
1680013888037,1193876391928203,2.8530002,6.4099503,7.2109504,0.0,0.0,0.0
1680013888039,1193876394430372,2.8260002,6.42705,7.0530005,0.0,0.0,0.0
1680013888042,1193876396932526,2.86905,6.4510503,7.1460004,0.0,0.0,0.0
1680013888044,1193876399434988,2.769,6.38595,7.1940002,0.0,0.0,0.0
1680013888046,1193876401937141,2.7469501,6.3739505,7.2040505,0.0,0.0,0.0
1680013888049,1193876404439271,2.7469501,6.4429502,7.1970005,0.0,0.0,0.0
1680013888051,1193876406941425,2.79795,6.3739505,7.2690005,0.0,0.0,0.0
1680013888054,1193876409443579,2.73495,6.4459505,7.1509504,0.0,0.0,0.0
1680013888059,1193876411945964,2.70195,6.405,7.1659503,0.0,0.0,0.0
1680013888060,1193876414447887,2.7160501,6.3570004,7.1920505,0.0,0.0,0.0
1680013888061,1193876416950300,2.742,6.4630504,7.1179504,0.0,0.0,0.0
1680013888066,1193876419452454,2.6830502,6.4219503,7.1320505,0.0,0.0,0.0
