system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680013887849,1193876199258781,0.283485,-0.248356,-0.272443,0.885284
1680013887850,1193876201761176,0.283449,-0.248272,-0.272451,0.885317
1680013887850,1193876204263330,0.283415,-0.248168,-0.272454,0.885356
1680013887852,1193876206765484,0.283383,-0.248054,-0.272452,0.885399
1680013887855,1193876209267638,0.283269,-0.248865,-0.272085,0.885321
1680013887868,1193876211769762,0.283223,-0.248838,-0.272035,0.885358
1680013887869,1193876214272224,0.283181,-0.248734,-0.272012,0.885408
1680013887869,1193876216774378,0.283135,-0.248624,-0.271985,0.885462
1680013887869,1193876219276532,0.283093,-0.248515,-0.271945,0.885518
1680013887869,1193876221778700,0.283055,-0.248406,-0.271901,0.885575
1680013887870,1193876224280853,0.283018,-0.248293,-0.271847,0.885635
1680013887872,1193876226783007,0.282768,-0.249169,-0.271376,0.885613
1680013887876,1193876229285238,0.282716,-0.249148,-0.271255,0.885673
1680013887878,1193876231787623,0.282692,-0.249006,-0.271172,0.885746
1680013887879,1193876234289776,0.282678,-0.248849,-0.271078,0.885823
1680013887882,1193876236791930,0.282674,-0.248674,-0.270974,0.885905
1680013887885,1193876239294084,0.282679,-0.248479,-0.270863,0.885992
1680013887887,1193876241796238,0.282689,-0.248274,-0.270751,0.886081
1680013887893,1193876244298484,0.282495,-0.248183,-0.270549,0.88623
1680013887893,1193876246800638,0.282501,-0.247955,-0.270421,0.886331
1680013887895,1193876249303022,0.282532,-0.247703,-0.270299,0.886429
1680013887897,1193876251805176,0.282576,-0.247446,-0.27018,0.886523
1680013887899,1193876254307330,0.282622,-0.24718,-0.27006,0.886619
1680013887902,1193876256809484,0.282673,-0.246911,-0.269942,0.886713
1680013887906,1193876259311638,0.282723,-0.246637,-0.269827,0.886808
1680013887910,1193876261814099,0.283181,-0.24601,-0.269917,0.886809
1680013887910,1193876264316007,0.283275,-0.245708,-0.26983,0.886889
1680013887912,1193876266818392,0.283328,-0.245448,-0.269731,0.886975
1680013887916,1193876269320546,0.283371,-0.245201,-0.269636,0.887058
1680013887918,1193876271822700,0.283409,-0.244971,-0.269548,0.887136
1680013887920,1193876274324819,0.283441,-0.24476,-0.269467,0.887209
1680013887926,1193876276826973,0.283467,-0.244568,-0.269395,0.887275
1680013887927,1193876279329204,0.28397,-0.243741,-0.269645,0.887266
1680013887927,1193876281831589,0.284032,-0.243526,-0.269618,0.887313
1680013887929,1193876284333743,0.284044,-0.243391,-0.269571,0.887361
1680013887932,1193876286835911,0.284049,-0.243279,-0.269528,0.887403
1680013887935,1193876289338065,0.284046,-0.243193,-0.269494,0.887438
1680013887937,1193876291840219,0.284031,-0.24314,-0.269472,0.887464
1680013887939,1193876294342450,0.284011,-0.24311,-0.269458,0.887483
1680013887944,1193876296844840,0.284511,-0.242737,-0.269671,0.88736
1680013887946,1193876299346993,0.284534,-0.242708,-0.269698,0.887353
1680013887949,1193876301849147,0.284492,-0.24274,-0.26971,0.887354
1680013887950,1193876304351301,0.284446,-0.242796,-0.26973,0.887347
1680013887953,1193876306853421,0.284397,-0.242865,-0.269755,0.887336
1680013887956,1193876309355652,0.28434,-0.242952,-0.269787,0.887321
1680013887961,1193876311857806,0.28428,-0.243054,-0.269826,0.887301
1680013887962,1193876314359959,0.284339,-0.242973,-0.269961,0.887263
1680013887963,1193876316862344,0.284273,-0.243081,-0.27002,0.887236
1680013887966,1193876319364474,0.284193,-0.243216,-0.270074,0.887208
1680013887967,1193876321866628,0.284111,-0.243359,-0.270127,0.887179
1680013887969,1193876324368782,0.284023,-0.243511,-0.270185,0.887148
1680013887972,1193876326871012,0.283934,-0.243669,-0.270245,0.887115
1680013887977,1193876329373397,0.283843,-0.243828,-0.270306,0.887082
1680013887978,1193876331875551,0.28377,-0.244104,-0.270326,0.887023
1680013887980,1193876334377705,0.283677,-0.244275,-0.27038,0.886989
1680013887983,1193876336879859,0.283583,-0.244431,-0.270438,0.886959
1680013887986,1193876339382012,0.283488,-0.244585,-0.270492,0.88693
1680013887987,1193876341884243,0.2834,-0.244731,-0.270545,0.886902
1680013887993,1193876344386397,0.283315,-0.244871,-0.270593,0.886876
1680013887994,1193876346888782,0.283234,-0.245005,-0.270635,0.886852
1680013887996,1193876349390906,0.283005,-0.245305,-0.270578,0.886859
1680013887998,1193876351893059,0.28292,-0.245432,-0.2706,0.886845
1680013888001,1193876354395213,0.282854,-0.245531,-0.270628,0.886829
1680013888002,1193876356897367,0.282799,-0.245621,-0.270646,0.886817
1680013888005,1193876359399598,0.28275,-0.245699,-0.270658,0.886807
