system_ts_ms, sensor_ts_ns, gyrXr, gyrYr, gyrZr, gyrDXr, gyrDYr, gyrDZr
1680013887849,1193876199258781,-0.0309375,0.03795,-0.018975,0.011307069,0.0019924731,0.0057340064
1680013887850,1193876201761176,-0.0320375,0.0589875,-0.0180125,0.011307069,0.0019924731,0.0057340064
1680013887850,1193876204263330,-0.0350625,0.0760375,-0.0180125,0.011307069,0.0019924731,0.0057340064
1680013887852,1193876206765484,-0.0350625,0.0840125,-0.01595,0.011307069,0.0019924731,0.0057340064
1680013887855,1193876209267638,-0.03795,0.088,-0.0089375,0.011307069,0.0019924731,0.0057340064
1680013887868,1193876211769762,-0.040975,0.091025,-0.00605,0.011307069,0.0019924731,0.0057340064
1680013887869,1193876214272224,-0.0400125,0.0859375,9.625E-4,0.011307069,0.0019924731,0.0057340064
1680013887869,1193876216774378,-0.0419375,0.0859375,0.007975,0.011307069,0.0019924731,0.0057340064
1680013887869,1193876219276532,-0.0350625,0.088,0.01705,0.011307069,0.0019924731,0.0057340064
1680013887869,1193876221778700,-0.0339625,0.0919875,0.0199375,0.011307069,0.0019924731,0.0057340064
1680013887869,1193876224280853,-0.0320375,0.098037496,0.0259875,0.011307069,0.0019924731,0.0057340064
1680013887871,1193876226783007,-0.0290125,0.1060125,0.0339625,0.011307069,0.0019924731,0.0057340064
1680013887876,1193876229285238,-0.02695,0.117975,0.03795,0.011307069,0.0019924731,0.0057340064
1680013887878,1193876231787623,-0.0259875,0.132,0.0400125,0.011307069,0.0019924731,0.0057340064
1680013887879,1193876234289776,-0.0210375,0.14795,0.0430375,0.011307069,0.0019924731,0.0057340064
1680013887882,1193876236791930,-0.01595,0.16499999,0.0460625,0.011307069,0.0019924731,0.0057340064
1680013887884,1193876239294084,-0.0149875,0.1830125,0.044,0.011307069,0.0019924731,0.0057340064
1680013887887,1193876241796238,-0.013062499,0.1940125,0.0430375,0.011307069,0.0019924731,0.0057340064
1680013887893,1193876244298484,-0.0100375,0.2080375,0.0419375,0.011307069,0.0019924731,0.0057340064
1680013887893,1193876246800638,-0.0089375,0.22495,0.03795,0.011307069,0.0019924731,0.0057340064
1680013887894,1193876249303022,-0.0070125,0.2330625,0.0350625,0.011307069,0.0019924731,0.0057340064
1680013887896,1193876251805176,0.0,0.2410375,0.029975,0.011307069,0.0019924731,0.0057340064
1680013887899,1193876254307330,-9.625E-4,0.2459875,0.0290125,0.011307069,0.0019924731,0.0057340064
1680013887902,1193876256809484,0.0020625,0.24805,0.025024999,0.011307069,0.0019924731,0.0057340064
1680013887905,1193876259311638,-9.625E-4,0.24805,0.022,0.011307069,0.0019924731,0.0057340064
1680013887910,1193876261814099,0.0,0.2459875,0.0210375,0.011307069,0.0019924731,0.0057340064
1680013887910,1193876264316022,0.003025,0.242,0.01705,0.011307069,0.0019924731,0.0057340064
1680013887912,1193876266818392,9.625E-4,0.2319625,0.0149875,0.011307069,0.0019924731,0.0057340064
1680013887915,1193876269320546,-0.0020625,0.2190375,0.013062499,0.011307069,0.0019924731,0.0057340064
1680013887918,1193876271822700,-9.625E-4,0.2080375,0.0119624995,0.011307069,0.0019924731,0.0057340064
1680013887920,1193876274324819,-0.0020625,0.1879625,0.0119624995,0.011307069,0.0019924731,0.0057340064
1680013887922,1193876276826973,-0.0020625,0.16995,0.0089375,0.011307069,0.0019924731,0.0057340064
1680013887927,1193876279329204,-0.0020625,0.1560625,0.0089375,0.011307069,0.0019924731,0.0057340064
1680013887927,1193876281831589,-0.0020625,0.1329625,0.0089375,0.011307069,0.0019924731,0.0057340064
1680013887929,1193876284333743,-0.0020625,0.113025,0.007975,0.011307069,0.0019924731,0.0057340064
1680013887932,1193876286835911,0.0,0.0969375,0.00605,0.011307069,0.0019924731,0.0057340064
1680013887935,1193876289338065,0.0,0.07095,0.00495,0.011307069,0.0019924731,0.0057340064
1680013887937,1193876291840219,-0.003025,0.0430375,0.0039875,0.011307069,0.0019924731,0.0057340064
1680013887939,1193876294342450,0.0,0.022,0.0039875,0.011307069,0.0019924731,0.0057340064
1680013887944,1193876296844840,9.625E-4,0.003025,0.0020625,0.011307069,0.0019924731,0.0057340064
1680013887946,1193876299346993,-0.003025,-0.01595,9.625E-4,0.011307069,0.0019924731,0.0057340064
1680013887949,1193876301849147,-0.0039875,-0.036025,0.0,0.011307069,0.0019924731,0.0057340064
1680013887949,1193876304351301,-9.625E-4,-0.0570625,-0.0020625,0.011307069,0.0019924731,0.0057340064
1680013887953,1193876306853421,-9.625E-4,-0.0680625,-0.0020625,0.011307069,0.0019924731,0.0057340064
1680013887955,1193876309355652,-0.003025,-0.084975,-0.003025,0.011307069,0.0019924731,0.0057340064
1680013887961,1193876311857806,-0.0020625,-0.0999625,-0.00495,0.011307069,0.0019924731,0.0057340064
1680013887962,1193876314359959,-0.0070125,-0.1109625,-0.0020625,0.011307069,0.0019924731,0.0057340064
1680013887962,1193876316862344,-0.011,-0.1249875,-0.0039875,0.011307069,0.0019924731,0.0057340064
1680013887965,1193876319364474,-0.0100375,-0.1310375,-0.0039875,0.011307069,0.0019924731,0.0057340064
1680013887967,1193876321866628,-0.0100375,-0.13805,-0.003025,0.011307069,0.0019924731,0.0057340064
1680013887969,1193876324368782,-0.0119624995,-0.1469875,-0.0039875,0.011307069,0.0019924731,0.0057340064
1680013887971,1193876326871012,-0.0119624995,-0.150975,-0.0039875,0.011307069,0.0019924731,0.0057340064
1680013887977,1193876329373397,-0.0119624995,-0.150975,-0.0039875,0.011307069,0.0019924731,0.0057340064
