system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680001416715,1181405065434626,2.502,4.389,8.404
1680001416715,1181405067936780,2.486,4.379,8.414
1680001416715,1181405070439165,2.468,4.367,8.426
1680001416718,1181405072941319,2.449,4.354,8.438
1680001416721,1181405075443472,2.43,4.34,8.45
1680001416722,1181405077945626,2.412,4.326,8.463
1680001416731,1181405080447780,2.394,4.31,8.476
1680001416731,1181405082949934,2.376,4.295,8.489
1680001416732,1181405085452088,2.359,4.279,8.502
1680001416732,1181405087954256,2.342,4.263,8.514
1680001416735,1181405090456410,2.325,4.248,8.526
1680001416737,1181405092958563,2.309,4.233,8.538
1680001416740,1181405095460487,2.293,4.219,8.55
1680001416744,1181405097962891,2.278,4.206,8.56
1680001416746,1181405100465122,2.264,4.194,8.57
1680001416747,1181405102967199,2.251,4.182,8.579
1680001416750,1181405105469353,2.239,4.171,8.588
1680001416752,1181405107971507,2.229,4.161,8.595
1680001416755,1181405110473655,2.22,4.152,8.602
1680001416759,1181405112975578,2.212,4.144,8.608
1680001416761,1181405115477732,2.206,4.136,8.613
1680001416762,1181405117980117,2.202,4.129,8.617
1680001416765,1181405120482280,2.199,4.124,8.621
1680001416767,1181405122984434,2.197,4.119,8.624
1680001416770,1181405125486587,2.197,4.114,8.626
1680001416772,1181405127988741,2.197,4.111,8.627
1680001416777,1181405130490900,2.198,4.109,8.628
1680001416777,1181405132993054,2.2,4.108,8.628
1680001416783,1181405135495208,2.202,4.108,8.627
1680001416784,1181405137997362,2.205,4.108,8.626
1680001416785,1181405140499492,2.208,4.11,8.625
1680001416787,1181405143001645,2.211,4.112,8.623
1680001416793,1181405145503799,2.214,4.116,8.621
1680001416794,1181405148006030,2.217,4.12,8.618
1680001416795,1181405150508131,2.22,4.124,8.615
1680001416798,1181405153010285,2.223,4.13,8.612
1680001416801,1181405155512439,2.226,4.136,8.608
1680001416803,1181405158014593,2.228,4.142,8.605
1680001416805,1181405160516746,2.23,4.148,8.601
1680001416811,1181405163018905,2.232,4.154,8.597
1680001416811,1181405165521059,2.234,4.161,8.594
1680001416813,1181405168023213,2.235,4.167,8.59
1680001416817,1181405170525367,2.236,4.174,8.587
1680001416819,1181405173027521,2.236,4.18,8.584
1680001416822,1181405175529675,2.236,4.185,8.581
1680001416824,1181405178031905,2.235,4.19,8.579
1680001416828,1181405180533982,2.234,4.195,8.577
1680001416829,1181405183036136,2.233,4.199,8.575
1680001416830,1181405185538295,2.232,4.203,8.574
1680001416833,1181405188040449,2.23,4.206,8.573
1680001416835,1181405190542603,2.228,4.209,8.572
1680001416838,1181405193044757,2.226,4.211,8.571
1680001416846,1181405195546905,2.224,4.213,8.571
1680001416847,1181405198049059,2.222,4.214,8.571
1680001416847,1181405200551213,2.22,4.216,8.571
1680001416848,1181405203053367,2.218,4.217,8.571
1680001416850,1181405205555521,2.215,4.217,8.571
1680001416854,1181405208057704,2.212,4.218,8.572
1680001416858,1181405210559857,2.2,4.236,8.566
1680001416862,1181405213062011,2.196,4.238,8.566
1680001416863,1181405215564165,2.192,4.239,8.566
1680001416863,1181405218066339,2.189,4.239,8.567
1680001416865,1181405220568493,2.186,4.239,8.568
1680001416868,1181405223070647,2.183,4.239,8.568
1680001416870,1181405225572801,2.18,4.239,8.569
1680001416873,1181405228074949,2.162,4.252,8.568
1680001416877,1181405230577103,2.158,4.253,8.568
1680001416879,1181405233079257,2.156,4.253,8.568
1680001416881,1181405235581488,2.154,4.253,8.569
1680001416883,1181405238083565,2.153,4.253,8.569
1680001416885,1181405240585714,2.152,4.253,8.57
1680001416888,1181405243087868,2.151,4.252,8.57
1680001416891,1181405245590021,2.134,4.263,8.569
1680001416896,1181405248092185,2.132,4.263,8.569
1680001416897,1181405250594416,2.132,4.263,8.57
1680001416899,1181405253096570,2.132,4.262,8.57
1680001416902,1181405255598724,2.132,4.261,8.57
1680001416903,1181405258100801,2.132,4.26,8.571
1680001416905,1181405260602940,2.132,4.258,8.572
1680001416913,1181405263105093,2.113,4.264,8.574
1680001416914,1181405265607324,2.11,4.263,8.575
1680001416915,1181405268109478,2.11,4.261,8.576
1680001416916,1181405270611555,2.11,4.258,8.577
1680001416919,1181405273113709,2.109,4.256,8.579
1680001416921,1181405275615863,2.109,4.252,8.581
1680001416923,1181405278118016,2.108,4.248,8.583
1680001416929,1181405280620180,2.073,4.231,8.6
1680001416930,1181405283122411,2.067,4.225,8.604
1680001416932,1181405285624488,2.062,4.221,8.607
1680001416934,1181405288126642,2.057,4.216,8.611
1680001416936,1181405290628786,2.051,4.211,8.615
1680001416938,1181405293130940,2.044,4.206,8.619
1680001416940,1181405295633093,2.037,4.201,8.623
1680001416945,1181405298135324,1.999,4.185,8.64
1680001416945,1181405300637478,1.988,4.179,8.645
1680001416948,1181405303139632,1.979,4.174,8.65
1680001416951,1181405305641709,1.971,4.169,8.654
1680001416953,1181405308143863,1.963,4.164,8.658
1680001416955,1181405310646027,1.955,4.159,8.663
1680001416963,1181405313148257,1.947,4.154,8.667
1680001416964,1181405315650334,1.916,4.137,8.682
1680001416966,1181405318152488,1.906,4.131,8.687
1680001416967,1181405320654642,1.898,4.126,8.691
1680001416970,1181405323156873,1.89,4.122,8.694
1680001416972,1181405325658950,1.882,4.118,8.698
1680001416974,1181405328161180,1.875,4.114,8.701
1680001416979,1181405330663338,1.867,4.111,8.705
1680001416980,1181405333165415,1.834,4.1,8.717
1680001416981,1181405335667569,1.824,4.097,8.72
1680001416983,1181405338169723,1.819,4.095,8.722
1680001416986,1181405340671877,1.815,4.093,8.724
1680001416988,1181405343174026,1.811,4.091,8.726
1680001416995,1181405345676256,1.808,4.09,8.727
1680001416996,1181405348178410,1.806,4.089,8.728
1680001416998,1181405350680564,1.803,4.089,8.728
1680001417000,1181405353182632,1.801,4.09,8.728
1680001417002,1181405355684786,1.799,4.091,8.728
1680001417003,1181405358186940,1.798,4.093,8.728
1680001417007,1181405360689171,1.798,4.096,8.726
1680001417016,1181405363191333,1.798,4.098,8.725
1680001417017,1181405365693410,1.799,4.102,8.723
1680001417018,1181405368195641,1.763,4.112,8.726
1680001417019,1181405370697718,1.762,4.117,8.724
1680001417020,1181405373199872,1.765,4.121,8.721
1680001417021,1181405375702069,1.769,4.126,8.718
1680001417023,1181405378204222,1.773,4.131,8.715
1680001417027,1181405380706376,1.776,4.137,8.711
1680001417028,1181405383208453,1.779,4.142,8.708
1680001417032,1181405385710587,1.768,4.146,8.709
1680001417033,1181405388212741,1.767,4.152,8.706
1680001417036,1181405390714972,1.767,4.158,8.703
1680001417039,1181405393217126,1.764,4.165,8.7
1680001417045,1181405395719284,1.758,4.172,8.698
1680001417047,1181405398221438,1.749,4.18,8.696
1680001417048,1181405400723515,1.737,4.189,8.694
1680001417049,1181405403225669,1.724,4.199,8.692
1680001417051,1181405405727915,1.711,4.209,8.69
1680001417053,1181405408230069,1.697,4.219,8.688
1680001417056,1181405410732223,1.684,4.23,8.685
1680001417061,1181405413234376,1.672,4.24,8.682
1680001417062,1181405415736534,1.66,4.25,8.68
1680001417064,1181405418238688,1.649,4.261,8.677
1680001417067,1181405420740765,1.637,4.271,8.674
1680001417068,1181405423242996,1.626,4.282,8.67
1680001417071,1181405425745141,1.615,4.294,8.667
1680001417073,1181405428247295,1.604,4.305,8.663
1680001417082,1181405430749371,1.592,4.317,8.659
1680001417083,1181405433251602,1.578,4.33,8.655
1680001417084,1181405435753645,1.564,4.343,8.652
1680001417085,1181405438255876,1.551,4.356,8.647
1680001417086,1181405440758030,1.538,4.369,8.643
1680001417088,1181405443260184,1.527,4.383,8.638
1680001417094,1181405445762337,1.516,4.398,8.632
1680001417095,1181405448264404,1.507,4.412,8.627
1680001417096,1181405450766558,1.498,4.427,8.621
1680001417098,1181405453268789,1.489,4.442,8.614
1680001417101,1181405455770943,1.481,4.457,8.608
1680001417103,1181405458273093,1.473,4.472,8.602
1680001417105,1181405460775247,1.465,4.488,8.595
1680001417110,1181405463277400,1.458,4.503,8.588
1680001417111,1181405465779554,1.45,4.519,8.581
1680001417114,1181405468281688,1.444,4.535,8.573
1680001417116,1181405470783842,1.437,4.551,8.566
1680001417121,1181405473285996,1.43,4.567,8.559
1680001417123,1181405478288092,1.418,4.597,8.545
1680001417125,1181405478691784,1.416,4.602,8.543
1680001417127,1181405480792476,1.41,4.613,8.537
1680001417129,1181405483294630,1.402,4.628,8.531
1680001417133,1181405485796784,1.394,4.642,8.525
1680001417134,1181405488298938,1.383,4.655,8.519
1680001417136,1181405490800996,1.372,4.669,8.513
1680001417138,1181405493303227,1.358,4.682,8.509
1680001417141,1181405495805381,1.342,4.694,8.504
1680001417143,1181405498307534,1.325,4.705,8.501
1680001417146,1181405500809683,1.305,4.715,8.498
1680001417150,1181405503311837,1.283,4.725,8.496
1680001417152,1181405505813991,1.259,4.733,8.495
1680001417153,1181405508316145,1.234,4.74,8.495
1680001417157,1181405510818304,1.209,4.747,8.495
1680001417162,1181405513320458,1.183,4.752,8.496
1680001417164,1181405515822611,1.157,4.756,8.497
1680001417165,1181405518324765,1.132,4.758,8.499
1680001417167,1181405520826919,1.107,4.76,8.501
1680001417168,1181405523329078,1.082,4.761,8.504
1680001417173,1181405525831463,1.058,4.762,8.507
1680001417174,1181405528333616,1.035,4.762,8.509
1680001417176,1181405530835539,1.013,4.761,8.512
1680001417178,1181405533337698,0.991,4.761,8.515
1680001417181,1181405535839852,0.969,4.761,8.518
1680001417183,1181405538342006,0.949,4.761,8.52
1680001417186,1181405540844160,0.928,4.761,8.522
1680001417188,1181405543346319,0.909,4.762,8.524
1680001417191,1181405545848473,0.889,4.763,8.525
1680001417195,1181405548350626,0.871,4.765,8.526
1680001417198,1181405550852780,0.854,4.768,8.526
1680001417200,1181405553354938,0.838,4.772,8.526
1680001417203,1181405555857323,0.824,4.776,8.525
1680001417205,1181405558359246,0.811,4.781,8.523
1680001417207,1181405560861400,0.799,4.786,8.521
1680001417208,1181405563363554,0.788,4.792,8.519
1680001417212,1181405565865707,0.778,4.799,8.516
1680001417214,1181405568367861,0.77,4.807,8.512
1680001417216,1181405570870015,0.762,4.814,8.509
1680001417219,1181405573372400,0.757,4.823,8.504
1680001417221,1181405575874555,0.754,4.831,8.5
1680001417224,1181405578376478,0.755,4.84,8.495
1680001417226,1181405580878632,0.76,4.848,8.49
1680001417229,1181405583380785,0.766,4.857,8.484
