system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680001416714,1181405063956500,-21.393751,-77.100006,-248.62502,-20.21,-44.28,-228.6
1680001416719,1181405073958250,-21.35625,-76.912506,-248.62502,-20.21,-44.28,-228.6
1680001416732,1181405083952769,-21.225,-76.8,-248.62502,-20.21,-44.28,-228.6
1680001416738,1181405093946552,-21.768751,-75.95625,-249.05626,-20.21,-44.28,-228.6
1680001416748,1181405103979879,-22.29375,-75.1125,-249.4125,-20.21,-44.28,-228.6
1680001416759,1181405113982412,-22.29375,-74.512505,-249.24376,-20.21,-44.28,-228.6
1680001416769,1181405123984575,-22.29375,-73.912506,-249.1125,-20.21,-44.28,-228.6
1680001416778,1181405133979118,-22.5375,-73.443756,-249.4875,-20.21,-44.28,-228.6
1680001416788,1181405143973555,-22.725,-72.9,-249.84377,-20.21,-44.28,-228.6
1680001416800,1181405153985194,-22.725,-72.356255,-250.08751,-20.21,-44.28,-228.6
1680001416811,1181405163987295,-22.725,-71.8125,-250.31252,-20.21,-44.28,-228.6
1680001416820,1181405173989429,-22.59375,-72.412506,-250.31252,-20.21,-44.28,-228.6
1680001416829,1181405183991582,-22.425001,-73.012505,-250.31252,-20.21,-44.28,-228.6
1680001416839,1181405193976606,-22.368752,-73.256256,-250.55626,-20.21,-44.28,-228.6
1680001416849,1181405203978812,-22.29375,-73.5,-250.74376,-20.21,-44.28,-228.6
1680001416862,1181405213980995,-22.0125,-73.55625,-250.08751,-20.21,-44.28,-228.6
1680001416868,1181405223983111,-21.712502,-73.6125,-249.4125,-20.21,-44.28,-228.6
1680001416879,1181405233977625,-21.712502,-74.2125,-249.18752,-20.21,-44.28,-228.6
1680001416888,1181405243972081,-21.712502,-74.8125,-248.94376,-20.21,-44.28,-228.6
1680001416899,1181405253950725,-21.393751,-74.4,-248.94376,-20.21,-44.28,-228.6
