system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680001416715,1181405065434626,-0.813,-0.44,0.53
1680001416715,1181405067936780,-0.851,-0.293,0.479
1680001416715,1181405070439165,-0.997,0.058,0.318
1680001416718,1181405072941319,-0.897,0.112,0.142
1680001416721,1181405075443472,-0.85,0.262,0.211
1680001416723,1181405077945626,-0.587,0.264,0.443
1680001416731,1181405080447780,-0.405,0.32,0.607
1680001416731,1181405082949934,-0.265,0.254,0.676
1680001416732,1181405085452088,-0.098,0.283,0.609
1680001416732,1181405087954256,0.013,0.312,0.801
1680001416735,1181405090456410,0.03,0.286,0.857
1680001416737,1181405092958563,0.06,0.315,0.723
1680001416740,1181405095460487,0.008,0.383,0.684
1680001416744,1181405097962891,0.063,0.424,0.592
1680001416746,1181405100465122,0.037,0.491,0.391
1680001416747,1181405102967199,0.05,0.489,0.382
1680001416750,1181405105469353,0.089,0.513,0.374
1680001416752,1181405107971507,0.018,0.469,0.298
1680001416755,1181405110473655,0.013,0.478,0.114
1680001416759,1181405112975578,0.143,0.527,0.177
1680001416761,1181405115477732,0.081,0.548,0.239
1680001416762,1181405117980117,0.099,0.514,0.317
1680001416765,1181405120482280,0.102,0.411,0.381
1680001416768,1181405122984434,0.172,0.362,0.61
1680001416770,1181405125486587,0.036,0.298,0.758
1680001416773,1181405127988741,0.131,0.287,0.879
1680001416777,1181405130490900,-0.06,0.316,0.851
1680001416777,1181405132993054,-0.17,0.277,1.069
1680001416783,1181405135495208,-0.377,0.032,0.974
1680001416784,1181405137997362,-0.352,0.045,1.098
1680001416785,1181405140499492,-0.478,-0.01,1.194
1680001416788,1181405143001645,-0.536,-0.108,1.087
1680001416793,1181405145503799,-0.675,-0.084,1.185
1680001416794,1181405148006030,-0.746,-0.088,1.12
1680001416795,1181405150508131,-0.872,-0.134,1.027
1680001416799,1181405153010285,-0.847,-0.098,0.949
1680001416801,1181405155512439,-0.864,-0.09,1.021
1680001416803,1181405158014593,-0.961,-0.178,0.861
1680001416805,1181405160516746,-1.045,-0.13,0.769
1680001416811,1181405163018905,-1.156,-0.136,0.623
1680001416812,1181405165521059,-1.199,-0.211,0.558
1680001416813,1181405168023213,-1.173,-0.245,0.316
1680001416817,1181405170525367,-1.105,-0.251,0.238
1680001416819,1181405173027521,-1.119,-0.23,0.05
1680001416822,1181405175529675,-1.16,-0.154,-0.123
1680001416824,1181405178031905,-1.091,-0.091,-0.175
1680001416828,1181405180533982,-1.063,0.0,-0.323
1680001416829,1181405183036136,-1.021,0.077,-0.444
1680001416831,1181405185538295,-0.924,0.059,-0.402
1680001416833,1181405188040449,-0.786,0.288,-0.428
1680001416836,1181405190542603,-0.648,0.299,-0.495
1680001416838,1181405193044757,-0.592,0.405,-0.317
1680001416846,1181405195546905,-0.399,0.512,-0.467
1680001416847,1181405198049059,-0.288,0.443,-0.289
1680001416847,1181405200551213,-0.245,0.455,-0.33
1680001416848,1181405203053367,-0.161,0.495,-0.249
1680001416850,1181405205555521,-0.199,0.494,-0.113
1680001416854,1181405208057704,-0.237,0.575,-0.1
1680001416858,1181405210559857,-0.252,0.517,-0.121
1680001416862,1181405213062011,-0.234,0.542,-0.039
1680001416863,1181405215564165,-0.176,0.527,-0.026
1680001416863,1181405218066339,-0.282,0.486,-0.068
1680001416865,1181405220568493,-0.306,0.5,0.0
1680001416868,1181405223070647,-0.358,0.486,-0.015
1680001416871,1181405225572801,-0.464,0.377,0.079
1680001416877,1181405228074949,-0.419,0.378,0.0
1680001416877,1181405230577103,-0.551,0.35,0.107
1680001416879,1181405233079257,-0.467,0.35,0.052
1680001416881,1181405235581488,-0.602,0.431,0.024
1680001416883,1181405238083560,-0.491,0.445,-0.084
1680001416885,1181405240585714,-0.517,0.255,-0.098
1680001416888,1181405243087868,-0.476,0.282,-0.139
1680001416891,1181405245590021,-0.459,0.286,-0.056
1680001416896,1181405248092185,-0.471,0.299,0.024
1680001416897,1181405250594416,-0.498,0.313,-0.111
1680001416899,1181405253096570,-0.512,0.232,-0.016
1680001416902,1181405255598724,-0.593,0.151,0.064
1680001416903,1181405258100801,-0.675,0.207,-0.031
1680001416905,1181405260602940,-0.525,0.181,-0.018
1680001416913,1181405263105093,-0.533,0.203,0.06
1680001416914,1181405265607324,-0.476,0.068,0.25
1680001416915,1181405268109478,-0.53,0.029,0.154
1680001416916,1181405270611555,-0.856,-0.404,0.002
1680001416919,1181405273113709,-1.101,-0.415,-0.012
1680001416921,1181405275615863,-1.033,-0.466,0.503
