system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1679931497620,1111485974573732,0.0495,-0.0911625,0.1131625
1679931497623,1111485977075664,0.0495,-0.0902,0.1161875
1679931497625,1111485979577818,0.0504625,-0.0782375,0.120175
1679931497628,1111485982079972,0.0515625,-0.0672375,0.1211375
1679931497629,1111485984582126,0.0495,-0.0532125,0.122099996
1679931497631,1111485987084203,0.0485375,-0.0422125,0.125125
1679931497639,1111485989586443,0.0504625,-0.02915,0.125125
1679931497640,1111485992088597,0.0534875,-0.011275,0.1271875
1679931497640,1111485994590751,0.0565125,-0.0012375,0.1271875
1679931497642,1111485997092828,0.057475,0.011825,0.1241625
1679931497644,1111485999594982,0.0595375,0.0237875,0.122099996
1679931497647,1111486002097170,0.0625625,0.0317625,0.119075
1679931497651,1111486004599400,0.0655875,0.0378125,0.119075
1679931497651,1111486007101554,0.0625625,0.04675,0.11715
1679931497654,1111486009603631,0.0644875,0.054725,0.1150875
1679931497656,1111486012105780,0.06655,0.0537625,0.1161875
1679931497660,1111486014607934,0.068475,0.054725,0.119075
1679931497662,1111486017110088,0.06655,0.05775,0.1161875
1679931497664,1111486019612242,0.06655,0.060775,0.11715
1679931497667,1111486022114395,0.06655,0.0628375,0.119075
1679931497669,1111486024616549,0.0644875,0.0638,0.119075
1679931497672,1111486027118472,0.0644875,0.0628375,0.120175
1679931497674,1111486029620626,0.0595375,0.0537625,0.1211375
1679931497677,1111486032123015,0.058575,0.049775,0.119075
1679931497679,1111486034625169,0.05555,0.044825,0.120175
1679931497681,1111486037127092,0.0545875,0.04675,0.1211375
1679931497684,1111486039629246,0.052525,0.0408375,0.11715
1679931497687,1111486042131404,0.0504625,0.032725,0.1161875
1679931497689,1111486044633481,0.0495,0.0298375,0.1150875
1679931497692,1111486047135712,0.0485375,0.0198,0.1131625
1679931497694,1111486049637866,0.046475,0.0127875,0.1131625
1679931497703,1111486052140040,0.046475,0.0067375,0.1150875
1679931497703,1111486054642194,0.0424875,-2.75E-4,0.114125
1679931497704,1111486057144271,0.0424875,-0.005225,0.114125
1679931497704,1111486059646425,0.0394625,-0.0132,0.1120625
1679931497708,1111486062148655,0.035475,-0.01925,0.1120625
1679931497709,1111486064650742,0.0345125,-0.0242,0.1120625
1679931497712,1111486067152896,0.0345125,-0.0342375,0.114125
1679931497715,1111486069655050,0.0314875,-0.0361625,0.1131625
1679931497719,1111486072157204,0.0325875,-0.041249998,0.114125
1679931497721,1111486074659122,0.0295625,-0.0462,0.1111
1679931497723,1111486077161276,0.0275,-0.054175,0.1120625
1679931497724,1111486079663660,0.0204875,-0.0532125,0.109175
1679931497727,1111486082165814,0.02255,-0.0532125,0.109175
1679931497730,1111486084667737,0.0215875,-0.054175,0.1071125
1679931497732,1111486087169910,0.019524999,-0.055275,0.10615
1679931497736,1111486089672064,0.0165,-0.055275,0.10615
1679931497738,1111486092174218,0.0174625,-0.0532125,0.10615
1679931497741,1111486094676372,0.0165,-0.054175,0.10615
1679931497742,1111486097178512,0.013475,-0.052249998,0.1040875
