system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1679996156171,1176144520671953,-43.143753,-60.000004,-251.94376,-39.0,-49.08,-215.28
1679996156175,1176144530672015,-43.18125,-59.812504,-252.16876,-39.0,-49.08,-215.28
1679996156187,1176144540675557,-43.3125,-59.8875,-252.3,-39.0,-49.08,-215.28
1679996156197,1176144550692042,-43.443752,-59.5125,-252.6,-39.0,-49.08,-215.28
1679996156205,1176144560699081,-43.5,-59.081253,-252.90001,-39.0,-49.08,-215.28
1679996156216,1176144570694167,-43.55625,-58.74375,-252.95625,-39.0,-49.08,-215.28
1679996156226,1176144580666710,-43.612503,-58.612503,-252.95625,-39.0,-49.08,-215.28
1679996156235,1176144590656959,-43.725002,-58.425003,-252.95625,-39.0,-49.08,-215.28
1679996156249,1176144600657430,-43.912502,-58.425003,-253.08751,-39.0,-49.08,-215.28
1679996156257,1176144610658203,-43.85625,-58.500004,-252.95625,-39.0,-49.08,-215.28
1679996156266,1176144620693568,-43.78125,-58.612503,-252.90001,-39.0,-49.08,-215.28
1679996156276,1176144630678568,-43.725002,-58.912502,-252.52501,-39.0,-49.08,-215.28
1679996156286,1176144640639808,-43.612503,-59.2125,-252.16876,-39.0,-49.08,-215.28
1679996156299,1176144650609956,-43.612503,-59.343754,-252.16876,-39.0,-49.08,-215.28
1679996156305,1176144660607042,-43.612503,-59.5125,-252.16876,-39.0,-49.08,-215.28
1679996156319,1176144670609052,-43.55625,-59.812504,-252.24376,-39.0,-49.08,-215.28
1679996156327,1176144680648326,-43.5,-59.7,-252.24376,-39.0,-49.08,-215.28
1679996156336,1176144690652565,-43.5,-59.7,-252.24376,-39.0,-49.08,-215.28
1679996156351,1176144700649339,-43.5,-59.7,-252.24376,-39.0,-49.08,-215.28
1679996156355,1176144710659098,-43.5,-59.7,-252.3,-39.0,-49.08,-215.28
1679996156366,1176144720661262,-43.5,-59.7,-252.35626,-39.0,-49.08,-215.28
1679996156376,1176144730693089,-43.3125,-60.000004,-252.35626,-39.0,-49.08,-215.28
1679996156388,1176144740663146,-43.18125,-60.281254,-252.35626,-39.0,-49.08,-215.28
1679996156397,1176144750624222,-43.3125,-60.412502,-252.52501,-39.0,-49.08,-215.28
1679996156407,1176144760586913,-43.5,-60.487503,-252.65627,-39.0,-49.08,-215.28
1679996156416,1176144770588970,-43.5,-60.600002,-252.65627,-39.0,-49.08,-215.28
1679996156425,1176144780598364,-43.5,-60.787502,-252.65627,-39.0,-49.08,-215.28
1679996156436,1176144790608436,-43.5,-60.825,-252.7875,-39.0,-49.08,-215.28
1679996156449,1176144800634724,-43.5,-60.9,-252.82501,-39.0,-49.08,-215.28
