system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679996156172,1176144522492500,6.311,2.902,6.922
1679996156172,1176144524994346,6.311,2.901,6.922
1679996156173,1176144527496505,6.311,2.9,6.922
1679996156174,1176144529998582,6.312,2.899,6.922
1679996156177,1176144532500505,6.313,2.898,6.921
1679996156186,1176144535002351,6.314,2.897,6.921
1679996156187,1176144537504509,6.315,2.896,6.92
1679996156187,1176144540006663,6.315,2.9,6.919
1679996156188,1176144542508740,6.316,2.899,6.918
1679996156189,1176144545010663,6.318,2.898,6.917
1679996156192,1176144547512740,6.32,2.896,6.915
1679996156194,1176144550014668,6.322,2.895,6.914
1679996156197,1176144552516745,6.324,2.893,6.913
1679996156199,1176144555018668,6.326,2.892,6.912
1679996156202,1176144557520822,6.325,2.898,6.911
1679996156204,1176144560022938,6.326,2.897,6.91
1679996156208,1176144562524861,6.327,2.896,6.909
1679996156210,1176144565026938,6.328,2.894,6.909
1679996156216,1176144567528861,6.328,2.893,6.909
1679996156216,1176144570030928,6.329,2.892,6.909
1679996156219,1176144572533082,6.33,2.891,6.909
1679996156221,1176144575035005,6.328,2.897,6.908
1679996156224,1176144577537082,6.328,2.897,6.908
1679996156225,1176144580039010,6.329,2.896,6.908
1679996156233,1176144582541087,6.329,2.895,6.908
1679996156233,1176144585043240,6.329,2.894,6.908
1679996156233,1176144587545087,6.329,2.893,6.908
1679996156235,1176144590047259,6.329,2.892,6.909
1679996156239,1176144592549183,6.328,2.892,6.91
1679996156240,1176144595051259,6.328,2.891,6.911
1679996156242,1176144597553183,6.328,2.89,6.911
1679996156245,1176144600055327,6.327,2.889,6.912
1679996156249,1176144602557404,6.327,2.888,6.912
1679996156250,1176144605059327,6.327,2.887,6.913
1679996156252,1176144607561404,6.327,2.885,6.913
1679996156257,1176144610063331,6.326,2.883,6.915
1679996156259,1176144612565408,6.326,2.882,6.916
1679996156260,1176144615067331,6.326,2.881,6.917
1679996156265,1176144617569485,6.325,2.88,6.917
1679996156266,1176144620071562,6.325,2.879,6.918
1679996156269,1176144622573485,6.325,2.877,6.919
1679996156270,1176144625075562,6.324,2.876,6.92
1679996156273,1176144627577485,6.321,2.88,6.921
1679996156275,1176144630079562,6.32,2.879,6.923
1679996156277,1176144632581716,6.319,2.878,6.924
1679996156283,1176144635083649,6.319,2.877,6.925
1679996156284,1176144637585726,6.318,2.876,6.926
1679996156285,1176144640087649,6.317,2.875,6.927
1679996156288,1176144642589726,6.316,2.874,6.929
1679996156290,1176144645091644,6.314,2.876,6.929
1679996156294,1176144647593721,6.313,2.876,6.93
1679996156300,1176144650095875,6.312,2.875,6.931
1679996156300,1176144652597798,6.311,2.874,6.933
1679996156301,1176144655099865,6.31,2.873,6.934
1679996156302,1176144657601788,6.309,2.873,6.935
1679996156305,1176144660103865,6.308,2.872,6.937
1679996156309,1176144662605788,6.308,2.873,6.936
1679996156311,1176144665107875,6.307,2.873,6.937
1679996156316,1176144667610029,6.307,2.872,6.938
1679996156318,1176144670111952,6.306,2.871,6.938
1679996156319,1176144672614029,6.306,2.87,6.939
1679996156320,1176144675115952,6.306,2.869,6.94
1679996156324,1176144677618015,6.306,2.869,6.94
1679996156327,1176144680119938,6.306,2.87,6.939
1679996156328,1176144682622092,6.306,2.87,6.939
1679996156333,1176144685124178,6.306,2.869,6.939
1679996156335,1176144687626101,6.307,2.868,6.939
1679996156336,1176144690128178,6.307,2.867,6.939
1679996156338,1176144692630101,6.307,2.867,6.939
1679996156339,1176144695132178,6.308,2.866,6.939
1679996156342,1176144697634106,6.309,2.867,6.937
1679996156345,1176144700136260,6.31,2.867,6.937
1679996156352,1176144702638337,6.31,2.866,6.937
1679996156352,1176144705140260,6.311,2.866,6.937
1679996156353,1176144707642327,6.311,2.865,6.937
1679996156355,1176144710144250,6.311,2.864,6.937
1679996156358,1176144712646327,6.312,2.864,6.936
1679996156360,1176144715148481,6.314,2.866,6.933
1679996156366,1176144717650414,6.315,2.866,6.933
1679996156366,1176144720152491,6.315,2.865,6.933
1679996156369,1176144722654414,6.316,2.865,6.932
1679996156371,1176144725156491,6.316,2.864,6.932
1679996156373,1176144727658395,6.317,2.864,6.932
1679996156376,1176144730160472,6.317,2.863,6.932
1679996156378,1176144732662625,6.318,2.861,6.932
1679996156385,1176144735164549,6.319,2.86,6.932
1679996156386,1176144737666625,6.319,2.86,6.932
1679996156387,1176144740168549,6.319,2.859,6.931
1679996156388,1176144742670625,6.32,2.859,6.931
1679996156390,1176144745172549,6.32,2.858,6.931
1679996156392,1176144747674625,6.321,2.857,6.931
1679996156396,1176144750176779,6.322,2.854,6.931
1679996156398,1176144752678702,6.322,2.853,6.931
1679996156405,1176144755180779,6.322,2.853,6.931
1679996156405,1176144757682933,6.323,2.852,6.931
1679996156407,1176144760184759,6.323,2.851,6.931
1679996156409,1176144762686682,6.323,2.851,6.932
1679996156411,1176144765188836,6.323,2.85,6.932
1679996156415,1176144767690913,6.324,2.845,6.933
1679996156415,1176144770192836,6.324,2.844,6.933
1679996156418,1176144772694923,6.324,2.843,6.934
1679996156421,1176144775196846,6.324,2.843,6.934
1679996156423,1176144777699000,6.323,2.842,6.935
1679996156425,1176144780201077,6.323,2.841,6.936
1679996156429,1176144782702995,6.322,2.84,6.937
1679996156433,1176144785205072,6.322,2.839,6.937
1679996156433,1176144787706995,6.322,2.838,6.938
1679996156435,1176144790209072,6.32,2.838,6.939
1679996156438,1176144792711226,6.319,2.837,6.941
1679996156440,1176144795213149,6.318,2.836,6.942
1679996156449,1176144797715226,6.316,2.836,6.944
1679996156449,1176144800217149,6.315,2.835,6.945
