system_ts_ms, sensor_ts_ns, linX, linY, linZ
1679996156172,1176144522492500,0.063,0.162,0.078
1679996156172,1176144524994346,0.158,0.149,0.173
1679996156173,1176144527496505,0.049,0.136,0.173
1679996156174,1176144529998582,0.034,0.083,0.16
1679996156177,1176144532500505,0.034,0.165,0.147
1679996156186,1176144535002351,0.1,0.153,0.066
1679996156187,1176144537504509,0.14,0.168,0.162
1679996156187,1176144540006663,0.086,0.218,0.19
1679996156188,1176144542508740,0.071,0.233,0.273
1679996156189,1176144545010663,0.137,0.193,0.22
1679996156192,1176144547512740,0.189,0.167,0.398
1679996156194,1176144550014668,0.106,0.237,0.372
1679996156197,1176144552516745,0.281,0.375,0.441
1679996156199,1176144555018668,0.293,0.322,0.374
1679996156202,1176144557520822,0.348,0.411,0.43
1679996156204,1176144560022938,0.361,0.33,0.376
1679996156208,1176144562524861,0.292,0.331,0.417
1679996156210,1176144565026938,0.291,0.333,0.322
1679996156216,1176144567528861,0.372,0.361,0.336
1679996156216,1176144570030928,0.317,0.321,0.431
1679996156219,1176144572533082,0.33,0.363,0.35
1679996156222,1176144575035005,0.277,0.371,0.337
1679996156224,1176144577537082,0.345,0.262,0.419
1679996156225,1176144580039010,0.372,0.195,0.501
1679996156233,1176144582541087,0.249,0.291,0.419
1679996156233,1176144585043240,0.276,0.21,0.541
1679996156233,1176144587545087,0.344,0.157,0.446
1679996156235,1176144590047259,0.316,0.09,0.432
1679996156239,1176144592549183,0.345,0.212,0.458
1679996156240,1176144595051259,0.332,0.186,0.552
1679996156242,1176144597553183,0.386,0.119,0.538
1679996156245,1176144600055327,0.386,0.161,0.415
1679996156249,1176144602557404,0.468,0.067,0.455
1679996156250,1176144605059327,0.359,0.204,0.482
1679996156252,1176144607561404,0.482,0.137,0.413
1679996156257,1176144610063331,0.401,0.167,0.507
1679996156259,1176144612565408,0.415,0.25,0.492
1679996156261,1176144615067331,0.456,0.237,0.383
1679996156265,1176144617569485,0.47,0.252,0.396
1679996156266,1176144620071562,0.402,0.185,0.368
1679996156269,1176144622573485,0.321,0.2,0.449
1679996156270,1176144625075562,0.362,0.255,0.475
1679996156273,1176144627577485,0.325,0.32,0.473
1679996156275,1176144630079562,0.394,0.239,0.404
1679996156283,1176144632581726,0.326,0.349,0.403
1679996156283,1176144635083649,0.3,0.2,0.429
1679996156284,1176144637585726,0.287,0.229,0.428
1679996156285,1176144640087649,0.343,0.271,0.345
1679996156288,1176144642589726,0.344,0.19,0.425
1679996156290,1176144645091644,0.277,0.242,0.275
1679996156294,1176144647593721,0.305,0.31,0.356
1679996156300,1176144650095875,0.293,0.216,0.327
1679996156300,1176144652597798,0.321,0.217,0.285
1679996156301,1176144655099865,0.295,0.149,0.297
