system_ts_ms, sensor_ts_ns, accXr, accYr, accZr, accDXr, accDYr, accDZr
1679993569873,1173558226009631,4.5100503,7.0540504,5.52495,0.0,0.0,0.0
1679993569873,1173558228511784,4.5100503,7.0519505,5.3809505,0.0,0.0,0.0
1679993569876,1173558231013861,4.58895,7.00605,5.54895,0.0,0.0,0.0
1679993569878,1173558233516015,4.4809504,7.0350003,5.6329503,0.0,0.0,0.0
1679993569881,1173558236018164,4.5820503,6.9559503,5.544,0.0,0.0,0.0
1679993569897,1173558238520318,4.57905,6.8770504,5.6140504,0.0,0.0,0.0
1679993569897,1173558243522241,4.668,6.8770504,5.68305,0.0,0.0,0.0
1679993569898,1173558243669933,4.6849504,6.8959503,5.63805,0.0,0.0,0.0
1679993569898,1173558246026452,4.6920004,6.9630003,5.6140504,0.0,0.0,0.0
1679993569898,1173558248528683,4.7449503,7.00605,5.5129504,0.0,0.0,0.0
1679993569898,1173558251030759,4.761,6.9490504,5.511,0.0,0.0,0.0
1679993569899,1173558253532683,4.7260504,6.9220505,5.52495,0.0,0.0,0.0
1679993569904,1173558256034836,4.67805,6.9340506,5.5579505,0.0,0.0,0.0
1679993569905,1173558258536908,4.563,6.9270005,5.5270505,0.0,0.0,0.0
1679993569905,1173558261039062,4.56495,6.951,5.604,0.0,0.0,0.0
1679993569908,1173558263541216,4.70895,7.0249505,5.55105,0.0,0.0,0.0
1679993569911,1173558266043370,4.70205,7.1380506,5.6400003,0.0,0.0,0.0
1679993569913,1173558268545288,4.6920004,7.1190004,5.53905,0.0,0.0,0.0
1679993569915,1173558271047365,4.73505,7.1239505,5.62995,0.0,0.0,0.0
1679993569920,1173558273549596,4.7710505,7.10895,5.544,0.0,0.0,0.0
1679993569922,1173558276051673,4.7899504,7.1790004,5.49405,0.0,0.0,0.0
1679993569925,1173558278553813,4.9080005,7.32,5.4409504,0.0,0.0,0.0
1679993569927,1173558281055737,4.8289504,7.1929502,5.5849504,0.0,0.0,0.0
1679993569930,1173558283557890,4.7970004,7.1910005,5.451,0.0,0.0,0.0
1679993569932,1173558286059967,4.6849504,7.2049503,5.44605,0.0,0.0,0.0
1679993569937,1173558288562183,4.7179503,7.143,5.4529505,0.0,0.0,0.0
1679993569937,1173558291064260,4.656,7.1020503,5.676,0.0,0.0,0.0
1679993569939,1173558293566414,4.6870503,7.1280003,5.709,0.0,0.0,0.0
1679993569941,1173558296068337,4.6579504,7.07595,5.6140504,0.0,0.0,0.0
1679993569943,1173558298570414,4.6920004,7.1050506,5.67105,0.0,0.0,0.0
1679993569945,1173558301072568,4.6540504,7.0930505,5.71395,0.0,0.0,0.0
1679993569948,1173558303574799,4.5750003,7.0249505,5.8050003,0.0,0.0,0.0
1679993569953,1173558306076875,4.644,6.94605,5.8290005,0.0,0.0,0.0
1679993569953,1173558308578799,4.5030003,6.9990005,5.736,0.0,0.0,0.0
1679993569955,1173558311080952,4.5220504,7.0090504,5.7840004,0.0,0.0,0.0
1679993569960,1173558313583106,4.39995,6.98505,5.709,0.0,0.0,0.0
1679993569962,1173558316085183,4.4170504,7.0999503,5.89095,0.0,0.0,0.0
1679993569964,1173558318587106,4.4089503,6.9580503,5.8390503,0.0,0.0,0.0
1679993569966,1173558321089491,4.359,6.9799504,5.71395,0.0,0.0,0.0
1679993569971,1173558323591645,4.45695,6.9820504,5.7289505,0.0,0.0,0.0
1679993569972,1173558326093568,4.38105,7.0330505,5.7520504,0.0,0.0,0.0
1679993569974,1173558328595645,4.4880004,7.04505,5.6970005,0.0,0.0,0.0
1679993569976,1173558331097799,4.4809504,7.0279503,5.87505,0.0,0.0,0.0
1679993569979,1173558333599943,4.4880004,7.0609503,5.6610003,0.0,0.0,0.0
1679993569981,1173558336102097,4.5079503,7.08795,5.63805,0.0,0.0,0.0
1679993569988,1173558338604020,4.5030003,7.04505,5.616,0.0,0.0,0.0
1679993569988,1173558341106174,4.5600004,7.0230002,5.5300503,0.0,0.0,0.0
1679993569988,1173558343608313,4.49805,6.9970503,5.60895,0.0,0.0,0.0
1679993569992,1173558346110390,4.5480003,7.0399504,5.7070503,0.0,0.0,0.0
1679993569993,1173558348612313,4.5480003,7.0300503,5.63805,0.0,0.0,0.0
1679993569997,1173558351114674,4.5199504,7.1050506,5.544,0.0,0.0,0.0
1679993569998,1173558353616828,4.4599504,6.9940505,5.7450004,0.0,0.0,0.0
1679993570003,1173558356118751,4.584,7.0230002,5.616,0.0,0.0,0.0
1679993570004,1173558358620828,4.5990005,7.1119504,5.6970005,0.0,0.0,0.0
1679993570006,1173558361122981,4.59105,7.0210505,5.71395,0.0,0.0,0.0
1679993570009,1173558363625149,4.6200004,7.04505,5.6590505,0.0,0.0,0.0
1679993570011,1173558366127303,4.58895,7.0090504,5.59695,0.0,0.0,0.0
1679993570013,1173558368629226,4.7260504,7.0350003,5.676,0.0,0.0,0.0
1679993570015,1173558371131380,4.611,7.01805,5.6610003,0.0,0.0,0.0
1679993570024,1173558373633443,4.6800003,6.9820504,5.66895,0.0,0.0,0.0
1679993570025,1173558376135597,4.57695,6.9990005,5.67105,0.0,0.0,0.0
1679993570026,1173558378637520,4.69395,6.9660006,5.62305,0.0,0.0,0.0
1679993570026,1173558381139905,4.6800003,7.01805,5.77395,0.0,0.0,0.0
1679993570029,1173558383641828,4.668,7.00395,5.62305,0.0,0.0,0.0
1679993570031,1173558386143991,4.70205,7.011,5.59005,0.0,0.0,0.0
1679993570038,1173558388646068,4.66095,6.9919505,5.58195,0.0,0.0,0.0
1679993570038,1173558391148222,4.61805,6.978,5.74095,0.0,0.0,0.0
1679993570039,1173558393650145,4.74195,7.0020003,5.7310505,0.0,0.0,0.0
1679993570041,1173558396152299,4.66305,6.9559503,5.7289505,0.0,0.0,0.0
1679993570043,1173558398654453,4.6750503,7.011,5.63805,0.0,0.0,0.0
1679993570045,1173558401156607,4.60305,7.0279503,5.6610003,0.0,0.0,0.0
1679993570048,1173558403658684,4.59105,6.9220505,5.748,0.0,0.0,0.0
1679993570053,1173558406160833,4.5750003,6.9580503,5.8050003,0.0,0.0,0.0
1679993570053,1173558408662756,4.51695,6.9990005,5.6970005,0.0,0.0,0.0
1679993570055,1173558411164910,4.49595,6.9750004,5.649,0.0,0.0,0.0
1679993570059,1173558413667063,4.5750003,7.0090504,5.7070503,0.0,0.0,0.0
1679993570062,1173558416169140,4.584,6.9820504,5.74305,0.0,0.0,0.0
1679993570063,1173558418671294,4.49805,7.0519505,5.676,0.0,0.0,0.0
1679993570065,1173558421173448,4.512,7.0540504,5.7000003,0.0,0.0,0.0
1679993570071,1173558423675371,4.6009502,7.071,5.7379503,0.0,0.0,0.0
1679993570073,1173558426177429,4.6129503,7.1400003,5.721,0.0,0.0,0.0
1679993570075,1173558428679660,4.611,7.1400003,5.6449504,0.0,0.0,0.0
1679993570077,1173558431181737,4.6660504,7.0350003,5.66895,0.0,0.0,0.0
1679993570078,1173558433683891,4.7140503,7.1520004,5.6730003,0.0,0.0,0.0
1679993570081,1173558436185814,4.7640004,7.0810504,5.5230002,0.0,0.0,0.0
1679993570085,1173558438687982,4.78095,7.1689506,5.53905,0.0,0.0,0.0
1679993570086,1173558441190059,4.72095,7.1640005,5.54895,0.0,0.0,0.0
1679993570088,1173558443692289,4.6660504,7.2390003,5.6280003,0.0,0.0,0.0
1679993570092,1173558446194366,4.6920004,7.1310005,5.68095,0.0,0.0,0.0
1679993570094,1173558448696549,4.65105,7.01595,5.6850004,0.0,0.0,0.0
1679993570096,1173558451198472,4.6249504,6.9610505,5.59695,0.0,0.0,0.0
1679993570099,1173558453700626,4.6200004,7.0350003,5.7240005,0.0,0.0,0.0
1679993570104,1173558456202703,4.563,7.1070004,5.8390503,0.0,0.0,0.0
1679993570105,1173558458704857,4.6129503,7.0350003,5.8170004,0.0,0.0,0.0
1679993570106,1173558461207006,4.56495,7.0230002,5.6590505,0.0,0.0,0.0
1679993570110,1173558463709160,4.5700502,7.0330505,5.75505,0.0,0.0,0.0
1679993570112,1173558466211083,4.57695,7.04505,5.7120004,0.0,0.0,0.0
1679993570114,1173558468713236,4.61805,7.01595,5.7259502,0.0,0.0,0.0
1679993570119,1173558471215313,4.5480003,7.0090504,5.68095,0.0,0.0,0.0
1679993570120,1173558473717467,4.6270504,7.071,5.7070503,0.0,0.0,0.0
1679993570121,1173558476219621,4.5940504,7.1260505,5.6929502,0.0,0.0,0.0
1679993570124,1173558478721775,4.66995,6.9940505,5.7640505,0.0,0.0,0.0
1679993570126,1173558481223679,4.635,7.0729504,5.78595,0.0,0.0,0.0
1679993570128,1173558483725833,4.58895,6.9820504,5.7640505,0.0,0.0,0.0
1679993570132,1173558486227910,4.5529504,6.9580503,5.7520504,0.0,0.0,0.0
1679993570138,1173558488730064,4.63695,6.939,5.7960005,0.0,0.0,0.0
1679993570139,1173558491232218,4.58895,7.0279503,5.8099504,0.0,0.0,0.0
1679993570139,1173558493734126,4.49595,6.9270005,5.7520504,0.0,0.0,0.0
1679993570142,1173558496236279,4.656,6.939,5.7120004,0.0,0.0,0.0
1679993570145,1173558498738433,4.55805,6.9820504,5.793,0.0,0.0,0.0
1679993570147,1173558501240573,4.656,6.9370503,5.8000503,0.0,0.0,0.0
1679993570149,1173558503742650,4.54395,6.94605,5.793,0.0,0.0,0.0
1679993570153,1173558506244804,4.4809504,6.9270005,5.78805,0.0,0.0,0.0
1679993570154,1173558508746727,4.6150503,6.951,5.7499504,0.0,0.0,0.0
1679993570156,1173558511248881,4.69005,6.9940505,5.74095,0.0,0.0,0.0
1679993570158,1173558513750972,4.72305,6.951,5.7240005,0.0,0.0,0.0
1679993570161,1173558516253203,4.60605,7.0519505,5.7670503,0.0,0.0,0.0
1679993570164,1173558518755280,4.6870503,7.0729504,5.6779504,0.0,0.0,0.0
1679993570166,1173558521257433,4.6849504,7.176,5.59905,0.0,0.0,0.0
1679993570170,1173558523759366,4.7299504,7.215,5.70195,0.0,0.0,0.0
1679993570173,1173558526261520,4.809,7.1689506,5.62095,0.0,0.0,0.0
1679993570176,1173558528763597,4.7689505,7.08795,5.769,0.0,0.0,0.0
1679993570176,1173558531265828,4.7779503,7.1449504,5.5579505,0.0,0.0,0.0
1679993570179,1173558533767876,4.7520003,7.215,5.66895,0.0,0.0,0.0
1679993570182,1173558536270030,4.81395,7.2580504,5.616,0.0,0.0,0.0
1679993570186,1173558538771953,4.7179503,7.2049503,5.62995,0.0,0.0,0.0
1679993570187,1173558541274107,4.7260504,7.1449504,5.6779504,0.0,0.0,0.0
1679993570189,1173558543776184,4.8169503,7.0590005,5.6659503,0.0,0.0,0.0
1679993570191,1173558546278346,4.7569504,7.0729504,5.6520004,0.0,0.0,0.0
1679993570193,1173558548780500,4.6849504,7.0540504,5.7190504,0.0,0.0,0.0
1679993570196,1173558551282423,4.6870503,6.939,5.71395,0.0,0.0,0.0
1679993570198,1173558553784577,4.71105,7.04505,5.688,0.0,0.0,0.0
1679993570202,1173558556286731,4.5990005,7.1070004,5.7670503,0.0,0.0,0.0
1679993570204,1173558558788808,4.68195,6.9660006,5.7450004,0.0,0.0,0.0
1679993570206,1173558561290731,4.5600004,7.0609503,5.7910504,0.0,0.0,0.0
1679993570209,1173558563793116,4.656,7.09005,5.6970005,0.0,0.0,0.0
1679993570212,1173558566295280,4.635,7.0810504,5.59005,0.0,0.0,0.0
1679993570214,1173558568797203,4.596,7.04895,5.5849504,0.0,0.0,0.0
1679993570216,1173558571299280,4.64895,6.9490504,5.6260505,0.0,0.0,0.0
1679993570220,1173558573801433,4.5820503,7.0090504,5.6179504,0.0,0.0,0.0
1679993570223,1173558576303582,4.563,7.0020003,5.6449504,0.0,0.0,0.0
1679993570226,1173558578805736,4.5600004,6.9580503,5.5300503,0.0,0.0,0.0
1679993570227,1173558581307659,4.6200004,7.0279503,5.6730003,0.0,0.0,0.0
1679993570230,1173558583809813,4.53405,7.0590005,5.6280003,0.0,0.0,0.0
1679993570232,1173558586311967,4.6150503,7.01805,5.70195,0.0,0.0,0.0
1679993570237,1173558588814063,4.63005,7.0210505,5.7000003,0.0,0.0,0.0
1679993570237,1173558591315986,4.512,7.0210505,5.6329503,0.0,0.0,0.0
1679993570238,1173558593818371,4.5270004,7.0230002,5.721,0.0,0.0,0.0
1679993570242,1173558596320524,4.512,6.9030004,5.5939503,0.0,0.0,0.0
1679993570244,1173558598822448,4.63005,6.9820504,5.544,0.0,0.0,0.0
1679993570246,1173558601324543,4.47405,6.9940505,5.6569505,0.0,0.0,0.0
1679993570249,1173558603826697,4.6420503,7.0249505,5.6020503,0.0,0.0,0.0
1679993570253,1173558606328851,4.6200004,7.0350003,5.62995,0.0,0.0,0.0
1679993570254,1173558608831005,4.5480003,7.011,5.5920005,0.0,0.0,0.0
1679993570256,1173558611332928,4.56495,6.9820504,5.62095,0.0,0.0,0.0
1679993570260,1173558613835092,4.6150503,6.98505,5.64195,0.0,0.0,0.0
1679993570263,1173558616337246,4.668,7.0300503,5.65395,0.0,0.0,0.0
1679993570265,1173558618839323,4.66995,7.011,5.5750504,0.0,0.0,0.0
1679993570267,1173558621341236,4.57695,7.011,5.6179504,0.0,0.0,0.0
1679993570269,1173558623843390,4.6849504,7.03695,5.6569505,0.0,0.0,0.0
1679993570273,1173558626345774,4.66995,6.9870005,5.5129504,0.0,0.0,0.0
1679993570274,1173558628847697,4.6920004,7.04505,5.6059504,0.0,0.0,0.0
1679993570276,1173558631349774,4.63905,7.05705,5.5680003,0.0,0.0,0.0
1679993570279,1173558633851914,4.63695,6.9900002,5.6140504,0.0,0.0,0.0
1679993570282,1173558636354068,4.6870503,7.01805,5.7259502,0.0,0.0,0.0
1679993570284,1173558638855991,4.6270504,6.9610505,5.5729504,0.0,0.0,0.0
1679993570286,1173558641358145,4.59105,7.0519505,5.52495,0.0,0.0,0.0
1679993570288,1173558643860284,4.6969504,7.04895,5.59005,0.0,0.0,0.0
1679993570292,1173558646362361,4.6080003,6.9990005,5.6329503,0.0,0.0,0.0
1679993570293,1173558648864515,4.57695,7.0660505,5.676,0.0,0.0,0.0
1679993570297,1173558651366434,4.56705,7.04895,5.59905,0.0,0.0,0.0
1679993570300,1173558653868588,4.61805,6.9540005,5.62095,0.0,0.0,0.0
1679993570302,1173558656370741,4.63005,7.0350003,5.7330003,0.0,0.0,0.0
1679993570305,1173558658872895,4.6270504,7.0210505,5.7070503,0.0,0.0,0.0
1679993570306,1173558661374972,4.611,7.0849504,5.74095,0.0,0.0,0.0
1679993570309,1173558663877150,4.6249504,7.0470004,5.7070503,0.0,0.0,0.0
1679993570312,1173558666379073,4.60605,7.083,5.7450004,0.0,0.0,0.0
1679993570314,1173558668881227,4.58895,7.0350003,5.7190504,0.0,0.0,0.0
1679993570316,1173558671383381,4.63905,7.116,5.6779504,0.0,0.0,0.0
1679993570319,1173558673885549,4.623,7.07595,5.664,0.0,0.0,0.0
1679993570322,1173558676387626,4.623,7.0350003,5.5870504,0.0,0.0,0.0
1679993570324,1173558678889779,4.6200004,7.05705,5.7240005,0.0,0.0,0.0
1679993570326,1173558681391703,4.6200004,7.0660505,5.6610003,0.0,0.0,0.0
1679993570328,1173558683893856,4.63905,7.0230002,5.7960005,0.0,0.0,0.0
1679993570332,1173558686395938,4.5940504,7.0999503,5.63805,0.0,0.0,0.0
1679993570335,1173558688898169,4.5990005,7.09005,5.6610003,0.0,0.0,0.0
1679993570337,1173558691400246,4.60605,7.01595,5.7259502,0.0,0.0,0.0
1679993570342,1173558693902159,4.66305,7.04895,5.6779504,0.0,0.0,0.0
1679993570345,1173558696404313,4.6420503,7.0810504,5.736,0.0,0.0,0.0
1679993570346,1173558698906467,4.6470003,7.0590005,5.7070503,0.0,0.0,0.0
1679993570348,1173558701408544,4.584,7.00605,5.676,0.0,0.0,0.0
1679993570349,1173558703910698,4.55595,6.9559503,5.6950502,0.0,0.0,0.0
1679993570352,1173558706412875,4.6750503,7.0210505,5.7840004,0.0,0.0,0.0
1679993570354,1173558708915029,4.57695,7.04505,5.62995,0.0,0.0,0.0
1679993570357,1173558711416952,4.611,6.9580503,5.67105,0.0,0.0,0.0
1679993570359,1173558713919029,4.6579504,7.0129504,5.6280003,0.0,0.0,0.0
1679993570362,1173558716421270,4.54395,7.071,5.6470504,0.0,0.0,0.0
1679993570364,1173558718923347,4.60605,6.9870005,5.7240005,0.0,0.0,0.0
1679993570366,1173558721425501,4.6150503,7.0930505,5.5609503,0.0,0.0,0.0
1679993570368,1173558723927424,4.6849504,7.03695,5.6280003,0.0,0.0,0.0
1679993570374,1173558726429563,4.59105,7.01805,5.6610003,0.0,0.0,0.0
1679993570375,1173558728931717,4.57905,6.951,5.7450004,0.0,0.0,0.0
1679993570377,1173558731433870,4.6969504,6.951,5.56995,0.0,0.0,0.0
1679993570380,1173558733935947,4.7590504,7.0470004,5.6260505,0.0,0.0,0.0
1679993570382,1173558736438101,4.6579504,6.9700503,5.604,0.0,0.0,0.0
1679993570384,1173558738940010,4.63905,6.9970503,5.664,0.0,0.0,0.0
1679993570386,1173558741442164,4.6849504,6.9559503,5.68095,0.0,0.0,0.0
1679993570389,1173558743944318,4.7400002,6.9490504,5.5729504,0.0,0.0,0.0
1679993570392,1173558746446472,4.63005,7.0020003,5.736,0.0,0.0,0.0
1679993570394,1173558748948549,4.5990005,6.9199505,5.59695,0.0,0.0,0.0
1679993570396,1173558751450491,4.7260504,7.0279503,5.664,0.0,0.0,0.0
1679993570399,1173558753952645,4.668,6.9900002,5.5939503,0.0,0.0,0.0
1679993570402,1173558756454799,4.66095,7.0350003,5.62095,0.0,0.0,0.0
1679993570404,1173558758956952,4.69005,6.9580503,5.5920005,0.0,0.0,0.0
1679993570405,1173558761458994,4.69395,6.9150004,5.59005,0.0,0.0,0.0
1679993570410,1173558763961148,4.776,7.0519505,5.544,0.0,0.0,0.0
1679993570412,1173558766463302,4.6969504,7.01805,5.54895,0.0,0.0,0.0
1679993570416,1173558768965225,4.5700502,6.9820504,5.63805,0.0,0.0,0.0
1679993570416,1173558771467302,4.5870004,7.00395,5.53695,0.0,0.0,0.0
1679993570419,1173558773969456,4.51695,7.0090504,5.50605,0.0,0.0,0.0
1679993570422,1173558776471687,4.44105,6.9679503,5.6329503,0.0,0.0,0.0
1679993570424,1173558778973764,4.491,7.0540504,5.59695,0.0,0.0,0.0
1679993570426,1173558781475687,4.4620504,7.00605,5.58195,0.0,0.0,0.0
1679993570428,1173558783977812,4.53405,7.0420504,5.6020503,0.0,0.0,0.0
1679993570432,1173558786479965,4.6080003,7.05705,5.6850004,0.0,0.0,0.0
1679993570433,1173558788982042,4.584,7.0420504,5.56605,0.0,0.0,0.0
1679993570436,1173558791484196,4.5100503,7.0210505,5.5150504,0.0,0.0,0.0
1679993570439,1173558793986326,4.70895,6.9750004,5.5420504,0.0,0.0,0.0
1679993570441,1173558796488480,4.611,7.0020003,5.6590505,0.0,0.0,0.0
1679993570444,1173558798990403,4.72095,7.07805,5.7259502,0.0,0.0,0.0
1679993570448,1173558801492480,4.8360004,7.0639505,5.6179504,0.0,0.0,0.0
1679993570449,1173558803994668,4.81395,7.1359506,5.6059504,0.0,0.0,0.0
1679993570452,1173558806496899,4.833,7.1380506,5.49405,0.0,0.0,0.0
1679993570454,1173558808998976,4.7730002,7.1260505,5.5300503,0.0,0.0,0.0
1679993570456,1173558811500899,4.7710505,7.0999503,5.532,0.0,0.0,0.0
1679993570459,1173558814003052,4.623,7.1670003,5.5750504,0.0,0.0,0.0
