system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680014648443,1194636789170110,-0.029,8.422,5.023
1680014648443,1194636791672341,-0.029,8.42,5.026
1680014648444,1194636794174793,-0.029,8.418,5.028
1680014648444,1194636796677254,-0.029,8.417,5.031
1680014648445,1194636799179408,-0.03,8.416,5.033
1680014648458,1194636801681870,-0.03,8.415,5.034
1680014648458,1194636804184244,-0.031,8.414,5.036
1680014648459,1194636806686475,-0.023,8.41,5.042
1680014648460,1194636809188937,-0.023,8.409,5.044
1680014648460,1194636811691321,-0.024,8.408,5.045
1680014648461,1194636814193788,-0.025,8.408,5.046
1680014648463,1194636816696019,-0.026,8.407,5.047
1680014648471,1194636819198403,-0.028,8.407,5.048
1680014648471,1194636821700634,-0.029,8.407,5.048
1680014648471,1194636824203101,-0.02,8.405,5.051
1680014648472,1194636826705562,-0.021,8.405,5.052
1680014648474,1194636829207716,-0.022,8.405,5.052
1680014648476,1194636831710177,-0.023,8.405,5.052
1680014648480,1194636834212562,-0.025,8.405,5.051
1680014648484,1194636836714803,-0.026,8.405,5.051
1680014648485,1194636839217264,-0.028,8.405,5.05
1680014648487,1194636841719649,-0.025,8.407,5.047
1680014648489,1194636844221880,-0.026,8.408,5.046
1680014648491,1194636846724278,-0.027,8.408,5.045
1680014648494,1194636849226740,-0.029,8.409,5.044
1680014648500,1194636851728971,-0.03,8.41,5.043
1680014648500,1194636854231432,-0.031,8.41,5.042
1680014648503,1194636856733807,-0.033,8.411,5.041
1680014648505,1194636859236038,-0.035,8.413,5.038
1680014648506,1194636861738499,-0.036,8.414,5.036
1680014648509,1194636864240884,-0.037,8.414,5.035
1680014648512,1194636866743115,-0.038,8.415,5.034
1680014648517,1194636869245561,-0.039,8.416,5.033
1680014648517,1194636871747946,-0.04,8.416,5.032
1680014648520,1194636874250177,-0.041,8.417,5.031
1680014648522,1194636876752561,-0.047,8.419,5.028
1680014648524,1194636879254773,-0.048,8.419,5.027
1680014648527,1194636881757235,-0.048,8.42,5.026
1680014648529,1194636884259619,-0.049,8.42,5.025
1680014648533,1194636886762081,-0.049,8.421,5.024
1680014648534,1194636889264301,-0.049,8.421,5.023
1680014648538,1194636891766686,-0.049,8.422,5.023
1680014648540,1194636894268917,-0.05,8.421,5.024
1680014648542,1194636896771302,-0.049,8.422,5.023
1680014648544,1194636899273835,-0.049,8.422,5.022
1680014648550,1194636901776220,-0.049,8.422,5.022
1680014648550,1194636904278450,-0.049,8.423,5.021
1680014648552,1194636906780835,-0.049,8.423,5.021
1680014648555,1194636909283052,-0.048,8.424,5.02
1680014648556,1194636911785513,-0.047,8.424,5.018
1680014648559,1194636914287898,-0.047,8.425,5.018
1680014648563,1194636916790359,-0.047,8.425,5.017
1680014648567,1194636919292590,-0.047,8.426,5.016
1680014648567,1194636921794975,-0.047,8.426,5.016
1680014648569,1194636924297206,-0.047,8.427,5.015
1680014648572,1194636926799590,-0.047,8.427,5.014
1680014648576,1194636929302105,-0.048,8.425,5.017
1680014648577,1194636931804489,-0.049,8.426,5.016
1680014648579,1194636934306720,-0.049,8.426,5.016
