system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680014648435,1194636786667726,0.128,-0.104,0.118
1680014648443,1194636789170110,0.124,-0.018,0.179
1680014648443,1194636791672341,0.165,-0.152,0.012
1680014648444,1194636794174793,0.26,-0.219,0.024
1680014648444,1194636796677254,0.22,-0.245,-0.045
1680014648445,1194636799179408,0.166,-0.285,0.006
1680014648458,1194636801681870,0.18,-0.284,0.004
1680014648459,1194636804184244,0.208,-0.242,0.016
1680014648459,1194636806686475,0.241,-0.238,0.024
1680014648460,1194636809188937,0.173,-0.305,0.022
1680014648460,1194636811691321,0.215,-0.277,-0.196
1680014648461,1194636814193788,0.175,-0.399,-0.102
1680014648470,1194636816696019,0.299,-0.276,-0.13
1680014648471,1194636819198403,0.205,-0.33,-0.158
1680014648471,1194636821700634,0.233,-0.275,-0.172
1680014648471,1194636824203101,0.266,-0.301,-0.08
1680014648472,1194636826705562,0.184,-0.341,-0.094
1680014648474,1194636829207716,0.145,-0.3,-0.23
1680014648476,1194636831710177,0.146,-0.246,-0.298
1680014648480,1194636834212562,0.134,-0.246,-0.257
1680014648484,1194636836714803,0.108,-0.26,-0.175
1680014648485,1194636839217264,0.109,-0.22,-0.242
1680014648487,1194636841719649,0.107,-0.208,-0.212
1680014648490,1194636844221880,0.067,-0.208,-0.211
1680014648491,1194636846724278,0.095,-0.291,-0.237
1680014648494,1194636849226740,-0.025,-0.06,-0.1
1680014648500,1194636851728971,-0.037,-0.183,-0.181
1680014648500,1194636854231432,-0.077,-0.102,-0.261
1680014648503,1194636856733807,-0.034,-0.157,-0.138
1680014648505,1194636859236038,-0.019,-0.159,-0.189
1680014648506,1194636861738499,-0.14,-0.214,-0.215
1680014648509,1194636864240884,-0.125,-0.12,-0.145
1680014648512,1194636866743115,-0.111,-0.011,-0.144
1680014648517,1194636869245561,-0.083,-0.053,-0.184
1680014648517,1194636871747946,-0.109,-0.026,-0.047
1680014648520,1194636874250177,-0.108,-0.013,-0.114
1680014648522,1194636876752561,-0.156,0.052,-0.056
1680014648524,1194636879254773,-0.06,0.051,-0.096
1680014648527,1194636881757235,-0.128,0.051,0.026
1680014648529,1194636884259619,-0.045,0.091,-0.04
1680014648533,1194636886762081,-0.032,0.077,-0.039
1680014648534,1194636889264301,-0.045,0.063,-0.174
1680014648538,1194636891766686,-0.045,0.076,0.043
1680014648540,1194636894268917,-0.004,0.091,0.124
1680014648542,1194636896771302,-0.086,0.131,0.029
1680014648545,1194636899273835,0.049,0.103,0.043
1680014648550,1194636901776220,-0.018,0.008,0.044
1680014648550,1194636904278450,-0.018,0.075,0.058
1680014648552,1194636906780835,0.049,0.116,0.018
1680014648555,1194636909283052,0.062,0.115,0.1
1680014648556,1194636911785513,0.02,0.115,0.034
1680014648559,1194636914287898,-0.02,0.073,-0.019
1680014648563,1194636916790359,-0.02,0.018,0.049
1680014648567,1194636919292590,-0.034,0.059,0.199
1680014648567,1194636921794975,-0.007,0.086,0.023
1680014648569,1194636924297206,0.047,0.085,0.065
1680014648572,1194636926799590,-0.006,0.03,-0.016
1680014648576,1194636929302105,-0.032,0.005,0.117
1680014648577,1194636931804489,0.021,-0.022,0.022
1680014648579,1194636934306720,0.049,-0.036,0.037
1680014648583,1194636936809105,-0.1,0.058,-0.057
1680014648584,1194636939311336,-0.031,-0.105,-0.029
1680014648587,1194636941813782,-0.086,0.03,0.025
1680014648589,1194636944316167,-0.072,0.003,0.039
1680014648593,1194636946818628,-0.095,-0.051,0.011
1680014648594,1194636949320859,-0.054,0.044,-0.015
1680014648597,1194636951823230,-0.08,-0.174,0.012
1680014648602,1194636954325460,-0.107,-0.079,0.0
1680014648603,1194636956827845,-0.107,-0.161,0.027
1680014648604,1194636959330383,-0.107,-0.038,0.068
1680014648607,1194636961832532,-0.039,-0.134,-0.026
1680014648609,1194636964334994,-0.064,-0.106,-0.027
1680014648617,1194636966837379,0.058,-0.065,0.013
1680014648617,1194636969339609,0.018,-0.093,0.082
1680014648618,1194636971842023,0.031,-0.134,0.055
1680014648619,1194636974344484,0.017,-0.093,0.041
1680014648623,1194636976846946,0.045,-0.093,0.042
1680014648624,1194636979349177,0.072,0.014,0.001
1680014648627,1194636981851561,0.056,-0.026,-0.051
1680014648629,1194636984353806,0.124,-0.108,0.03
1680014648636,1194636986856191,0.096,-0.04,0.017
1680014648637,1194636989358652,0.082,-0.013,-0.022
1680014648637,1194636991860883,0.109,-0.123,-0.077
1680014648639,1194636994363350,0.15,-0.082,0.032
1680014648642,1194636996865734,0.136,0.026,0.087
1680014648645,1194636999367965,0.21,-0.067,0.044
1680014648650,1194637001870350,0.154,0.0,0.085
1680014648651,1194637004372792,0.127,-0.054,0.017
1680014648653,1194637006875254,0.126,0.0,0.018
1680014648655,1194637009377408,0.112,-0.041,0.004
1680014648657,1194637011879638,0.207,-0.028,-0.035
1680014648659,1194637014382100,0.194,-0.014,0.114
1680014648663,1194637016884480,0.108,-0.054,0.071
1680014648671,1194637019386941,0.107,-0.027,0.003
1680014648672,1194637021889172,0.052,0.0,-0.036
1680014648673,1194637024391556,0.065,0.0,-0.008
1680014648674,1194637026894018,0.092,-0.055,-0.035
1680014648675,1194637029396249,0.051,-0.083,0.033
1680014648676,1194637031898633,0.037,-0.07,-0.02
1680014648680,1194637034401095,-0.003,-0.056,-0.006
1680014648685,1194637036903562,0.009,-0.029,0.034
1680014648685,1194637039405715,0.049,0.038,-0.073
1680014648689,1194637041907946,0.035,0.01,-0.005
1680014648690,1194637044410408,0.048,-0.044,-0.004
1680014648693,1194637046912820,0.021,-0.044,0.009
1680014648695,1194637049415282,-0.074,-0.044,0.037
1680014648701,1194637051917513,-0.006,0.008,-0.069
1680014648702,1194637054419897,-0.007,-0.046,-0.027
1680014648702,1194637056922128,-0.035,-0.033,0.027
1680014648705,1194637059424489,-0.063,0.02,0.014
1680014648707,1194637061926950,0.031,0.006,0.014
1680014648710,1194637064429412,-0.037,-0.143,-0.025
1680014648713,1194637066931643,-0.078,0.115,-0.052
1680014648718,1194637069434023,-0.024,0.004,-0.103
1680014648719,1194637071936254,0.015,-0.091,-0.102
1680014648720,1194637074438715,0.001,0.044,-0.02
1680014648723,1194637076940869,-0.04,-0.037,0.007
1680014648726,1194637079443542,-0.041,-0.051,-0.005
1680014648727,1194637081945772,0.0,-0.038,-0.005
1680014648729,1194637084448157,-0.028,-0.011,0.049
1680014648734,1194637086950388,0.037,-0.023,0.128
1680014648734,1194637089452772,-0.004,0.004,0.101
1680014648736,1194637091955206,0.063,0.017,0.087
1680014648739,1194637094457668,-0.019,-0.023,0.061
1680014648744,1194637096959898,-0.06,-0.105,-0.033
1680014648744,1194637099462283,0.034,-0.023,0.089
1680014648750,1194637101964547,0.033,0.084,0.034
1680014648750,1194637104467008,-0.02,-0.022,0.126
1680014648753,1194637106969162,-0.007,-0.008,0.017
1680014648755,1194637109471854,0.06,-0.022,0.017
1680014648757,1194637111974099,0.019,0.072,-0.008
1680014648760,1194637114476484,0.059,0.031,0.004
1680014648769,1194637116978715,0.032,0.059,-0.022
1680014648771,1194637119481099,-0.049,0.045,0.059
1680014648773,1194637121983557,0.043,-0.023,-0.048
1680014648774,1194637124485788,-0.024,-0.037,-0.129
1680014648775,1194637126988249,-0.024,0.03,-0.006
1680014648776,1194637129490634,0.043,0.003,0.02
1680014648776,1194637131992873,-0.025,0.003,0.007
1680014648780,1194637134495258,0.001,0.03,-0.006
1680014648787,1194637136997489,0.11,-0.01,-0.156
1680014648789,1194637139500181,0.08,0.029,-0.018
1680014648790,1194637142002393,-0.028,0.043,0.008
1680014648791,1194637144504778,0.011,-0.051,-0.018
